科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"184,188,068.72","411,513,318.29","253,376,844.60","199,869,759.46","292,499,557.97","326,705,472.88","397,705,791.50","430,794,367.35","427,686,200.55","568,569,278.15","682,820,080.94","371,261,060.41","458,196,035.30","479,599,401.36","530,557,832.78","840,325,321.53","775,227,459.50","1,022,188,659.71","762,371,033.08","864,239,195.86","1,119,972,483.54","1,111,815,251.68","1,029,133,572.10","1,220,241,669.65","984,290,339.60","854,893,081.26","794,906,820.00","1,060,672,363.23","1,088,743,891.90","1,131,420,179.77","725,163,927.09","1,076,941,898.64","963,731,618.99","1,249,923,369.05","1,018,300,077.09","831,286,977.76","718,473,999.32","746,391,978.58","1,181,888,108.79","2,023,365,149.38","1,878,884,556.17","1,710,185,329.31","1,296,584,245.12","1,288,865,822.24","1,601,490,470.74","1,402,508,485.70","1,353,656,601.87","1,322,692,852.72","1,844,513,377.94"
短期借款,"631,591,205.34","1,108,827,331.42","1,168,390,988.55","1,219,552,575.68","1,028,395,815.04","988,138,483.53","941,636,600.00","1,197,268,752.53","1,042,125,441.77","1,595,532,213.90","1,217,935,338.98","953,492,097.65","1,128,178,013.51","1,058,503,380.00","1,520,643,655.05","1,864,496,853.35","1,594,865,108.49","1,472,442,130.36","1,758,226,771.37","2,154,147,834.45","2,114,156,535.67","1,814,418,682.27","2,091,569,393.11","2,200,248,280.38","1,913,898,828.39","1,513,804,370.97","1,733,487,544.22","2,745,986,912.07","3,327,026,852.15","3,089,628,230.32","2,278,444,870.07","2,953,562,361.34","2,688,507,044.17","2,751,923,137.65","2,619,514,541.97","2,311,188,239.17","2,211,589,757.04","2,213,004,988.30","3,125,022,675.56","3,331,034,791.53","3,252,693,112.00","2,307,127,706.84","2,553,613,480.67","3,300,799,666.09","3,922,564,233.33","3,341,096,058.03","4,241,618,845.37","3,311,781,977.98","4,319,499,643.03"
交易性金融资产,"4,311,401.09","5,316,291.81","7,228,935.21","25,652,173.93","23,912,625.82","25,413,795.68","16,995,392.38","19,394,507.04","7,685,744.48","8,226,155.64","7,211,399.04","4,928,588.91","5,802,558.78","783,808.00","1,342,445.00","12,364,989.50","80,857.92","26,549,550.00","44,064,467.16","50,129,678.40","110,315,881.75","66,969,070.63","120,178,277.38","124,474,194.98","61,425,955.29","27,421,678.84","203,443,285.36","15,204,065.60","173,338,277.46","184,640,222.94","64,539,401.03","16,498,961.37","139,159,398.21","124,113,987.45","129,422,026.40","49,201,173.99","105,217,459.29","88,311,886.71","208,146,061.89","159,810,329.27","146,349,020.24","48,328,320.17","78,060,261.59","91,991,333.11","67,589,688.69","62,765,454.31","112,901,430.88","111,600,224.14","94,791,303.94"
交易性金融负债,,,,,,,,,,,,,,,,,,,,"502,886,720.00","580,998,800.00","844,082,400.00","950,824,600.00","973,052,860.00","970,578,840.00","1,018,969,536.16","1,420,189,012.64","1,752,876,324.63","1,961,849,280.00","1,866,489,720.00","1,720,095,760.00","1,716,240,000.00","1,718,463,100.00","1,798,350,720.00","1,407,673,000.00","1,127,042,000.00","1,554,256,155.21","1,513,227,481.78","1,493,300,550.00","1,479,189,686.23","1,973,492,551.30","2,101,949,962.03","1,574,679,063.76","1,684,570,478.28","1,611,837,740.50","1,650,821,805.41","1,517,277,015.41","1,476,640,640.00","789,718,264.56"
应收票据,"2,846,576.04","3,932,720.00","22,396,087.00","14,699,000.00","19,706,964.00","5,914,380.00","1,390,289.25","2,500,000.00","220,000.00","8,983,000.00","26,726,154.66","8,787,433.05","5,363,335.00","12,611,823.52","4,285,786.00","24,646,000.00","28,391,470.00","629,610.00","48,712,290.50","28,364,560.00","15,647,236.00","45,285,202.96","23,007,496.16","19,974,213.67","51,003,242.26","76,392,271.52","41,728,556.81","35,145,076.71","32,710,669.65","26,203,539.15","13,901,564.42","31,401,995.92","2,520,000.00","15,875,000.00","19,957,118.08","15,752,350.77","11,217,555.16","22,068,048.25","9,772,641.80","5,798,510.63","37,517,763.93","105,621,286.22","100,241,033.27","76,236,189.15","61,403,146.11","41,381,697.08","68,737,423.41","82,137,342.51","47,868,221.20"
应付票据,"121,900,000.00","122,000,000.00","90,000,000.00","30,000,000.00","30,000,000.00","240,000,000.00","260,000,000.00","250,000,000.00","228,000,000.00","223,000,000.00","264,000,000.00","130,000,000.00","165,000,000.00","165,000,000.00","283,000,000.00","315,000,000.00","380,000,000.00","380,000,000.00","345,000,000.00","455,750,000.00","379,000,000.00","360,000,000.00","320,000,000.00","400,000,000.00","440,000,000.00","430,000,000.00","270,000,000.00",,"5,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","50,000,000.00","48,000,000.00",,"71,000,000.00","166,000,000.00","160,000,000.00","104,000,000.00","70,000,000.00","140,000,000.00","130,000,000.00",,"50,000,000.00","100,000,000.00","100,000,000.00",,,
应收账款,"99,191,291.41","139,140,254.83","81,067,114.61","74,450,460.92","155,270,250.33","28,116,678.05","53,570,413.04","160,739,223.72","186,464,083.72","133,521,254.74","188,498,943.45","46,455,595.69","137,544,041.74","145,043,612.85","62,521,325.11","45,278,160.92","65,077,170.32","22,793,994.67","27,648,856.93","56,678,973.91","38,665,381.90","15,768,563.39","18,784,291.52","9,763,498.77","73,432,049.54","21,473,447.08","79,104,490.59","29,899,650.13","55,897,082.77","37,938,300.68","133,838,263.80","88,694,947.54","65,700,825.79","58,967,632.95","78,033,917.43","24,557,732.09","117,891,929.68","30,364,107.62","166,155,841.34","65,971,578.61","199,630,365.75","113,386,322.25","266,447,553.96","87,330,643.50","179,930,327.61","116,108,995.54","352,182,219.68","52,341,799.35","250,529,675.25"
应付账款,"281,316,537.26","445,572,510.19","468,681,064.35","607,829,186.25","598,477,188.84","526,325,626.09","799,409,799.87","546,918,660.40","430,196,619.48","493,905,689.55","517,052,342.73","552,404,655.89","461,959,899.67","507,267,125.62","609,842,663.95","988,241,338.87","784,629,256.12","809,451,053.80","943,586,195.62","823,928,278.63","665,308,839.33","820,557,852.97","858,471,568.28","734,937,395.32","632,589,247.78","498,599,241.38","289,774,861.42","672,878,186.12","552,652,670.09","685,581,542.07","952,585,223.76","794,539,762.27","777,121,741.94","742,310,149.11","670,459,167.82","670,450,498.89","696,260,694.39","547,550,797.55","658,235,066.19","1,258,664,374.04","889,317,545.52","644,997,675.86","661,209,384.18","651,524,631.12","737,006,323.63","798,287,590.15",,"691,290,420.22",
预付款项,"333,230,800.08","319,127,589.54","358,611,863.68","110,549,711.83","201,641,810.96","162,449,722.06","94,095,413.14","84,999,773.34","143,188,439.02","168,773,392.57","276,792,240.33","66,543,162.06","161,112,443.54","368,369,007.04","351,663,096.60","203,277,534.95","282,527,935.35","331,383,327.98","462,069,323.03","315,193,349.22","432,245,817.44","315,440,570.71","638,486,657.07","489,924,381.70","619,022,099.94","629,457,806.76","952,634,259.26","1,019,857,563.72","687,560,154.59","632,525,702.90","601,237,398.56","423,997,612.06","730,210,515.25","673,441,269.75","668,766,769.58","485,193,561.99","343,784,831.87","610,375,786.87","587,790,922.39","324,311,296.06","352,689,748.49","338,810,549.75","440,624,916.69","677,135,159.02","643,144,324.60","727,939,515.91","709,272,954.62","320,703,557.72","503,136,343.39"
预收款项,"36,553,518.16","65,006,955.54","101,396,665.65","52,547,216.63","291,988,669.67","117,065,335.20","45,222,431.20","45,620,330.92","44,296,929.54","68,333,578.28","228,101,765.38","60,994,410.00","153,034,931.52","104,974,778.64","189,351,852.21","156,219,205.60","199,318,432.89","220,855,146.44","206,565,791.74","105,263,153.28","195,705,737.72","121,239,728.35","199,486,402.21","95,173,490.19","120,503,364.82","100,050,131.12","193,036,901.02","63,949,287.06","108,706,841.54","230,751,617.53","157,176,198.78","88,479,125.68","180,175,338.65","103,691,074.24","237,675,078.30","76,306,739.08","90,412,066.33","50,613,212.46","194,536,937.83","26,548,769.81","112,150,314.20","66,583,083.59","369,214,156.70","83,630,524.74","119,043,094.49","119,656,454.62","260,616,125.96","84,604,477.86","206,165,275.31"
