科目,2009年度,2010年度,2011年度,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"532,849,119.08","711,107,273.61","893,023,912.99","424,080,964.14","644,095,235.05","955,353,554.74","339,190,217.42","526,564,352.16","714,658,541.93","938,808,633.87","342,535,344.74","551,631,427.15","752,440,592.56","982,433,404.12","355,628,096.00","543,419,432.18","753,329,874.03","953,172,467.24","303,046,938.39","539,791,755.19","757,647,803.59","968,252,546.12","296,092,026.62","492,295,127.76","705,438,293.93","940,073,267.25","324,997,124.67","531,711,722.60","754,597,465.59","993,038,313.34","369,059,820.28"
取得借款收到的现金,"3,752,000,000.00","4,108,035,048.03","3,156,784,627.00","1,838,951,250.00","2,166,322,175.00","3,635,751,725.00","86,573,315.00","1,882,644,247.00","1,905,476,947.00","3,358,666,987.00","405,368,900.00","1,747,368,900.00","2,519,325,600.00","3,231,817,573.33","1,218,738,800.00","2,177,006,584.00","3,052,440,144.00","3,410,742,937.83","1,264,612,000.00","2,171,362,412.07","3,147,509,374.79","4,391,603,978.23","900,000,000.00","2,669,224,325.40","3,945,950,221.50","5,273,355,581.44","3,182,810,693.12","5,430,810,693.12","6,569,632,748.68","7,895,965,400.89","1,557,570,936.15"
支付的各项税费,"276,676,525.29","353,928,866.25","694,424,959.73","270,993,854.79","428,225,621.99","602,429,264.53","120,114,375.83","260,701,355.82","322,600,561.28","477,239,916.93","73,266,362.81","169,719,550.01","239,116,801.82","338,740,921.70","50,904,057.19","132,657,368.77","235,055,646.85","319,019,686.47","63,170,955.51","158,129,935.18","195,859,799.46","266,684,908.22","92,119,448.14","160,738,101.07","226,788,284.40","300,895,518.02","149,608,285.53","242,146,271.78","293,433,132.60","358,810,485.80","149,089,611.47"
收到其他与筹资活动有关的现金,,,,,,"283,049,456.00","19,171.57","19,171.57","19,171.57","19,171.57",,,,,,,,"65,100,000.00",,,,"45,120,000.00","15,000,000.00","95,000,000.00","185,000,000.00",,,,,,
支付其他与经营活动有关的现金,"643,400,787.21","916,314,528.08","892,578,967.25","591,748,606.11","488,859,857.07","607,710,478.04","169,286,660.78","345,837,291.96","587,152,602.38","538,173,598.14","238,746,286.86","429,912,820.12","575,939,522.24","497,766,493.11","278,548,516.75","425,360,165.90","520,935,426.04","687,267,713.24","123,076,092.19","245,723,865.17","423,014,185.58","780,465,208.39","194,310,266.42","237,269,238.90","349,170,150.76","617,305,797.17","196,457,125.03","348,060,988.81","355,178,640.88","515,879,390.42","165,201,335.98"
筹资活动现金流入小计,"3,752,000,000.00","4,108,035,048.03","3,156,784,627.00","1,838,951,250.00","5,365,272,175.00","7,117,751,181.00","1,875,792,486.57","3,671,863,418.57","3,694,696,118.57","5,147,886,158.57","405,368,900.00","1,747,368,900.00","2,519,325,600.00","4,225,817,573.33","1,218,738,800.00","2,177,006,584.00","3,052,440,144.00","4,290,401,104.69","2,764,612,000.00","3,671,362,412.07","4,647,509,374.79","5,936,723,978.23","2,515,000,000.00","4,364,224,325.40","5,730,950,221.50","6,878,255,581.44","3,182,810,693.12","5,430,810,693.12","6,569,632,748.68","7,896,653,090.89","1,562,470,936.15"
经营活动现金流出小计,"6,098,762,519.86","6,696,669,202.24","8,155,360,306.83","3,808,180,530.55","5,312,663,855.19","6,809,042,182.53","1,712,833,447.62","3,209,758,650.67","4,890,788,112.65","6,218,085,915.21","1,585,733,508.51","2,986,751,657.15","4,817,839,469.57","4,540,088,874.77","1,406,996,610.57","2,666,141,264.57","3,760,384,157.49","5,032,562,159.19","994,985,232.72","2,103,242,672.55","3,433,611,131.61","4,988,759,071.03","1,389,910,082.53","2,746,897,936.58","4,155,728,332.69","5,683,383,131.01","1,653,181,831.99","3,083,135,182.61","4,482,780,334.79","5,826,426,349.29","1,789,268,604.40"
偿还债务支付的现金,"1,301,850,000.00","3,891,035,048.03","3,327,310,937.35","1,676,900,000.00","2,036,900,000.00","3,724,140,237.69","1,021,641,556.77","2,563,264,172.26","2,637,670,742.61","4,132,304,544.86","246,012,713.28","1,659,341,361.58","1,787,274,064.77","2,983,354,295.46","1,076,102,362.17","1,934,028,657.14","2,471,872,285.71","3,074,134,332.83","2,724,700,000.00","3,160,848,548.74","4,313,274,228.74","4,937,531,179.11","2,692,193,186.54","4,288,201,094.50","4,869,778,613.12","7,309,171,786.41","3,286,243,675.76","5,023,638,679.84","6,962,778,548.66","8,193,802,607.68","1,473,394,689.81"
经营活动产生的现金流量净额,"849,520,941.81","652,997,721.61","-558,563,899.26","472,442,686.00","661,655,922.48","827,938,356.91","-255,132,266.56","-271,444,549.04","-299,400,224.95","45,617,779.02","-194,638,390.32","-217,783,518.71","-297,605,938.11","-262,979,765.66","-382,621,204.32","-208,807,071.85","-290,496,330.15","55,590,844.96","-183,244,634.70","-248,054,560.46","-263,353,983.51","-713,720,049.91","226,862,749.18","300,665,967.84","443,436,324.59","565,922,294.68","-157,089,105.83","18,287,642.64","275,686,026.20","724,221,528.89","-251,162,700.51"
分配股利、利润或偿还利息支付的现金,"118,936,915.93","183,148,404.87","179,600,246.78","113,382,990.42","167,943,384.36","216,685,873.83","39,326,705.19","75,238,619.97","254,622,701.97","307,581,729.22","118,649,453.27","188,630,766.23","353,644,780.47","393,429,404.58","138,696,188.07","225,525,596.02","435,609,773.37","471,597,028.66","182,697,114.38","241,807,365.56","374,332,885.01","472,962,398.09","120,431,527.46","183,019,614.03","232,203,047.06","332,756,429.39","179,709,268.94","272,385,474.65","391,759,523.47","471,624,551.61","83,824,350.70"
收回投资收到的现金,,,"2,362,385,650.00","168,750,000.00","170,279,534.39","174,029,534.39","137,138,320.22","258,760,716.22","424,032,486.22","302,000,000.00","11,037,100.00","138,572,300.00","363,557,650.00","670,384,070.83",,"626,946,000.00","866,946,000.00","1,430,075,300.00","250,000,000.00","550,000,000.00","754,201,596.67","955,122,737.00","50,000,000.00","150,000,000.00","150,000,000.00","180,000,000.00","425,000,000.00","902,100,000.00","948,000,000.00","901,600,000.00","19,500,000.00"
支付其他与筹资活动有关的现金,,,,,"102,229,105.95","105,878,912.15","4,962,745.78","9,925,491.56","14,834,294.45","5,929,600.00",,,,"21,176,428.57",,,,"14,560,736.10",,,"206,757,000.00","14,041,725.97",,"3,474,720.00","3,474,720.00","6,898,558.59",,"779,416.67","603,221.31",,
取得投资收益收到的现金,"5,306,839.32","74,809,989.04","100,830,119.11","4,386,986.30","8,720,319.63","22,399,188.18","20,570,373.27","35,664,142.17","55,386,647.18","74,439,718.29","11,512,355.56","41,928,088.90","69,485,215.83","114,361,762.31","4,740,000.00","62,442,258.77","90,890,217.67","136,942,932.90","7,625,521.28","42,498,131.64","58,405,905.76","71,401,627.98","13,213,653.41","74,711,448.11","76,988,430.36","94,367,445.90","23,244,687.49","75,632,970.95","81,503,828.52","147,417,103.90","127,070.00"
筹资活动现金流出小计,"1,420,786,915.93","4,074,183,452.90","3,506,911,184.13","1,790,282,990.42","2,307,072,490.31","4,046,705,023.67","1,065,931,007.74","2,648,428,283.79","2,907,127,739.03","4,445,815,874.08","364,662,166.55","1,847,972,127.81","2,140,918,845.24","3,397,960,128.61","1,214,798,550.24","2,159,554,253.16","2,907,482,059.08","3,560,292,097.59","2,907,397,114.38","3,402,655,914.30","4,894,364,113.75","5,424,535,303.17","2,812,624,714.00","4,474,695,428.53","5,105,456,380.18","7,648,826,774.39","3,465,952,944.70","5,296,803,571.16","7,355,141,293.44","8,665,427,159.29","1,557,219,040.51"
处置固定资产、无形资产和其他长期资产收回的现金净额,"3,827,656.47","3,164,922.23","705,148.48","1,688,962.00","1,688,962.00","1,791,495.05",,"18,762.77","39,972.77","39,972.77","8,289.50","9,131.00","47,974.50","90,585.00",,,"2,099,586.28","2,789,994.59","1,108,058.25","1,247,012.15","1,726,282.41","3,370,828.44","147,447.57","511,107.46","510,622.76","1,331,721.56","1,953.20","5,378,659.68","5,711,105.22","10,137,573.35","302,000.00"
筹资活动产生的现金流量净额,"2,331,213,084.07","33,851,595.13","-350,126,557.13","48,668,259.58","3,058,199,684.69","3,071,046,157.33","809,861,478.83","1,023,435,134.78","787,568,379.54","702,070,284.49","40,706,733.45","-100,603,227.81","378,406,754.76","827,857,444.72","3,940,249.76","17,452,330.84","144,958,084.92","730,109,007.10","-142,785,114.38","268,706,497.77","-246,854,738.96","512,188,675.06","-297,624,714.00","-110,471,103.13","625,493,841.32","-770,571,192.95","-283,142,251.58","134,007,121.96","-785,508,544.76","-768,774,068.40","5,251,895.64"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"582,743.92","-4,639,822.22","-1,737,435.02",,,"10,397,664.94",,,,"5,395,833.82","93,168.71",,,"-22,906,718.62",,,,"-23,752,540.25",,"1,687,502.06",,"25,879,715.70","55,092.73","-2,061,293.78","-7,863,196.91","-9,421,524.50","-2,044,519.56","-344,361.70","1,652,329.44","805,409.70","-2,462,756.76"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,"204,660,000.00",,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"9,134,495.79","77,974,911.27","2,463,920,917.59","174,825,948.30","180,688,816.02","198,220,217.62","157,708,693.49","294,443,621.16","479,459,106.17","376,479,691.06","22,557,745.06","180,509,519.90","433,090,840.33","784,836,418.14","4,740,000.00","689,388,258.77","959,935,803.95","1,569,808,227.49","258,733,579.53","593,745,143.79","814,333,784.84","1,029,895,193.42","63,361,100.98","225,222,555.57","227,499,053.12","480,359,167.46","448,246,640.69","983,111,630.63","1,035,214,933.74","1,059,154,677.25","19,929,070.00"
五、现金及现金等价物净增加额,"1,057,767,081.19","-1,529,200,361.28","587,505,416.84","123,847,713.29","2,830,306,012.64","2,605,787,334.80","446,922,400.17","480,245,281.59","-49,069,646.76","402,786,137.76","-280,541,230.02","-382,663,793.60","-183,671,231.73","-400,028,909.01","-576,467,186.66","22,560,281.88","106,412,524.00","936,837,977.03","-1,314,388,931.29","-908,528,745.07","-1,257,771,603.78","-1,349,990,030.09","-291,551,246.91","76,391,582.29","915,926,977.79","-459,114,779.94","-184,232,585.93","959,705,066.10","257,505,365.05","250,836,161.14","-276,579,979.34"
购建固定资产、无形资产和其他长期资产支付的现金,"1,077,684,184.40","811,320,917.07","592,188,790.40","272,089,180.59","370,238,410.55","695,965,162.00","197,242,069.59","297,915,489.31","415,684,874.05","226,777,450.63","124,123,936.92","219,650,016.98","372,426,338.71","162,035,054.92","130,526,232.10","204,473,235.88","236,985,034.72","473,917,562.27","83,492,761.74","166,013,328.23","203,296,666.15","456,694,147.80","84,205,475.80","136,964,544.21","172,266,431.52","330,194,521.49","119,585,395.65","175,356,967.43","257,147,259.57","349,743,244.26","40,135,487.71"
期初现金及现金等价物余额,"1,553,848,363.70","2,611,615,444.89","1,082,415,083.61","1,669,920,500.45","1,669,920,500.45","1,669,920,500.45","4,275,707,835.25","4,275,707,835.25","4,275,707,835.25","4,275,707,835.25","4,678,493,973.01","4,678,493,973.01","4,678,493,973.01","4,678,493,973.01","4,308,287,464.00","4,308,287,464.00","4,308,287,464.00","4,250,688,059.08","5,187,526,036.11","5,187,526,036.11","5,187,526,036.11","5,187,526,036.11","3,837,536,006.02","3,837,536,006.02","3,837,536,006.02","3,837,536,006.02","3,378,421,226.08","3,378,421,226.08","3,378,421,226.08","3,378,421,226.08","3,629,257,387.22"
投资支付的现金,"1,055,000,000.00","1,478,063,850.00","19,705,555.63","300,000,000.00","700,000,000.00","805,849,900.00","68,273,436.00","268,273,436.00","601,012,033.47","500,000,000.00","25,136,550.00","25,136,550.00","325,136,550.00","1,564,801,232.67","72,000,000.00","271,000,000.00","471,000,000.00","849,000,000.00","1,163,600,000.00","1,358,600,000.00","1,358,600,000.00","1,238,600,000.00","200,000,000.00","200,000,000.00","200,000,000.00","362,000,000.00","70,500,000.00",,"12,392,120.00","400,000,000.00",
期末现金及现金等价物余额,"2,611,615,444.89","1,082,415,083.61","1,669,920,500.45","1,793,768,213.74","4,500,226,513.09","4,275,707,835.25","4,722,630,235.42","4,755,953,116.84","4,226,638,188.49","4,678,493,973.01","4,397,952,742.99","4,295,830,179.41","4,494,822,741.28","4,278,465,064.00","3,731,820,277.34","4,330,847,745.88","4,414,699,988.00","5,187,526,036.11","3,873,137,104.82","4,278,997,291.04","3,929,754,432.33","3,837,536,006.02","3,545,984,759.11","3,913,927,588.31","4,753,462,983.81","3,378,421,226.08","3,194,188,640.15","4,338,126,292.18","3,635,926,591.13","3,629,257,387.22","3,352,677,407.88"
