科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,"10,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,566,717.41"
其他流动资产,,,,,,,,,,,"68,725,157.67","68,725,157.67","168,725,157.67","152,502,777.78","100,000,000.00","152,361,111.11","200,448,703.92","203,267,361.11","203,187,424.67","257,338,794.52","258,084,875.20","206,268,220.99","284,730,130.55","365,000,347.84","405,576,541.48","958,003,253.81","1,021,256,410.95","1,019,193,376.73","1,009,513,881.48","752,639,272.74","1,001,295,494.55"
其他流动负债,,"720,000.00",,,,,,,,,"71,579,891.61","63,075,834.94","77,160,687.39","99,163,748.70","142,091,527.25","148,256,738.78","167,881,186.99","170,322,440.05","193,964,508.25","174,860,076.85","186,157,135.85","195,848,101.85","237,098,123.27","243,357,532.28","223,926,762.29","261,628,293.29","274,408,766.06","289,322,035.77","302,763,829.00","307,455,175.00","255,650,660.90"
流动资产合计,"35,008,514.97","80,923,491.41","119,403,689.41","127,626,013.46","891,974,607.49","896,767,277.45","932,560,760.07","957,349,783.65","964,608,541.36","959,983,980.30","1,116,134,325.62","1,129,771,051.95","1,148,109,469.99","1,170,173,641.53","1,228,592,112.90","1,263,035,378.20","1,318,228,338.20","1,386,673,196.36","1,474,920,453.84","1,496,125,709.67","1,479,091,663.09","1,557,625,797.18","1,718,872,710.97","1,785,453,007.74","1,747,598,225.66","1,736,076,271.74","1,841,783,470.58","1,923,807,025.64","1,897,532,121.35","1,935,445,165.88","1,820,446,447.94"
流动负债合计,"24,748,609.71","24,534,466.19","26,655,993.16","16,256,590.70","19,137,113.96","17,248,941.81","26,621,526.26","29,252,134.30","37,030,058.26","52,538,770.88","157,479,997.73","131,027,458.42","157,171,257.88","165,106,869.63","218,949,563.96","218,558,434.12","240,400,225.70","244,113,816.79","257,679,661.70","222,123,664.95","228,024,244.58","240,466,642.93","353,365,219.72","360,444,573.21","332,373,315.04","381,657,077.11","399,084,278.37","408,845,401.03","406,116,777.23","461,321,257.86","348,128,765.71"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,"7,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00","146,134,382.45","151,418,462.83","150,649,906.39","148,103,680.93","178,350,590.45","434,198,736.45"
长期借款,,,"67,500,000.00","77,500,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,653,355.74"
长期股权投资,,"3,047,637.19","2,256,390.31","2,042,877.65","1,832,152.48","1,611,074.40","581,166.43","328,705.51","4,330,257.18","3,542,209.17","3,100,270.19","3,431,572.49","1,740,306.67","1,376,893.60","1,837,471.10","1,336,261.64","1,332,787.24","1,261,062.07","1,129,798.86","1,076,256.40","1,073,548.51","1,119,191.83","1,190,796.70","1,248,278.30","1,424,309.17","1,518,422.82","1,560,179.55","1,611,913.00","1,684,186.76","1,704,071.78","1,682,604.40"
专项应付款,"4,500,000.00","4,500,000.00","4,500,000.00","20,700,000.00","20,700,000.00","20,700,000.00","20,700,000.00","20,700,000.00","20,700,000.00","20,700,000.00","22,909,600.00","6,709,600.00","6,709,600.00","8,231,800.00","8,790,020.00","8,790,020.00","12,199,920.00","12,667,720.00","12,667,720.00","12,667,720.00","13,267,720.00","13,363,720.00","9,033,820.00","9,033,820.00","9,033,820.00","8,767,820.00","9,267,820.00","12,267,820.00","12,267,820.00","12,267,820.00","9,267,820.00"
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"23,161,341.21","23,123,884.17","24,752,921.65","24,423,509.29","24,939,404.13","26,242,785.62","26,212,246.15","25,904,971.21","27,597,887.28","32,503,842.80","96,874,930.66","101,542,379.92","103,694,437.36","106,619,226.20","244,207,668.63","245,631,037.34","242,532,408.97","241,087,990.20","237,890,982.59","235,200,830.89","231,683,268.72","230,985,504.03","239,427,613.16","239,160,727.93","242,428,385.38","243,278,270.78","242,840,439.72","242,406,969.66","239,044,649.19","236,970,162.26","239,914,976.07"
递延所得税负债,,,,,,,,,,,"11,758,230.55","11,758,230.55","11,758,230.55","11,758,230.55","11,758,230.55","11,758,230.55","11,758,230.55","11,758,230.55","11,758,230.55","11,758,230.55","11,758,230.55","20,420,405.55","5,627,625.00","5,627,625.00","5,627,625.00","5,627,625.00","5,627,625.00","5,627,625.00","5,627,625.00","5,627,625.00","24,189,786.47"
在建工程,"190,000.00","11,119,655.34","90,933,514.66","111,860,035.81","126,012,812.93","144,760,890.54","166,343,056.04","184,104,297.48","199,976,376.63","205,453,243.24","131,994,846.22","136,833,821.69","137,212,409.19","137,390,801.19",,,,,"890,999.15","3,779,856.24","8,544,880.35","8,363,265.05","816,298.96","825,754.49","524,715.94","864,060.70","572,008.09","2,612,391.79","4,090,674.16","7,477,789.16","7,383,381.14"
其他非流动负债,,,,,,,,,,,,"16,200,000.00","16,200,000.00","16,200,000.00","15,975,000.00","15,840,000.00","15,705,000.00","15,570,000.00","15,435,000.00",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"4,500,000.00","4,500,000.00","72,000,000.00","98,200,000.00","20,700,000.00","20,700,000.00","20,700,000.00","20,700,000.00","20,700,000.00","20,700,000.00","34,667,830.55","34,667,830.55","34,667,830.55","36,190,030.55","36,523,250.55","36,388,250.55","39,663,150.55","39,995,950.55","39,860,950.55","39,725,950.55","40,190,950.55","48,814,125.55","33,693,945.00","33,521,445.00","33,348,945.00","32,910,445.00","33,237,945.00","36,065,445.00","35,892,945.00","35,720,445.00","71,013,462.21"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"29,248,609.71","29,034,466.19","98,655,993.16","114,456,590.70","39,837,113.96","37,948,941.81","47,321,526.26","49,952,134.30","57,730,058.26","73,238,770.88","192,147,828.28","165,695,288.97","191,839,088.43","201,296,900.18","255,472,814.51","254,946,684.67","280,063,376.25","284,109,767.34","297,540,612.25","261,849,615.50","268,215,195.13","289,280,768.48","387,059,164.72","393,966,018.21","365,722,260.04","414,567,522.11","432,322,223.37","444,910,846.03","442,009,722.23","497,041,702.86","419,142,227.92"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"37,500,000.00","50,000,000.00","50,000,000.00","50,000,000.00","66,700,000.00","66,700,000.00","66,700,000.00","66,700,000.00","133,400,000.00","133,400,000.00","133,400,000.00","133,400,000.00","240,120,000.00","240,120,000.00","240,120,000.00","240,120,000.00","240,120,000.00","240,120,000.00","240,120,000.00","240,120,000.00","336,168,000.00","336,168,000.00","339,718,000.00","340,128,000.00","475,950,168.00","475,950,168.00","478,572,846.00","478,572,846.00","478,157,606.00","478,157,606.00","477,812,254.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"34,637,000.00","45,448,968.67","34,462,275.47","34,462,275.47","849,355,125.47","849,355,125.47","849,355,125.47","850,911,825.47","784,211,825.47","784,211,825.47","794,501,725.47","794,501,725.47","687,781,725.47","687,781,725.47","704,826,325.47","704,826,325.47","733,858,425.47","733,858,425.47","733,858,425.47","733,858,425.47","637,810,425.47","637,810,425.47","694,031,737.46","698,513,037.46","561,652,169.46","561,652,169.46","591,195,161.20","591,195,161.20","587,186,877.20","530,605,038.13","534,600,850.83"
无形资产,"31,327,726.30","28,344,417.46","27,060,661.23","26,183,743.17","25,306,825.11","24,429,907.05","23,517,583.84","22,638,786.73","21,759,989.62","66,505,560.01","63,646,377.40","62,883,089.80","62,608,724.43","62,087,356.90","62,611,383.55","62,501,226.58","62,391,069.61","62,280,912.64","62,170,755.67","62,060,598.70","62,145,106.26","96,679,013.24","37,392,819.52","37,277,814.68","37,162,943.18","37,048,140.43","36,933,477.19","36,818,813.95","36,704,150.71","40,089,487.47","36,474,824.23"
盈余公积,"794,147.33","3,751,839.73","9,533,050.38","9,533,050.38","9,533,050.38","9,533,050.38","20,375,832.07","20,375,832.07","20,375,832.07","20,375,832.07","37,822,558.65","37,822,558.65","37,822,558.65","37,822,558.65","49,446,595.46","49,446,595.46","49,446,595.46","49,446,595.46","68,188,451.45","68,188,451.45","68,188,451.45","68,188,451.45","92,953,680.35","92,953,680.35","92,953,680.35","92,953,680.35","120,100,919.75","120,100,919.75","120,100,919.75","120,100,919.75","147,960,573.60"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,"56,729,000.00","61,620,300.00","59,803,390.68","59,803,390.68","60,017,715.12","55,167,092.03","49,863,704.39","49,863,704.39","26,962,415.24"
商誉,,,,,,,,,,,"9,347,593.45","9,347,593.45","9,347,593.45","9,347,593.45","9,347,593.45","9,347,593.45","9,347,593.45","9,347,593.45",,,,"4,169,076.46","19,752,602.91","19,752,602.91","19,752,602.91","19,752,602.91","19,752,602.91","19,752,602.91","19,752,602.91","19,752,602.91","19,752,602.91"
未分配利润,"-10,113,040.82","20,515,524.45","72,232,837.20","83,809,890.40","104,766,139.90","130,421,840.84","165,647,931.74","202,687,949.12","222,921,684.54","257,616,375.75","275,089,579.75","323,013,138.60","318,168,171.04","336,523,553.25","319,678,166.97","355,248,715.61","356,083,035.00","419,241,946.83","472,203,541.85","522,647,673.65","509,460,834.89","573,277,587.90","586,479,503.82","641,401,158.28","636,895,766.47","721,549,237.70","748,701,668.28","816,760,103.74","805,235,770.84","886,676,589.55","897,926,493.26"
长期待摊费用,"2,270,270.27","1,810,810.82","351,351.38",,,,,,,,,,,,,,,,,,"258,165.10","433,635.83",,,,,"494,995.32","524,605.73","519,037.39","508,502.49","320,609.02"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,"30,553,949.02","18,504,129.88","18,191,863.50","17,478,274.07","17,009,794.90","16,100,613.30","15,333,468.08","13,737,404.34",,
递延所得税资产,"108,863.47","380,902.65","125,627.57","125,627.57","125,627.57","147,023.44","185,603.01","301,196.38","366,348.27","853,968.65","11,863,348.61","10,623,202.39","13,053,010.85","16,548,912.83","22,875,361.69","22,835,358.58","25,840,101.82","26,227,346.32","29,807,091.13","27,047,135.33","28,679,049.52","30,254,605.33","41,661,095.67","37,688,549.29","39,903,874.56","45,586,935.51","47,808,089.37","50,513,550.38","62,844,091.91","52,581,891.24","44,846,286.15"
外币报表折算价差,,,,,,,,,,,,,"34,408.35",-311.85,"-72,311.09","98,534.58","100,867.11",,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,"5,108,727.63","1,472,835.46","1,366,138.80","3,495,031.80","4,741,941.80","2,918,021.80","8,420,441.80","8,513,595.08","7,431,816.80","5,380,512.00","4,591,374.00","3,654,542.00","23,499,042.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"57,058,201.25","67,827,307.63","145,480,466.80","164,635,793.49","178,216,822.22","197,191,681.05","216,839,655.47","233,277,957.31","254,030,858.98","308,858,823.87","316,827,366.53","324,661,659.74","327,656,481.95","333,370,784.17","340,879,478.42","341,651,477.59","341,443,961.09","340,204,904.68","336,998,355.03","330,637,513.02","340,750,157.26","382,499,323.57","351,983,168.72","345,871,749.40","356,617,272.94","502,696,410.68","508,812,071.78","510,271,265.81","517,334,447.96","541,089,639.76","808,073,062.37"
所有者权益(或股东权益)合计,"62,818,106.51","119,716,332.85","166,228,163.05","177,805,216.25","1,030,354,315.75","1,056,010,016.69","1,102,078,889.28","1,140,675,606.66","1,160,909,342.08","1,195,604,033.29","1,240,813,863.87","1,288,737,422.72","1,283,926,863.51","1,302,247,525.52","1,313,998,776.81","1,349,740,171.12","1,379,608,923.04","1,442,768,333.70","1,514,378,196.62","1,564,913,607.19","1,551,626,625.22","1,650,844,352.27","1,683,796,714.97","1,737,358,738.93","1,738,493,238.56","1,824,205,160.31","1,918,273,318.99","1,989,167,445.42","1,972,856,847.08","1,979,493,102.78","2,209,377,282.39"
资产总计,"92,066,716.22","148,750,799.04","264,884,156.21","292,261,806.95","1,070,191,429.71","1,093,958,958.50","1,149,400,415.54","1,190,627,740.96","1,218,639,400.34","1,268,842,804.17","1,432,961,692.15","1,454,432,711.69","1,475,765,951.94","1,503,544,425.70","1,569,471,591.32","1,604,686,855.79","1,659,672,299.29","1,726,878,101.04","1,811,918,808.87","1,826,763,222.69","1,819,841,820.35","1,940,125,120.75","2,070,855,879.69","2,131,324,757.14","2,104,215,498.60","2,238,772,682.42","2,350,595,542.36","2,434,078,291.45","2,414,866,569.31","2,476,534,805.64","2,628,519,510.31"
负债和所有者(或股东权益)合计,"92,066,716.22","148,750,799.04","264,884,156.21","292,261,806.95","1,070,191,429.71","1,093,958,958.50","1,149,400,415.54","1,190,627,740.96","1,218,639,400.34","1,268,842,804.17","1,432,961,692.15","1,454,432,711.69","1,475,765,951.94","1,503,544,425.70","1,569,471,591.32","1,604,686,855.79","1,659,672,299.29","1,726,878,101.04","1,811,918,808.87","1,826,763,222.69","1,819,841,820.35","1,940,125,120.75","2,070,855,879.69","2,131,324,757.14","2,104,215,498.60","2,238,772,682.42","2,350,595,542.36","2,434,078,291.45","2,414,866,569.31","2,476,534,805.64","2,628,519,510.31"
