科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"244,243,547.77","515,765,490.62","786,370,785.29","1,234,012,762.09","218,727,024.54","471,199,290.94","766,178,092.78","1,216,178,189.14","226,252,406.36","471,086,946.98","842,043,502.81","1,451,478,658.24","250,310,796.59","578,003,248.28","993,387,383.28","1,696,156,238.22","346,664,338.99","761,685,286.44","1,111,148,497.71","1,937,146,407.64","288,836,894.64","720,281,294.68","1,207,441,819.38","2,107,016,023.86","332,599,313.88","871,947,337.84","1,467,072,476.69","2,229,389,838.46","425,085,676.07","942,831,612.86","1,678,873,317.05","2,654,295,144.84","546,631,781.12","1,064,103,777.40","1,927,364,133.57","3,164,636,709.65","701,795,196.33","1,432,122,001.00","2,378,566,508.33","3,963,717,848.19","737,303,225.90","1,642,482,288.86","2,534,005,799.13"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,"97,280.10",,,"5,400,000.00","5,400,000.00",,,,,,,,,"26,480,408.23",,,,,,,
收到的税费返还,,"149,674.85","149,674.85",,"190,767.52","679,069.82","738,740.28","963,325.11",,"427,670.48","574,296.62","764,696.57",,"1,002,775.20","1,002,775.20","1,118,394.87","44,871.79","44,871.79","44,871.79","657,843.45","224,184.49","362,526.55","403,688.93","552,392.33","50,651.96","260,812.83","330,828.21","450,469.25","195,406.73","488,410.90","826,126.05","1,926,143.33","845,190.17","3,295,525.54","5,021,072.22","4,467,723.45","3,759,487.71","5,930,682.78","9,369,932.76","12,784,806.04","2,590,754.23","4,909,837.38","9,463,085.43"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,"8,500,000.00",,,,,"5,551,739.97","5,551,739.97","54,608,191.93",,,"20,000,000.00","23,000,000.00",,,,"55,076,203.53",,"59,871,300.00","36,207,565.00","48,407,479.53","5,000,000.00","26,769,680.12","26,860,080.12","21,901,805.12","5,825,873.27","5,870,931.90","5,924,212.59"
收到其他与经营活动有关的现金,"5,004,976.17","11,081,085.85","57,965,375.49","23,423,995.52","87,690,459.66","64,900,015.57","98,158,573.19","24,044,715.39","16,101,915.07","19,987,849.59","36,192,817.63","22,302,799.56","25,373,204.49","31,075,709.35","43,449,157.05","32,530,502.22","15,699,934.73","9,489,549.06","26,696,613.00","48,512,381.86","16,525,128.84","31,314,964.38","-68,184,685.86","37,181,780.73","15,427,139.20","26,696,045.30","47,864,286.64","209,713,392.74","92,754,037.69","76,016,980.95","31,247,328.57","204,023,745.23","31,757,405.33","309,084,400.04","139,287,497.89","339,278,667.18","87,313,116.68","212,634,222.15","136,185,608.92","210,943,331.72","-11,318,821.56","62,867,182.75","143,356,351.14"
投资活动现金流出小计,"11,263,278.28","28,036,654.63","49,677,879.81","54,284,089.40","22,478,183.80","80,654,831.80","112,274,426.05","152,526,879.90","6,603,791.28","18,748,531.66","35,944,068.83","53,722,303.57","29,065,284.47","43,462,326.23","62,302,398.34","103,047,287.34","63,579,074.17","94,305,874.83","119,012,920.10","126,512,285.77","31,429,749.45","85,550,450.27","93,444,625.89","171,083,137.86","91,105,772.47","213,504,433.01","331,839,495.65","468,335,461.04","174,950,034.45","217,913,110.36","292,202,007.82","444,245,781.00","66,763,650.40","179,589,070.02","336,685,364.51","605,059,573.34","169,425,403.09","378,208,887.14","434,763,341.65","491,356,436.25","108,983,511.02","199,306,648.54","306,191,957.26"
经营活动现金流入小计,"249,248,523.94","526,996,251.32","844,485,835.63","1,257,436,757.61","306,608,251.72","536,778,376.33","865,075,406.25","1,241,186,229.64","242,354,321.43","491,502,467.05","878,810,617.06","1,474,546,154.37","275,684,001.08","610,081,732.83","1,037,839,315.53","1,729,805,135.31","362,409,145.51","771,219,707.29","1,137,889,982.50","1,986,316,632.95","305,586,207.97","751,958,785.61","1,139,660,822.45","2,144,750,196.92","348,077,105.04","898,904,195.97","1,515,267,591.54","2,439,553,700.45","518,035,120.49","1,019,337,004.71","1,710,946,771.67","2,860,245,033.40","579,234,376.62","1,376,483,702.98","2,071,672,703.68","3,508,383,100.28","792,867,800.72","1,650,686,905.93","2,524,122,050.01","4,187,445,985.95","728,575,158.57","1,710,259,308.99","2,686,825,235.70"
投资活动产生的现金流量净额,"-3,512,656.90","-9,916,033.06","-10,634,909.42","-14,953,509.11","-20,530,692.35","-62,050,882.69","-70,031,289.81","-62,471,383.91","6,600,760.10","-1,647,032.91","-10,107,747.62","-10,544,437.19","-8,250,375.15","-7,071,571.77","-5,395,835.07","-38,219,778.75","-4,641,703.30","-26,280,993.82","-34,699,748.51","-37,462,936.11","-14,249,197.09","-47,847,988.45","-35,716,344.07","-93,487,045.74","-8,938,008.09","-102,584,784.62","-189,986,986.67","-289,574,627.74","-126,850,000.57","-142,147,114.83","-213,322,200.95","-37,765,576.71","-42,920,302.40","81,812,859.14","-6,554,206.04","-147,948,399.10","-107,071,332.90","60,287,023.73","241,475,767.85","200,466,701.45","-95,555,143.35","-194,337,368.45","-294,337,815.85"
购买商品、接受劳务支付的现金,"239,091,481.63","487,245,440.07","703,210,809.95","1,027,998,694.28","252,930,274.04","450,729,447.67","679,135,721.98","1,028,746,092.99","141,992,992.45","376,398,432.13","687,910,728.34","1,133,803,130.23","232,707,495.30","583,911,495.15","934,824,366.19","1,460,032,174.28","286,911,984.98","696,837,129.03","915,553,212.89","1,659,402,681.09","260,089,766.81","572,362,597.29","1,063,914,045.02","1,790,965,922.15","303,552,847.64","753,079,087.18","1,297,329,222.37","1,845,550,403.73","333,775,723.11","796,632,692.43","1,426,987,417.41","2,082,480,940.06","433,561,988.56","940,420,532.41","1,622,586,700.43","2,455,753,514.72","526,959,185.18","1,273,912,620.40","2,000,687,292.66","3,091,818,983.11","712,305,964.72","1,365,091,963.78","1,919,147,483.83"
吸收投资收到的现金,,,,,,,,"20,000,000.00",,"6,000,000.00","6,000,000.00","6,000,000.00",,,,"16,000.00","10,100,000.00","10,696,000.00","10,696,000.00","10,696,000.00","2,000.00","2,354,000.00","5,354,000.00","2,354,000.00",,"9,391,520.00","21,414,670.00","21,414,670.00",,"11,311,650.00","11,311,650.00","22,274,175.00",,"247,008,000.00","284,058,000.00","281,378,122.00","7,200,000.00","8,320,000.00","8,995,000.00","9,995,000.00",,"8,890,000.00","154,485,000.00"
支付给职工以及为职工支付的现金,"16,049,187.76","28,724,461.29","42,957,425.08","62,509,827.59","29,301,274.24","48,272,708.57","63,607,222.88","80,922,967.37","18,499,518.17","47,947,568.49","66,314,005.85","90,957,947.84","21,853,759.80","58,722,703.06","84,510,306.88","115,627,281.39","28,750,204.93","78,022,577.77","106,669,077.61","150,823,983.06","50,512,635.23","88,534,482.26","124,686,676.35","165,340,642.49","36,904,662.85","91,236,682.45","135,133,533.12","183,412,744.24","46,215,171.04","117,490,319.77","174,604,263.30","244,188,713.71","61,527,907.13","163,465,676.76","241,716,124.96","328,579,132.75","134,353,209.59","314,659,136.66","480,143,763.22","648,913,975.00","161,552,137.41","346,652,733.47","548,876,913.38"
