科目,2009年度,2010年度,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
筹资活动现金流出小计,"74,500,000.00","92,385,444.44","249,378,944.44","39,201,280.11","55,051,441.36","229,350,786.03","236,893,250.05",,"158,820,000.00","158,820,000.00","167,891,390.60",,"160,900,000.00","161,012,763.89","238,596,688.41","59,163,847.61","303,268,947.78","303,345,614.45","745,148,150.00","233,928.23","146,767,872.13","357,844,894.91","350,489,257.13",,"219,546,560.66","316,033,377.34","2,039,822,573.18","306,096,233.71","1,000,271,762.53","2,831,402,323.48","3,081,635,776.00","464,051,588.53"
处置固定资产、无形资产和其他长期资产收回的现金净额,"213,000.00","5,187,120.61","9,278,716.94",,"60,000.00","351,300.00","452,300.00","205,000.00","374,000.00","2,129,520.49","2,250,120.49","567,757.08","110,162.67","127,545.19","2,439,158.00","142,000.00","41,097,843.09","1,049,962.00","46,382,532.00","2,022,159.79","2,260,603.24","2,504,603.24","12,306,136.60","1,043,218.80","6,398,806.00","6,923,631.56","8,314,962.97","722,740.00","901,403,755.00","1,708,553,001.71","1,160,452,807.69","20,207,100.00"
筹资活动产生的现金流量净额,"-74,500,000.00","7,614,555.56","-249,378,944.44","1,401,798,719.89","1,388,036,401.36","1,211,649,213.97","1,204,106,749.95",,"-158,820,000.00","-158,820,000.00","-147,311,390.60",,"-160,900,000.00","-161,012,763.89","-236,816,688.41","10,507,003.23","-248,616,971.10","-41,837,003.03","1,099,021,828.62","-233,928.23","-96,763,432.79","1,174,478,797.77","1,181,917,942.87","300,075,062.57","611,664,047.84","515,177,231.16","599,436,146.57","289,688,823.29","-104,486,705.53","-2,229,617,266.48","-2,379,850,719.00","-190,992,776.03"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,606,407,366.36","2,338,862,608.67",
四、汇率变动对现金的影响,"482,903.11","-758,335.10","1,082,719.63","37,333.85","89,808.82","414,971.93","-1,423,748.37","-158,041.73","-417,453.43","-571,202.18","-726,656.31","-15,920.02","-635,299.67","-31,506.89","-125,573.45","231,492.99","-117,590.77","17,386.32","733,400.90","4,160,423.81","362,604.17","452,353.36","701,663.54","14,399.49","117,989.37","-511,891.46","-2,353,390.11","-2,090,103.70","-2,100,057.90","-1,887,047.16","-1,920,415.20","-348,322.13"
收到其他与投资活动有关的现金,,,"22,367,269.94",,,,,,,,,,,,"38,388,501.32","1,049,562.50",,,"277,437.72",,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"213,000.00","5,187,120.61","37,227,605.99",,"60,000.00","351,300.00","452,300.00","205,000.00","374,000.00","2,129,520.49","2,250,120.49","567,757.08","110,162.67","127,545.19","40,958,785.15","11,208,477.57","58,186,758.16","18,138,877.07","56,676,884.79","2,022,159.79","27,260,603.24","110,305,141.02","37,306,136.60","1,043,218.80","6,398,806.00","26,923,631.56","28,314,962.97","722,740.00","901,403,755.00","3,314,960,368.07","3,499,315,416.36","20,207,100.00"
五、现金及现金等价物净增加额,"107,561,845.01","12,833,652.36","-34,965,626.83","1,473,538,802.70","1,494,201,595.93","1,271,674,958.82","1,351,903,507.29","-51,826,423.91","-206,982,740.20","-287,662,053.27","-222,262,582.12","2,988,750.82","-187,770,941.62","-143,419,931.05","-371,664,971.17","71,578,597.76","-175,504,331.78","-476,611,391.34","-71,494,644.49","-472,995,612.14","-479,489,299.47","-238,353,261.27","-17,382,617.92","-226,626,075.19","-191,385,109.68","-431,705,992.96","-501,344,820.63","101,201,046.69","246,260,202.34","-179,257,588.66","-155,957,578.87","61,571,575.78"
购建固定资产、无形资产和其他长期资产支付的现金,"16,204,136.89","157,257,031.43","115,513,795.78","12,634,259.73","44,563,204.44","76,817,654.32","185,241,313.22","36,513,422.84","68,388,717.67","271,778,063.65","330,245,608.09","31,062,915.33","95,646,404.21","167,218,707.94","376,492,734.41","100,803,001.44","284,603,800.81","304,616,855.14","456,948,952.20","219,795,436.92","297,002,348.86","419,084,051.47","526,701,941.48","254,926,457.65","461,740,004.18","648,826,385.84","904,145,072.60","158,754,883.96","305,951,890.79","405,468,949.81","501,295,958.75","74,592,999.58"
期初现金及现金等价物余额,"51,952,047.11","159,513,892.12","172,347,544.48","137,381,917.65","137,381,917.65","137,381,917.65","137,381,917.65","1,489,285,424.94","1,489,285,424.94","1,489,285,424.91","1,489,285,424.94","1,267,022,842.82","1,267,022,842.82","1,267,022,842.82","1,267,022,842.82","895,357,871.65","895,357,871.65","895,357,871.65","895,357,871.65","823,863,227.16","823,863,227.16","823,863,227.16","823,863,227.16","806,480,609.24","806,480,609.24","806,480,609.24","806,480,609.24","305,135,788.61","305,135,788.61","305,135,788.61","305,135,788.61","149,178,209.74"
投资支付的现金,,"93,596,490.74","5,000,000.00","21,649,810.00","31,649,810.00","81,586,432.88","81,599,810.00",,,"21,500,000.00","10,541,554.39",,"7,741,006.00","7,741,006.00","36,948,506.00","1,497,440.00",,"75,421,140.00","627,421,140.00","367,614,284.00","440,614,284.00","1,468,614,284.00","1,490,349,284.00","323,000,000.00","622,737,000.00","753,618,200.00","753,800,024.30","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",
期末现金及现金等价物余额,"159,513,892.12","172,347,544.48","137,381,917.65","1,610,920,720.35","1,631,583,513.58","1,409,056,876.47","1,489,285,424.94","1,437,459,001.03","1,282,302,684.74","1,201,623,371.64","1,267,022,842.82","1,270,011,593.64","1,079,251,901.20","1,123,602,911.77","895,357,871.65","966,936,469.41","719,853,539.87","418,746,480.31","823,863,227.16","350,867,615.02","344,373,927.69","585,509,965.89","806,480,609.24","579,854,534.05","615,095,499.56","374,774,616.28","305,135,788.61","406,336,835.30","551,395,990.95","125,878,199.95","149,178,209.74","210,749,785.52"
