科目,2012年度,2013年度,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"33,136,572.84","58,607,885.40","76,503,972.39","38,488,100.72","60,561,674.60","79,469,835.08","106,016,237.77","50,991,566.27","78,132,952.13","105,120,008.48","165,539,580.12","63,483,932.33","110,045,566.93","187,565,553.36","272,457,133.21","101,524,588.10","184,272,851.32","238,865,650.74","340,702,600.61","124,380,353.27"
取得借款收到的现金,"82,000,000.00","78,000,000.00","145,391,694.08","6,940,001.05","13,536,391.57","14,588,291.70","14,719,421.29","220,000,000.00","270,000,000.00","320,000,000.00","420,000,000.00","385,000,000.00","480,000,000.00","798,000,000.00","1,245,000,000.00","523,000,000.00","978,000,000.00","1,598,680,000.00","1,656,490,000.00","583,800,000.00"
支付的各项税费,"51,072,541.30","61,223,684.73","87,468,479.77","28,647,181.91","51,052,315.26","65,253,631.76","81,225,403.50","48,525,614.19","66,172,593.06","94,974,540.35","126,684,740.85","54,119,263.46","56,641,551.31","98,623,730.15","140,855,886.87","91,179,265.71","155,777,608.54","212,777,383.47","221,316,819.10","88,531,410.52"
收到其他与筹资活动有关的现金,,,,,,,,,,,"23,238,054.68","105,979,980.48",,,"21,837,045.77","34,157,073.94","332,457,430.20","501,746,053.11","772,916,399.93","23,660,447.60"
支付其他与经营活动有关的现金,"34,913,086.02","54,719,649.74","86,384,678.19","28,375,687.05","59,943,340.62","62,758,002.45","114,031,584.97","48,483,735.10","92,357,775.21","119,433,865.16","176,380,232.40","93,085,520.62","157,033,769.08","195,780,513.30","271,565,346.85","72,905,723.10","202,239,379.51","293,435,491.79","383,350,453.53","109,410,477.94"
筹资活动现金流入小计,"82,000,000.00","80,487,535.02","145,391,694.08","6,940,001.05","743,493,620.57","727,075,520.70","744,676,650.29","220,000,000.00","426,954,320.56","479,996,590.00","585,426,294.68","490,979,980.48","499,247,681.00","803,338,880.00","1,367,713,480.47","557,287,073.94","1,326,087,430.20","2,101,656,053.11","2,430,720,036.93","608,730,447.60"
经营活动现金流出小计,"284,278,076.98","360,044,700.61","536,776,046.67","172,065,954.85","328,040,347.01","487,574,958.23","625,550,595.43","292,121,850.88","418,722,327.64","673,099,782.24","1,124,699,702.11","379,243,053.66","639,306,137.48","1,139,093,332.43","1,799,276,790.94","544,311,934.69","1,426,084,305.79","2,354,401,686.17","2,879,780,333.76","781,266,483.23"
偿还债务支付的现金,"45,000,000.00","67,000,000.00","122,622,100.88","44,703,362.91","72,991,302.47","99,338,075.40","115,489,014.49",,,,"60,000,000.00","160,000,000.00","349,000,000.00","460,000,000.00","630,000,000.00","399,000,000.00","658,480,000.00","1,095,220,631.10","1,388,800,000.00","447,528,349.81"
经营活动产生的现金流量净额,"46,778,385.60","100,063,948.31","116,510,814.69","-14,596,547.09","22,116,933.01","77,282,908.84","177,548,086.90","-61,822,924.48","23,841,435.17","51,680,939.24","2,453,705.87","-79,667,419.12","6,799,581.46","-21,627,331.05","-128,396,513.53","-105,369,396.09","41,278,186.77","13,314,818.99","418,803,231.72","-30,582,505.22"
分配股利、利润或偿还利息支付的现金,"3,808,728.23","4,475,839.03","35,774,557.51","1,115,250.54","2,043,499.11","2,490,175.80","2,549,756.05","1,302,801.28","36,215,515.04","41,434,047.96","45,325,551.58","5,751,934.27","32,623,580.30","40,445,208.72","49,230,746.46","12,497,805.66","46,094,461.14","95,983,118.41","116,398,013.62","21,369,764.05"
收回投资收到的现金,,,"70,524,034.97","41,433,815.20","41,433,815.20","41,433,815.20","181,433,815.20","360,000,000.00","490,000,000.00","550,000,000.00","1,048,929,464.83","220,000,000.00","525,000,000.00","546,000,000.00","1,036,000,000.00","200,000,000.00","808,494,474.89","888,124,892.00","1,007,641,763.00","6,000,000.00"
支付其他与筹资活动有关的现金,"740,000.00","1,800,000.00","1,200,000.00",,"14,230,000.00","14,230,000.00","14,230,000.00","10,456,730.78",,,"7,622,783.18","22,999,949.90","5,130,300.00","14,871,971.00","35,583,804.83","4,838,686.53","369,698,162.31","633,914,134.06","858,853,491.54","96,241,082.40"
取得投资收益收到的现金,,,,,,,"3,274,246.58","3,207,945.20","12,977,194.08","13,034,136.98","19,141,950.88","1,645,479.45","5,446,713.25","6,114,877.64","9,487,918.74","1,603,726.03","3,415,784.27","6,866,609.24","7,656,110.57","138,107.71"
筹资活动现金流出小计,"49,548,728.23","73,275,839.03","159,596,658.39","45,818,613.45","89,264,801.58","116,058,251.20","132,268,770.54","11,759,532.06","36,215,515.04","41,434,047.96","112,948,334.76","188,751,884.17","386,753,880.30","515,317,179.72","714,814,551.29","416,336,492.19","1,074,272,623.45","1,825,117,883.57","2,364,051,505.16","565,139,196.26"
处置固定资产、无形资产和其他长期资产收回的现金净额,"195,034.19","13,500.00","12,036,667.84","465,177.92","1,136,708.33","1,118,708.33","5,452,784.58",,,,"103,218.77",,"780,580.03","915,515.80","25,321,202.89",,"5,634,397.14","5,700,090.19","11,105,315.04","36,000.00"
筹资活动产生的现金流量净额,"32,451,271.77","7,211,695.99","-14,204,964.31","-38,878,612.40","654,228,818.99","611,017,269.50","612,407,879.75","208,240,467.94","390,738,805.52","438,562,542.04","472,477,959.92","302,228,096.31","112,493,800.70","288,021,700.28","652,898,929.18","140,950,581.75","251,814,806.75","276,538,169.54","66,668,531.77","43,591,251.34"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,"5,300,000.00",,"3,000,000.00","3,000,000.00","6,250,000.00","10,763,563.36"
四、汇率变动对现金的影响,,,"16,291.69","-1,391.04","-54,129.91","-67,421.35","1,054,115.64","-2,261,172.74","536,502.27","1,197,131.66","3,807,206.55","-1,645,951.81","139,883.13","1,086,939.12","-4,097,763.97","818,406.72","416,312.15","811,464.83","2,341,724.34","-640,709.44"
收到其他与投资活动有关的现金,,"589,000.00","11,658,500.00",,,,"22,831,634.10","2,722,050.91","35,145,473.01","35,662,449.14","10,076,523.31",,"3,000,000.00","49,489,192.11","16,434,196.89",,"2,542,834.56","3,780,754.56","29,552,271.06",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"195,034.19","602,500.00","94,219,202.81","41,898,993.12","42,570,523.53","42,552,523.53","212,992,480.46","365,929,996.11","538,122,667.09","598,696,586.12","1,078,251,157.79","221,645,479.45","534,227,293.28","602,519,585.55","1,092,543,318.52","201,603,726.03","823,087,490.86","907,472,345.99","1,062,205,459.67","16,937,671.07"
五、现金及现金等价物净增加额,"22,822,109.89","35,269,304.69","10,948,951.89","-30,969,711.23","634,425,472.87","164,845,053.58","384,069,565.62","-187,865,969.03","-148,517,579.44","-270,432,751.26","-239,135,097.77","118,936,591.61","195,261,483.56","-25,528,592.05","127,458,531.47","-81,903,549.83","58,372,194.91","14,910,663.31","36,674,537.30","-25,182,015.15"
购建固定资产、无形资产和其他长期资产支付的现金,"56,602,581.67","72,608,839.61","73,634,542.82","19,392,153.82","32,536,672.75","55,940,226.94","92,274,502.36","37,980,047.77","83,709,132.24","189,024,695.88","292,590,164.21","9,039,164.22","59,254,115.01","104,550,668.10","412,189,681.12","37,799,252.13","244,310,072.62","215,108,407.04","446,217,543.99","46,987,722.90"
期初现金及现金等价物余额,"34,852,229.49","57,674,339.38","92,943,644.07","103,892,595.96","103,892,595.96","103,892,595.96","103,892,595.96","466,946,852.33","487,962,309.58","487,962,309.58","487,962,161.58","248,827,063.81","249,225,652.91","247,946,784.13","248,827,063.81","376,285,595.28","378,844,875.63","378,844,875.63","378,844,875.63","415,519,412.93"
投资支付的现金,,,"111,957,850.17",,"51,900,000.00","510,000,000.00","468,620,000.00","193,015,600.00","610,000,000.00","763,397,397.19","1,369,061,829.65","144,168,100.00","255,088,960.00","498,337,211.83","1,067,956,000.00","281,449,400.00","625,278,929.00","777,402,929.00","843,310,900.00","7,500,000.00"
期末现金及现金等价物余额,"57,674,339.38","92,943,644.07","103,892,595.96","72,922,884.73","738,318,068.83","268,737,649.54","487,962,161.58","279,080,883.30","339,444,730.14","217,529,558.32","248,827,063.81","367,763,655.42","444,487,136.47","222,418,192.08","376,285,595.28","294,382,045.45","437,217,070.54","393,755,538.94","415,519,412.93","390,337,397.78"
