科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"226,163,073.16","294,630,435.21","170,514,014.25","154,965,278.08","57,742,249.68","120,541,997.73","135,707,239.24","155,216,507.09","325,274,595.30","311,120,812.52","251,112,579.01","256,289,033.04","226,317,801.69","632,175,536.15","498,063,011.60","528,052,993.44","499,385,839.96","551,477,157.91","412,915,485.29","459,323,012.79","548,194,662.33","666,349,404.08","619,256,851.49","598,127,072.43","258,607,696.16","446,781,585.68","161,989,321.42","154,183,803.00","121,884,044.56","130,397,392.97","55,949,196.51","105,926,272.68","65,762,295.56","65,085,806.03","44,051,007.27","23,096,484.47","20,326,776.44","22,200,268.08","37,963,559.20","29,644,060.72","36,441,932.84","38,943,691.71","29,687,482.87"
短期借款,"214,280,000.00","259,280,000.00","274,280,000.00","351,280,000.00","333,780,000.00","393,780,000.00","412,280,000.00","397,280,000.00","420,484,867.82","377,533,585.70","361,451,943.93","416,980,000.00","408,980,000.00","428,980,000.00","369,700,000.00","416,519,408.04","469,746,811.20","451,321,273.60","396,949,292.83","390,200,000.00","366,500,000.00","360,200,000.00","360,200,000.00","533,831,038.79","489,600,000.00","515,300,000.00","515,300,000.00","444,100,000.00","296,234,393.83","406,769,360.50","581,475,023.47","545,507,348.84","772,637,177.41","839,670,068.97","837,661,620.77","855,055,586.82","854,198,755.78","845,281,897.70","845,281,897.70","844,836,266.59","849,836,266.59","839,490,174.12","839,490,173.82"
交易性金融资产,,,,,,,,,"1,132,377.60",,,,,,,,,,,,,,,,,"435,040.00","358,870.00",,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"300,000.00",,,"16,150,000.00","16,000,000.00","32,700,000.00","300,000.00",,"6,000,000.00","6,750,000.00",,"13,813,580.00","13,313,580.00","10,580,450.02","22,602,000.46","23,454,487.32","31,012,839.51","110,872,723.09","50,989,772.74","56,061,983.39","47,808,149.50","38,851,872.26","15,409,078.80","69,686,512.76","54,492,496.28","71,380,016.50","64,623,692.48","77,671,026.14","65,347,429.50","71,691,536.40","61,305,235.27","64,347,674.89","55,725,034.32","66,676,778.62","65,046,757.68","4,690,800.00","5,020,000.00","54,568,324.02","49,669,242.64","37,673,506.42","44,188,593.52","41,038,040.83","40,982,398.20"
应付票据,"78,781,837.21","106,196,000.00","66,467,000.00","84,900,000.00","90,540,000.00","104,600,000.00","120,200,000.00","152,500,000.00","151,750,000.00","130,015,284.00","122,428,334.73","74,009,659.48","104,144,000.00","149,859,393.19","171,035,400.00","140,240,000.00","133,478,722.45","140,406,500.00","77,165,000.00","95,492,000.00","92,735,000.00","110,408,000.00","134,825,000.00","180,663,000.00","139,354,000.00","116,088,000.00","77,130,000.00","68,370,000.00","96,900,000.00","84,250,721.51","98,600,000.00","163,100,000.00","105,900,000.00","47,900,000.00","47,900,000.00",,,,,,"1,050,000.00","2,800,000.00","1,750,000.00"
应收账款,"52,978,172.52","71,759,413.23","80,323,385.01","94,151,043.32","118,111,303.55","93,739,151.61","98,070,094.74","121,341,231.57","132,156,098.37","106,203,857.51","134,808,392.39","119,778,158.31","110,800,409.04","129,458,230.11","127,915,040.89","121,744,250.73","234,852,829.52","174,184,287.06","184,218,368.83","138,438,371.95","200,767,340.95","177,559,011.43","163,335,404.89","321,999,900.25","477,204,606.59","525,270,641.12","536,002,439.41","427,712,106.26","462,314,665.55","554,272,506.00","524,206,786.31","614,188,093.82","615,581,825.89","481,436,978.43","428,096,285.09","399,034,863.81","451,454,387.24","422,272,489.43","473,404,751.39","494,746,527.36","544,301,246.90","495,061,159.85","506,805,384.03"
应付账款,"28,218,116.31","41,522,907.63","64,442,062.92","140,866,858.09","157,807,452.95","176,606,439.87","134,150,092.41","97,103,230.77","116,525,987.85","106,938,444.94","115,279,961.32","102,953,968.46","96,701,626.84","88,450,114.29","85,686,491.25","85,679,251.81","83,007,617.52","91,823,076.02","89,928,048.19","80,754,532.16","88,646,225.08","95,703,789.22","86,288,197.67","102,522,751.39","106,748,945.17","123,321,114.79","128,044,140.68","133,078,426.11","122,916,863.10","144,750,126.68","133,960,498.48","136,433,559.55","125,028,630.51","140,268,816.35","135,380,322.45","119,028,742.63","113,502,764.06","123,809,786.07","137,929,731.79","176,683,091.14","164,543,410.09","142,674,855.05","129,085,767.08"
预付款项,"93,535,470.31","95,578,022.37","104,144,832.83","68,760,755.16","87,453,718.58","147,503,951.49","147,159,778.75","96,639,276.81","97,834,396.13","90,367,926.32","113,645,066.84","108,749,639.64","162,467,910.58","193,817,156.47","230,320,805.72","138,475,854.46","154,819,596.58","127,258,513.89","171,676,127.32","160,719,286.91","138,056,427.01","176,195,522.42","199,147,731.99","171,475,266.31","117,187,551.00","85,467,918.04","139,238,491.50","111,609,961.79","119,425,830.19","103,518,016.46","124,516,482.97","38,082,736.12","116,292,431.79","77,382,423.38","87,344,775.07","75,627,407.22","37,433,835.28","33,167,640.31","42,649,891.20","26,097,519.42","59,826,732.74","45,117,319.42","32,455,337.89"
预收款项,"15,929,739.67","17,155,008.50","16,905,710.31","20,707,075.14","27,860,960.32","33,182,113.57","47,648,235.87","50,777,127.55","33,753,590.85","64,356,512.44","37,184,424.67","29,241,597.40","34,865,483.93","40,515,961.15","62,341,564.15","58,945,379.18","56,362,906.66","66,188,068.83","71,631,020.79","44,748,387.12","50,263,378.80","52,053,242.57","38,471,900.32","33,985,074.34","46,295,382.02","42,791,779.30","45,204,779.87","35,904,013.30","29,457,552.28","33,298,407.09","41,960,932.67","25,796,981.05","41,987,013.17","29,403,238.38","41,056,091.99","31,587,265.39","31,919,264.09","39,376,440.92","55,956,405.71","31,056,579.78","77,921,912.82","44,103,864.83","47,208,841.83"
其他应收款,"110,522,844.63","137,632,251.10","179,513,855.71","148,157,569.26","167,609,816.06","177,121,136.14","178,364,454.26","148,411,661.97","60,278,033.06","39,904,055.38","22,180,909.15","17,729,297.44","19,173,891.18","19,741,564.65","40,287,941.43","36,267,163.02","39,936,934.82","38,532,433.97","39,433,108.29","35,686,913.98","41,708,273.15","46,916,214.33","85,731,951.62","32,051,666.59","59,979,741.15","67,110,429.53","78,212,033.87","70,756,318.57","49,061,605.50","52,731,280.64","211,265,839.59","53,643,388.06","56,007,673.52","50,732,156.05","49,966,943.81","45,789,423.22","38,453,835.65","57,221,730.71","59,351,877.64","51,288,584.93","56,694,879.40","77,677,389.74","84,024,296.70"
应付职工薪酬,"4,334,339.46","4,370,353.62","5,351,191.02","5,817,518.68","6,484,988.38","5,602,909.89","5,530,182.55","7,062,487.13","6,974,398.53","7,070,800.81","7,579,179.90","9,638,171.67","7,881,348.55","8,273,771.60","8,458,872.98","9,822,004.48","9,154,224.57","9,636,384.83","9,216,334.75","10,906,249.99","9,178,450.41","9,750,444.95","9,660,714.90","16,518,963.25","12,846,402.31","13,299,787.71","13,644,993.71","16,402,481.91","14,344,288.20","17,571,671.35","18,130,034.31","20,165,530.99","21,787,026.61","22,649,769.67","23,128,267.71","28,978,875.41","26,470,527.12","31,406,309.06","30,668,112.32","37,030,262.04","29,739,809.02","28,605,870.94","35,021,800.25"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-793,875.04","3,185,579.50","3,192,544.74","10,367,090.70","9,262,369.73","1,611,371.29","1,711,861.42","2,385,460.92","7,553,100.59","1,497,740.78","6,250,864.26","12,933,677.71","13,541,303.56","11,922,175.64","6,250,025.31","-1,133,556.13","1,027,169.83","11,863,098.73","6,551,234.00","19,072,301.02","11,890,414.42","6,397,900.47","5,828,254.99","16,315,661.62","19,785,648.31","18,882,853.66","20,449,521.36","18,239,931.88","27,201,007.99","32,380,902.01","30,562,206.74","58,469,980.78","51,302,665.49","41,402,075.46","25,774,091.47","41,520,548.12","43,993,701.75","50,476,275.10","75,286,625.73","103,908,696.01","71,476,883.37","119,564,534.16","121,227,600.41"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,"3,542,111.11","8,205,222.22","16,168,333.34","24,131,444.44","10,120,000.00","14,882,486.46","4,994,833.47","8,385,952.05","11,059,726.03",,,"7,207,470.67","9,185,764.97","16,749,904.85","16,119,674.97","60,339,251.38","79,679,013.62","93,637,683.56","94,804,722.17","120,786,535.90","145,752,521.51","170,312,108.27","204,040,489.00"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,"540,505.44",,,,,,,,,,,,"7,517,848.00",,,,,,,,,,,,,,,,,,,,,,
存货,"73,389,220.64","76,520,221.75","80,687,258.67","129,296,373.39","140,157,489.58","159,068,693.61","177,640,512.28","203,914,918.56","219,815,444.24","241,130,398.04","253,687,768.93","285,125,099.65","303,020,910.03","331,329,941.79","347,700,188.58","447,716,984.07","405,242,724.99","388,904,627.07","417,958,768.28","418,777,052.48","424,751,729.68","460,718,121.71","501,600,286.81","600,759,318.88","522,354,287.84","566,359,418.49","556,456,642.23","602,895,099.80","558,787,112.92","507,202,042.80","586,384,367.09","565,733,025.34","542,180,421.47","630,657,858.28","684,184,527.45","684,511,447.40","603,911,227.53","628,012,521.64","633,529,579.36","610,568,708.30","520,897,936.61","532,966,937.85","488,804,694.94"
其他应付款,"3,542,115.63","3,524,763.33","6,165,866.20","35,178,573.46","16,291,131.75","15,295,534.76","16,283,244.20","14,967,525.53","14,526,888.15","12,286,163.77","11,230,627.58","14,101,198.44","25,260,676.05","14,604,069.38","10,166,085.48","12,316,432.60","18,504,961.23","18,700,657.51","15,614,532.14","20,684,252.69","19,742,030.96","17,246,471.24","22,069,778.70","193,994,593.61","135,424,356.26","31,557,355.41","25,361,331.46","29,332,895.82","68,560,010.03","155,007,050.47","149,664,226.95","480,122,683.38","340,399,553.27","289,428,538.76","304,894,470.33","262,326,257.63","161,396,456.15","155,221,229.14","156,414,330.45","163,599,343.05","154,687,170.42","175,785,372.09","183,945,447.97"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,"132,105.10",,,,"530,088.56","461,013.91","391,939.27","319,392.34","374,166.72",,"1,320,614.80","1,337,302.63","1,492,877.62","1,247,877.73","948,427.73","696,519.41","1,060,199.46","1,056,199.46","977,946.59","977,946.59"
一年内到期的非流动负债,"27,000,000.00","27,000,000.00","27,000,000.00",,,"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","110,050,000.00","110,050,000.00","110,050,000.00","105,250,000.00","107,450,000.00","46,980,000.00","42,230,000.00","21,000,000.00","25,000,000.00","15,000,000.00",,"83,000,000.00","61,000,000.00","72,000,000.00","72,000,000.00","72,000,000.00","11,000,000.00","21,000,000.00","25,000,000.00","29,000,000.00","41,000,000.00","41,000,000.00","55,877,879.45",,"102,691,129.83","113,689,748.65","118,690,512.83","118,366,881.61","101,643,022.72","413,096,660.77","414,347,592.82","426,843,402.80","436,843,402.80","436,843,402.80"
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"501,786.49",,"10,085,433.42",,"6,538,179.51","5,070,427.50","5,926,017.32","5,902,560.50","375,832.23","134,696.87","2,350,706.42","1,125,550.15"
其他流动负债,,,,,,,,,,,,,,,,,,,,,"200,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","200,000,000.00","400,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00",,,,,,,,,,,,,,
流动资产合计,"556,888,781.26","676,120,343.66","615,183,346.47","611,481,019.21","587,074,577.45","730,674,930.58","737,242,079.27","725,523,596.00","842,490,944.70","795,477,049.77","775,434,716.32","801,484,808.08","835,094,502.52","1,317,102,879.19","1,266,888,988.68","1,295,711,733.04","1,365,250,765.38","1,391,229,742.99","1,277,191,630.75","1,269,006,621.50","1,401,286,582.62","1,566,590,146.23","1,584,481,305.60","1,794,231,842.32","1,489,826,379.02","1,762,805,049.36","1,536,881,490.91","1,445,358,404.12","1,377,281,702.13","1,420,204,714.54","1,563,947,300.08","1,442,797,144.12","1,451,549,682.55","1,383,378,049.01","1,360,027,599.00","1,240,781,483.25","1,162,918,367.37","1,224,317,419.24","1,303,167,981.34","1,251,454,938.84","1,263,542,218.34","1,234,133,192.41","1,184,863,091.37"
