科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"222,583,784.18","183,834,018.28","202,868,987.26","127,873,395.83","193,985,047.22","265,557,122.05","100,294,882.66","228,510,551.83","326,238,091.38","440,713,316.39","110,570,692.95","217,135,651.30","279,401,125.75","323,621,451.43","64,491,836.54","131,485,410.04","207,305,930.06","247,424,701.88","93,026,403.33","193,816,164.56","291,556,129.71","551,638,737.48","145,648,662.64","316,244,208.74","492,492,390.59","767,798,417.00","174,142,853.79","411,185,652.77","595,752,553.67","783,791,014.57","237,634,626.36","510,687,172.92","749,618,180.62","1,005,372,597.75","264,734,864.30"
二、营业利润,"54,516,227.07","36,763,325.07","39,444,171.54","31,158,563.19","43,904,762.84","57,267,657.92","26,896,369.18","58,348,851.60","81,889,954.72","105,010,616.63","40,170,400.68","66,079,679.88","81,173,426.09","70,107,735.42","10,261,529.84","19,161,822.41","25,984,714.46","8,601,256.01","17,694,285.04","32,783,891.45","42,152,156.15","55,479,415.80","14,418,973.49","25,461,894.25","38,099,032.04","44,995,381.65","22,350,284.07","42,419,350.50","52,539,823.62","58,902,797.91","14,594,159.77","49,332,762.89","59,138,221.68","83,094,172.99","29,236,606.06"
减:营业成本,"132,554,219.70","111,269,102.61","126,149,702.07","80,365,591.79","122,234,842.16","167,117,163.90","61,024,843.63","139,880,312.61","200,767,729.61","270,221,574.42","66,988,860.97","132,890,939.89","171,556,660.36","205,012,460.11","43,458,806.29","89,503,854.73","146,415,584.68","170,214,484.10","64,087,122.93","126,697,549.88","191,413,704.19","342,942,464.10","85,312,709.59","190,463,542.17","295,661,853.87","486,926,063.66","109,832,554.62","251,535,974.14","369,111,664.52","489,072,858.06","171,227,788.00","330,223,586.27","507,101,833.83","652,320,219.77","186,033,127.73"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,179,746.99","1,208,450.60","1,443,072.08","737,480.29","924,446.81","995,098.56","299,571.19","893,450.60","1,275,481.17","1,405,903.25","884,270.47","2,119,594.40","2,483,364.25","2,990,605.81","656,219.04","956,862.31","1,417,848.52","1,465,406.28","338,602.74","504,172.66","890,141.88","1,604,853.30","907,255.52","1,469,016.39","2,156,253.33","2,841,470.39","631,471.18","856,874.11","1,154,253.32","4,664,687.04","1,750,162.03","3,041,033.48","4,505,324.60","7,516,452.91","1,233,322.70"
营业外收入,"4,783,545.63","5,482,871.44","4,458,112.22","283,930.79","386,118.91","916,322.91","8,665,543.51","10,160,312.45","10,285,393.83","10,384,699.73","52,413.75","3,260,673.43","3,316,140.43","9,962,202.68","39,467.00","328,544.68","1,525,482.64","2,424,087.64","9,969.02","448,498.92","6,753,720.53","6,414,857.52","28,873.74","4,566,188.74","4,619,739.75","9,548,424.96","66,141.65","3,134,856.89","3,858,911.84","11,152,088.11","824,889.02","1,636,796.50","1,854,963.18","2,988,552.32","368,415.61"
销售费用,"16,740,511.50","14,100,457.18","14,086,050.98","7,882,364.19","13,542,481.37","19,262,134.95","5,360,689.54","14,080,717.45","20,493,700.48","29,951,703.05","5,752,133.74","10,256,210.56","14,986,607.31","21,557,958.84","4,347,705.01","8,756,558.79","13,423,615.63","23,624,295.94","4,580,698.37","12,603,991.83","19,343,271.03","57,154,186.62","13,617,214.01","34,868,141.84","57,318,448.71","103,740,116.02","10,780,970.36","46,680,950.08","70,249,448.94","102,120,105.51","14,110,688.85","58,757,383.42","83,411,181.13","103,402,568.56","22,149,820.75"
减:营业外支出,"205,860.36","162,850.97","212,900.00","168,860.95","234,279.30","267,512.25","97,506.18","248,305.10","529,163.86","529,806.24","187,337.55","238,833.14","363,278.50","397,891.68","62,688.14","126,561.24","195,989.96","263,752.15","91,876.90","178,772.66","287,319.13","1,016,132.45","79,762.86","168,267.00","264,593.39","3,035,127.00","398,626.95","1,322,160.17","2,380,000.23","1,541,461.08","44,861.97","434,351.27","447,059.58","117,559.21","438,907.70"
管理费用,"12,964,835.80","15,196,717.58","15,561,053.91","6,956,790.87","11,577,079.32","19,650,746.28","5,975,812.40","14,406,852.05","20,957,979.57","32,371,847.96","4,000,921.76","11,305,514.49","17,872,336.39","32,476,985.49","5,653,903.03","12,110,649.27","18,285,912.55","30,130,801.57","5,557,482.21","13,864,099.76","25,558,584.42","75,179,659.38","24,332,597.82","52,625,774.74","83,250,587.02","112,944,746.34","29,754,255.79","66,348,067.53","100,592,491.68","121,742,785.72","35,117,175.17","66,541,806.57","95,090,560.06","157,551,045.71","31,700,269.49"
其中:非流动资产处置净损失,318.33,,"12,145.00","1,075.00","2,474.50","2,474.50",,,"1,150.00","67,500.00",,,,,,100.00,100.00,800.00,,"4,250.00","5,935.75","48,852.14",,,,,"46,471.14","50,219.63","62,074.63","55,453.27",,"342,063.73","342,918.51",,
