科目,2008-12-31,2009-12-31,2010-12-31,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"9,807,225.79","10,691,543.64","1,897,809.97","3,852,694.05","4,273,644.62","3,668,816.09","3,836,630.05","1,065,562.93","2,890,001.12","2,892,461.45","1,452,368.06","2,012,996.02","2,054,640.55","1,904,554.45","2,010,567.42","2,211,876.75","2,834,131.22","5,400,437.26","2,143,958.16","3,830,448.49","3,313,410.84","3,379,348.02","2,417,196.85","2,427,705.58","1,702,596.64","2,163,431.38","2,686,823.75","2,184,370.65","2,205,487.94","2,223,776.45","2,684,917.03"
应付职工薪酬,"818,932.26","664,485.24","946,534.57","1,252,253.31","1,539,545.33","1,084,370.82","1,192,292.39","1,291,829.07","2,021,996.44","1,948,649.12","2,066,700.15","1,998,559.19","2,770,874.53","2,729,872.30","2,534,494.18","2,445,129.01","3,886,971.49","2,294,365.12","2,508,317.25","2,197,191.52","4,907,551.51","3,328,617.64","3,381,912.12","2,676,937.63","5,453,586.54","4,848,498.12","2,687,525.59","3,044,573.34","5,810,540.31","5,986,696.71","4,143,924.01"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"5,728,387.61","7,618,976.05","3,448,111.29","12,282,470.16","7,453,114.97","1,805,424.92","6,831,183.82","791,056.89","9,022,877.85","380,622.82","5,019,747.50","2,874,065.30","4,846,001.80","-695,046.35","6,323,136.75","2,945,150.84","5,957,311.49","844,900.50","7,667,331.16","6,634,385.97","37,025,660.69","-7,503,661.19","-390,322.56","-2,771,213.26","12,722,206.29","7,180,548.54","291,949.97","613,046.12","36,489,100.47","6,457,556.54","11,459,690.21"
应收利息,,,,,,,"1,884,143.17","3,583,462.91","3,159,471.20","3,905,283.07","1,515,318.16","2,506,371.10","1,853,677.72","2,931,499.85","1,219,055.06","1,739,165.97","1,006,355.75","1,678,563.41","1,239,855.35","1,689,466.02","1,114,241.34","2,602,425.36","2,420,990.41","1,544,059.42","1,967,623.59","1,596,643.06","251,047.10","516,739.03","461,128.67","846,035.80","17,081.55"
应付利息,,,"8,876.39","8,301.37","8,986.30",,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,"3,000,000.00",,,,,,,,,,,,,,,,
存货,"13,380,399.53","22,027,776.54","14,605,144.90","15,379,236.49","14,411,289.25","13,320,230.17","11,856,824.16","17,995,080.95","19,849,949.85","21,410,697.77","16,710,335.18","19,817,333.30","24,568,124.73","26,550,301.32","25,683,205.21","22,207,405.13","39,067,124.42","45,852,680.71","40,651,977.09","54,320,910.94","77,161,155.10","95,596,430.06","83,316,432.41","75,105,018.02","72,328,356.77","90,144,559.49","90,109,794.20","91,556,752.25","74,276,425.70","71,231,680.37","66,309,966.66"
其他应付款,"2,612,195.05","3,494,102.58","623,276.75","2,588,099.56","5,203,478.29","8,540,339.74","5,049,067.17","313,474.30","4,256,289.63","3,936,765.45","899,586.56","4,092,296.03","4,005,838.36","4,204,161.69","3,801,823.25","4,184,779.64","5,208,354.98","4,769,882.35","3,717,584.25","8,566,256.80","71,354,681.30","70,822,702.02","71,289,482.62","70,744,902.56","51,293,627.80","48,637,657.46","46,991,430.03","46,858,030.50","34,472,079.29","34,008,885.81","30,716,002.93"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,"53,319.31",,"32,189.89",,"735,852.30","24,286.26","152,409.58","31,502.63","320,251.76",,,"78,339.23","32,993.09","291,814.05","125,673.17","361,006.25",,"200,022,469.79","250,188,819.65","7,601,503.26","262,291,972.59","14,658,999.55","13,917,091.79","4,605,799.13","2,211,331.96","111,722.90"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"88,642,859.50","109,470,855.24","174,567,122.58","224,862,345.48","227,246,904.35","483,981,992.69","489,308,346.47","483,841,223.72","473,209,109.79","437,961,203.49","446,992,565.39","436,421,636.85","450,661,998.05","425,735,670.26","456,929,692.88","449,530,498.38","487,076,732.07","454,603,810.50","468,500,561.11","493,179,863.99","808,920,778.25","686,535,170.83","682,711,741.38","694,628,781.05","774,847,014.27","772,166,835.00","718,599,319.14","736,087,420.74","499,933,787.27","456,406,937.14","457,864,502.21"
流动负债合计,"53,633,275.41","51,980,757.15","53,151,559.12","71,789,797.03","60,369,204.55","35,759,382.22","39,546,035.44","31,981,213.55","62,881,303.59","32,451,756.53","40,444,483.69","42,647,649.58","52,866,412.91","29,292,013.53","57,945,688.77","44,004,787.04","73,700,425.63","38,136,090.37","43,806,505.93","53,295,972.49","331,706,191.12","196,991,357.83","164,235,792.21","151,832,827.66","147,656,318.45","130,226,639.20","95,126,922.78","104,832,112.66","141,545,385.23","95,133,770.25","94,637,099.61"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77,257,430.85","88,003,923.38","87,786,086.84"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"2,665,402.77","2,704,497.46","3,859,628.13","3,772,469.03","3,644,884.26","3,461,413.79","6,530,579.39","7,698,764.10","7,394,708.21","11,007,561.57","11,124,537.59","74,793,184.89","81,242,251.22","80,307,222.57","79,681,197.90","78,672,748.93","81,165,101.10","79,617,738.86","80,840,972.10","79,302,103.22","87,630,887.83","86,231,244.93","85,018,740.47","83,683,206.90","83,208,305.98","81,284,158.44","80,263,049.47","78,552,743.72","76,914,359.88","75,781,699.26","75,272,907.03"
递延所得税负债,,,,,,,,,,,,,,,,,"776,524.52","741,038.29","1,208,849.25","1,089,360.33","1,438,256.25","1,454,135.72","1,472,610.86","1,494,564.10","825,783.02","854,503.09","871,820.76","871,820.76","537,954.46","499,254.12","460,553.78"
在建工程,,,,,,,,,"52,736,617.48","54,283,604.11","56,152,788.31",,,,,,"5,399,215.00","5,399,215.00","5,690,215.00","5,792,549.34",,,,,,,,,,,
其他非流动负债,,,"317,820.00","8,203,342.99","8,163,805.18","8,124,267.37","8,084,729.56","7,911,858.43","7,703,660.38","7,365,325.31","6,958,725.44","6,552,125.57","9,823,742.57","9,397,178.66","8,970,614.75","16,220,866.32",,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,"317,820.00","8,203,342.99","8,163,805.18","8,124,267.37","8,084,729.56","7,911,858.43","7,703,660.38","7,365,325.31","6,958,725.44","6,552,125.57","9,823,742.57","9,397,178.66","8,970,614.75","16,220,866.32","16,528,706.37","15,951,229.01","17,174,865.51","16,358,385.45","16,010,292.17","15,167,550.49","14,335,728.35","13,512,867.41","12,000,383.60","11,185,459.24","10,392,582.48","9,649,339.65","8,640,138.34","8,059,667.74","7,546,977.36"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"53,633,275.41","51,980,757.15","53,469,379.12","79,993,140.02","68,533,009.73","43,883,649.59","47,630,765.00","39,893,071.98","70,584,963.97","39,817,081.84","47,403,209.13","49,199,775.15","62,690,155.48","38,689,192.19","66,916,303.52","60,225,653.36","90,229,132.00","54,087,319.38","60,981,371.44","69,654,357.94","347,716,483.29","212,158,908.32","178,571,520.56","165,345,695.07","159,656,702.05","141,412,098.44","105,519,505.26","114,481,452.31","150,185,523.57","103,193,437.99","102,184,076.97"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"21,000,000.00","30,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","108,000,000.00","108,000,000.00","108,000,000.00","194,400,000.00","194,400,000.00","200,700,000.00","200,700,000.00","421,470,000.00","421,470,000.00","421,470,000.00","421,270,038.00","421,270,038.00","421,270,038.00","421,270,038.00","421,057,980.00","421,057,980.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,,"62,301,721.01","62,301,721.01","62,301,721.01","326,499,391.01","326,499,391.01","326,499,391.01","326,499,391.01","326,499,391.01","326,499,391.01","326,499,391.01","326,499,391.01","326,499,391.01","326,499,391.01","278,499,391.01","278,499,391.01","278,499,391.01","193,035,902.12","195,845,435.45","257,874,968.78","260,684,502.11","82,382,402.11","83,747,035.44","84,920,022.32","85,386,164.80","86,506,770.56","87,147,119.08","87,128,063.98","86,805,829.37","89,672,354.91"
无形资产,,"25,210.68","431,010.72","385,260.06","374,664.06","364,068.06","353,472.06","914,967.94","2,292,254.84","3,950,250.68","4,986,496.52","5,003,821.68","4,866,226.50","4,936,964.65","7,581,423.71","9,770,095.26","11,539,311.20","11,213,538.86","11,790,366.08","11,520,818.01","11,220,146.02","10,868,336.11","10,516,526.20","10,423,366.29","10,064,638.66","9,706,204.72","9,347,770.78","9,045,678.75","20,147,430.40","19,001,539.59","18,831,425.02"
盈余公积,"2,788,143.73","4,168,723.74","1,410,604.23","1,410,604.23","5,554,458.51","5,554,458.51","5,554,458.51","5,554,458.51","8,487,149.31","8,487,149.31","8,487,149.31","8,487,149.31","10,450,340.77","10,450,340.77","10,450,340.77","10,450,340.77","13,039,520.62","13,039,520.62","13,039,520.62","13,039,520.62","19,636,256.09","19,636,256.09","19,636,256.09","19,636,256.09","32,520,073.84","32,520,073.84","32,520,073.84","32,520,073.84","36,350,684.31","36,350,684.31","36,350,684.31"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,"65,520,000.00","65,520,000.00","65,520,000.00","65,520,000.00","46,607,643.90","45,513,090.00","45,051,363.00","45,051,363.00","26,461,817.10","25,301,052.00","25,197,328.80"
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"11,616,435.83","23,969,791.45","14,542,816.06","40,996,901.55","51,916,451.23","53,841,352.02","58,632,340.75","62,520,284.38","72,380,150.76","74,735,956.58","79,242,634.54","79,570,664.93","85,238,708.52","83,274,600.90","89,417,416.30","91,112,484.17","105,581,165.78","106,849,697.67","115,516,510.24","127,288,113.50","160,993,332.84","168,828,149.81","154,850,456.24","176,579,280.56","226,719,566.52","238,500,299.92","217,563,999.53","223,410,019.64","252,687,950.44","265,439,783.29","262,327,062.46"
长期待摊费用,"81,666.64","44,236.06",,,,,,,,,,"4,972,543.32","4,865,988.81","4,759,434.30","5,715,991.79","5,541,541.28","5,367,090.77","5,192,640.26","5,174,023.10","4,976,197.61","8,229,766.90","7,633,703.56","7,573,656.22","6,893,480.65","6,273,669.55","5,661,649.96","5,068,269.06","4,471,832.94","3,875,396.82","3,435,234.30","3,769,613.98"
少数股东权益,"2,636,859.96","2,564,995.53","2,598,919.82","2,617,264.82",,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"284,786.02","439,468.43","465,678.81","3,299,557.06","2,039,187.81","1,971,376.59","2,124,557.35","2,012,250.12","2,318,964.73","2,336,958.89","2,375,996.18","2,565,793.66","3,242,131.20","3,174,233.09","3,375,145.32","4,772,985.46","4,801,759.27","4,448,985.20","4,977,167.03","5,455,895.34","5,399,462.00","5,219,360.90","5,569,970.73","5,629,432.27","5,226,094.22","5,511,137.67","5,165,339.29","4,872,612.90","4,023,801.35","4,115,650.08","5,071,918.32"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237,500,000.00","237,500,000.00","237,500,000.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"3,031,855.43","3,213,412.63","4,756,317.66","7,457,286.15","6,058,736.13","5,796,858.44","9,008,608.80","10,625,982.16","64,742,545.26","71,578,375.25","74,639,818.60","87,335,343.55","94,216,597.73","93,177,854.61","96,353,758.72","98,757,370.93","108,272,477.34","105,872,118.18","108,472,743.31","107,047,563.52","112,480,262.75","109,952,645.50","108,678,893.62","106,629,486.11","104,772,708.41","102,163,150.79","99,844,428.60","96,942,868.31","419,718,419.30","427,838,046.61","428,231,951.19"
所有者权益(或股东权益)合计,"38,041,439.52","60,703,510.72","125,854,061.12","152,326,491.61","164,772,630.75","445,895,201.54","450,686,190.27","454,574,133.90","467,366,691.08","469,722,496.90","474,229,174.86","474,557,205.25","482,188,440.30","480,224,332.68","486,367,148.08","488,062,215.95","505,120,077.41","506,388,609.30","515,991,932.98","530,573,069.57","573,684,557.71","584,328,908.01","612,819,114.44","635,912,572.09","719,963,020.63","732,917,887.35","712,924,242.48","718,548,836.74","769,466,683.00","781,051,545.76","783,912,376.43"
资产总计,"91,674,714.93","112,684,267.87","179,323,440.24","232,319,631.63","233,305,640.48","489,778,851.13","498,316,955.27","494,467,205.88","537,951,655.05","509,539,578.74","521,632,383.99","523,756,980.40","544,878,595.78","518,913,524.87","553,283,451.60","548,287,869.31","595,349,209.41","560,475,928.68","576,973,304.42","600,227,427.51","921,401,041.00","796,487,816.33","791,390,635.00","801,258,267.16","879,619,722.68","874,329,985.79","818,443,747.74","833,030,289.05","919,652,206.57","884,244,983.75","886,096,453.40"
负债和所有者(或股东权益)合计,"91,674,714.93","112,684,267.87","179,323,440.24","232,319,631.63","233,305,640.48","489,778,851.13","498,316,955.27","494,467,205.88","537,951,655.05","509,539,578.74","521,632,383.99","523,756,980.40","544,878,595.78","518,913,524.87","553,283,451.60","548,287,869.31","595,349,209.41","560,475,928.68","576,973,304.42","600,227,427.51","921,401,041.00","796,487,816.33","791,390,635.00","801,258,267.16","879,619,722.68","874,329,985.79","818,443,747.74","833,030,289.05","919,652,206.57","884,244,983.75","886,096,453.40"
