科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"238,195,051.72","639,486,246.44","999,597,912.65","1,537,865,842.03","1,085,924,551.99","2,011,379,897.56","2,982,102,579.24","2,267,128,888.21","338,252,993.22","716,287,427.71","1,266,039,931.25","1,660,989,350.83","401,841,467.55","838,533,609.62","1,301,346,253.65","1,779,698,911.11","462,756,894.13","1,000,627,480.57","1,534,291,493.98","1,888,214,397.73","390,359,791.10","853,831,108.83","1,327,741,610.19","1,007,124,721.79","235,545,615.04","457,658,045.92","726,388,655.40","903,459,825.04","205,443,226.06","410,142,936.39","5,577,679,311.54","7,872,739,629.52","1,377,861,530.90","4,735,008,447.16","5,901,347,898.47","8,217,116,338.41","1,366,085,924.91","2,849,144,982.96","4,653,551,722.91","6,672,755,928.30","2,742,313,648.83","4,926,717,747.97","7,099,626,129.73","8,868,222,146.19","1,907,637,549.97","4,084,592,937.37","7,147,187,995.95","9,360,210,079.54","1,938,656,786.93"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"590,673,690.82",,,,,,,,"24,930,841.07",,"192,758,671.55",,"189,558,671.55",,,,,
收到的税费返还,"8,627,698.26","14,336,245.87","26,295,038.36","34,858,099.35","14,001,852.40","24,164,300.36","48,231,135.53","73,468,942.49","26,782,708.63","36,158,046.39","36,272,741.68","36,392,035.25","58,025.65","191,564.10","273,735.04","595,265.22",,,,,,,"3,230,156.89","4,036,829.18","715,127.14","1,518,963.40","1,959,890.11","2,070,021.58",,"945,680.61","80,376,311.09","94,600,199.28","56,162,711.33","110,269,584.46","200,817,542.00","226,819,316.68","67,899,560.44","150,763,378.01","167,658,703.87","179,805,242.04","38,327,634.06","119,885,569.48","151,173,215.03","211,950,994.07","71,708,089.67","114,675,706.12","114,916,381.72","177,114,103.62","50,259,772.94"
支付其他与投资活动有关的现金,,,,,,,,,,,"115,000,000.00",,"20,000,000.00","20,000,000.00",,,,,,,,,,,,,,,,,,"31,633,362.91","100,000,000.00",,,,,,,,,,,,,"1,400,000.00",,,"19,280.37"
收到其他与经营活动有关的现金,"344,893.43","3,138,600.19","3,610,095.77","8,227,725.17","10,660,176.06","13,368,858.14","24,758,312.96","27,927,550.22","5,637,893.88","8,434,931.92","14,367,043.60","21,207,038.61","2,692,301.95","25,360,497.68","42,338,501.69","50,322,510.22","7,879,315.29","13,598,465.19","24,055,758.05","30,770,923.76","3,183,768.95","7,367,223.21","8,393,830.85","19,621,984.75","10,749,631.03","15,118,253.45","17,070,685.62","21,399,481.43","6,378,312.64","8,466,903.37","124,867,145.25","242,910,774.23","38,911,728.47","75,840,192.99","80,202,223.56","122,657,987.31","10,187,099.21","213,903,199.42","403,254,635.35","860,335,437.12","257,936,341.13","357,673,737.14","507,501,646.27","255,937,379.17","123,183,964.72","398,205,109.57","1,244,444,167.38","292,963,478.15","147,526,709.08"
投资活动现金流出小计,"5,033,048.50","32,773,559.02","42,886,584.97","48,874,295.25","4,308,268.86","10,697,715.15","20,431,326.76","24,158,213.04","1,021,695.09","4,555,602.74","133,444,734.91","23,003,368.00","22,593,861.39","31,905,387.17","20,349,216.73","21,224,508.55","382,231.05","838,560.04","1,065,248.75","1,301,885.25","756,045.45","966,952.61","1,179,135.14","1,244,300.19","723,218.55","1,105,218.55","1,425,052.50","2,522,384.01","38,907.51","164,999.99","8,006,671.80","630,687,735.88","101,646,553.41","257,167,206.56","379,385,929.64","554,150,347.96","412,544,464.07","414,291,087.96","483,147,195.83","561,350,807.56","21,798,068.31","309,048,045.96","324,868,044.36","339,599,100.26","23,457,858.01","80,038,397.34","82,088,627.08","99,548,488.16","1,066,518,647.95"
经营活动现金流入小计,"247,167,643.41","656,961,092.50","1,029,503,046.78","1,580,951,666.55","1,110,586,580.45","2,048,913,056.06","3,055,092,027.73","2,368,525,380.92","370,673,595.73","760,880,406.02","1,316,679,716.53","1,718,588,424.69","404,591,795.15","864,085,671.40","1,343,958,490.38","1,830,616,686.55","470,636,209.42","1,014,225,945.76","1,558,347,252.03","1,918,985,321.49","393,543,560.05","861,198,332.04","1,339,365,597.93","1,030,783,535.72","247,010,373.21","474,295,262.77","745,419,231.13","926,929,328.05","211,821,538.70","419,555,520.37","5,782,922,767.88","8,210,250,603.03","1,472,935,970.70","4,921,118,224.61","6,182,367,664.03","8,566,593,642.40","1,444,172,584.56","3,213,811,560.39","5,224,465,062.13","7,712,896,607.46","3,038,577,624.02","5,404,277,054.59","7,758,300,991.03","9,336,110,519.43","2,102,529,604.36","4,597,473,753.06","8,506,548,545.05","9,830,287,661.31","2,136,443,268.95"
投资活动产生的现金流量净额,"-4,975,228.50","-32,715,587.17","-42,713,151.40","-48,893,514.73","-4,308,268.86","-10,697,715.15","-20,431,326.76","-24,144,213.04","-1,021,695.09","5,728,786.93","-101,160,345.24","50,153,582.70","30,852,863.32","21,541,337.54","13,570,007.98","12,694,716.16","-382,231.05","-838,560.04","-435,248.75","4,101,114.75","-756,045.45","300,187.29","88,004.76","22,839.71","16,415,828.39","41,238,665.23","40,918,831.28","57,092,702.13","-38,907.51","-164,999.99","-39,510,719.76","-620,402,395.05","-101,646,553.41","-228,477,598.50","-248,525,554.46","-269,812,067.18","-8,952,409.27","-10,699,033.16","174,060,087.46","112,709,680.78","33,600,644.02","-253,636,636.05","-269,456,696.18","-273,896,816.46","36,966,744.73","-19,609,374.60","27,650,625.19","57,809,386.49","-1,066,515,135.95"
购买商品、接受劳务支付的现金,"236,478,519.06","657,436,790.98","961,730,505.27","1,516,784,769.63","1,045,688,764.05","1,810,784,066.73","2,740,499,294.68","1,913,076,216.05","223,760,329.19","493,829,748.56","927,037,261.97","1,342,949,739.37","398,894,292.50","817,542,351.12","1,228,780,341.04","1,552,931,198.07","401,196,925.34","879,184,021.45","1,374,610,095.01","1,708,654,518.94","306,738,502.85","692,521,947.75","1,091,694,476.66","661,782,012.27","186,949,387.20","412,753,331.72","579,444,141.61","749,763,574.22","125,411,481.92","229,422,037.74","4,405,121,802.31","6,627,614,956.30","1,287,648,719.25","4,173,240,085.88","4,893,025,858.18","6,216,545,188.91","1,626,116,175.08","3,448,964,898.01","5,023,641,450.92","7,494,469,549.36","1,905,025,255.82","3,621,834,030.04","5,507,818,199.95","7,207,933,162.41","1,410,317,737.36","3,417,923,205.16","6,353,101,232.65","6,938,024,608.55","1,505,663,779.39"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,135,461,018.77",,,,,"56,875,628.56","56,875,628.56","63,661,005.78","852,310,995.04","45,494,984.37","49,111,328.87","49,120,403.87","49,111,328.87","19,394,562.30","19,394,562.30","19,394,562.30",,"5,428,893.91"
