科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"182,806,953.89","158,491,654.12","179,045,351.22","101,203,149.56","102,344,160.34","128,239,020.95","140,490,405.87","130,480,504.48","204,418,988.41","182,546,524.60","138,848,282.96","141,619,236.01","133,727,402.28","99,980,834.95","104,264,917.95","2,145,712.27","2,132,096.77","824,970.63","215,835.93","1,895,122.23","2,291,982.37","2,764,068.27","8,286,510.04","15,320,804.58","20,293,435.71","4,288,213.62","5,727,027.98","7,568,711.02","9,737,088.86","9,795,580.38","10,572,296.56","12,878,897.73","14,772,879.71","8,432,309.61","7,211,495.07","12,437,203.65","15,934,929.74","214,425,413.71","212,913,438.57","205,768,179.38","190,902,846.38","155,790,115.16","150,115,595.99","604,387,971.85","372,329,677.22"
短期借款,,"10,000,000.00","26,006,000.00","25,000,000.00","115,300,000.00","115,000,000.00","72,010,000.00","170,000,000.00","185,000,000.00","175,000,000.00","85,000,000.00","185,000,000.00","195,000,000.00","195,000,000.00","135,000,000.00","35,000,000.00","14,000,000.00","14,000,000.00","14,000,000.00","14,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,"4,400,000.00","14,100,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,000,000.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"120,000.00","200,000.00",,"3,590,000.00",,,,,"20,000.00","567,783.51","520,800.00","300,000.00",,,,,,,,"2,020,000.00",,,,"500,000.00","500,000.00",,,,,"200,000.00",,"200,000.00",,,,"250,000.00",,,,"120,000.00",,"50,000.00","50,000.00",,
应付票据,"18,230,000.00","34,910,000.00","31,500,000.00","32,990,000.00","23,490,000.00","16,830,000.00","8,880,000.00","11,700,000.00","39,510,000.00","37,180,000.00","28,520,000.00","32,580,000.00","52,980,000.00","28,180,000.00","3,630,000.00",,,,,,,,,"2,900,000.00","2,900,000.00",,,,,,,,,,,,,,,,,,,,
应收账款,"20,619,315.10","19,747,691.83","16,462,259.01","22,220,605.81","60,546,890.76","60,363,941.92","37,075,691.88","59,366,699.16","21,613,544.53","42,922,721.99","26,170,719.40","25,858,594.94","41,006,636.11","35,534,622.27","21,164,486.25","47,161,339.23","23,555,670.93","1,671,787.75","1,671,787.75","1,669,400.67","1,584,474.12","1,556,974.16","1,731,974.16","4,212,691.41","1,323,891.41","2,347,081.41","2,347,082.17","166,250.00","175,000.00","142,500.00","175,000.00","142,500.00","237,500.00","2,606,404.80","2,536,404.80","13,537.50","99,037.50","26,933,728.55","47,659,846.37","58,638,372.23","80,057,528.14","74,284,503.93","73,653,783.32","167,124,344.59","166,940,896.47"
应付账款,"10,966,026.52","11,485,827.37","13,459,785.84","12,777,230.13","15,770,891.95","15,999,758.00","35,384,535.66","27,445,474.90","42,110,002.64","24,457,559.81","22,626,379.36","22,780,397.47","53,858,644.43","43,004,801.10","60,083,297.16","73,373,094.38","76,532,063.26","71,819,263.96","71,997,743.28","47,375,217.98","41,224,883.78","39,071,529.50","38,121,441.82","37,863,141.41","35,608,503.22","10,666,032.31","10,122,502.60","7,736,538.41","7,415,775.08","7,269,551.93","7,445,018.93","7,151,340.72","7,070,309.74","7,034,325.21","7,034,325.21","7,636,835.21","7,853,968.21","9,434,257.69","12,558,653.32","8,555,790.44","12,108,537.20","8,424,279.57","9,977,830.49","87,464,547.50","80,765,817.07"
预付款项,"34,290,659.07","40,945,465.76","27,217,760.82","33,512,469.37","64,527,464.73","59,125,265.83","28,772,344.14","65,566,038.34","72,813,984.27","47,514,038.70","47,271,102.35","56,868,439.57","59,706,153.60","24,459,761.08","21,402,360.62","1,690,620.45","3,558,914.84","4,789,014.68","6,651,520.92","7,206,390.90","1,575,879.59","1,575,879.59","930,850.81","1,561,476.13","1,868,965.88","2,018,965.88","1,696,603.08","121,603.08","121,603.08","1,801,603.08","1,501,603.08","1,000,000.00","1,570,000.00","1,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","227,797.99","15,401,248.82","17,124,105.34","20,002,512.25","16,575,990.30","20,558,896.64","50,152,621.34","52,383,869.93"
预收款项,"15,116,791.41","71,755,250.01","43,541,982.51","23,890,236.75","11,312,449.58","38,129,619.84","29,834,361.07","34,060,879.67","45,005,900.33","14,546,952.98","72,199,923.66","25,827,351.43","25,902,263.40","18,615,804.00","25,011,068.48","18,090,899.82","13,247,065.04","6,632,337.34","6,079,889.34","5,079,862.84","4,233,862.84","4,041,446.34","4,041,446.34","4,568,934.99","4,568,934.99","2,568,934.99","2,568,934.99","2,568,934.99","2,568,934.99","2,568,934.99","1,978,934.99","1,978,934.99","1,978,934.99","1,978,934.99","2,150,184.99","2,091,434.99","1,978,934.99","2,117,727.20","2,671,843.69","1,986,434.99","1,978,934.99","2,247,656.33","2,092,478.35","18,826,940.97","38,213,434.80"
