科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"326,174,394.87","714,020,652.86","1,140,828,087.02","1,631,649,837.00","454,562,814.63","1,111,953,765.38","1,631,332,669.05","2,403,671,432.81","365,193,813.15","790,853,957.18","1,280,260,148.16","1,790,947,819.04","399,033,386.53","874,535,530.61","1,335,529,436.56","1,894,838,998.19","386,894,260.80","945,888,286.13","1,447,698,522.03","1,938,616,939.01","432,113,682.73","982,554,049.17","1,441,943,875.09","2,005,103,653.03","340,938,567.47","849,510,280.12","1,329,156,535.25","1,844,387,699.65","361,258,625.06","832,483,599.10","1,229,549,239.15","1,666,381,187.29","295,597,835.47","687,770,983.00","1,011,965,250.95","1,437,640,396.12","283,675,583.79","693,314,997.67","1,055,259,223.18","1,453,231,925.31","313,239,562.52","743,857,114.07","1,135,174,049.50","1,649,642,818.83","375,429,020.14"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"1,628,884.44","2,884,429.12","2,985,027.65","4,880,483.97","788,927.65","1,686,418.85","2,634,103.03","2,634,103.03","146,916.55","146,916.55","1,019,506.85","1,019,506.85","1,968,701.53","3,767,834.88","4,839,090.02","4,759,090.02","3,702,065.96","4,598,043.45","6,127,073.13","6,413,318.79","840,775.04","2,033,528.29","3,814,269.60","3,814,269.60","1,456,755.80","1,789,925.20","2,233,286.01","3,117,025.40","1,755,235.40","2,701,943.21","2,701,943.21","2,701,943.21","1,403,855.42","2,155,317.70","2,375,858.49","2,375,858.69","2,106,989.73","2,106,989.73","2,106,989.73","2,106,989.73","1,459,948.71","2,044,606.19","2,044,606.19","3,484,940.84","4,136,388.84"
支付其他与投资活动有关的现金,,,,,,,"11,794,814.46",,,,,,,,"516,415.91",,,,,,,,,,,,,"150,437,400.00",,"219,190.00","1,304,600.00","3,628,100.00","11,417,880.38","1,683,755.38","3,537,994.68","64,936,219.08","1,554,577.66","2,055,419.32","2,408,177.71","3,254,398.49","455,539.90","6,415,250.34","6,473,261.45","5,716,855.90",
收到其他与经营活动有关的现金,"958,940.01","933,806.45","2,917,635.72","3,481,468.82","1,148,382.95","23,452,141.40","26,695,544.96","5,974,381.21","2,017,546.84","2,205,553.35","1,498,237.10","3,317,693.66","2,149,968.08","563,343.78","1,605,881.79","1,048,514.06","719,245.55","1,331,752.48","2,003,114.64","6,678,598.52","463,603.18","1,667,657.10","6,814,260.42","4,293,179.41","1,539,036.21","3,698,725.66","6,169,828.75","3,007,670.19","2,470,395.00","5,302,795.87","11,665,472.90","10,873,753.32","9,210,253.50","9,620,998.04","13,674,802.85","15,811,315.72","1,184,845.81","6,624,344.62","8,101,301.74","11,836,362.15","1,048,113.80","4,824,391.18","5,635,043.04","8,417,708.00","1,517,504.52"
投资活动现金流出小计,"7,708,774.19","129,125,785.33","240,194,386.41","291,137,927.08","97,660,046.73","156,087,071.29","180,968,965.12","194,228,154.90","12,140,335.25","26,906,051.27","43,185,871.11","51,822,889.13","28,986,021.16","37,539,096.90","54,884,093.72","75,963,903.75","12,814,380.25","19,791,802.77","29,591,764.99","42,258,295.21","9,587,667.12","13,821,850.04","25,647,659.21","51,495,969.12","9,200,305.92","55,461,405.47","73,034,914.69","290,915,275.32","17,484,742.06","354,246,409.18","420,069,985.00","677,754,722.30","137,848,435.59","363,471,683.66","534,522,387.07","854,951,879.90","33,198,085.24","48,162,151.29","219,349,578.67","298,048,919.51","211,448,062.44","355,151,968.44","434,462,178.07","559,199,889.60","106,625,842.30"
经营活动现金流入小计,"328,762,219.32","717,838,888.43","1,146,730,750.39","1,640,011,789.79","456,500,125.23","1,137,092,325.63","1,660,662,317.04","2,412,279,917.05","367,358,276.54","793,206,427.08","1,282,777,892.11","1,795,285,019.55","403,152,056.14","878,866,709.27","1,341,974,408.37","1,900,646,602.27","391,315,572.31","951,818,082.06","1,455,828,709.80","1,951,708,856.32","433,418,060.95","986,255,234.56","1,452,572,405.11","2,013,211,102.04","343,934,359.48","854,998,930.98","1,337,559,650.01","1,850,512,395.24","365,484,255.46","840,488,338.18","1,243,916,655.26","1,679,956,883.82","306,211,944.39","699,547,298.74","1,028,015,912.29","1,455,827,570.53","286,967,419.33","702,046,332.02","1,065,467,514.65","1,467,175,277.19","315,747,625.03","750,726,111.44","1,142,853,698.73","1,661,545,467.67","381,082,913.50"
投资活动产生的现金流量净额,"-7,708,774.19","34,609,604.55","5,576,566.04","7,406,182.80","-19,989,360.61","-59,842,118.11","-83,123,037.40","-73,670,728.96","-12,140,335.25","-26,856,051.27","-43,118,897.11","-47,778,982.58","-28,981,321.16","-37,534,396.90","-47,650,394.27","-58,292,165.94","-12,652,376.15","-19,481,598.67","-29,278,892.89","-41,118,057.27","14,912,862.88","-13,652,982.80","-23,478,791.97","-33,572,701.88","-8,646,156.52","-51,907,256.07","58,283,650.75","-135,170,356.14","-16,749,742.06","-322,211,368.15","-336,243,846.75","-418,929,510.70","-86,474,513.57","-171,564,943.97","-159,377,972.50","-192,197,007.03","99,055,062.88","165,263,329.91","129,469.53","50,608,035.03","-73,201,089.84","-106,067,966.41","-27,999,467.54","-94,930,555.97","-38,909,995.26"
购买商品、接受劳务支付的现金,"312,392,575.54","634,778,132.53","1,019,478,599.93","1,433,441,026.95","472,810,647.23","1,083,998,419.79","1,448,873,768.60","2,076,507,623.20","336,459,453.08","585,334,798.25","1,063,778,351.62","1,473,181,999.94","354,024,656.20","717,268,638.52","1,147,838,666.21","1,610,335,570.48","419,027,617.19","903,577,185.60","1,343,851,120.50","1,721,238,633.46","342,188,948.75","782,327,162.04","1,157,269,479.51","1,555,841,067.72","344,021,090.42","707,951,867.09","1,069,689,182.43","1,440,555,562.45","331,956,516.71","652,486,821.51","899,105,936.34","1,142,546,560.62","216,978,861.61","432,464,576.62","640,040,340.95","881,324,818.83","184,436,915.49","445,270,475.86","726,026,532.66","979,285,232.58","302,899,993.37","608,904,758.41","932,800,809.62","1,210,872,639.97","316,933,394.48"
吸收投资收到的现金,,,,,,,,,,,,"253,050,000.00",,,,,,,,,,"24,500,000.00","34,300,000.00","34,300,000.00",,,,,"510,112,394.74","510,112,394.74","510,112,394.74","510,112,394.74","13,500,000.00","13,500,000.00","13,500,000.00","13,500,000.00",,,,,,,,,
