科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
流动资产合计,"305,880,077.36","352,409,556.10","351,488,614.99","379,959,713.46","380,340,625.44","775,915,283.91","779,797,108.85","819,707,902.85","883,404,168.06","892,050,615.08","848,856,545.66","868,783,735.32","944,487,020.73","895,768,593.29","859,043,488.01","950,937,791.14","1,110,985,644.24","1,171,054,207.04","1,190,761,206.75","1,216,701,809.87","1,251,268,893.50","1,194,140,741.74","1,219,449,746.80","1,348,300,227.85","1,535,081,172.28","1,368,072,192.39","1,480,878,124.82","1,750,672,422.26","1,788,162,604.21","1,788,982,963.12","1,863,189,216.65","2,058,628,110.52","2,204,219,407.83","2,000,798,795.92","2,165,327,169.80","2,556,154,971.04","2,715,723,434.53","2,505,566,665.93","2,580,451,978.21","2,737,691,231.67","2,833,614,975.03","2,408,354,466.96"
流动负债合计,"155,457,082.28","174,010,234.09","173,910,384.99","203,052,792.46","179,736,066.52","74,194,448.22","73,926,798.77","105,301,590.06","140,613,357.22","160,154,992.65","206,177,601.70","234,511,713.16","279,315,983.22","238,515,202.05","220,974,610.88","301,577,013.95","407,483,101.28","260,066,690.72","306,285,847.09","324,113,378.95","346,994,903.64","321,614,294.28","308,595,186.33","402,814,020.04","522,971,223.86","389,720,848.20","530,968,275.17","750,559,866.88","719,318,588.76","691,338,442.11","867,331,851.38","839,342,510.87","985,195,830.66","935,723,336.60","1,114,140,608.74","1,088,830,315.06","1,091,689,077.55","1,002,439,344.04","1,089,139,138.13","1,373,448,452.15","1,439,102,389.19","1,084,199,583.51"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","21,000,000.00","31,000,000.00","31,000,000.00","21,000,000.00","21,000,000.00","21,000,000.00","126,000,000.00","126,000,000.00","126,000,000.00","21,000,000.00","21,000,000.00","21,000,000.00","21,000,000.00",,
长期借款,"10,000,000.00","7,000,000.00","7,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,"80,000,000.00","160,000,000.00","205,000,000.00","232,363,055.63","227,946,555.60","199,798,666.78","427,427,222.36","422,116,611.27","352,810,000.18","363,999,389.05","242,643,222.36","189,251,500.13","196,007,000.22"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,500,000.00","7,500,000.00","7,500,000.00","7,500,000.00","7,500,000.00","7,500,000.00"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97,434,931.16","83,154,934.05","83,713,853.56","49,153,957.75","49,330,471.88","34,494,702.33"
长期股权投资,,,,,,,"2,450,000.00","2,467,889.67","2,643,063.15","2,678,390.35","2,833,726.55","12,954,313.34","13,521,135.68","18,351,344.88","18,513,327.44","18,581,680.16","9,790,578.78","9,898,708.19","25,820,157.38","26,719,806.66","26,803,571.89","26,687,090.14",,,,,"31,476,061.68","31,201,979.05","31,046,631.83","33,809,359.51","124,688,113.00","136,879,737.60","152,249,020.54","168,184,574.40","171,597,850.73","171,259,841.97","280,923,600.18","285,407,345.05","335,452,992.06","334,204,459.83","328,790,989.26","333,785,457.94"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"15,182,715.34","14,642,150.01","16,495,549.93","16,532,058.58","17,845,139.12","18,382,277.72","18,780,919.33","19,414,309.07","21,224,621.30","22,567,945.20","23,179,262.74","34,546,933.73","39,124,270.46","37,916,976.09","36,764,736.27","36,594,941.11","35,327,937.21","37,964,384.79","39,160,410.08","40,501,495.74","41,386,795.04","43,110,075.60","194,834,791.40","202,148,855.07","211,473,617.96","210,814,006.64","207,573,284.16","206,889,095.80","257,423,717.19","253,720,750.85","251,281,313.83","253,180,852.81","278,517,242.06","274,914,378.74","273,119,108.90","270,015,146.19","266,365,110.09","262,309,633.13","258,535,128.74","256,516,757.05","255,934,015.73","251,245,918.19"
递延所得税负债,"848,143.20","827,792.99","778,985.10","778,985.10","768,809.99","763,722.44","758,634.89","753,547.34","748,459.78","743,372.23","738,284.68","733,197.12","728,109.57","723,022.02","717,934.46","712,846.91","707,759.36","702,671.81","697,584.25","692,496.70","458,272.77","454,881.06","451,489.36","448,097.66",,,,,,,,,,,,,,,,,,
在建工程,,"2,356,722.89","1,111,982.50","1,163,414.34",,,"117,014.00","507,513.73","4,677,918.09","7,434,570.46","9,020,222.46","3,897,359.40","4,548,727.90","9,374,674.10","28,142,068.84","45,674,807.91","60,794,973.41","71,648,031.91","79,798,721.04","104,523,052.61","151,766,324.39","176,683,212.49","65,526,967.34","67,459,680.28","65,890,273.33","75,209,886.04","83,291,502.51","88,549,701.61","22,865,144.51","34,965,658.22","169,159,985.39","31,712,124.50","19,551,040.89","26,591,700.68","26,792,767.09","25,759,385.52","25,956,731.35","26,839,611.94","27,160,357.80","27,351,007.07","24,732,775.61","26,793,032.76"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,"56,662,169.79","56,366,440.26",,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.00,516.00,516.00,,,,,,,,,,,
非流动负债合计,"10,848,143.20","7,827,792.99","7,778,985.10","778,985.10","768,809.99","763,722.44","758,634.89","753,547.34","748,459.78","743,372.23","738,284.68","733,197.12","728,109.57","723,022.02","717,934.46","712,846.91","707,759.36","702,671.81","697,584.25","692,496.70","458,272.77","454,881.06","57,113,659.15","56,814,537.92","54,344,761.90","53,949,047.62","53,553,333.34","53,157,619.06","52,761,904.78","132,366,190.50","211,970,476.22","256,574,761.94","283,542,103.29","278,729,888.98","250,186,285.88","477,419,127.18","569,147,732.97","485,165,410.49","496,518,004.59","340,206,227.81","286,595,305.43","278,119,321.69"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"166,305,225.48","181,838,027.08","181,689,370.09","203,831,777.56","180,504,876.51","74,958,170.66","74,685,433.66","106,055,137.40","141,361,817.00","160,898,364.88","206,915,886.38","235,244,910.28","280,044,092.79","239,238,224.07","221,692,545.34","302,289,860.86","408,190,860.64","260,769,362.53","306,983,431.34","324,805,875.65","347,453,176.41","322,069,175.34","365,708,845.48","459,628,557.96","577,315,985.76","443,669,895.82","584,521,608.51","803,717,485.94","772,080,493.54","823,704,632.61","1,079,302,327.60","1,095,917,272.81","1,268,737,933.95","1,214,453,225.58","1,364,326,894.62","1,566,249,442.24","1,660,836,810.52","1,487,604,754.53","1,585,657,142.72","1,713,654,679.96","1,725,697,694.62","1,362,318,905.20"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"64,000,000.00","64,000,000.00","64,000,000.00","64,000,000.00","64,000,000.00","86,000,000.00","86,000,000.00","86,000,000.00","86,000,000.00","86,000,000.00","86,000,000.00","86,000,000.00","86,000,000.00","86,000,000.00","172,000,000.00","172,000,000.00","172,000,000.00","189,448,000.00","378,896,000.00","378,896,000.00","378,896,000.00","378,896,000.00","378,896,000.00","378,896,000.00","378,896,000.00","378,896,000.00","378,896,000.00","378,896,000.00","378,896,000.00","378,896,000.00","378,896,000.00","378,896,000.00","378,896,000.00","378,896,000.00","378,896,000.00","393,696,000.00","393,696,000.00","393,696,000.00","393,696,000.00","393,696,000.00","393,696,000.00","393,696,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"43,373,297.45","43,373,297.45","43,373,297.45","43,373,297.45","43,373,297.45","535,990,692.03","535,990,692.03","535,990,692.03","539,838,810.03","539,838,810.03","539,838,810.03","539,838,810.03","539,838,810.03","539,838,810.03","453,838,810.03","453,838,810.03","453,838,810.03","648,490,810.03","459,042,810.03","459,042,810.03","459,042,810.03","459,042,810.03","459,042,810.03","459,042,810.03","459,042,810.03","459,042,810.03","459,042,810.03","459,042,810.03","459,042,810.03","459,042,810.03","459,042,810.03","459,042,810.03","459,005,254.64","459,005,254.64","458,878,487.38","598,627,940.95","601,278,360.69","601,153,200.15","601,207,072.79","601,207,072.79","601,207,072.79","601,207,072.79"
无形资产,"11,250,341.31","14,286,320.84","17,228,940.60","18,718,277.99","20,618,940.98","19,779,092.93","20,513,375.02","19,698,048.98","20,276,118.81","24,592,624.44","122,360,408.66","129,972,986.97","131,678,440.13","133,234,223.04","133,038,775.22","132,929,280.33","137,570,808.11","134,224,690.83","145,028,568.32","143,227,379.26","141,142,302.27","139,882,042.55","144,249,096.04","140,543,091.84","142,490,633.58","138,075,058.12","139,722,060.83","137,621,910.89","151,583,896.50","147,636,998.08","148,526,635.25","148,000,789.97","163,231,517.76","185,105,012.48","180,610,441.07","191,023,839.32","191,259,739.02","184,728,769.04","195,707,914.34","197,767,450.27","218,567,273.24","212,705,064.32"
盈余公积,"9,761,738.71","13,407,182.32","15,382,330.10","15,382,330.10","18,406,152.93","18,406,152.93","18,406,152.93","18,406,152.93","23,385,131.29","23,385,131.29","23,385,131.29","23,385,131.29","28,281,846.48","28,281,846.48","28,281,846.48","28,281,846.48","36,197,016.42","36,197,016.42","36,197,016.42","36,197,016.42","44,938,604.16","44,938,604.16","44,938,604.16","44,938,604.16","55,338,335.27","55,338,335.27","55,338,335.27","55,338,335.27","66,389,773.72","66,389,773.72","66,389,773.72","66,389,773.72","69,468,212.16","69,468,212.16","69,468,212.16","69,468,212.16","72,781,033.68","72,781,033.68","72,781,033.68","72,781,033.68","79,783,395.25","79,783,395.25"
开发支出,"3,813,957.88","4,813,524.49","4,313,767.02","4,842,035.74","4,893,602.66","7,448,042.48","8,597,818.82","12,095,072.26","13,815,914.86","12,753,948.69","9,578,721.09","5,797,213.56","11,898,471.45","11,867,138.04","13,106,120.97","15,338,025.98","17,246,919.18","21,584,508.85","12,786,309.64","14,971,871.19","22,504,882.92","25,211,614.99","25,761,086.04","32,669,486.85","26,090,060.52","33,569,304.23","29,740,614.27","36,519,410.09","27,000,812.57","31,277,215.22","34,977,739.55","42,683,859.62","48,135,767.57","40,958,410.50","62,546,985.72","68,294,378.64","50,445,324.09","61,027,649.72","57,456,961.70","64,749,639.53","34,404,621.87","52,799,631.10"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,"2,784,288.20","2,784,288.20","2,784,288.20","2,784,288.20","7,174,993.51","7,174,993.51","7,174,993.51","7,174,993.51","7,174,993.51","7,174,993.51","7,174,993.51","7,174,993.51","7,174,993.51","7,174,993.51","7,174,993.51","7,174,993.51","7,174,993.51","7,174,993.51","7,174,993.51","9,389,126.16","12,682,249.80","12,682,249.80","12,682,249.80","12,682,249.80","13,378,817.21","13,378,817.21","13,378,817.21","13,378,817.21","13,378,817.21","13,378,817.21","13,378,817.21","13,378,817.21","11,245,623.49","11,245,623.49"
未分配利润,"51,982,546.01","85,069,592.19","85,711,215.67","93,705,902.37","116,147,287.29","104,993,054.56","110,500,945.31","121,450,001.20","148,571,626.12","144,548,355.78","151,286,001.23","162,751,815.52","198,316,598.76","200,172,337.23","197,633,346.72","225,814,229.25","275,967,013.51","285,727,637.36","278,368,848.92","314,341,887.56","362,427,806.85","357,606,583.58","356,630,231.10","402,707,537.80","458,984,584.45","448,974,663.52","455,780,389.44","508,534,832.53","569,305,045.88","535,006,726.89","566,637,514.38","626,220,138.89","622,477,313.51","571,437,221.76","603,326,599.43","644,261,689.80","679,326,519.64","627,078,704.46","665,684,531.58","699,974,719.72","729,975,200.22","680,870,835.86"
长期待摊费用,"307,328.17","263,911.37","754,152.56","738,181.32","719,380.94","785,932.40","701,725.34","643,698.28","555,921.22","468,144.16","380,367.10","997,401.72","870,468.45","743,535.18","616,601.91","548,186.84","509,030.63","469,874.42","430,718.21","391,562.00","352,405.79","313,249.58",,,"39,571.57","39,571.57","39,571.57","2,140,502.50","3,751,165.36","4,919,252.53","6,110,348.55","5,236,467.42","6,470,101.42","6,705,755.38","7,328,225.03","7,098,660.70","8,302,150.60","7,189,841.32","7,055,845.50","5,676,884.69","5,808,252.25","4,616,430.70"
少数股东权益,"2,525,385.20","3,020,529.20","3,166,673.73","3,590,253.39","4,122,707.55","4,123,888.15","7,635,246.36","8,730,334.01","12,969,178.69","13,519,901.76","14,630,325.78","15,648,774.10","24,334,019.76","24,478,226.91","26,709,408.54","29,814,080.47","36,981,011.60","37,508,875.92","45,946,706.39","45,951,386.95","53,091,586.40","54,280,189.28","55,582,708.06","57,122,647.23","63,182,685.20","61,610,712.74","61,105,723.38","83,250,220.04","98,449,539.28","95,036,085.75","99,666,754.28","101,388,425.68","121,865,469.69","164,337,658.33","167,923,879.55","173,398,452.14","193,591,510.65","214,324,035.50","207,972,997.85","209,508,676.61","221,212,497.99","223,276,945.84"
递延所得税资产,"1,513,772.79","1,936,442.54","1,929,879.44","1,929,879.44","2,136,632.59","2,161,328.89","2,260,508.93","2,097,882.73","2,744,549.44","2,860,037.16","3,062,612.25","3,135,208.98","3,511,839.51","3,577,966.59","3,755,844.94","4,259,120.11","3,773,827.13","4,122,302.72","4,473,728.17","5,023,005.77","3,449,814.54","3,630,341.79","3,802,517.70","4,039,821.78","4,520,077.96","4,577,404.88","4,788,653.28","4,795,535.45","18,646,924.48","19,081,065.67","18,319,061.99","17,850,228.89","13,697,268.67","14,960,127.16","16,118,707.59","16,716,696.70","20,655,328.11","21,689,394.98","23,298,783.06","24,985,935.44","30,973,334.39","32,107,529.48"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"32,068,115.49","38,299,072.14","41,834,272.05","43,923,847.41","46,213,696.29","48,556,674.42","53,421,361.44","56,924,414.72","68,722,395.07","76,139,948.66","173,199,609.05","194,085,705.90","212,328,347.09","222,240,851.43","241,112,469.10","261,101,035.95","272,189,067.96","287,087,495.22","314,673,606.35","342,533,166.74","394,581,090.35","422,692,620.65","441,349,452.03","454,035,929.33","457,679,228.43","479,460,224.99","513,806,741.81","538,107,261.55","556,001,058.24","569,093,065.88","786,745,963.36","669,226,310.61","716,230,776.12","856,798,776.55","877,492,903.34","889,546,766.25","885,786,800.65","891,071,062.39","946,546,800.41","953,130,951.09","917,956,885.84","932,798,687.98"
