科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"4,198,768,276.17","10,741,286,096.04","17,141,016,636.30","24,166,312,120.59","4,865,965,594.87","13,007,580,307.90","21,779,561,145.73","24,455,848,396.29","4,800,968,541.90","12,855,240,599.04","21,092,054,218.98","28,829,302,331.38","7,692,610,748.40","16,648,788,635.93","27,056,028,734.93","35,048,997,981.99","9,630,121,849.19","20,879,102,176.51","33,373,361,163.90","44,505,054,123.68","10,451,716,293.22","23,977,666,921.99","37,733,879,480.34","48,225,194,316.85","12,030,375,952.07","26,528,121,025.38","42,531,326,422.40","56,064,503,501.54","13,411,444,993.01","30,732,981,808.34","47,056,684,574.78","61,042,257,059.32","15,890,821,745.68","34,164,262,980.41","52,587,107,316.35","68,921,604,513.68","16,252,961,757.40","34,237,219,630.02","52,177,055,850.17","67,615,095,171.05","16,337,805,292.15","35,939,787,149.53","57,856,606,834.96"
取得子公司及其他营业单位支付的现金净额,,,,"56,345,449.33",,,,,,,,,,,,,"9,307,434.88",,,,,,,,,"2,879,416.88","2,879,416.88","2,879,416.88",,,,,,,,,,,,,,,
收到的税费返还,,"9,670,518.19","18,773,576.69","89,148,954.67","8,445,134.99","48,780,923.91","114,375,390.21","96,887,891.90","7,779,473.78","27,205,069.11","57,271,685.36","17,342,793.46","36,251,455.18","65,693,657.52","95,221,360.10",,,"425,192.19","1,040,381.48","813,721.95",,"42,000.00","593,351.49","606,714.12",740.00,"7,405.94","909,026.24","1,721,044.47","270,919.41","324,919.41","324,919.41","324,919.41","30,129.08","30,129.08","30,826.54","30,826.54","1,137,238.48","1,137,238.48","1,462,041.50","1,701,488.16","413,331.16","1,293,182.36","2,058,059.70"
支付其他与投资活动有关的现金,,,,,,,,,,,,"77,580,290.27",,,,"2,015,434.69",,,,,,,,,,"5,000,000,000.00","2,700,000,000.00","8,900,000,000.00",,,,,"3,884,388.62","3,884,388.62",,,,,,"139,601,930.34",,,
收到其他与经营活动有关的现金,"22,934,537.18","44,357,615.08","84,522,057.21","150,798,948.41","36,436,124.81","92,769,506.25","179,702,761.90","364,810,797.05","25,385,200.08","52,190,674.13","137,301,873.06","393,277,317.48","36,847,783.76","230,671,778.58","259,381,143.22","602,816,119.36","182,439,755.61","361,020,784.66","461,664,522.84","730,716,117.46","107,616,098.78","452,971,923.82","563,212,454.62","769,027,458.86","178,911,979.55","464,818,772.09","645,608,226.91","841,155,316.26","187,005,864.92","547,256,667.36","780,129,149.81","1,240,056,131.34","199,738,925.53","477,630,668.06","395,748,389.49","1,019,483,218.00","252,987,643.91","510,838,162.34","836,481,561.41","1,452,537,922.67","322,067,270.86","690,498,175.24","1,035,044,417.92"
投资活动现金流出小计,"219,462,669.01","846,596,019.20","1,631,413,873.56","1,475,156,907.25","168,105,693.79","484,393,089.62","925,263,664.96","962,796,460.91","164,024,271.37","319,208,923.39","426,686,498.76","741,537,580.47","322,309,051.89","658,380,222.97","861,564,747.37","2,215,364,466.43","848,559,700.27","1,858,970,230.59","3,300,735,236.91","3,978,230,806.00","782,305,585.28","1,305,068,832.35","2,335,595,060.95","3,101,961,030.29","741,175,065.79","6,492,219,041.08","5,198,663,377.81","12,575,502,040.73","963,566,911.91","2,098,961,636.16","3,184,019,623.77","4,067,469,233.71","1,147,569,852.37","1,634,917,667.57","2,788,165,278.60","3,811,579,569.65","691,551,998.94","2,973,159,268.62","3,863,586,435.46","5,047,847,144.69","669,710,529.87","1,551,446,940.04","2,308,442,336.87"
经营活动现金流入小计,"4,221,702,813.35","10,795,314,229.31","17,244,312,270.20","24,406,260,023.67","4,910,846,854.67","13,149,130,738.06","22,073,639,297.84","24,917,547,085.24","4,834,133,215.76","12,934,636,342.28","21,286,627,777.40","29,239,922,442.32","7,765,709,987.34","16,945,154,072.03","27,410,631,238.25","35,651,814,101.35","9,812,561,604.80","21,240,548,153.36","33,836,066,068.22","45,236,583,963.09","10,559,332,392.00","24,430,680,845.81","38,297,685,286.45","48,994,828,489.83","12,209,288,671.62","26,992,947,203.41","43,177,843,675.55","56,907,379,862.27","13,598,721,777.34","31,280,563,395.11","47,837,138,644.00","62,282,638,110.07","16,090,590,800.29","34,641,923,777.55","53,386,778,253.99","70,435,579,163.79","16,609,781,819.91","34,934,573,353.00","53,286,471,752.35","69,406,452,309.92","16,735,307,697.59","36,773,904,002.28","59,147,423,774.91"
投资活动产生的现金流量净额,"-212,468,103.89","-808,201,757.18","-1,586,246,231.60","-1,448,559,345.58","-167,031,130.94","-477,896,756.81","-908,970,767.80","-909,578,702.72","-158,727,597.22","-297,870,407.92","-402,603,993.58","-715,421,752.77","-318,950,398.17","-652,211,957.52","-835,626,087.49","-2,181,143,135.70","-829,479,101.89","-1,529,409,101.93","-2,923,629,656.71","-3,475,644,723.35","-752,041,037.35","-1,279,099,081.05","-2,302,362,919.50","-3,057,220,454.14","-732,405,483.46","-6,470,270,214.79","-4,610,086,992.80","-6,259,965,925.95","866,983,031.33","900,105,638.01","-137,590,441.34","-998,650,077.59","-1,115,999,838.75","-1,420,148,048.83","-2,514,550,479.89","-3,486,938,748.95","-678,602,055.34","-1,331,381,554.00","-2,179,796,955.12","-3,243,212,119.84","-478,347,779.46","-1,294,322,958.95","-2,074,017,872.64"
购买商品、接受劳务支付的现金,"2,734,819,918.10","7,212,696,478.54","11,869,676,963.63","20,951,034,160.64","3,551,516,398.61","9,558,098,336.36","16,032,904,366.54","21,935,941,334.62","3,385,339,757.37","9,648,823,694.07","15,982,414,950.62","24,057,019,933.81","6,113,686,319.10","13,680,687,750.62","22,700,064,582.18","30,153,938,960.60","8,337,214,983.50","16,736,026,235.81","26,522,026,576.90","36,128,310,394.68","9,793,194,329.78","19,474,444,772.43","30,420,219,651.64","39,710,406,290.03","9,708,898,132.26","19,991,722,820.51","32,375,898,043.81","44,352,932,627.62","12,484,808,401.67","25,178,995,979.48","37,191,344,391.68","49,531,821,813.98","11,533,093,183.92","23,655,069,227.48","36,614,905,098.45","50,843,157,082.83","12,689,692,686.55","22,175,722,757.78","32,721,020,670.98","45,986,710,849.84","14,120,879,934.14","27,583,803,256.48","42,526,900,201.05"
吸收投资收到的现金,,,,"1,379,008,611.16",,,"10,858,817.50","10,823,856.00",,,,"14,230,000.00",,,,"16,800,000.00",,"500,000.00","500,000.00","500,000.00",,,,,"5,001,448,178.76","6,118,026,384.15","6,118,026,384.15","6,118,026,384.15",,,,,,,,,,,,,"217,686,000.00","217,686,000.00","217,686,000.00"
