科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"82,003,558.34","81,066,595.98","120,397,251.00","176,443,929.87","145,873,641.75","215,782,747.74","217,607,871.57","243,609,766.69","211,744,036.81","208,493,352.98","250,435,479.92","271,390,163.62","220,213,156.83","214,793,801.81","256,871,007.30","305,521,660.52","325,572,391.01","326,853,750.93","357,046,108.48","431,965,561.62","358,134,794.98","341,811,644.24","382,667,913.24","398,362,480.45","384,406,483.74","375,315,683.41","366,429,700.23","409,090,672.51","377,896,431.69","369,157,938.30","382,510,253.92","454,262,866.83","395,343,047.28","384,358,078.31","400,639,086.21","435,534,743.29","394,453,422.24","368,106,444.19","373,427,943.50","349,443,572.47","329,508,915.73","313,702,782.74","322,605,916.69","338,876,957.38","316,518,825.53","312,884,477.30"
短期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"35,676,287.84","31,583,972.98","35,995,664.94","64,538,617.12","56,113,521.53","50,561,250.90","46,710,857.56","42,185,186.35","28,627,930.00","27,133,781.15","28,704,133.25","36,907,958.66","57,972,881.38","55,784,582.42","88,754,911.82","97,861,318.91","72,868,383.11","89,664,834.54","102,735,185.94","100,979,553.36","63,353,821.14","105,543,071.50","109,705,214.13","125,248,352.35","86,623,473.55","92,388,403.16","93,519,514.89","141,482,232.62","100,038,853.22","88,630,668.82","96,072,062.28","82,893,625.44","84,883,451.45","94,440,610.33","67,943,887.14","33,807,274.73","38,722,118.92","65,003,894.87","40,209,494.17","48,111,850.39","38,007,665.57","39,924,271.21","63,871,521.84","114,323,532.61","89,512,240.10","90,526,388.78"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"76,764,142.02","82,726,231.68","82,348,388.44","61,481,944.50","72,382,026.72","83,572,268.55","96,323,812.30","86,942,934.74","90,028,537.88","116,175,537.98","94,858,207.35","86,010,492.66","87,434,443.88","100,400,753.37","101,731,219.51","70,677,462.02","72,750,812.15","90,272,692.27","91,001,106.35","71,311,825.48","91,689,449.38","89,488,360.28","91,750,578.83","82,149,842.28","97,328,718.24","110,956,951.64","111,568,793.61","97,424,775.99","120,710,247.87","136,676,955.49","128,529,020.48","97,712,005.17","115,311,328.76","128,911,418.99","122,507,089.15","99,004,731.85","107,693,665.98","116,944,645.34","128,904,163.01","104,605,805.20","109,280,605.67","142,638,363.25","133,930,047.51","144,161,206.79","151,174,936.07","163,056,331.26"
应付账款,"67,267,057.76","74,222,803.81","68,985,335.19","103,213,340.20","84,939,878.95","110,916,268.67","89,884,458.90","99,817,785.92","107,647,218.75","119,275,734.46","121,103,563.99","98,364,800.88","86,447,573.50","93,360,024.34","104,693,583.68","87,509,575.33","102,182,328.59","105,169,796.98","118,711,393.58","137,628,514.86","141,459,111.81","160,498,745.50","171,619,099.14","149,971,457.82","156,406,817.89","168,444,089.71","191,195,769.56","172,109,358.98","179,018,701.18","199,469,849.05","198,768,461.91","168,489,940.18","193,852,266.91","186,750,661.62","179,081,880.44","143,021,876.83","145,823,327.86","167,233,716.67","166,992,842.86","149,754,861.82","150,703,165.79","151,727,878.86","163,678,366.79","156,569,947.34","161,980,241.54","163,887,873.96"
预付款项,"29,548,572.36","36,728,338.21","37,304,309.93","28,654,701.41","34,224,362.43","37,575,718.25","36,253,680.76","15,888,703.97","18,519,508.93","18,516,369.20","17,864,448.82","11,458,614.17","17,778,967.65","24,048,593.90","16,564,561.00","13,863,068.58","15,979,232.58","21,771,721.91","31,807,987.18","34,393,294.53","25,388,265.38","36,848,058.53","49,666,294.65","39,782,637.97","53,636,826.96","46,438,627.67","48,546,855.93","25,144,886.04","43,057,529.94","38,408,789.78","38,999,439.77","24,273,787.82","31,803,662.40","28,145,961.73","25,963,880.58","12,335,855.98","17,156,506.08","14,172,390.99","14,597,280.10","5,636,604.93","16,037,173.34","13,822,712.54","11,147,431.74","18,952,158.49","27,154,675.78","38,841,119.24"
预收款项,"70,115,120.88","69,245,464.50","93,577,109.54","65,352,878.53","105,048,281.77","114,564,331.08","122,651,878.64","53,693,255.74","58,551,609.15","56,426,034.03","67,529,904.09","37,236,765.98","72,006,426.80","65,566,007.93","75,746,020.61","70,327,904.75","92,752,159.18","114,582,186.18","127,094,210.76","92,938,824.89","123,438,246.09","119,251,853.69","168,367,103.50","142,652,734.89","142,558,866.74","144,776,653.79","118,712,185.89","142,632,999.59","116,526,245.34","104,862,934.53","104,494,357.81","84,586,567.76","68,308,557.49","66,210,571.05","44,596,837.32","28,766,746.99","25,944,546.42","10,969,238.27","16,934,337.73","37,356,215.07","41,389,812.52","19,022,840.09","23,982,255.18","12,472,308.80","32,395,112.44","45,433,427.63"
其他应收款,"16,141,073.75","10,438,042.71","12,048,910.75","11,168,944.98","13,288,641.65","9,640,081.99","12,818,546.49","9,018,846.48","10,634,823.87","12,392,192.42","8,572,014.65","4,228,749.56","6,095,079.54","8,134,947.65","6,689,992.43","5,646,778.60","8,365,310.06","8,300,570.62","7,374,052.21","4,785,573.67","7,878,814.62","8,856,258.43","11,787,045.47","5,769,865.51","7,506,376.87","6,074,152.72","8,709,226.45","6,490,236.77","7,106,760.33","7,801,128.90","6,211,247.53","2,745,230.63","4,689,841.25","5,429,437.08","5,281,301.53","7,611,882.98","9,790,569.89","9,737,053.95","9,921,188.64","6,610,151.06","8,327,961.62","6,965,204.07","6,073,698.27","5,334,578.12","7,986,816.71","7,811,500.27"
应付职工薪酬,"11,834,153.91","18,966,425.53","27,395,509.20","48,759,829.95","28,867,320.97","43,050,370.47","47,961,925.33","65,682,193.51","32,762,703.44","32,854,718.55","38,542,484.07","57,007,474.96","27,783,108.55","38,366,698.27","49,709,804.05","62,906,081.47","37,743,379.06","39,218,228.91","55,848,662.32","75,165,402.79","46,170,476.89","45,236,037.00","64,228,289.29","81,647,438.29","42,472,038.67","42,191,720.43","55,876,587.66","83,177,597.47","52,092,987.56","64,293,015.40","72,511,917.17","88,927,998.98","48,413,917.87","56,870,138.62","59,352,480.10","53,300,107.69","24,064,678.05","21,874,869.32","27,544,755.13","37,618,615.61","18,118,108.24","22,742,785.72","32,558,596.52","61,484,800.52","20,526,404.22","27,281,401.26"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
