科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"6,677,427.93","15,805,136.77","12,574,206.97","21,006,143.34","33,230,105.37","12,855,923.28","24,207,982.13","37,716,533.21","54,881,722.46","18,602,739.32","33,372,955.10","50,625,657.75","70,606,906.35","31,593,852.03","62,089,455.69","87,480,291.23","103,883,262.41","41,612,090.84","72,466,182.26","107,039,032.79","148,115,403.94","67,577,101.06","125,975,650.63","192,006,209.09","248,131,064.00","111,425,319.19","190,046,935.66","278,397,649.40","385,605,048.41","150,088,563.14","296,413,740.82","446,449,726.61","540,354,840.71","240,277,423.02","497,985,345.19","743,137,079.31","904,314,850.13","334,717,876.66","518,997,068.14"
取得借款收到的现金,"2,420,000.00",,"11,130,000.00","11,130,000.00","11,130,000.00",,,,,,,,,,,,,,,,,,,,,,,"24,549,600.00","246,547,060.00",,,,,"307,060,875.00","307,060,875.00","559,277,078.09","969,221,274.36","372,716,139.89","601,136,002.89"
支付的各项税费,"4,556,615.19","15,052,100.11","8,063,756.23","12,514,215.89","16,375,970.15","4,044,892.27","8,938,419.09","13,942,461.34","16,142,630.30","6,189,931.48","12,350,707.29","22,085,314.18","27,092,064.07","11,335,472.13","19,461,307.62","30,088,494.90","41,381,997.77","11,895,105.28","28,071,709.42","43,846,715.24","67,432,698.83","19,533,864.31","44,398,202.58","55,705,814.86","79,126,440.11","13,914,832.50","36,194,583.11","52,037,732.00","67,793,751.17","10,090,587.52","54,991,905.52","66,439,258.08","66,533,738.28","65,010,073.43","86,087,491.50","120,290,954.76","136,473,324.42","36,956,011.66","150,075,898.72"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,"21,524,679.58",,,"20,724,565.84","54,691,290.53","3,952,335.73","156,332,534.72","180,981,700.73","309,111,766.26","17,556,920.75","17,556,920.75","113,178,372.04","286,609,891.12",,,"63,852,288.49",,,
支付其他与经营活动有关的现金,"11,492,985.40","15,079,662.04","9,697,220.70","21,249,446.07","23,164,956.60","6,045,171.31","12,615,489.87","20,243,784.41","26,966,070.53","7,730,645.50","18,543,334.59","25,342,047.20","29,858,227.04","7,101,428.50","18,294,352.67","30,780,995.37","40,604,687.53","11,018,313.43","21,169,748.43","33,628,783.42","54,199,699.77","18,853,047.81","33,482,365.39","53,184,966.86","80,162,320.51","19,454,253.00","36,549,738.63","55,863,568.37","83,734,014.93","24,965,711.86","48,459,357.23","84,124,462.03","135,492,424.42","44,877,091.23","128,120,871.84","179,474,364.91","562,908,113.12","76,487,670.09","160,097,361.52"
筹资活动现金流入小计,"42,420,000.00","40,000,002.00","25,330,000.00","25,330,000.00","546,770,000.00",,,,,,,,,,,,,,"1,272,563.50","20,290,775.00","66,046,212.08",,,"31,757,217.60","83,360,153.11","15,228,863.51","167,643,696.97","221,141,430.66","607,125,250.92","3,570,182,151.75","3,570,345,439.25","3,709,623,504.72","3,947,879,133.67","307,102,344.42","308,102,344.42","644,648,689.20","1,012,267,260.82","468,957,669.89","717,801,168.02"
经营活动现金流出小计,"82,837,867.13","201,038,944.32","117,528,984.64","180,308,760.54","246,111,049.12","59,597,793.27","133,836,725.91","218,124,724.88","315,660,281.29","101,882,292.93","214,662,196.82","332,342,722.15","473,266,198.30","152,641,894.03","309,414,234.27","483,164,582.89","664,534,833.78","185,808,738.30","385,074,078.27","587,995,750.79","888,034,028.69","315,280,889.74","667,177,981.43","1,006,101,496.85","1,438,885,769.11","411,501,747.29","926,887,493.25","1,643,723,589.34","2,080,455,302.81","729,022,817.16","1,526,115,515.57","2,474,889,942.09","3,446,832,682.45","1,018,235,131.11","2,123,424,812.22","3,342,212,371.06","4,801,869,588.19","1,262,277,207.03","2,686,665,004.81"
偿还债务支付的现金,,"291,510.72","5,121,000.02","5,400,428.61","13,287,833.29",,,,,,,,,,,,,,,,,,,,,,,,,,"25,962,712.50","25,962,712.50","25,812,060.00",,"89,330,800.00","258,654,600.00","308,654,600.00","142,975,252.68","177,559,162.64"
经营活动产生的现金流量净额,"29,620,531.23","22,099,462.48","31,271,208.07","36,977,269.47","55,614,613.70","6,279,075.18","10,988,898.26","14,360,772.88","27,768,196.43","6,137,068.29","17,955,142.58","50,524,743.64","98,209,062.07","-10,154,839.66","36,267,424.67","60,684,760.37","184,970,037.34","23,686,137.12","62,547,315.78","161,035,615.15","275,576,104.84","43,171,971.37","113,555,158.25","302,721,878.41","521,895,477.42","53,088,587.58","233,240,259.61","469,805,077.79","717,984,393.61","145,452,968.41","513,434,876.78","659,667,585.10","1,071,404,188.85","-21,808,824.58","308,873,270.68","592,314,223.95","638,580,403.54","87,533,160.16","266,796,600.09"
分配股利、利润或偿还利息支付的现金,"12,394,572.60","13,723,164.22","130,190.69","253,747.88","323,729.79",,"8,554,527.71","8,554,527.71","9,071,428.60",,"14,797,896.65","14,797,896.65","15,421,428.60",,"23,132,142.88","23,132,142.88","23,132,142.88",,"30,842,855.82","30,842,855.82","30,842,855.82",,"31,351,773.85","31,351,773.85","31,351,773.85",,"47,594,953.22","47,594,953.22","47,727,325.56",,"159,724,503.21","159,724,503.21","159,672,021.38",,"204,670,619.92","205,764,723.09","209,604,006.21","7,820,452.34","95,499,145.66"
收回投资收到的现金,,,,,,,,,,,,,,"486,000,000.00","1,004,500,000.00","1,689,000,000.00","2,381,500,000.00","484,500,000.00","570,500,000.00","1,214,432,755.53","1,630,500,000.00","348,500,000.00","619,600,000.00","1,091,700,000.00","1,730,200,000.00","684,000,000.00","1,667,250,000.00","2,655,912,410.00","3,106,512,410.00","1,186,200,000.00","2,211,452,000.00","3,472,500,000.00","5,592,816,150.00","2,678,685,412.64","5,071,966,976.68","6,482,663,088.24","8,285,290,089.79","2,127,867,847.46","3,248,152,590.52"
支付其他与筹资活动有关的现金,,,,,"7,824,694.27",,,,,,,,,,,,,,,,"17,905,602.67","3,568,859.15","3,568,859.15","3,568,859.15","58,237,516.22",,"19,463,439.80","19,463,439.80","161,591,344.72","147,500,000.00","147,500,000.00","147,500,000.00","186,597,816.35","256,006,339.33","258,312,164.53","318,463,987.15","2,305,825.20",,"2,329,180.00"
取得投资收益收到的现金,,,,,,,,,,,,,,"424,821.96","801,611.74","1,216,706.26","1,645,350.09","479,471.23","922,701.37","1,533,627.78","3,547,176.20","2,728,309.86","4,737,213.95","8,453,631.12","29,247,172.09","8,609,052.51","19,078,622.74","30,526,527.28","48,933,683.73","10,788,195.31","17,547,898.39","31,638,346.53","46,790,295.83","19,018,713.47","53,812,637.29","64,491,656.62","82,358,031.31","17,640,828.60","69,311,208.30"
筹资活动现金流出小计,"12,394,572.60","14,014,674.94","5,251,190.71","5,654,176.49","21,436,257.35",,"8,554,527.71","8,554,527.71","9,071,428.60",,"14,797,896.65","14,797,896.65","15,421,428.60",,"23,132,142.88","23,132,142.88","23,132,142.88",,"30,842,855.82","30,842,855.82","48,748,458.49","3,568,859.15","34,920,633.00","34,920,633.00","89,589,290.07",,"67,058,393.02","67,058,393.02","209,318,670.28","147,500,000.00","333,187,215.71","333,187,215.71","372,081,897.73","256,006,339.33","552,313,584.45","782,883,310.24","520,564,431.41","150,795,705.02","275,387,488.30"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,"1,500.00",,,,"4,500.00",,,"1,100.00","99,424.50",,"100,000.00","100,000.00","202,038.00",,"87,413.00","96,066.00","96,107.00",189.00,"10,180.00","10,544.00","184,124.00","5,422.00","41,105.00","42,805.00","42,805.00","3,100.00","4,795.00","11,295.00","1,761,203.62","178,170.52","1,136,362.06","1,834,859.91","7,904,107.73","74,338.37","2,804,068.47"
筹资活动产生的现金流量净额,"30,025,427.40","25,985,327.06","20,078,809.29","19,675,823.51","525,333,742.65",,"-8,554,527.71","-8,554,527.71","-9,071,428.60",,"-14,797,896.65","-14,797,896.65","-15,421,428.60",,"-23,132,142.88","-23,132,142.88","-23,132,142.88",,"-29,570,292.32","-10,552,080.82","17,297,753.59","-3,568,859.15","-34,920,633.00","-3,163,415.40","-6,229,136.96","15,228,863.51","100,585,303.95","154,083,037.64","397,806,580.64","3,422,682,151.75","3,237,158,223.54","3,376,436,289.01","3,575,797,235.94","51,096,005.09","-244,211,240.03","-138,234,621.04","491,702,829.41","318,161,964.87","442,413,679.72"
处置子公司及其他营业单位收到的现金净额,,"189,984.12","576,879.05","576,879.05","576,879.05",,,,,,,,,,,,,,,,,,"800,000.00","800,000.00","800,000.00",,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,4.76,188.89,"-31,365.31","-2,751.56","-107,408.45","-152,136.69","-327,829.80","-557,084.72","-665,302.08","-25,316.76","75,271.29","134,202.31","-103,845.44","-146,690.32","-926,945.38","-1,444,275.64","-1,077,698.93","75,118.91","217,837.16","60,479.55","199,163.59","-53,294.73","204,655.58","4,206,922.23","5,795,907.53","-1,818,830.95","8,299,968.17","13,196,839.70","23,286,078.21","-4,104,366.78","-15,075,863.86","-22,249,507.52","1,618,069.61","-14,167,941.66","15,387,093.69"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"316,196,063.28",,"23,707,650.00","74,317,650.00","2,899,126.60","35,057,904.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"189,984.12","576,879.05","576,879.05","578,379.05",,,,"4,500.00",,,"1,100.00","99,424.50","486,424,821.96","1,005,401,611.74","1,690,316,706.26","2,383,347,388.09","484,979,471.23","571,510,114.37","1,216,062,449.31","1,634,143,283.20","351,228,498.86","625,147,393.95","1,100,964,175.12","1,760,431,296.09","692,614,474.51","1,686,369,727.74","2,686,481,742.28","3,155,488,898.73","1,196,991,295.31","2,229,004,693.39","3,504,149,641.53","5,641,367,649.45","3,014,078,359.91","5,126,915,976.03","6,572,697,254.77","8,449,869,878.83","2,148,482,141.03","3,355,325,771.29"
五、现金及现金等价物净增加额,"30,813,725.49","8,911,385.39","32,539,550.51","23,027,850.61","530,409,753.55","-17,679,134.93","-44,892,671.49","-58,964,552.12","-46,906,139.20","-20,393,747.38","-39,586,412.65","-21,877,669.12","16,782,748.17","-90,685,685.21","-53,397,173.75","-63,018,030.34","66,344,057.80","-14,650,932.71","-20,838,432.55","-73,993,771.55","-46,390,415.47","-21,934,785.01","-41,876,605.70","20,117,932.94","-112,571,453.65","-298,721,709.56","-189,432,860.16","-48,218,559.63","204,801,177.26","3,362,182,349.58","-174,360,803.74","136,244,552.39","-221,836,395.02","359,567,731.35","405,163,527.61","395,042,749.66","818,531,027.34","330,313,563.66","-413,697,549.69"
购建固定资产、无形资产和其他长期资产支付的现金,"28,832,233.14","39,363,388.27","19,387,345.90","33,202,121.42","51,116,986.61","23,958,399.00","47,095,676.73","64,568,045.73","65,375,223.42","26,378,678.98","42,415,828.78","57,048,531.39","65,439,007.72","14,430,350.75","22,509,338.57","39,021,556.40","58,762,413.35","12,669,850.74","39,898,625.00","72,095,479.55","145,829,858.17","75,641,515.00","100,591,002.61","108,679,825.29","146,863,694.34","25,729,580.24","193,462,046.85","274,124,579.38","379,855,043.06","55,449,639.54","218,321,045.22","366,133,782.55","1,029,419,152.07","33,860,213.68","413,179,011.66","693,384,996.95","986,639,266.70","154,407,447.51","450,544,409.89"
期初现金及现金等价物余额,"5,444,926.44","36,258,651.93","45,170,037.32","45,170,037.32","45,170,037.32","575,579,790.87","575,579,790.87","575,579,790.87","575,579,790.87","528,673,651.67","528,673,651.67","528,673,651.67","528,673,651.67","545,456,399.84","545,456,399.84","545,456,399.84","545,456,399.84","611,800,457.64","611,800,457.64","611,800,457.64","611,800,457.64","565,410,042.17","565,410,042.17","565,410,042.17","565,340,524.19","452,769,070.54","452,769,070.54","452,769,070.54","452,769,070.54","657,570,247.80","657,570,247.80","657,570,247.80","657,570,247.80","435,733,852.78","435,733,852.78","435,733,852.78","435,733,852.78","1,254,264,880.12","1,254,264,880.12"
投资支付的现金,,,,"1,000,000.00",,,"200,000.00","200,000.00",,,,,,"552,500,000.00","1,049,500,000.00","1,752,000,000.00","2,419,974,965.96","510,500,000.00","584,500,000.00","1,367,000,000.00","1,826,500,000.00","337,200,000.00","638,700,000.00","1,262,200,000.00","2,208,711,550.00","1,034,000,000.00","2,016,500,000.00","3,088,800,000.00","3,692,548,800.00","1,345,675,595.40","5,943,937,520.40","7,051,072,020.40","9,499,662,395.40","2,645,833,228.61","3,304,247,812.37","4,842,187,812.37","6,589,228,732.50","2,055,288,313.23","4,043,076,284.59"
期末现金及现金等价物余额,"36,258,651.93","45,170,037.32","77,709,587.83","68,197,887.93","575,579,790.87","557,900,655.94","530,687,119.38","516,615,238.75","528,673,651.67","508,279,904.29","489,087,239.02","506,795,982.55","545,456,399.84","454,770,714.63","492,059,226.09","482,438,369.50","611,800,457.64","597,149,524.93","590,962,025.09","537,806,686.09","565,410,042.17","543,475,257.16","523,533,436.47","585,527,975.11","452,769,070.54","154,047,360.98","263,336,210.38","404,550,510.91","657,570,247.80","4,019,752,597.38","483,209,444.06","793,814,800.19","435,733,852.78","795,301,584.13","840,897,380.39","830,776,602.44","1,254,264,880.12","1,584,578,443.78","840,567,330.43"
