科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"30,249,934.39","64,362,085.10","135,321,342.02","184,079,643.36","40,088,183.34","89,822,087.27","147,015,779.11","197,777,483.70","50,055,253.07","100,016,216.16","158,287,499.24","215,960,956.12","81,465,897.44","175,182,445.39","269,178,630.77","405,012,104.94","89,106,867.83","186,096,566.01","348,978,440.54","1,019,471,444.79","476,631,977.80","848,008,440.92","1,748,021,573.05","2,096,219,777.10","513,119,777.50","692,027,562.80","1,050,169,468.82","3,721,542,715.31","998,779,629.86","1,965,152,494.80","3,172,477,501.02","4,237,727,691.06","721,520,306.65","1,534,816,527.61","2,294,700,507.99","3,054,729,968.82","643,356,976.25","1,371,279,276.30","2,145,819,183.19","2,994,541,519.96","680,045,484.78","1,466,632,498.65","2,275,656,191.28"
二、营业利润,"-6,388,063.12","-10,722,903.08","-5,398,401.05","-26,084,330.16","1,057,176.87","4,386,170.03","12,670,596.54","16,654,466.19","5,128,092.70","31,281,187.83","37,266,131.44","40,269,063.95","9,500,687.80","25,071,180.57","36,133,920.49","42,918,215.33","10,318,571.48","27,794,524.06","38,606,007.70","48,548,171.71","11,927,399.50","20,510,176.80","36,249,370.43","49,765,249.94","12,284,236.85","17,109,511.90","38,593,958.60","675,935,548.47","151,244,158.78","355,793,871.33","583,822,779.24","700,773,800.10","124,502,357.91","293,950,900.25","418,797,734.60","454,261,675.76","112,215,181.78","311,258,630.81","459,462,065.16","558,240,277.56","132,775,731.80","362,797,854.64","541,087,845.91"
减:营业成本,"24,673,254.74","49,190,723.57","104,366,899.08","147,629,828.85","28,461,909.15","60,122,598.22","95,413,420.69","134,375,651.31","32,545,257.55","64,513,611.28","105,403,670.92","149,661,403.37","58,891,511.44","125,227,986.17","194,625,409.86","302,427,609.05","64,761,428.32","124,679,852.47","258,607,978.43","898,639,868.20","433,573,358.61","773,118,928.09","1,634,331,401.40","1,942,474,146.33","480,828,323.24","629,027,192.73","943,701,109.35","2,592,823,938.67","759,240,080.56","1,407,354,892.86","2,285,038,991.41","3,095,714,366.47","494,244,025.38","984,848,778.05","1,502,072,014.28","2,104,103,129.85","420,956,332.43","837,381,842.31","1,361,677,734.10","1,966,019,548.86","443,458,435.96","892,644,589.48","1,419,231,332.04"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,074,412.43","2,257,834.90","3,758,966.33","5,154,706.35","1,274,436.20","2,918,427.46","4,879,843.66","6,623,496.03","1,713,094.75","3,367,884.36","5,225,361.42","7,106,979.05","1,906,238.47","4,143,540.94","6,446,513.07","8,943,044.53","2,120,304.22","4,770,225.49","7,338,398.81","10,183,624.23","2,666,870.01","5,342,207.95","8,357,129.44","11,277,991.57","2,460,017.71","5,142,306.59","7,467,308.33","63,196,692.34","2,509,349.70","4,269,920.18","6,862,455.12","9,686,763.64","1,583,727.92","4,940,364.32","7,108,973.31","9,495,664.01","1,496,453.50","2,950,634.22","4,053,537.04","22,217,124.09","8,987,268.67","15,046,087.45","22,256,250.36"
营业外收入,"10,302.00","32,705.98","38,799.73","28,242,404.20",830.01,"164,629.40","166,902.15","2,373,397.51","261,970.00","427,012.30","488,594.56","4,511,896.99","179,710.00","271,576.52","305,356.52","1,870,366.52","11,550.80","726,686.89","746,736.89","3,421,306.89","5,700.00","1,026,815.00","1,434,824.13","1,439,039.13","88,884.00","115,047.13","126,666.03","13,847,771.70","3,534,165.49","8,364,993.85","13,723,557.33","19,588,392.83","816,733.90","1,266,868.05","2,102,874.99","26,742,369.67","201,672.70","3,328,836.16","4,943,429.27","7,969,890.35","369,559.40","952,136.99","2,129,440.15"
销售费用,,,,,,,,"136,739.66",,"72,152.00","72,152.00","72,152.00",,,,,,,,,"12,723,534.60","12,838,019.75","12,838,019.75","12,838,019.75",,,,,,,,,,,,,,,,,,,
减:营业外支出,"42,995.50","95,875.50","220,634.54","268,599.52","44,632.80","244,823.71","612,603.30","643,461.42",547.00,447.00,498.30,498.30,"98,720.94","190,081.94","716,793.54","491,788.85","329,033.26","595,804.09","624,306.09","1,783,395.49",,"928,158.30","1,404,929.30","1,568,263.50","22,750.00","23,554.84","115,129.67","2,854,805.79","1,046,141.60","2,145,277.36","13,175,080.54","12,407,707.08","970,416.72","1,673,847.52","3,147,772.06","4,781,476.92","181,944.63","573,012.61","1,341,941.94","5,590,207.98","2,070,963.18","2,342,454.67","2,959,559.56"
管理费用,"6,491,256.72","14,720,593.71","19,468,070.72","26,002,574.68","4,440,356.71","9,525,124.26","16,647,081.77","23,857,475.13","7,009,267.21","13,146,459.88","18,957,257.62","25,444,072.43","7,249,451.38","13,290,647.30","20,868,049.63","36,868,668.99","8,222,637.92","20,626,757.46","31,993,825.83","44,167,777.99","9,652,839.27","23,769,040.19","37,660,620.28","56,204,692.35","12,535,535.39","31,807,299.02","47,253,444.08","181,782,710.93","40,798,055.35","96,128,447.03","145,339,037.90","217,414,283.26","51,236,141.52","111,249,693.84","169,346,948.33","230,486,146.78","60,161,473.56","117,919,076.72","177,663,302.66","248,755,089.50","54,820,079.97","114,897,669.18","169,283,811.35"
其中:非流动资产处置净损失,,,,,,,,,,,,447.00,,,,,,,,,,"879,846.20","1,298,127.20","1,502,763.50",,,"2,892.84",,,"105,419.93",,"291,934.14",,"170,572.15","178,573.48","2,014,182.54",,"12,708.91","513,301.38","2,952,464.26","1,951,033.52","1,951,033.52","1,981,761.79"
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"4,399,073.62","8,723,734.73","12,933,705.67","13,093,235.19","4,854,304.41","12,478,457.80","17,233,440.35","16,315,887.31","3,659,540.86","4,399,257.81","8,134,571.03","11,337,714.38","3,918,008.35","8,033,460.96","11,689,108.27","15,559,587.95","3,683,925.89","7,944,813.72","12,151,836.96","17,400,584.61","6,087,975.81","11,486,251.50","17,641,215.11","22,908,157.18","5,011,664.31","8,896,966.16","13,109,362.06","208,071,799.35","44,987,985.47","98,832,459.51","149,098,409.28","206,581,165.21","50,001,664.03","124,473,096.75","182,136,413.17","250,382,113.12","48,443,373.20","92,479,354.77","133,712,790.26","170,987,923.68","39,678,349.36","77,355,108.48","116,533,819.22"
