科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"82,612,854.64","132,130,323.47","208,683,683.69","285,073,403.14","81,755,449.84","153,760,916.53","252,291,792.68","359,332,659.20","115,773,335.79","222,910,806.03","1,222,076,298.27","1,609,693,213.96","345,463,140.23","733,529,263.90","1,074,277,774.55","1,514,358,572.58","369,652,277.50","855,616,582.78","1,350,949,551.65","1,940,673,489.12","430,958,929.06","973,048,217.92","1,482,434,915.24","2,221,385,255.34","516,174,318.84","1,161,464,446.21","1,847,388,629.36","2,612,125,155.03","562,334,620.36","1,242,321,744.02","1,868,056,831.20","2,575,882,344.94","446,424,251.50","1,195,050,855.25","1,786,589,946.30","2,598,433,029.27","584,177,855.58","1,215,620,963.87","1,849,454,392.72","2,503,911,788.69","565,388,359.68","1,224,914,061.24","1,844,508,874.58","2,553,462,477.65","550,583,848.66","1,284,639,721.28","1,866,256,157.50","2,746,407,657.37","613,978,054.52"
二、营业利润,"3,386,359.74","2,094,312.61","2,311,393.05","89,884.54","-956,279.54","-1,576,403.01","-40,438,565.48","-41,286,159.22","3,055,005.67","7,065,386.94","130,120,020.65","164,858,004.12","30,191,377.54","74,185,954.40","92,936,683.59","184,794,194.51","22,455,279.58","83,372,830.88","141,852,961.45","198,428,750.39","23,167,072.58","92,200,163.94","122,113,530.20","219,086,126.60","26,097,793.35","102,090,626.85","140,400,176.80","217,171,105.82","33,986,711.23","114,576,701.82","174,474,148.38","204,475,078.31","25,525,995.77","107,693,365.80","164,181,810.26","191,869,002.22","34,780,741.30","124,220,046.05","174,230,993.42","145,292,616.80","38,952,445.23","158,778,025.55","197,987,321.71","255,108,818.32","69,477,585.96","191,400,320.03","267,800,123.87","296,676,107.14","81,831,060.41"
减:营业成本,"74,785,470.07","123,224,687.63","195,092,390.07","261,705,050.10","78,973,620.10","147,132,535.18","235,519,744.00","329,905,325.90","103,532,074.90","197,856,323.40","855,847,147.36","1,106,494,432.53","252,250,616.34","522,325,811.48","785,624,490.55","1,061,133,629.75","286,111,604.52","629,516,806.28","995,088,913.46","1,424,506,672.51","335,653,046.11","739,272,992.78","1,128,017,647.46","1,661,733,933.64","405,748,843.14","900,532,456.21","1,453,654,175.41","2,024,992,194.39","448,579,880.05","970,195,232.78","1,449,717,173.74","2,021,465,869.89","337,008,598.84","910,028,017.63","1,337,811,125.23","1,998,011,460.45","445,990,937.79","871,159,588.79","1,339,594,100.52","1,877,871,373.54","423,961,749.65","861,556,992.28","1,329,847,305.49","1,845,422,065.52","388,205,540.02","865,356,272.91","1,254,611,634.09","1,996,735,208.87","422,437,903.04"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"538,124.30","1,130,378.59","1,305,741.84","1,635,160.75","203,975.65","555,408.82","736,076.65","4,607,145.14","541,279.62","1,007,710.01","2,300,369.30","2,725,031.27","371,680.43","709,153.79","923,313.10","2,594,038.19","218,262.55","409,712.49","1,079,266.51","1,825,465.71","235,417.70","805,988.26","1,234,022.13","2,601,311.31","3,230,215.37","3,844,417.27","4,458,607.78","5,209,953.59","429,953.05","1,197,732.56","2,776,416.25","4,049,836.88","651,329.53","1,993,824.21","3,237,251.08","4,952,829.75","1,206,512.08","1,737,220.30","2,065,413.11","4,744,691.36","2,200,001.54","6,068,588.56","7,152,645.40","9,515,909.37","2,554,842.41","4,575,789.65","7,090,855.29","9,439,276.56","2,364,424.26"
营业外收入,"2,790.00","2,031,500.50","2,689,699.97","11,760,236.68","1,514,985.65","2,703,538.79","4,436,576.58","10,366,683.57","761,816.46","1,334,097.72","13,411,990.98","20,987,624.69","2,634,710.63","6,176,364.51","11,008,285.76","32,529,693.47","2,624,844.25","12,401,405.51","21,298,852.38","29,601,728.66","3,392,756.68","7,479,871.45","13,478,075.87","24,130,789.73","3,064,060.52","6,178,696.96","11,395,723.08","36,971,422.77","1,788,265.52","7,009,782.12","10,624,802.73","129,380,794.63","2,517,949.74","8,035,624.82","16,221,502.53","45,230,595.13","3,944,092.39","10,135,217.98","14,914,730.30","111,712,609.62","5,837,318.61","11,485,106.67","18,914,988.56","8,623,047.09","369,460.88","613,180.02","1,437,627.48","4,173,379.75","250,758.46"
销售费用,"29,908.55","331,948.15","438,175.72","822,733.68","370,373.25","950,999.41","1,303,986.88","2,141,647.05","560,189.77","1,491,967.69","6,305,726.51","9,533,425.42","1,893,026.78","3,777,624.03","6,509,252.38","9,505,448.78","2,966,291.24","5,369,081.88","8,832,554.87","14,332,344.41","4,017,904.79","7,015,522.72","10,381,606.26","18,750,371.16","4,355,208.42","8,907,369.74","13,621,712.33","24,688,898.63","4,538,858.77","9,698,385.60","14,147,559.78","19,637,735.59","3,834,330.86","13,106,196.77","25,123,533.60","17,975,996.25","3,980,200.80","7,927,414.64","12,694,324.49","21,823,082.69","3,688,388.04","7,122,378.85","11,744,852.97","18,081,862.32","3,769,355.91","9,137,507.45","13,812,075.38","21,456,530.20","6,252,345.15"
减:营业外支出,64.20,"47,438.76","355,487.06","7,453,868.62","214,573.31","424,016.64","4,828,060.97","6,044,218.84","858,121.27","1,836,163.36","4,593,017.54","6,898,434.56","977,631.36","6,231,226.29","7,704,048.77","8,237,829.80","251,362.93","679,507.23","990,177.90","2,808,961.55","349,396.02","690,917.39","778,487.91","2,910,316.36","349,440.37","1,003,995.62","1,707,130.44","3,913,674.77","3,630,991.83","4,602,556.56","5,105,013.34","114,168,433.57","810,263.03","2,758,000.67","3,454,081.34","5,360,742.86","221,490.43","628,879.42","1,273,182.73","10,852,977.75","1,563,390.63","3,551,360.54","4,694,768.89","6,332,834.58","64,959.27","839,403.63","1,127,953.50","1,691,734.64","185,342.16"
管理费用,"4,317,234.47","7,131,052.75","12,304,792.56","16,286,385.68","4,207,766.62","9,327,040.32","14,117,086.95","23,538,634.64","7,823,850.45","15,223,989.22","184,488,054.34","270,147,724.40","47,400,734.66","106,048,593.54","150,747,084.56","209,928,373.40","46,208,889.52","112,228,331.01","168,439,619.16","251,345,349.48","53,716,880.66","103,303,443.28","173,962,530.41","260,584,453.07","62,325,438.68","114,882,408.97","185,648,648.92","286,779,528.88","64,259,933.68","134,754,623.38","209,458,228.33","306,922,470.39","72,951,266.75","146,530,373.80","232,758,105.55","359,493,462.84","91,965,214.62","194,980,506.59","291,607,005.74","423,947,872.27","90,076,852.19","181,976,553.97","274,363,202.69","395,334,143.67","80,001,940.17","218,094,422.47","234,709,654.92","296,063,413.14","73,079,122.65"
其中:非流动资产处置净损失,,"23,938.73","330,414.24",,"35,101.09","239,348.60","681,737.13","681,737.13","564,546.23","1,050,254.89","2,724,040.67","5,231,705.34","444,722.80","5,843,504.13","6,267,707.44","6,632,315.63","178,772.93","349,224.23","521,692.92","1,675,795.46","269,435.25","671,317.76","628,683.22","1,733,076.73","149,322.99","763,950.54","1,665,615.44","2,911,412.34","3,620,991.03","4,429,353.55","4,832,509.17","78,533,094.84","715,687.08","1,662,609.00","1,780,212.67","3,193,904.03","221,490.43","618,614.20","980,027.32","4,072,441.85","800,142.07","986,740.13","1,127,979.73",,,,,,
