科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"139,151,053.34","295,631,365.40","428,285,879.55","577,527,946.21","170,547,600.31","364,991,906.07","523,616,371.25","624,624,413.36","100,474,270.73","219,252,850.72","324,342,935.86","460,813,297.12","160,275,082.46","342,071,906.50","515,493,324.09","670,960,046.28","255,687,632.64","504,379,552.52","702,148,370.52","840,950,616.74","241,292,447.00","423,319,947.79","582,088,732.52","726,411,497.71","203,612,519.38","379,377,241.43","535,636,365.05","705,105,887.68","226,803,923.04","408,361,092.36","566,585,841.85","730,456,160.91","149,378,004.54","330,514,119.54","469,729,537.52","600,160,910.90","133,602,089.24","292,497,395.56","436,719,756.46","612,120,961.95","193,882,059.90","425,656,341.32","677,030,176.50","890,472,067.71","267,241,345.79","569,157,708.82"
二、营业利润,"31,227,700.86","67,918,388.69","98,324,563.18","130,428,885.80","37,389,451.39","78,154,053.88","110,456,112.63","127,471,159.88","17,863,885.43","40,333,473.45","54,646,626.37","65,720,661.90","23,969,892.43","51,313,749.47","73,891,419.25","96,198,823.25","36,073,195.39","77,046,226.50","104,066,035.55","117,947,089.16","30,387,277.30","67,097,390.30","78,489,937.85","68,753,578.26","21,629,040.48","24,817,061.02","25,690,365.44","19,089,588.30","16,675,292.22","15,934,618.68","36,347,802.45","12,678,876.10","9,016,851.16","8,514,475.47","-7,845,853.70","28,169,720.49","-2,421,693.30","-11,372,145.60","-21,504,134.27","51,157,164.96","4,985,918.29","24,962,751.79","60,106,844.38","77,145,599.60","27,497,427.16","60,015,632.33"
减:营业成本,"89,466,693.27","190,230,669.79","276,842,629.14","374,435,108.33","113,551,056.07","242,000,742.93","345,306,846.85","407,135,502.20","67,601,684.19","152,660,259.92","231,034,014.63","326,546,002.05","116,988,743.09","244,240,968.90","371,365,143.18","480,569,349.03","187,782,641.56","366,998,294.23","511,328,474.73","593,893,675.50","176,566,668.29","305,268,238.22","422,000,235.39","508,564,224.34","152,819,036.10","293,082,783.90","418,413,679.46","524,253,729.52","166,558,095.43","297,104,957.28","406,886,267.03","520,182,299.49","109,496,518.31","247,927,141.95","352,371,087.46","429,162,395.86","109,969,905.73","230,885,020.92","345,043,670.90","457,059,323.99","141,144,416.37","310,278,965.49","496,922,510.61","633,649,258.67","192,177,895.65","416,070,914.33"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,530,955.14","3,090,333.17","4,185,349.67","5,826,920.60","1,241,763.95","2,650,627.79","3,922,995.27","5,636,236.73","531,928.30","1,349,731.79","2,314,599.16","4,287,947.27","1,495,862.51","2,729,889.12","3,564,432.87","5,329,262.64","1,108,329.28","3,091,051.94","4,530,063.90","6,286,358.56","1,158,437.82","2,304,109.71","3,137,342.26","5,674,028.00","1,360,490.73","3,062,998.32","5,082,298.75","7,723,770.09","1,907,301.15","4,062,441.10","5,707,169.61","10,123,959.71","1,731,620.69","3,539,581.93","4,940,607.34","9,803,898.24","2,433,398.06","4,029,206.17","5,747,964.81","13,527,118.75","3,398,535.19","7,002,300.72","10,406,838.03","14,175,383.14","3,460,198.74","6,955,589.73"
营业外收入,"4,479,310.36","5,866,814.13","6,082,921.67","7,048,520.58","3,424,072.52","3,794,384.44","3,957,846.50","6,175,935.18","863,775.56","1,323,516.12","1,428,436.87","18,854,673.62","2,767,147.92","4,314,222.31","10,319,079.83","17,008,803.30","930,029.27","2,214,391.94","3,877,974.71","15,198,316.10","4,710,218.88","18,526,226.27","26,668,523.35","59,981,917.03","8,388,241.75","11,310,225.25","15,480,621.45","34,883,407.86","5,458,441.11","10,883,985.30","18,313,657.10","37,314,930.14","4,530,098.02","9,800,901.77","13,969,250.42","33,896,942.16","4,139,790.65","9,564,097.78","14,009,314.40","18,357,205.30","5,937,179.05","9,845,247.26","6,441,883.64","2,151,451.19","18,569.50","21,570.21"
销售费用,"4,410,342.34","10,219,450.32","14,876,172.29","20,879,101.10","5,208,179.23","11,883,327.63","17,996,371.17","23,812,577.07","4,351,795.15","9,082,492.23","12,981,818.35","18,444,620.93","7,407,234.62","15,620,225.82","23,507,224.51","32,473,051.77","8,614,076.60","17,847,781.83","25,460,311.18","35,310,393.15","7,489,056.41","16,008,297.74","25,024,105.68","39,850,792.69","7,124,542.56","19,279,103.59","30,009,189.26","42,548,079.18","16,633,074.50","26,992,025.88","36,812,095.46","43,910,412.36","6,614,877.04","18,471,371.32","26,645,459.03","35,957,465.05","5,156,019.12","12,108,772.52","20,037,601.70","29,926,876.31","5,691,892.33","13,694,125.70","23,317,036.05","37,942,201.39","7,515,758.34","25,112,358.66"
减:营业外支出,"9,500.35","119,484.11","183,795.14","816,451.34","39,187.79","695,645.37","812,144.13","1,387,127.52","132,619.02","455,890.17","663,288.41","1,405,388.24","121,602.13","152,152.13","214,192.24","581,568.76","267,149.53","267,749.53","901,939.69","6,536,887.43","169,411.84","325,239.29","2,070,581.06","21,116,204.33","18,287.98","641,036.62","754,707.77","4,319,974.03","70,674.75","73,029.26","220,772.82","8,889,626.02","36,815.93","133,745.11","172,351.81","1,141,729.11","256,635.34","424,136.24","1,653,103.35","3,075,584.27","582,453.82","719,069.05","1,025,572.59","1,473,037.10","119,973.89","379,572.50"
管理费用,"11,295,905.93","23,288,117.68","33,348,783.64","47,888,983.14","12,075,097.36","26,578,834.73","40,374,850.60","51,751,278.48","11,041,169.07","22,052,156.52","33,479,895.49","44,737,062.14","12,174,948.19","26,885,847.60","41,268,962.71","54,390,374.80","18,720,540.93","36,662,575.97","54,567,632.10","79,561,740.95","21,846,892.58","39,185,097.31","58,662,021.61","81,442,491.42","15,899,616.96","33,685,392.41","54,698,663.56","103,747,125.49","27,969,650.80","59,631,278.59","88,996,216.42","123,997,413.74","25,002,970.64","55,347,032.50","81,558,581.83","125,267,819.15","27,022,621.36","61,282,551.92","93,807,119.55","129,695,641.03","31,464,601.80","65,752,699.16","102,819,261.11","139,905,679.97","28,312,457.42","70,935,685.00"
其中:非流动资产处置净损失,,,,,,,,"68,953.45",,,,"11,693.34",,,,"1,600.00",,,,"5,534,751.09",,,,"17,579,907.22",,,,"62,732.29",,,,"55,302.38",,,,"234,102.06",,,,"156,933.18",,"39,388.17","47,320.27",,,
