科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"30,130,238.38","68,003,273.28","103,898,002.52","148,206,183.64","29,644,676.05","70,217,992.40","111,370,589.65","163,821,935.80","31,982,884.69","68,474,800.98","105,024,971.09","154,435,468.76","35,615,750.25","77,409,643.51","121,755,337.71","169,858,909.83","38,825,666.01","87,864,221.71","129,505,961.62","191,375,607.39","35,035,487.25","80,201,911.93","115,275,763.39","162,167,616.14","35,038,293.27","90,136,424.62","125,720,858.48","163,436,387.31","36,866,076.24","79,395,895.61","117,290,540.57","277,135,831.78","168,964,653.69","280,028,535.66","393,694,092.93","424,336,886.56","94,325,922.91","304,786,388.62","505,193,879.03","942,858,251.74","251,820,319.91","598,569,281.15","873,198,770.05","1,007,285,892.05","427,007,097.12"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58,131,650.48","61,411,998.00","61,411,998.00","61,411,998.00","-1,221,456.82","-1,221,456.82","-1,221,456.82",,,"1,947,061,071.27","1,947,061,071.32","1,967,315,093.67",,,,"25,000,000.00",
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"907,636.53","1,318,344.73",,"1,852,731.45","1,852,731.45","1,871,231.45",
支付其他与投资活动有关的现金,,,,"8,000,000.00",,,,,,,,,,,,,,,"1,148,000.00",,,,,,,,,,,,,"2,064,000.00",,,,"4,623,623.46",,,,,,,,"50,000,000.00",
收到其他与经营活动有关的现金,"14,099,683.84","18,588,888.18","30,983,910.74","54,501,206.03","12,322,077.02","29,104,892.10","41,330,777.39","36,085,817.70","9,616,879.27","27,440,542.51","38,050,715.53","59,318,643.25","21,281,697.48","50,862,075.14","97,707,598.18","76,468,052.36","24,220,537.67","56,760,192.00","71,543,884.24","79,813,707.99","25,499,853.32","25,950,308.94","30,686,632.04","34,379,475.04","8,307,111.72","9,680,795.02","20,420,633.73","32,310,495.46","33,299,209.00","36,550,573.71","99,323,408.69","99,953,998.59","14,482,263.39","11,768,558.16","67,424,209.98","87,642,478.14","29,594,087.17","29,316,110.38","190,294,166.47","265,966,338.69","92,930,979.78","99,138,965.86","179,663,896.88","97,848,345.96","13,859,146.21"
投资活动现金流出小计,"10,365,395.84","17,696,864.00","20,485,336.47","22,690,480.05","1,673,675.52","2,743,398.52","7,044,516.39","23,685,771.51","1,247,474.00","1,850,560.51","5,072,431.81","21,094,057.48","2,153,147.00","8,107,488.91","13,170,805.49","15,247,360.39","3,497,782.95","40,645,205.22","219,030,931.30","179,651,195.26","11,869,368.00","38,777,718.59","101,651,340.55","109,129,648.51","5,316,115.38","22,617,993.27","199,244,137.33","59,061,714.93","79,925,599.73","89,707,991.81","103,063,774.53","121,388,047.04","27,370,077.50","160,834,349.14","164,211,775.84","181,422,243.03","7,377,193.48","1,976,225,943.75","1,987,814,381.21","2,003,342,007.26","6,450,382.64","34,939,003.30","91,612,101.66","94,232,458.26","25,656,557.59"
经营活动现金流入小计,"44,229,922.22","86,592,161.46","134,881,913.26","202,707,389.67","41,966,753.07","99,322,884.50","152,701,367.04","199,907,753.50","41,599,763.96","95,915,343.49","143,075,686.62","213,754,112.01","56,897,447.73","128,271,718.65","219,462,935.89","246,326,962.19","63,046,203.68","144,624,413.71","201,049,845.86","271,189,315.38","60,535,340.57","106,152,220.87","145,962,395.43","196,547,091.18","43,345,404.99","99,817,219.64","146,141,492.21","195,746,882.77","70,165,285.24","115,946,469.32","216,613,949.26","377,089,830.37","183,446,917.08","291,797,093.82","461,118,302.91","511,979,364.70","123,920,010.08","334,102,499.00","696,395,682.03","1,210,142,935.16","344,751,299.69","699,560,978.46","1,054,715,398.38","1,107,005,469.46","440,866,243.33"
投资活动产生的现金流量净额,"-10,363,595.84","-17,690,152.00","-20,478,624.47","-11,752,976.66","6,046,324.48","4,976,601.48","675,483.61","-15,935,771.51","-1,247,474.00","-1,782,715.51","-4,994,546.81","-15,783,622.97","-2,146,917.00","-8,100,058.91","-13,163,375.49","-15,239,930.39","-3,497,782.95","-35,918,164.72","-199,090,067.80","-155,266,170.06","-11,760,508.00","-38,668,858.59","-101,512,016.94","-108,971,326.84","-5,316,115.38","107,391,051.09","-47,760,020.80","81,225,397.47","-54,604,409.72","-64,156,240.70","-74,753,299.80","-110,035,272.31","-35,745,036.68","-159,403,553.23","-162,764,399.93","-144,187,593.07","19,506,201.04","-1,947,392,138.50","-1,958,744,860.96","-1,403,582,837.77","-6,450,382.64","-24,109,003.30","-80,602,101.66","-67,701,128.26","-25,656,557.59"
购买商品、接受劳务支付的现金,"15,447,771.37","30,301,208.08","44,046,314.37","54,489,962.48","12,272,513.60","26,901,070.11","41,635,214.09","36,603,404.70","12,106,798.75","21,847,150.39","39,073,254.20","45,931,767.85","15,368,782.18","26,307,164.67","39,731,520.04","54,724,273.67","17,125,578.50","33,641,957.96","46,089,975.75","63,300,087.30","13,190,053.78","24,329,499.84","34,926,730.28","47,648,512.38","13,332,603.90","23,994,452.07","38,121,518.36","43,584,407.38","43,502,485.72","79,375,537.29","194,660,527.08","365,217,604.96","72,747,474.96","102,199,586.63","235,453,252.32","210,494,683.00","106,997,547.83","302,878,377.43","627,085,673.01","760,775,854.79","553,943,843.42","879,363,717.96","1,226,461,599.56","951,933,008.20","495,143,490.85"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,"527,500,000.00","527,500,000.00","531,500,000.00",,,,,,,,,,,,"121,762,800.00","3,500,000.00","21,700,000.00","21,700,000.00","21,700,000.00","2,865,240,440.77","2,865,240,440.77","2,865,240,440.77","3,035,009,580.87",,,,,
