科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付的各项税费,"57,650,268.64","50,348,715.39","14,558,274.42","30,382,350.63","38,597,280.17","15,610,472.76","36,480,556.90","47,827,726.92","51,699,566.80","14,542,797.75","27,644,206.23","50,640,452.30","62,332,172.92","10,884,819.72","25,373,191.96","34,411,867.16","44,658,589.98","11,188,274.59","22,897,940.39","33,886,744.12","37,149,995.44","6,273,466.04","12,736,856.28","15,721,277.12","20,402,400.66","3,962,941.63","10,265,372.26","15,607,359.03","19,031,578.04","6,826,299.56","11,613,528.62","28,369,225.54","40,805,219.70","14,534,952.75","29,757,333.51","56,559,745.36","68,839,495.98","10,129,644.82","41,219,470.44","51,624,164.59","80,218,987.97","10,056,328.88"
收到其他与筹资活动有关的现金,"79,633,500.13","38,344,323.94",,"12,206,942.16","13,093,392.89","250,101.92",,"4,692,245.14",,,"9,713,422.99",,,"2,093,759.78","7,526,594.59","697,539.50",,"2,413,431.27",,"847,344.14","5,732,206.41",751.49,,"315,574.25",,"497,257.16","3,757,234.13","4,078,399.61",,"1,570,081.10","7,363,897.21","27,870,647.52","120,989.46","29,176,526.99","69,380,594.12","92,978,180.63","7,904,972.90","8,574,048.39","7,283,412.23","20,942,215.59","26,400,000.00","103,974,000.00"
支付其他与经营活动有关的现金,"16,688,139.62","21,840,313.83","12,070,950.59","25,345,354.37","20,392,211.06","21,861,348.13","35,416,957.47","39,421,467.83","30,871,547.49","11,887,053.22","28,101,494.95","39,415,911.27","27,918,395.61","10,169,529.52","24,209,564.63","31,217,810.62","30,351,149.10","11,275,824.17","11,179,224.14","17,405,243.47","32,953,881.23","19,014,796.89","28,093,184.04","43,152,915.88","33,427,840.87","10,133,002.56","16,744,428.95","46,373,067.12","27,639,795.27","6,893,029.50","11,614,122.88","19,588,436.33","23,884,273.32","12,837,602.57","18,938,832.59","22,775,360.78","34,877,737.04","8,730,899.46","17,105,606.63","28,050,911.75","40,381,935.31","6,444,989.91"
筹资活动现金流入小计,"328,273,500.13","622,544,323.94","226,400,000.00","806,206,942.16","856,493,392.89","360,250,101.92","467,933,877.05","696,004,045.14","465,000,000.00","308,942,300.00","438,655,722.99","568,000,000.00","769,112,250.00","66,273,759.78","101,706,594.59","199,877,539.50","320,980,000.00","324,974,676.89","508,088,594.10","769,656,852.14","939,501,918.78","168,279,221.54","427,957,951.57","655,156,095.43","781,870,521.18","58,657,257.16","538,318,419.13","554,934,963.75","657,450,864.57","6,425,485.98","183,426,064.45","222,974,557.45","278,865,700.12","394,551,880.93","507,505,353.58","758,558,751.17","937,352,014.21","230,864,742.83","403,581,819.13","425,829,674.26","1,002,800,984.08","345,343,047.67"
经营活动现金流出小计,"2,250,644,858.85","2,079,768,076.83","586,135,660.15","1,213,191,590.34","1,758,760,679.48","575,566,549.88","1,435,551,878.77","2,161,946,959.19","3,037,707,253.16","812,728,954.74","1,803,380,089.20","2,329,006,008.81","2,817,692,506.74","475,152,742.99","1,149,186,153.67","1,778,091,258.76","2,536,482,761.88","708,943,609.69","1,505,504,313.17","2,202,031,189.11","3,074,450,985.94","576,207,285.29","1,260,727,774.46","1,981,941,785.29","2,768,123,734.55","746,982,728.52","1,720,493,188.69","2,665,708,370.96","3,544,587,051.21","917,477,006.55","1,972,056,394.78","3,138,288,777.63","4,136,339,055.46","1,235,461,836.17","2,836,621,404.11","4,408,307,329.90","6,120,786,174.56","1,562,315,657.56","3,403,022,000.85","5,093,450,533.59","6,472,111,530.78","1,485,555,789.59"
偿还债务支付的现金,"378,524,000.00","642,700,000.00","76,000,000.00","146,000,000.00","213,400,000.00","178,000,000.00","338,311,800.00","513,311,800.00","208,000,000.00","152,103,168.01","232,103,168.01","290,000,000.00","653,932,250.00","321,180,000.00","457,180,000.00","573,360,000.00","678,360,000.00","163,000,000.00","258,000,000.00","555,491,657.53","714,131,754.35","139,713,202.34","468,601,102.30","648,916,428.07","804,950,191.97","43,710,000.00","560,063,674.83","610,063,674.83","691,863,674.83","30,000,000.00","42,253,464.00","159,361,408.21","163,042,309.67","114,506,403.67","137,408,023.43","516,422,105.94","689,804,567.86","9,761,063.51","108,469,096.44","395,711,622.16","691,978,685.36","401,124,048.70"
经营活动产生的现金流量净额,"113,457,939.99","569,061.77","-47,365,322.76","-195,473,530.82","-236,232,007.25","-253,212,242.45","-174,993,814.59","-200,744,055.50","-134,705,294.99","10,037,752.71","-67,137,926.58","-239,075,365.02","-84,525,924.04","288,920,091.25","311,742,504.52","412,976,056.73","322,502,175.06","-117,173,431.82","-187,972,903.69","-92,895,336.76","-183,641,991.74","-17,668,624.44","84,590,903.07","22,788,647.86","61,803,318.53","-12,912,851.39","68,824,172.69","90,478,871.55","180,844,714.00","-28,376,302.99","-135,192,807.45","41,807,913.50","20,388,419.25","-300,340,645.88","-277,453,252.99","-243,076,166.23","-315,498,066.16","-158,531,007.82","-134,126,672.54","244,090,298.41","-19,706,463.28","121,240,583.49"
分配股利、利润或偿还利息支付的现金,"12,571,606.11","24,599,289.91","26,052,733.59","27,816,074.95","30,479,475.69","3,426,787.33","43,268,169.67","47,204,027.06","56,452,790.22","5,361,116.23","33,887,213.68","49,728,442.08","59,413,147.83","8,897,895.42","13,292,277.71","16,456,623.20","19,670,522.38","4,387,584.11","10,093,742.72","16,643,036.39","23,932,903.73","7,753,622.68","15,301,637.79","22,400,968.65","28,754,969.76","6,551,305.43","11,443,908.11","12,956,003.48","33,629,659.91","836,153.77","12,770,514.87","14,504,037.67","32,328,068.87","3,433,643.69","9,547,108.62","14,133,735.81","18,760,449.89","6,787,728.71","51,905,660.30","60,895,319.31","70,645,575.51","6,267,091.27"
收回投资收到的现金,"500,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,658,995.21","169,865,521.51","325,432,065.89","1,025,592,053.86","2,665,022,069.67","26,429,829.34","44,467,852.27","8,732,007.62","10,166,839.62","10,392,762.84","23,472.00"
支付其他与筹资活动有关的现金,,"4,978,664.38","70,648,533.23","19,260,000.00","23,598,044.77",,"3,040,966.59","14,419,009.33","72,786.08","1,491,499.34","11,017,320.78","4,199,587.81","4,508,493.29","1,777,564.11","7,354,197.70","7,094,448.64","1,562,230.75","6,668,270.75","2,629,081.03","8,633,366.92",,"133,351.96","184,283.18","820,575.72","2,555,028.50","1,466,844.16","2,855,026.50","20,625,461.74","60,953,847.89","7,458,060.79","35,935,922.77","92,366,966.86","67,463,765.17","11,354,079.60","40,628,522.49","64,938,437.06","1,169,280.00","5,711,698.53","579,488.73","71,763,427.57","117,153,360.00","51,661,800.00"
取得投资收益收到的现金,"292,741.17",,,,,,,,,,,,,,,,"1,859,657.58",,,,,,,,"883,740.61",,,,"511,339.55",,"240,000.00","3,594,011.29","6,832,366.86","860,590.47","1,396,812.84","1,826,049.19","3,894,665.08","23,320.85","177,897.28","336,656.66","327,418.86","1,123,048.91"
筹资活动现金流出小计,"391,095,606.11","672,277,954.29","172,701,266.82","193,076,074.95","267,477,520.46","181,426,787.33","384,620,936.26","574,934,836.39","264,525,576.30","158,955,783.58","277,007,702.47","343,928,029.89","717,853,891.12","331,855,459.53","477,826,475.41","596,911,071.84","699,592,753.13","174,055,854.86","270,722,823.75","580,768,060.84","738,064,658.08","147,600,176.98","484,087,023.27","672,137,972.44","836,260,190.23","51,728,149.59","574,362,609.44","643,645,140.05","786,447,182.63","38,294,214.56","90,959,901.64","266,232,412.74","262,834,143.71","129,294,126.96","187,583,654.54","595,494,278.81","709,734,297.75","22,260,490.75","160,954,245.47","528,370,369.04","879,777,620.87","459,052,939.97"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,"10,000.00","10,000.00","10,030.00",,"609,451.30","609,451.30","723,691.30",,"114,940.00","114,940.00","96,117.09",,,"25,624.00","374,834.19",,750.00,750.00,735.57,,"2,790.00","28,790.00","2,222,867.64",,,,"66,741.98","116,800.00","238,136.50","252,246.50","143,863.25",,"328,500.00","405,430.00","1,655,381.83","129,180.00","130,480.00","436,015.20","588,053.93","9,560.00"
筹资活动产生的现金流量净额,"-62,822,105.98","-49,733,630.35","53,698,733.18","613,130,867.21","589,015,872.43","178,823,314.59","83,312,940.79","121,069,208.75","200,474,423.70","149,986,516.42","161,648,020.52","224,071,970.11","51,258,358.88","-265,581,699.75","-376,119,880.82","-397,033,532.34","-378,612,753.13","150,918,822.03","237,365,770.35","188,888,791.30","201,437,260.70","20,679,044.56","-56,129,071.70","-16,981,877.01","-54,389,669.05","6,929,107.57","-36,044,190.31","-88,710,176.30","-128,996,318.06","-31,868,728.58","92,466,162.81","-43,257,855.29","16,031,556.41","265,257,753.97","319,921,699.04","163,064,472.36","227,617,716.46","208,604,252.08","242,627,573.66","-102,540,694.78","123,023,363.21","-113,709,892.30"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,"3,525,905.00",,,,,"6,089,404.00",,,,,,,"15,040,846.72","42,134,669.95",,,,"14,313,771.28",,"24,343,675.42","24,343,675.42","25,500,000.00",,,,,
四、汇率变动对现金的影响,"-72,802.34","-1,857.65",66.04,,"-8,213.88",,,,"-18,771.04",-401.13,,"-1,543.86","-99,380.75",,-310.32,-122.32,"-60,525.99",-93.73,,-65.35,"-60,524.81",13.98,19.48,23.59,"18,472.48",8.29,1.20,1.26,"74,663.58","-4,989.72","-7,089.17","7,183.42","44,586.71",-674.57,"-19,071.58","-4,423.09","-87,429.24","723,661.20","956,596.34","930,617.70","-24,958.26","-306,182.61"
收到其他与投资活动有关的现金,,,,,,,,,"39,323.18",,,,,,,,,"3,967,473.78",,,"11,859,657.57",,,,,,,,"14,505,543.00",,,"152,889.30","13,791,663.00",,,"1,260.27","2,809,620.00",,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"792,741.17",,"10,000.00","10,000.00","10,030.00",,"609,451.30","609,451.30","763,014.48",,"114,940.00","114,940.00","96,117.09",,,"3,551,529.00","2,234,491.77","3,967,473.78",750.00,750.00,"17,949,797.14",,"2,790.00","28,790.00","3,106,608.25",,,"15,040,846.72","57,218,294.48","116,800.00","478,136.50","38,658,142.30","204,947,185.90","326,292,656.36","1,051,661,042.12","2,691,598,484.55","60,289,496.25","44,620,353.12","9,040,384.90","10,939,511.48","11,308,235.63","1,156,080.91"
五、现金及现金等价物净增加额,"37,136,484.39","-69,626,515.09","-2,178,494.37","412,038,874.86","326,521,050.26","-90,365,895.21","-108,615,777.08","-129,371,585.09","-55,037,400.75","69,126,096.72","-33,989,465.43","-191,342,832.08","-233,945,806.98","8,182,029.53","-80,421,380.64","-6,345,671.77","-106,455,645.83","15,423,550.66","23,938,467.69","67,480,563.27","10,610,024.96","-1,462,042.70","23,366,009.95","-63,581.02","-331,885.18","-6,367,775.53","30,614,104.56","12,101,892.56","89,447,471.32","-64,139,136.92","-61,075,806.10","-74,264,326.92","6,151,482.78","-48,748,107.21","71,219,894.68","-76,102,537.31","-48,781,875.47","32,050,639.70","59,694,775.13","-2,881,419.59","-7,438,589.16","-15,692,880.18"
购建固定资产、无形资产和其他长期资产支付的现金,"14,219,288.45","20,460,088.86","8,521,970.83","5,628,461.53","26,264,631.04","15,976,967.35","17,544,354.58","50,306,189.64","121,550,772.90","28,897,771.28","66,614,499.37","114,452,833.31","138,674,978.16","13,105,313.24","16,043,694.02","25,839,602.84","40,072,956.57","22,289,219.60","25,455,148.97","28,513,575.92","24,606,414.05","2,472,476.80","3,098,630.90","3,899,165.46","4,321,865.39","384,040.00","2,165,879.02","4,707,650.67","7,641,349.68","4,005,915.63","12,233,091.63","19,815,847.63","20,183,637.90","624,301.50","2,968,655.00","5,491,858.52","7,190,985.30","10,022,155.35","44,786,326.55","95,657,264.49","111,409,759.95","23,968,930.38"
期初现金及现金等价物余额,"123,017,858.91","160,154,343.30","90,527,828.21","90,527,828.21","90,527,828.21","417,048,878.47","417,048,878.47","417,048,878.47","417,048,878.47","362,011,477.72","360,790,102.99","362,011,477.72","362,011,477.72","128,065,670.74","128,065,670.74","128,065,670.74","128,065,670.74","21,610,024.91","21,610,024.91","21,610,024.91","21,610,024.91","32,220,049.87","32,220,049.87","32,220,049.87","32,220,049.87","31,888,164.76","31,888,164.69","31,888,164.69","31,888,164.69","121,335,636.01","121,335,636.01","121,335,636.01","121,335,636.01","128,600,067.61","127,487,118.79","127,487,118.79","127,487,118.79","78,705,243.32","78,705,243.32","78,705,243.32","78,705,243.32","71,266,654.16"
投资支付的现金,,,,,,,,,,"62,000,000.00","62,000,000.00","62,000,000.00","62,000,000.00","2,049,520.00",,,"500,000.00",,,,,"2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00",,,,,,"6,585,800.00","91,617,674.75","205,177,344.07","339,316,141.23","1,019,901,678.23","2,682,165,281.39","11,306,348.00","53,342,692.80","14,005,282.00","60,629,652.64","10,629,006.51","76,075.29"
期末现金及现金等价物余额,"160,154,343.30","90,527,828.21","88,349,333.84","502,566,703.07","417,048,878.47","326,682,983.26","308,433,101.39","287,677,293.38","362,011,477.72","431,137,574.44","326,800,637.56","170,668,645.64","128,065,670.74","136,247,700.27","47,644,290.10","121,719,998.97","21,610,024.91","37,033,575.57","45,548,492.60","89,090,588.18","32,220,049.87","30,758,007.17","55,586,059.82","32,156,468.85","31,888,164.69","25,520,389.23","62,502,269.25","43,990,057.25","121,335,636.01","57,196,499.09","60,259,829.91","47,071,309.09","127,487,118.79","79,851,960.40","198,707,013.47","51,384,581.48","78,705,243.32","110,755,883.02","138,400,018.45","75,823,823.73","71,266,654.16","55,573,773.98"
