科目,2009-12-31,2010-12-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
一年内到期的非流动负债,"13,000,000.00","23,360,000.00","3,000,000.00",,,,,,,,,,,,,,,,"19,937,500.00","19,937,500.00","19,937,500.00","19,937,500.00","27,500,000.00","27,500,000.00",,"19,923,169.41","58,880,718.15",,"33,433,711.69"
其他流动资产,"17,000,000.00",,,"1,000,000.00",,,"15,000,000.00","70,000,000.00","118,000,000.00","175,000,000.00","10,000,000.00","165,000,000.00","142,000,000.00","174,000,000.00","145,373,340.88","367,373,340.88","183,963,136.17","168,063,136.17","29,269,224.89","187,669,664.98","140,490,196.84","451,190,196.84","43,323,687.00","597,868,261.66","259,140,000.00","385,915,635.51","173,577,170.49","373,383,763.10","496,954,796.09"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"251,526,936.64","339,085,695.73","425,429,757.93","372,891,103.13","810,365,683.21","813,393,530.64","796,614,285.40","832,414,621.41","852,507,545.38","1,015,321,575.27","930,927,619.34","881,833,477.14","947,344,923.27","1,109,994,304.28","1,079,801,419.43","1,526,008,366.11","1,465,957,107.17","1,537,225,223.39","1,464,361,989.55","1,318,424,449.00","1,376,180,554.42","1,929,099,354.12","1,868,017,779.93","1,770,116,533.14","1,837,433,501.32","3,512,860,305.22","3,158,656,203.40","2,944,244,252.17","2,948,075,069.17"
流动负债合计,"142,267,961.75","247,720,640.36","232,116,604.74","208,611,701.45","215,822,640.56","194,560,964.17","164,255,956.74","182,820,128.22","206,882,727.67","316,568,779.65","207,101,570.93","145,841,166.73","222,564,921.81","337,413,947.63","281,689,511.36","395,751,576.75","448,857,615.35","515,430,703.47","517,449,088.24","351,483,374.85","480,596,695.93","628,148,723.83","816,375,624.24","700,462,363.58","740,932,491.81","2,524,745,885.10","2,103,426,854.12","1,603,098,746.52","1,621,262,247.06"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"43,760,000.00",,,,,,,,,,,,,,,"139,750,000.00","134,812,500.00","129,875,000.00","105,000,000.00","100,105,881.08","95,105,881.08","90,105,881.08","77,500,000.00","72,500,000.00","92,500,000.00","116,417,629.06","47,500,000.00","250,000,000.00","242,500,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,"400,000,000.00","394,479,721.93","399,348,902.32","400,061,690.58","389,730,875.97","390,585,075.82","391,001,444.22","391,631,909.61"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,"3,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,"48,089,533.71","67,310,663.90","29,643,027.91"
长期股权投资,,"14,256,750.45",,,,,,,,,,"11,000,000.00","19,591,053.00","21,391,052.99","20,979,089.30","20,979,089.30","74,103,178.31","74,158,024.89","84,422,981.03","89,727,510.22","82,573,212.01","82,632,823.84","79,882,986.33","85,917,266.11","78,908,893.96","78,908,893.96","79,773,996.19","79,773,996.19","79,773,996.19"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"18,260,141.51","36,864,912.93","19,283,548.55","19,006,075.52","18,694,370.74","18,147,662.02","18,213,290.51","17,954,601.52","17,695,912.54","17,437,223.56","17,105,939.15","16,829,100.54","16,552,263.47","16,275,425.63","10,428,815.86","9,253,074.73","8,248,544.80","39,651,837.44","8,744,624.28","8,096,318.59","7,771,618.55","6,972,690.49","142,833,505.93","144,211,234.93","142,787,454.49","146,852,210.13","141,013,886.47","147,071,868.09","146,423,548.68"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"193,539,544.17","179,677,936.21","165,209,135.14","162,351,099.31","159,266,495.71","159,747,521.93","157,232,612.93","157,248,503.65","159,755,123.82","160,553,147.87","168,784,105.23","164,864,959.64","163,451,292.81","166,204,084.81","178,794,282.22","252,091,910.69","292,013,747.09","263,143,387.63","375,434,410.52","422,806,821.07","429,656,589.06","436,158,212.98","548,571,246.80","642,982,046.47","634,014,671.01","853,478,586.36","1,062,632,852.90","1,036,393,288.17","1,021,365,728.19"
递延所得税负债,"88,786.91",,,,,,,,,,,,,,,,,,,,,,,,,,"7,986,904.71","8,819,935.91","8,819,935.91"
在建工程,"5,905,104.70",,,"457,300.00","457,300.00","1,272,903.44","1,272,903.44","1,526,503.44","1,720,897.10","2,518,397.10","2,518,397.10","3,315,897.10","3,416,697.10","3,831,976.10","12,922,979.08","35,834,895.57","50,437,872.08","137,576,435.26","181,548,402.33","185,707,211.38","257,233,001.16","366,546,150.41","405,931,624.79","369,063,124.48","410,453,199.80","583,431,796.86","506,110,350.40","538,191,897.84","581,397,656.81"
其他非流动负债,"2,800,000.00","2,200,000.00","1,797,000.00","1,647,000.00","1,497,000.00","1,347,000.00","1,197,000.00","1,047,000.00","897,000.00","648,500.01","5,234,916.67","4,895,066.68","7,905,216.69","7,565,366.70",,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"46,648,786.91","5,200,000.00","1,797,000.00","1,647,000.00","1,497,000.00","1,347,000.00","1,197,000.00","1,047,000.00","897,000.00","648,500.01","5,234,916.67","4,895,066.68","7,905,216.69","7,565,366.70","10,572,600.00","150,142,600.00","145,025,100.00","142,607,600.00","119,971,533.33","114,897,414.41","109,339,914.41","504,971,164.43","489,366,805.26","488,943,068.99","509,567,107.28","521,385,171.68","515,755,425.02","747,251,927.07","701,450,728.68"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"188,916,748.66","252,920,640.36","233,913,604.74","210,258,701.45","217,319,640.56","195,907,964.17","165,452,956.74","183,867,128.22","207,779,727.67","317,217,279.66","212,336,487.60","150,736,233.41","230,470,138.50","344,979,314.33","292,262,111.36","545,894,176.75","593,882,715.35","658,038,303.47","637,420,621.57","466,380,789.26","589,936,610.34","1,133,119,888.26","1,305,742,429.50","1,189,405,432.57","1,250,499,599.09","3,046,131,056.78","2,619,182,279.14","2,350,350,673.59","2,322,712,975.74"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"38,000,000.00","112,500,000.00","112,500,000.00","112,500,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","300,000,000.00","300,000,000.00","303,121,000.00","343,121,000.00","617,617,800.00","617,617,800.00","617,617,800.00","617,569,200.00","1,235,138,400.00","1,247,129,000.00","1,246,652,600.00","1,246,652,600.00","1,246,395,800.00","1,480,406,272.00","1,479,377,872.00","1,479,377,872.00","1,487,911,372.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"32,838,421.07","52,906,691.01","52,906,691.01","52,906,691.01","441,771,840.35","441,771,840.35","441,771,840.35","441,771,840.35","441,771,840.35","441,771,840.35","441,771,840.35","441,771,840.35","291,771,840.35","291,771,840.35","293,041,459.01","1,400,662,059.01","1,119,845,858.01","1,121,966,458.01","1,135,203,546.00","1,136,036,768.37","518,918,456.06","595,871,660.43","603,810,265.15","607,823,629.66","610,292,009.22","3,286,995,866.59","3,293,077,972.72","3,290,854,326.95","3,341,796,480.16"
无形资产,"36,989,273.94","36,232,287.25","35,328,758.72","80,446,877.87","80,058,687.39","79,500,491.35","79,255,186.13","78,708,244.37","78,207,085.57","77,689,271.43","77,151,414.73","77,084,309.97","76,608,366.18","76,269,421.32","76,376,423.20","75,817,947.75","75,436,293.04","74,993,731.39","74,786,890.31","74,276,145.27","73,748,508.91","73,668,982.73","139,218,663.80","138,581,823.37","137,846,867.64","270,682,260.63","306,527,627.71","307,728,228.49","307,416,277.74"
盈余公积,"21,048,319.62","12,212,413.81","20,115,755.82","20,115,755.82","20,115,755.82","20,115,755.82","29,409,503.45","29,409,503.45","29,409,503.45","29,409,503.45","43,193,656.84","43,193,656.84","43,193,656.84","43,193,656.84","51,158,437.21","51,158,437.21","51,158,437.21","51,158,437.21","82,707,859.90","82,707,859.90","82,707,859.90","82,707,859.90","105,982,430.78","105,982,430.78","105,982,430.78","105,982,430.78","127,675,486.63","127,675,486.63","127,675,486.63"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,"87,713.19","451,928.17",,,
减:库存股,,,,,,,,,,,,,,,,,,,"44,005,912.74","25,840,976.62","25,840,976.62","25,840,976.62","112,506,297.29","112,506,297.29","98,430,722.49","98,430,722.49","90,902,733.00","78,750,024.00","78,750,024.00"
商誉,,,,,,,,,,,,,,,,"896,778,004.67","904,391,604.67","904,391,604.67","910,093,398.51","910,093,398.51","910,093,398.51","910,093,398.51","910,093,398.51","904,427,052.19","910,093,398.51","3,481,129,569.45","3,455,523,069.60","3,455,523,069.60","3,455,523,069.60"
未分配利润,"219,468,696.80","176,435,398.25","226,958,324.53","240,816,422.97","241,056,025.55","266,996,795.93","270,868,337.22","287,832,556.01","287,082,419.52","341,543,447.32","357,777,277.45","379,365,243.22","368,897,381.83","421,669,840.95","450,237,007.63","488,781,226.86","500,048,024.49","596,227,652.31","692,905,817.35","746,559,033.13","753,963,754.04","871,776,104.97","993,130,065.97","1,038,269,576.33","1,060,496,135.58","1,210,710,580.66","1,352,395,750.29","1,406,472,104.65","1,409,092,712.06"
长期待摊费用,"1,036,995.82","1,457,656.29","979,906.02","1,154,058.89","927,225.69","1,065,283.44","1,271,067.05","1,678,879.68","3,120,157.15","3,039,020.04","3,427,083.67","5,315,737.09","5,413,481.89","5,420,900.68","6,897,572.13","9,659,886.72","8,402,381.45","9,674,112.99","9,562,475.91","10,225,101.35","13,690,052.76","96,078,496.52","9,141,725.89","10,430,811.89","14,964,949.36","76,921,258.35","36,303,311.63","38,614,018.02","36,729,254.86"
少数股东权益,"7,674,672.21","1,670,397.40","1,133,488.00","1,005,701.21","892,785.79","796,542.16","733,965.12","663,851.56","627,519.99","717,042.48","799,488.47","681,284.28","592,623.51","737,848.16","842,948.71","1,303,301.16","1,168,950.34","1,270,095.00","1,874,743.44","2,019,577.81","2,020,306.19","2,678,552.36","3,294,839.59","3,660,702.62","4,231,770.83","4,479,139.65","4,392,073.16","4,354,551.84","4,097,990.04"
递延所得税资产,"688,861.58","1,070,301.97","1,296,757.74","1,296,757.74","1,386,285.33","2,461,505.61","4,377,257.42","4,013,525.52","3,664,289.42","4,100,477.99","4,979,757.32","4,520,342.45","2,547,563.31","2,965,334.82","3,367,064.21","3,401,773.48","4,732,892.30","5,466,223.85","7,121,839.93","6,066,248.96","5,899,227.03","6,193,732.20","12,576,817.53","11,573,532.19","12,878,126.23","26,723,944.85","28,716,510.50","28,274,360.51","30,810,322.60"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,"984,434.17","984,434.17",,,"1,097,154.00","1,097,154.00",,,"7,649,215.65","10,800.00",,,"29,840,336.69","1,986,402.40",,"4,835,622.49","6,529,979.05","4,520,012.58","3,611,155.70"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"256,419,921.72","269,559,845.10","222,098,106.17","264,712,169.33","260,790,364.86","262,195,367.79","261,622,317.48","261,130,258.18","264,163,465.60","265,337,537.99","274,951,131.37","283,914,780.96","287,580,717.76","292,358,196.35","310,863,380.00","1,304,913,736.91","1,417,766,513.74","1,509,055,358.12","1,659,364,238.47","1,707,009,555.35","1,780,665,607.99","1,978,344,487.68","2,278,090,306.27","2,309,173,294.03","2,342,035,274.19","5,523,416,071.25","5,623,131,584.45","5,636,090,739.49","5,663,051,010.37"
所有者权益(或股东权益)合计,"319,030,109.70","355,724,900.47","413,614,259.36","427,344,571.01","853,836,407.51","879,680,934.26","892,783,646.14","909,677,751.37","908,891,283.31","963,441,833.60","993,542,263.11","1,015,012,024.69","1,004,455,502.53","1,057,373,186.30","1,098,402,688.07","2,285,027,926.27","2,289,840,905.56","2,388,242,278.04","2,486,305,606.45","2,559,053,215.09","2,566,909,552.07","2,774,323,953.54","2,840,365,656.70","2,889,884,394.60","2,928,969,176.42","5,990,145,319.69","6,162,605,508.71","6,229,984,318.07","6,288,413,103.80"
资产总计,"507,946,858.36","608,645,540.83","647,527,864.10","637,603,272.46","1,071,156,048.07","1,075,588,898.43","1,058,236,602.88","1,093,544,879.59","1,116,671,010.98","1,280,659,113.26","1,205,878,750.71","1,165,748,258.10","1,234,925,641.03","1,402,352,500.63","1,390,664,799.43","2,830,922,103.02","2,883,723,620.91","3,046,280,581.51","3,123,726,228.02","3,025,434,004.35","3,156,846,162.41","3,907,443,841.80","4,146,108,086.20","4,079,289,827.17","4,179,468,775.51","9,036,276,376.47","8,781,787,787.85","8,580,334,991.66","8,611,126,079.54"
负债和所有者(或股东权益)合计,"507,946,858.36","608,645,540.83","647,527,864.10","637,603,272.46","1,071,156,048.07","1,075,588,898.43","1,058,236,602.88","1,093,544,879.59","1,116,671,010.98","1,280,659,113.26","1,205,878,750.71","1,165,748,258.10","1,234,925,641.03","1,402,352,500.63","1,390,664,799.43","2,830,922,103.02","2,883,723,620.91","3,046,280,581.51","3,123,726,228.02","3,025,434,004.35","3,156,846,162.41","3,907,443,841.80","4,146,108,086.20","4,079,289,827.17","4,179,468,775.51","9,036,276,376.47","8,781,787,787.85","8,580,334,991.66","8,611,126,079.54"
