科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
流动负债合计,"53,695,596.30","42,839,853.21","56,199,548.68","57,247,296.24","63,785,000.88","71,877,287.69","59,587,340.28","68,849,238.21","84,028,237.46","100,486,559.85","91,387,784.30","99,292,046.98","103,347,258.33","101,648,954.79","89,782,329.92","90,101,711.03","111,642,549.90","138,423,728.74","111,643,061.56","153,610,917.85","140,389,944.85","128,368,754.57","132,308,723.79","152,615,315.34","161,281,110.49","238,393,915.10","216,188,880.93","268,090,392.64","315,100,291.82","341,620,299.37","363,433,465.40","341,735,597.35"
可供出售金融资产,,,,,,,,,,,,,,,,,,"17,800,000.00","17,800,000.00","25,600,000.00","38,522,288.73","53,392,288.73","53,392,288.73","55,295,281.73","56,096,081.73","56,096,081.73","60,496,081.73","56,944,605.40","44,644,605.40","40,144,605.40","40,144,605.40","40,144,605.40"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,"8,000,000.00",,,,,,"4,900,000.00","7,454,178.43","7,465,514.55","7,755,772.06","8,428,997.28","8,454,962.43","22,104,378.17","22,895,181.98","32,499,786.53","42,207,832.02","42,135,465.39","42,666,753.22","42,532,192.31","43,640,937.13"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,"6,418,890.26","6,342,057.68","6,265,225.10","6,188,392.52","6,111,559.94","6,034,727.36","47,089,569.38","46,289,210.07","49,015,704.31","73,418,005.63","85,387,560.83","84,279,157.37","83,170,753.91","82,062,350.45","80,953,946.99"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"14,425,341.22","14,200,406.48","15,058,071.41","16,918,190.90","16,976,917.46","19,069,633.88","19,834,787.54","33,462,835.06","42,187,552.48","48,615,080.32","47,761,782.58","47,134,629.74","42,030,798.50","43,004,702.51","42,274,170.69","41,547,517.73","41,742,668.70","186,490,152.00","186,278,510.10","252,206,608.25","254,890,744.25","241,528,185.51","277,247,586.03","238,514,758.52","246,099,533.68","286,202,254.21","281,190,638.74","350,012,226.15","345,798,508.25","344,767,349.68","344,498,562.32","338,125,871.86"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,"1,037,417.81","984,685.10","2,615,642.22","2,566,255.89","2,517,529.50","2,464,090.02","2,410,650.54"
在建工程,,,,,,,"667,450.00","1,545,163.34","2,466,161.60","47,231,832.35","75,266,669.19","99,830,600.32","117,383,814.54","122,026,291.86","128,719,088.91","129,603,120.61","144,766,951.09","40,826,735.76","44,270,625.01","814,241.26","182,337.00","117,800.00",,"2,242,815.79","2,977,912.36","12,789,728.43","15,024,322.62","6,936,493.13","10,427,014.40","9,376,917.72","10,777,979.30","17,631,788.43"
其他非流动负债,,"1,120,000.00","3,370,000.00","3,350,000.00","3,750,000.00","4,450,000.00","4,450,000.00","4,450,000.00","1,850,000.00","5,200,000.00","5,500,000.00","2,900,000.00","7,600,000.00","21,710,000.00","21,710,000.00","20,710,000.00","20,710,000.00",,,,,,,,,"7,211,400.00","7,211,400.00",,,,,
工程物资,,,,"76,209.00","202,209.00",,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,"1,120,000.00","3,370,000.00","3,350,000.00","3,750,000.00","4,450,000.00","4,450,000.00","4,450,000.00","1,850,000.00","5,200,000.00","5,500,000.00","2,900,000.00","7,600,000.00","21,710,000.00","21,710,000.00","20,710,000.00","20,710,000.00","20,710,000.00","20,710,000.00","21,210,000.00","17,500,000.00","20,000,000.00","19,500,000.00","17,000,000.00","17,000,000.00","27,971,317.84","27,881,085.18","19,556,118.41","19,328,160.65","18,958,005.69","18,297,423.36","17,636,841.03"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"53,695,596.30","43,959,853.21","59,569,548.68","60,597,296.24","67,535,000.88","76,327,287.69","64,037,340.28","73,299,238.21","85,878,237.46","105,686,559.85","96,887,784.30","102,192,046.98","110,947,258.33","123,358,954.79","111,492,329.92","110,811,711.03","132,352,549.90","159,133,728.74","132,353,061.56","174,820,917.85","157,889,944.85","148,368,754.57","151,808,723.79","169,615,315.34","178,281,110.49","266,365,232.94","244,069,966.11","287,646,511.05","334,428,452.47","360,578,305.06","381,730,888.76","359,372,438.38"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"20,000,000.00","20,000,000.00","56,680,000.00","56,680,000.00","75,680,000.00","75,680,000.00","75,680,000.00","151,360,000.00","151,360,000.00","151,360,000.00","151,360,000.00","181,632,000.00","181,632,000.00","181,632,000.00","181,632,000.00","272,448,000.00","272,448,000.00","272,448,000.00","272,448,000.00","463,161,600.00","466,748,600.00","466,748,600.00","466,748,600.00","465,303,600.00","535,501,781.00","535,501,781.00","535,501,781.00","534,389,981.00","534,389,981.00","534,389,981.00","534,389,981.00","1,175,657,958.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"168,100.00","665,679.50","27,783,396.79","27,783,396.79","396,101,772.88","396,101,772.88","396,101,772.88","320,421,772.88","320,421,772.88","320,421,772.88","320,421,772.88","290,149,772.88","290,149,772.88","290,149,772.88","290,149,772.88","199,333,772.88","199,085,375.41","199,085,375.41","199,085,375.41","8,371,775.41","29,893,775.41","29,893,775.41","29,893,775.41","21,223,775.41","711,702,851.29","711,702,851.29","711,702,851.29","705,032,051.29","705,032,051.29","707,735,374.29","707,735,374.29","47,477,290.22"
无形资产,"6,181,425.62","3,793,487.88","3,721,066.71","3,715,796.08","3,690,724.87","31,601,764.85","31,586,367.15","31,414,206.30","34,183,178.37","34,147,797.08","33,953,705.57","33,956,863.26","30,930,564.82","30,734,123.45","30,707,103.22","30,558,511.90","30,351,148.61","30,146,769.12","29,949,668.60","29,744,442.72","57,956,350.22","57,478,943.01","57,130,253.46","56,807,310.55","56,493,711.79","62,548,774.53","62,188,329.67","71,664,010.39","71,295,425.59","70,815,438.93","70,458,137.64","70,178,290.35"
盈余公积,"2,850,495.79","4,650,771.84","4,534,710.01","4,534,710.01","4,534,710.01","10,175,171.27","10,175,171.27","10,175,171.27","10,175,171.27","18,504,476.54","18,504,476.54","18,504,476.54","18,504,476.54","29,425,933.59","29,425,933.59","29,425,933.59","29,425,933.59","39,639,405.26","39,639,405.26","39,639,405.26","39,639,405.26","47,778,765.75","47,778,765.75","47,778,765.75","47,778,765.75","57,714,603.33","57,714,603.33","57,707,487.47","57,707,487.47","72,684,890.50","72,684,890.50","72,684,890.50"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,"14,994,000.00","14,994,000.00","7,211,400.00","7,211,400.00","7,211,400.00","7,211,400.00",
商誉,,,,,,,,"1,429,932.96","1,876,972.94","2,188,781.70","2,188,781.70","2,188,781.70","1,429,932.96","1,429,932.96","1,429,932.96","1,429,932.96","1,429,932.96","1,429,932.96","1,429,932.96","1,429,932.96","1,429,932.96","1,429,932.96","3,964,017.17","3,964,017.17","3,964,017.17","51,607,609.33","51,607,609.33","104,944,623.60","104,944,623.60","105,242,791.58","105,242,791.58","105,242,791.58"
未分配利润,"23,504,241.95","39,712,327.81","29,817,486.35","48,594,305.75","67,328,643.00","80,583,445.23","100,601,469.79","99,910,457.43","119,992,541.21","137,571,442.90","161,676,063.22","164,219,055.61","189,556,376.97","215,916,038.43","228,361,654.00","225,305,755.88","265,079,309.43","289,816,634.64","302,461,218.67","295,010,176.60","319,495,480.08","333,935,175.99","350,592,442.75","362,384,696.02","393,458,123.47","419,964,595.36","437,330,577.34","439,765,497.43","501,771,447.15","549,886,933.37","567,975,675.48","555,020,595.52"
长期待摊费用,,,,,,,,,,,,,,,,,,"1,047,106.91","923,676.95","847,646.42","737,641.29","2,144,043.64","1,933,959.24","2,936,767.96","2,606,002.66","2,262,936.98","2,110,080.21","2,637,793.90","2,767,577.97","2,588,219.78","2,736,070.30","2,769,272.52"
少数股东权益,,,,,,,,"3,795,901.77","12,446,245.75","11,685,163.61","11,132,871.26","11,051,977.91","3,477,057.51","3,163,633.45","2,924,984.73","2,342,797.32","2,371,591.83","4,639,975.80","4,810,655.31","4,239,606.33","4,404,761.01","4,217,863.10","8,316,656.18","8,827,905.70","8,692,555.17","68,663,537.16","64,082,725.87","73,681,004.54","79,114,543.68","86,840,362.41","85,759,722.07","58,699,848.85"
递延所得税资产,"208,530.24","340,227.15","555,669.63","503,663.97","671,135.50","876,489.15","1,004,153.21","1,229,836.93","1,401,918.84","1,732,720.93","1,745,159.82","2,059,806.13","2,049,366.21","1,921,854.29","2,162,367.17","2,449,756.70","2,576,276.74","2,631,553.08","2,780,837.86","3,211,573.50","3,429,700.91","3,712,044.51","4,128,342.56","4,454,960.34","4,931,262.91","5,374,053.48","5,631,966.66","7,972,713.54","9,188,299.46","9,599,369.87","10,299,623.06","9,640,195.94"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"7,284,332.02","8,095,156.02","20,393,389.08","17,707,255.58","50,362,465.63","26,020,744.06","21,074,145.69","14,351,918.84","5,780,860.87","16,722,402.49","3,810,275.19","6,380,445.40","5,613,373.97","5,153,000.43","5,027,425.67"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"20,815,297.08","18,334,121.51","19,334,807.75","21,213,859.95","21,540,986.83","51,547,887.88","53,092,757.90","69,081,974.59","82,115,784.23","133,916,212.38","160,916,098.86","185,170,681.15","201,824,477.03","199,116,905.07","205,292,662.95","205,588,839.90","220,866,978.10","294,075,472.11","302,770,465.18","347,967,237.72","388,510,158.01","424,033,035.99","438,280,915.89","440,834,589.56","455,914,029.38","554,573,185.85","600,889,223.61","732,518,134.15","721,861,122.83","713,985,574.06","713,905,312.79","713,355,125.87"
所有者权益(或股东权益)合计,"46,522,837.74","65,028,779.15","118,815,593.15","137,592,412.55","543,645,125.89","562,540,389.38","582,558,413.94","585,663,303.35","614,395,731.11","639,542,855.93","663,095,183.90","665,557,282.94","683,319,683.90","720,287,378.35","732,494,345.20","728,856,259.67","768,410,210.26","805,629,391.11","818,444,654.65","810,422,563.60","860,182,021.76","882,574,180.25","903,330,240.09","905,518,742.88","1,697,134,076.68","1,778,553,368.14","1,791,338,538.83","1,803,364,621.73","1,870,804,110.59","1,944,326,141.57","1,960,944,645.42","1,910,440,481.17"
资产总计,"100,218,434.04","108,988,632.36","178,385,141.83","198,189,708.79","611,180,126.77","638,867,677.07","646,595,754.22","658,962,541.56","700,273,968.57","745,229,415.78","759,982,968.20","767,749,329.92","794,266,942.23","843,646,333.14","843,986,675.12","839,667,970.70","900,762,760.16","964,763,119.85","950,797,716.21","985,243,481.45","1,018,071,966.61","1,030,942,934.82","1,055,138,963.88","1,075,134,058.22","1,875,415,187.17","2,044,918,601.08","2,035,408,504.94","2,091,011,132.78","2,205,232,563.06","2,304,904,446.63","2,342,675,534.18","2,269,812,919.55"
负债和所有者(或股东权益)合计,"100,218,434.04","108,988,632.36","178,385,141.83","198,189,708.79","611,180,126.77","638,867,677.07","646,595,754.22","658,962,541.56","700,273,968.57","745,229,415.78","759,982,968.20","767,749,329.92","794,266,942.23","843,646,333.14","843,986,675.12","839,667,970.70","900,762,760.16","964,763,119.85","950,797,716.21","985,243,481.45","1,018,071,966.61","1,030,942,934.82","1,055,138,963.88","1,075,134,058.22","1,875,415,187.17","2,044,918,601.08","2,035,408,504.94","2,091,011,132.78","2,205,232,563.06","2,304,904,446.63","2,342,675,534.18","2,269,812,919.55"
