科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
分配股利、利润或偿还利息支付的现金,"24,314,872.23","77,422,682.79","28,002,019.51","6,970,250.92","9,083,554.31","14,542,580.62","39,121.34","20,039,121.34","20,039,121.34","20,148,455.22","1,886,915.22","51,968,248.55","51,968,248.55","52,125,915.21",,"32,169,961.92","42,550,519.76","36,825,802.41","10,618,430.88","72,840,665.88","79,885,749.20","80,836,532.28","11,165,874.24","84,550,484.11","117,959,619.23","124,222,957.69","29,525,524.76","85,155,050.95","109,651,517.33","139,354,627.81","53,933,255.54","74,021,287.29","96,449,862.33","113,232,863.94","64,645.82"
收回投资收到的现金,"4,470,000.00",,"6,520,638.01",,,,,,,,,,,,,,"50,000,000.00","50,000,000.00",,,,,,,,,,,,,,"90,000,000.00","180,000,000.00","190,000,000.00","1,450,400,000.00"
支付其他与筹资活动有关的现金,,"13,712,254.10","11,768,061.85","2,425,565.96","2,479,535.26","9,978,803.91","40,000.00","114,122.27","114,122.27","11,000,000.00",,"44,498.34","44,498.34",,,"38,858.82","38,858.82","4,871,774.05",,"979,007.10","1,306,940.97","8,067,607.60","11,178,569.30","22,590,362.24","41,423,372.77","118,876,781.43","68,344,312.73","186,455,698.72","321,438,807.27","608,660,457.54","247,670,908.04","328,685,836.61","408,298,335.76","259,601,934.00","7,896,980.00"
取得投资收益收到的现金,"906,172.90","46,667.33","393,599.88",,,,,,,,,,,,,,"517,808.22",,,,,,,,,,,,,,,"160,520.55","371,671.23","29,140,164.38","24,790,757.86"
筹资活动现金流出小计,"650,183,969.59","433,314,936.89","512,540,081.36","243,765,816.88","355,933,089.57","694,591,384.53","79,121.34","20,153,243.61","20,153,243.61","31,148,455.22","1,886,915.22","52,012,746.89","52,012,746.89","52,125,915.21",,"32,208,820.74","47,081,030.45","41,697,576.46","10,618,430.88","555,542,600.72","714,762,801.46","807,720,640.47","23,594,443.54","250,050,846.35","565,514,992.00","967,531,739.12","373,123,211.30","803,570,749.67","1,547,990,324.60","2,413,005,085.35","485,954,163.58","912,307,123.90","1,243,605,341.09","1,693,834,797.94","52,571,069.83"
处置固定资产、无形资产和其他长期资产收回的现金净额,"8,966,551.24","504,200.83","6,190,510.87","128,000.00","176,000.00","206,000.00","15,000.00","242,323.80","273,123.80","788,419.39",,"296,000.00","296,000.00","1,495,403.10","122,560.00","580,060.00","3,660,060.00","1,343,117.28","73,020.00","147,020.00","170,420.00","184,420.00","15,000.00","15,000.00","40,000.00","40,983.50",,,"150,000.00","563,724.41","494,951.98","511,523.91","693,689.42","1,061,905.10",300.00
筹资活动产生的现金流量净额,"-48,367,386.47","-12,954,936.89","-38,019,105.95","-19,765,816.88","-7,933,089.57","667,083,615.47","1,692,603.63","-15,291,629.23","-9,475,872.47","-6,074,455.22","-784,489.93","-49,735,694.06","-48,546,957.97","-47,576,374.83","626,976.36","-31,074,129.37","104,566,921.73","122,702,949.13","-10,089,256.76","-204,576,534.86","-163,434,464.76","-186,391,112.41","524,116,074.26","1,010,009,167.72","1,475,486,189.87","2,043,357,220.48","265,526,788.70","118,589,250.33","129,609,675.40","446,621,229.67","-180,532,863.58","-243,136,272.02","-442,474,489.21","-1,042,183,010.24","-52,369,041.21"
处置子公司及其他营业单位收到的现金净额,"23,785,899.10",,,"20,867,651.09","20,867,651.09","20,867,651.09",,,,,,,,,,,,,,,,"1,244,856.23",,,,,,,,"3,819,366.41",,,"4,298.94","698,831,265.05",
四、汇率变动对现金的影响,"-83,051.54","-210,830.38","-9,915.07","-11,951.77","-37,290.81","-64,819.04",,"-41,792.53","-70,194.34","-70,187.16","-5,055.94","-10,548.63","-6,340.76","-3,289.20","-9,547.25","-50,350.73","-45,640.99","7,800.61","1,641.72",647.76,"-10,858.20","10,690.69","-7,807.08","-2,888.80","32,880.15","13,782.47","9,762.99","13,462.91","4,154.91","94,414.93","-2,404.81","-6,964.81","-224,310.31","-6,782.71","-56,710.63"
收到其他与投资活动有关的现金,,,,,,,,"4,074,000.00","4,074,000.00",,,,,"1,230,000.00",,,,"3,287,808.22","207,700.00",,,"1,900,000.00","112,673.55","1,180,000.00","1,180,000.00","269,000,211.40","233,600,000.00","407,188,474.77","537,188,474.77","404,198,474.77","29,000,000.00","147,814,071.70","157,982,701.55","485,638,906.74","173,718,961.17"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"38,128,623.24","550,868.16","13,104,748.76","20,995,651.09","21,043,651.09","21,073,651.09","15,000.00","4,316,323.80","4,347,123.80","788,419.39",,"296,000.00","296,000.00","2,725,403.10","122,560.00","580,060.00","54,177,868.22","54,630,925.50","280,720.00","147,020.00","170,420.00","3,329,276.23","127,673.55","1,195,000.00","1,220,000.00","269,041,194.90","233,600,000.00","407,188,474.77","537,338,474.77","408,581,565.59","29,494,951.98","238,486,116.16","339,052,361.14","1,404,672,241.27","1,648,910,019.03"
五、现金及现金等价物净增加额,"-60,727,242.49","21,698,910.27","15,561,619.25","32,781,122.67","42,849,047.63","688,187,638.60","-29,292,885.60","-103,647,822.60","-99,303,643.22","-126,533,501.18","17,727,612.27","-19,043,836.65","36,232,830.69","45,821,351.66","-92,528,480.56","-207,033,094.48","-25,305,284.80","21,092,477.20","-24,580,163.77","-332,900,191.16","-426,111,016.21","-546,694,593.31","59,570,502.32","69,596,209.07","124,316,824.35","107,361,645.66","240,188,436.98","-23,074,300.47","-20,309,012.21","297,987,794.45","-103,536,084.80","-135,905,225.68","-116,102,386.74","258,808,754.82","-326,488,048.82"
购建固定资产、无形资产和其他长期资产支付的现金,"58,122,529.95","51,566,612.39","19,164,769.24","14,802,480.52","28,526,301.73","55,802,237.37","34,826,464.75","75,485,593.73","99,953,411.76","151,524,692.05","26,497,323.60","38,671,158.32","62,992,184.27","106,819,422.44","106,604,551.34","83,910,273.73","96,925,188.13","132,441,110.31","19,637,265.02","46,186,430.41","67,900,643.47","194,265,503.47","176,465,521.34","555,434,526.29","739,771,867.08","1,420,452,631.84","268,871,961.84","520,061,016.75","671,418,065.56","788,420,484.75","34,865,610.46","258,531,992.38","307,088,557.39","279,017,674.37","4,495,974.32"
期初现金及现金等价物余额,"100,107,602.61","39,380,360.12","61,079,270.39","76,640,889.64","76,640,889.64","76,640,889.64","764,828,528.24","764,828,528.24","764,828,528.24","764,828,528.24","638,295,027.06","638,295,027.06","638,295,027.06","638,295,027.06","684,116,378.72","684,116,378.72","684,116,378.72","684,116,378.72","705,208,855.92","705,208,855.92","705,208,855.92","705,208,855.92","158,514,262.61","158,514,262.61","158,514,262.61","158,514,262.61","265,875,908.27","265,875,908.27","265,875,908.27","265,875,908.27","563,863,702.72","563,863,702.72","563,863,702.72","563,863,702.72","822,672,457.54"
投资支付的现金,"13,470,000.00","9,053,248.76",,"800,000.00","800,000.00","800,000.00",,,,"216,636.31",,,,,,"50,000,000.00","120,000,000.00","128,000,000.00","1,000,000.00","10,000,000.00","32,140,000.00",,,"18,792,300.00","37,584,600.00","37,584,600.00",,,,,,"90,000,000.00","180,000,000.00","610,000,000.00","1,890,000,000.00"
期末现金及现金等价物余额,"39,380,360.12","61,079,270.39","76,640,889.64","109,422,012.31","119,489,937.27","764,828,528.24","735,535,642.64","661,180,705.64","665,524,885.02","638,295,027.06","656,022,639.33","619,251,190.41","674,527,857.75","684,116,378.72","591,587,898.16","477,083,284.24","658,811,093.92","705,208,855.92","680,628,692.15","372,308,664.76","279,097,839.71","158,514,262.61","218,084,764.93","228,110,471.68","282,831,086.96","265,875,908.27","506,064,345.25","242,801,607.80","245,566,896.06","563,863,702.72","460,327,617.92","427,958,477.04","447,761,315.98","822,672,457.54","496,184,408.72"
