科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"1,125,433.28","4,646,399.26","1,968,912.21","2,265,031.57","2,783,204.06","1,517,671.24","3,365,022.34","5,471,449.27","6,649,796.43","16,782,265.73","15,314,612.36","13,033,755.64","23,110,087.04","14,424,962.42","24,383,340.54","30,683,206.23","31,048,832.07","25,607,755.23","28,409,820.82","35,625,308.89","44,824,832.50","23,766,129.64","28,050,537.41","32,694,994.83","29,049,315.40","25,379,461.54","35,491,012.92","36,174,678.94","46,263,743.84","47,834,250.40","52,913,602.56","45,807,313.16","49,578,315.93","48,705,100.15","49,467,601.59"
应付职工薪酬,"1,579,441.18","5,515,108.26","8,852,867.00","7,917,489.44","7,935,596.49","12,983,165.76","10,342,072.37","10,299,630.06","9,273,886.08","23,094,833.53","24,115,086.41","8,181,288.77","8,165,465.01","29,238,966.39","20,887,060.90","8,969,478.25","8,845,930.83","28,446,762.06","18,338,778.76","6,492,260.07","6,411,848.06","29,221,497.39","19,497,409.95","11,113,037.12","11,072,112.85","41,880,882.96","29,601,721.79","19,960,339.25","21,270,774.21","48,873,681.38","31,356,370.98","20,828,818.32","20,829,768.90","49,289,108.37","21,491,196.83"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,526,583.56","5,485,005.47","5,154,346.81","1,340,154.86","167,803.09","7,260,682.11","3,233,370.76","2,365,415.99","3,169,298.28","8,131,849.88","2,031,574.27","2,261,890.09","302,695.77","5,949,229.88","3,572,210.71","1,288,465.43","3,511,834.03","16,382,659.24","6,373,230.57","2,876,419.66","6,387,934.46","35,444,273.25","15,786,327.78","41,948,214.41","23,935,725.79","44,116,410.74","26,653,672.40","27,008,856.21","28,762,171.49","62,619,236.03","49,647,373.93","46,956,421.11","35,387,918.44","90,375,184.01","31,258,591.01"
应收利息,,,,,,,,"3,899,232.18","1,770,433.84","4,585,714.54","1,224,322.51","1,987,209.33","992,936.24","1,316,150.47","461,581.56","1,106,064.24","455,680.14","774,763.60","301,466.47","869,289.74","304,805.90","331,172.08","424,064.35","12,328.78","87,671.30",,,,,"2,947,204.44","1,378,477.24","2,559,919.66","1,462,939.39","1,042,478.66","956,397.00"
应付利息,,,,,,,,,,,,,,,,,,"91,670.00","91,670.00","123,625.59",,"155,426.48",,"199,040.53",,"499,792.73","41,306.46","230,175.73","230,175.73","373,813.31","373,813.31",,,"191,693.80",
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,"120,919.10","120,919.10","120,919.10","120,919.10","120,919.10","87,473.13","87,473.13","87,473.13","12,421,129.13","12,421,129.13","12,421,129.13","12,421,129.13",,,,,,,,
存货,"271,138.47","653,910.42","5,302,708.74","2,832,887.20","6,280,345.59","3,773,320.56","1,251,059.14","806,408.87","6,018,130.46","1,453,549.24","2,285,912.46","5,243,065.01","13,053,211.38","15,271,592.33","20,491,483.66","22,549,422.79","20,396,885.44","17,080,613.97","23,176,646.12","25,709,117.50","42,638,788.26","30,675,802.34","49,025,489.09","79,094,511.07","128,105,489.67","103,839,864.97","141,546,887.67","187,654,836.91","228,815,165.16","125,039,007.31","178,879,331.48","213,104,414.42","243,401,296.56","172,432,249.82","241,266,077.92"
其他应付款,"1,209,542.17","1,570,041.43","2,900,184.83","2,529,168.84","1,079,748.52","208,501.77","5,697,102.59","1,470,184.98","3,698,926.88","26,601,278.68","11,690,272.17","1,513,337.62","1,492,586.77","5,128,968.10","3,928,469.79","4,263,021.49","3,194,846.79","16,162,980.35","2,435,825.89","33,977,115.73","57,085,673.17","151,684,433.95","57,882,012.82","47,755,324.26","148,965,092.94","443,556,950.19","399,199,809.17","374,130,589.48","493,751,685.65","441,691,114.67","421,113,024.20","298,155,538.41","258,661,447.32","259,182,762.73","231,189,312.42"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,"11,037,241.61","5,677,243.56","1,121,329,222.11","1,451,756,946.49","1,455,212,155.99","1,486,429,041.47","540,910,661.23","471,618,534.37","650,232,487.26","682,555,740.83"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"22,381,562.83","39,115,011.03","77,404,663.92","88,951,861.17","90,717,109.19","123,723,477.58","659,523,798.79","642,389,447.22","639,409,323.73","664,145,708.33","640,446,305.02","616,049,316.26","606,389,406.17","633,633,712.42","627,071,476.46","628,833,865.97","628,792,222.56","661,817,480.68","716,218,770.52","708,284,447.76","683,777,842.53","824,966,870.60","830,096,559.85","908,610,224.14","947,101,665.89","1,326,251,500.50","1,187,089,797.61","3,086,498,646.27","2,902,245,889.47","3,166,088,608.64","3,145,536,639.02","2,754,897,975.50","2,730,630,032.12","3,054,901,891.19","2,870,526,245.48"
流动负债合计,"8,356,188.91","14,868,465.16","19,021,529.64","12,600,213.14","9,531,948.10","22,934,487.14","19,507,725.72","15,793,833.48","16,342,111.24","64,868,217.09","42,522,134.94","18,823,576.47","15,526,192.92","45,337,780.44","41,672,453.54","27,200,974.31","24,616,606.66","119,044,023.14","161,507,085.02","178,883,721.91","186,951,534.53","307,629,442.25","187,999,051.17","277,037,074.08","470,342,642.74","965,077,025.42","921,844,145.39","813,945,403.49","824,046,918.93","896,869,132.67","861,625,473.90","527,175,762.26","469,824,234.70","637,331,634.38","509,772,723.41"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000,000.00","101,159,934.01","101,159,934.01","131,159,934.01","131,159,934.01","131,159,934.01","139,059,934.01"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,"2,000,000.00",,,,,,,,"11,368,590.48","10,913,936.67","10,389,121.71","9,934,895.41","9,531,842.44","9,017,962.82","8,579,151.23","7,945,711.62","7,478,795.83","7,020,162.33","21,176,868.39","21,637,693.79","36,350,637.10","33,270,143.77","32,255,718.62","29,023,697.81","28,368,906.77","28,084,248.70","27,036,303.17","44,613,276.46","58,305,512.72"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,"109,400.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00"
固定资产,"1,583,689.10","2,397,270.27","3,226,362.30","3,181,549.41","3,018,001.35","3,416,891.93","3,402,438.49","8,674,807.96","10,352,782.79","14,830,877.41","15,293,160.76","15,930,463.03","16,752,127.11","18,046,205.12","18,856,213.78","18,778,902.64","18,597,269.46","18,878,684.78","18,407,199.09","18,163,346.66","17,976,730.01","24,198,722.78","24,943,508.17","29,482,860.24","29,289,988.18","29,936,245.11","28,322,521.07","29,718,347.65","29,253,992.68","211,153,871.57","214,680,367.93","222,376,483.82","226,144,093.80","213,659,823.09","213,410,258.72"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,,,,,,,,,,,,,,,,,"5,146,780.45","11,634,792.33","20,694,277.98","65,928,180.14","65,832,983.13","80,683,753.75","93,015,127.53","105,368,175.78","127,519,378.05","130,786,224.85","161,748,989.88","178,966,826.24",,,,,"41,378,108.43","54,312,516.80"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,"109,400.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","375,500.00","5,285,500.00","5,285,500.00","5,285,500.00","5,285,500.00","5,203,666.67","5,203,666.67","4,712,616.69","4,467,166.70","4,221,666.71","3,976,166.72","3,730,666.73","3,485,166.74","17,979,666.75","12,734,166.76"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"8,356,188.91","14,977,865.16","19,397,029.64","12,975,713.14","9,907,448.10","23,309,987.14","19,883,225.72","16,169,333.48","16,717,611.24","65,243,717.09","42,897,634.94","19,199,076.47","15,901,692.92","45,713,280.44","42,047,953.54","27,576,474.31","24,992,106.66","119,419,523.14","161,882,585.02","179,259,221.91","187,327,034.53","312,914,942.25","193,284,551.17","282,322,574.08","475,628,142.74","970,280,692.09","927,047,812.06","818,658,020.18","828,514,085.63","901,090,799.38","865,601,640.62","530,906,428.99","473,309,401.44","655,311,301.13","522,506,890.17"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"5,000,000.00","20,000,000.00","30,324,000.00","30,324,000.00","30,324,000.00","30,324,000.00","40,500,000.00","40,500,000.00","40,500,000.00","40,500,000.00","81,000,000.00","81,000,000.00","121,500,000.00","121,500,000.00","121,500,000.00","123,967,500.00","123,967,500.00","135,720,988.00","135,720,988.00","259,620,984.00","260,641,622.00","279,017,838.00","283,821,486.00","564,957,799.00","564,655,219.00","565,327,748.00","564,906,460.00","654,816,485.00","655,625,274.00","656,200,623.00","656,378,177.00","1,049,969,480.00","1,049,969,480.00","1,049,969,480.00","1,049,969,480.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"292,564.86","272,564.86","272,564.86","272,564.86","272,564.86","517,180,677.33","517,180,677.33","517,180,677.33","517,180,677.33","476,680,677.33","476,680,677.33","436,180,677.33","436,180,677.33","436,180,677.33","448,627,127.33","448,627,127.33","618,167,339.33","618,167,339.33","495,741,843.33","500,716,432.66","823,291,755.12","963,139,227.40","688,969,151.99","689,246,114.05","690,636,480.79","690,604,088.08","2,482,720,578.12","2,484,234,977.70","2,493,746,992.42","2,494,086,653.22","2,103,790,279.67","2,103,790,279.67","2,106,406,219.81","2,106,512,571.77"
无形资产,,"1,871,605.37","1,490,939.87","2,291,317.79","2,141,111.96","1,990,906.03","1,840,700.20","1,690,494.37","1,540,288.54","1,390,082.71","1,239,876.88","1,110,682.44","959,408.23","47,833,651.06","46,506,738.91","45,210,396.55","43,881,903.19","180,271,999.31","177,010,128.02","173,748,249.53","188,642,442.39","216,322,634.49","211,281,596.50","206,316,199.48","202,172,923.40","223,095,399.86","215,154,809.46","212,107,165.85","206,142,556.87","376,392,945.47","370,250,217.31","362,255,525.77","353,031,223.03","377,891,747.60","366,294,390.38"
盈余公积,"1,164,585.37","1,298,410.10","3,793,369.50","3,793,369.50","3,793,369.50","8,010,587.77","8,010,587.77","8,010,587.77","8,010,587.77","13,511,843.52","13,511,843.52","13,511,843.52","13,511,843.52","19,198,553.88","19,198,553.88","19,198,553.88","19,198,553.88","28,179,290.36","28,179,290.36","28,179,290.36","28,179,290.36","39,569,952.76","39,569,952.76","39,569,952.76","39,569,952.76","52,591,113.93","52,591,113.93","52,591,113.93","52,591,113.93","71,040,368.32","71,040,368.32","71,040,368.32","71,040,368.32","95,311,613.76","95,311,613.76"
开发支出,,,"1,100,789.58",,,,,,"9,636,594.60","19,715,472.78","28,330,743.88","38,980,009.51","56,002,774.20","40,462,811.21","50,593,989.79","57,042,473.47","70,239,341.91","67,897,279.41","75,304,649.16","85,390,088.29","79,112,452.65","79,866,645.77","90,228,941.17","101,931,902.23","113,430,503.85","132,247,728.63","142,619,131.47","158,256,220.93","173,807,434.40","46,193,667.15","81,258,060.04","131,772,700.91","200,326,594.11","268,776,097.52","336,131,387.93"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119,105,900.00","119,105,900.00","119,105,900.00","119,105,900.00","81,396,138.04","81,396,138.04","81,396,138.04"
商誉,,,,,,,,,,"35,300,223.21","35,300,223.21","35,300,223.21","35,300,223.21","35,300,223.21","35,300,223.21","35,300,223.21","35,300,223.21","183,812,975.46","183,812,975.46","213,841,203.16","213,841,203.16","590,931,859.79","614,376,248.73","614,394,892.74","764,140,512.65","963,063,479.65","963,063,479.65","1,013,480,253.26","1,013,480,253.26","976,653,348.45","976,653,348.45","976,653,348.45","976,653,348.45","972,313,348.45","972,313,348.45"
未分配利润,"9,474,867.96","7,184,245.83","29,657,330.40","47,440,707.00","51,942,798.87","67,612,294.81","81,572,938.40","71,292,447.47","79,205,270.46","99,431,618.66","107,005,646.12","117,521,735.25","128,852,363.27","156,398,414.50","174,115,559.11","179,232,618.16","192,371,577.19","231,579,050.35","253,144,237.03","268,053,306.66","282,426,554.38","355,817,081.02","379,790,105.05","382,936,716.15","412,374,629.21","543,409,669.29","576,716,399.19","612,700,151.84","663,610,122.33","852,904,485.30","901,738,217.70","923,755,424.70","977,382,084.74","1,226,620,745.07","1,262,694,725.80"
长期待摊费用,,,,"94,225.68","76,558.38","58,891.08","41,223.78","23,556.48","335,889.18",,,,,"3,167,341.81","2,798,529.91","2,589,064.84","2,245,779.65","2,433,702.91","2,025,523.01","1,406,797.13","857,444.24","308,091.20","10,021.92",,,,,"2,307,995.27","3,903,874.48","26,853,223.36","27,447,315.53","35,086,254.91","33,941,811.55","33,246,266.27","31,811,139.30"
少数股东权益,,"47,950.00",,,,,,,,,,,,,,"2,372,681.36","2,306,375.52","2,131,642.31","1,855,475.37","6,412,035.94","6,113,202.68","6,184,420.52","5,943,316.06","8,238,736.02","8,187,679.21","7,746,868.67","7,639,826.45","84,900,190.88","84,654,257.40","87,450,218.82","86,194,221.75","89,080,850.52","91,344,229.06","96,606,461.95","96,910,985.49"
递延所得税资产,"30,390.31","417,149.28","221,538.73","287,400.45","287,400.45","339,267.96","339,267.96","374,740.02","339,267.96","485,492.16","485,492.16","542,638.12","542,638.12","546,981.32","546,981.32","2,306,091.69","2,017,378.89","5,004,035.08","5,004,035.08","6,720,308.87","6,688,690.26","6,422,470.29","6,449,212.52","6,223,561.31","7,057,022.80","6,191,790.20","6,126,825.44","7,052,472.19","7,491,786.51","6,107,593.25","4,608,923.59","4,657,261.89","4,526,213.60","8,612,469.91","8,720,580.31"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"110,000,000.00",,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"1,614,079.41","4,686,024.92","6,039,630.48","5,854,493.33","5,523,072.14","5,805,957.00","7,623,630.43","10,763,598.83","22,204,823.07","71,722,148.27","80,649,496.89","91,864,016.31","109,557,170.87","145,357,213.73","165,971,267.40","172,141,089.07","182,671,018.02","473,380,352.81","482,731,144.59","528,982,234.44","581,626,294.08","991,829,119.07","1,035,452,078.59","1,058,384,705.86","1,242,635,995.05","1,503,691,715.29","1,632,423,629.04","1,617,941,588.80","1,745,302,443.06","1,773,538,281.07","1,804,427,073.63","1,892,045,758.46","1,952,819,521.72","2,091,651,071.74","2,180,359,068.62"
所有者权益(或股东权益)合计,"15,639,453.33","28,823,170.79","64,047,264.76","81,830,641.36","86,332,733.23","106,219,447.44","647,264,203.50","636,983,712.57","644,896,535.56","670,624,139.51","678,198,166.97","688,714,256.10","700,044,884.12","733,277,645.71","750,994,790.32","773,398,480.73","786,471,133.92","1,015,778,310.35","1,037,067,330.09","1,058,007,460.29","1,078,077,102.08","1,503,881,047.42","1,672,264,087.27","1,684,672,355.92","1,714,109,518.20","1,859,662,523.70","1,892,465,614.59","3,885,782,214.89","3,819,034,246.90","4,038,536,090.33","4,084,362,072.03","4,116,037,304.97","4,210,140,152.40","4,491,241,661.80","4,528,378,423.93"
资产总计,"23,995,642.24","43,801,035.95","83,444,294.40","94,806,354.50","96,240,181.33","129,529,434.58","667,147,429.22","653,153,046.05","661,614,146.80","735,867,856.60","721,095,801.91","707,913,332.57","715,946,577.04","778,990,926.15","793,042,743.86","800,974,955.04","811,463,240.58","1,135,197,833.49","1,198,949,915.11","1,237,266,682.20","1,265,404,136.61","1,816,795,989.67","1,865,548,638.44","1,966,994,930.00","2,189,737,660.94","2,829,943,215.79","2,819,513,426.65","4,704,440,235.07","4,647,548,332.53","4,939,626,889.71","4,949,963,712.65","4,646,943,733.96","4,683,449,553.84","5,146,552,962.93","5,050,885,314.10"
负债和所有者(或股东权益)合计,"23,995,642.24","43,801,035.95","83,444,294.40","94,806,354.50","96,240,181.33","129,529,434.58","667,147,429.22","653,153,046.05","661,614,146.80","735,867,856.60","721,095,801.91","707,913,332.57","715,946,577.04","778,990,926.15","793,042,743.86","800,974,955.04","811,463,240.58","1,135,197,833.49","1,198,949,915.11","1,237,266,682.20","1,265,404,136.61","1,816,795,989.67","1,865,548,638.44","1,966,994,930.00","2,189,737,660.94","2,829,943,215.79","2,819,513,426.65","4,704,440,235.07","4,647,548,332.53","4,939,626,889.71","4,949,963,712.65","4,646,943,733.96","4,683,449,553.84","5,146,552,962.93","5,050,885,314.10"
