科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"418,461,363.41","381,634,295.78","595,089,921.13","246,183,756.98","400,426,827.36","579,367,500.59","155,683,310.25","285,510,655.65","473,636,946.18","660,839,667.68","152,112,851.87","355,078,346.63","513,173,679.11","710,748,118.33","135,851,690.37","371,086,794.61","571,274,035.25","764,575,723.71","220,132,241.83","526,956,327.63","767,329,606.20","1,135,826,835.16","354,465,811.26","778,651,382.78","1,163,814,478.41","1,600,699,659.14","327,263,400.19","929,639,433.45","1,274,824,918.35","1,925,030,601.00","674,244,422.57","1,344,107,641.89","2,128,384,333.42","2,995,026,630.55","668,030,568.82"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,"187,482,902.25","9,538,219.31","9,811,914.74","9,811,914.74","9,871,211.50","1,939,622.83","1,965,400.00","1,938,300.00","1,938,300.00","1,653,700.00","1,935,440.00","552,348,600.00","551,058,480.00",
收到的税费返还,"12,622,895.39","21,050,880.84","16,571,167.63","18,949,802.28","20,820,918.22","37,713,383.95","12,043,702.33","13,292,249.56","18,204,965.20","20,686,279.91","1,941,744.35","4,384,336.99","5,900,180.51","11,680,112.80","4,668,135.36","15,683,168.34","27,938,982.90","46,042,136.88","6,552,798.46","17,806,715.55","29,432,620.21","41,425,373.77","11,660,897.30","28,391,294.14","36,111,128.69","68,382,323.93","13,946,348.22","28,970,577.86","64,445,896.78","88,604,119.35","39,491,904.21","103,455,598.92","147,573,939.85","184,796,708.52","30,697,164.03"
支付其他与投资活动有关的现金,,,"2,230,000.00",,,,,,,,,,"150,000,000.00","345,000,000.00","175,000,000.00","275,000,000.00","305,000,000.00","355,000,000.00","200,626,921.35","620,000,000.00","866,601,520.00","896,601,520.00",,,,"51,600,000.00","422,000,000.00","844,300,000.00","1,104,300,000.00","1,486,300,000.00","297,000,000.00","598,000,000.00","909,000,000.00","1,228,000,000.00","179,000,000.00"
收到其他与经营活动有关的现金,"4,626,090.31","6,628,519.86","18,934,913.68","2,990,996.77","12,285,277.45","4,077,662.24","8,673,911.94","16,291,099.78","20,577,873.20","28,840,049.02","4,975,045.72","10,366,713.92","18,207,940.29","21,860,362.97","2,081,033.48","8,067,484.48","11,646,917.25","15,936,173.14","5,005,423.02","9,169,971.31","26,762,336.88","28,409,177.51","689,019.74","2,814,624.48","10,386,312.74","41,727,825.58","9,254,350.93","6,140,551.71","11,009,175.45","54,357,561.26","20,681,481.85","22,957,272.32","57,149,133.34","88,959,527.05","12,209,037.32"
投资活动现金流出小计,"38,899,867.70","43,193,505.65","91,564,859.78","33,946,442.62","57,415,636.50","78,804,423.68","26,303,373.07","42,503,372.12","76,295,352.97","105,810,345.42","29,149,927.66","87,465,862.18","263,532,445.04","482,117,848.57","193,217,188.12","313,625,400.38","384,651,894.54","440,092,953.87","411,188,591.54","869,064,975.61","1,817,411,212.95","1,849,478,902.35","34,657,889.80","358,536,883.01","373,636,500.21","494,013,963.64","433,943,523.41","924,398,102.60","1,282,786,004.32","1,694,489,396.26","340,727,937.68","689,725,813.84","2,207,092,286.41","2,544,437,980.14","188,731,291.75"
经营活动现金流入小计,"435,710,349.11","409,313,696.48","630,596,002.44","268,124,556.03","433,533,023.03","621,158,546.78","176,400,924.52","315,094,004.99","512,419,784.58","710,365,996.61","159,029,641.94","369,829,397.54","537,281,799.91","744,288,594.10","142,600,859.21","394,837,447.43","610,859,935.40","826,554,033.73","231,690,463.31","553,933,014.49","823,524,563.29","1,205,661,386.44","366,815,728.30","809,857,301.40","1,210,311,919.84","1,710,809,808.65","350,464,099.34","964,750,563.02","1,350,279,990.58","2,067,992,281.61","734,417,808.63","1,470,520,513.13","2,333,107,406.61","3,268,782,866.12","710,936,770.17"
投资活动产生的现金流量净额,"-32,560,444.82","-40,905,492.19","-87,605,177.90","-33,691,684.50","-55,159,378.38","-74,491,857.87","-26,091,500.06","-41,491,079.99","-72,558,323.80","-100,249,039.75","-28,924,820.70","-87,436,160.19","-263,468,916.05","-430,114,306.40","-10,497,243.86","34,340,799.59","67,109,741.30","194,048,087.13","-310,527,023.96","-396,558,843.30","-897,959,196.71","-897,411,900.90","-34,507,889.80","-355,254,125.89","-369,466,186.33","-472,182,388.42","-345,352,283.33","-355,858,111.00","-457,432,852.47","-548,717,137.66","61,785,370.02","306,017,102.06","-987,838,955.99","-1,251,173,755.85","130,265,807.99"
购买商品、接受劳务支付的现金,"245,917,385.36","211,692,836.03","313,167,311.34","145,629,884.56","257,894,750.74","377,763,224.68","104,806,678.02","175,531,388.07","288,456,288.63","388,151,256.95","85,600,286.94","181,323,869.09","253,478,088.86","341,652,940.81","72,639,558.06","208,531,510.93","327,871,011.50","409,641,517.43","138,543,646.39","356,451,059.23","520,742,796.08","703,445,484.89","179,632,506.93","408,101,987.71","548,063,653.02","752,518,050.98","148,462,182.67","497,600,824.34","565,158,510.15","937,970,697.53","225,700,035.47","582,737,729.91","1,029,739,547.51","1,434,782,040.85","251,718,575.47"
吸收投资收到的现金,,,,,,"754,161,000.00",,,,,,,,,,,,,,"4,151,987.02","3,914,766.01","7,534,056.99","962,144.40","962,144.40","657,507,038.43","657,661,644.79","2,300,000.00","2,300,000.00","2,300,000.00","2,300,000.00",,,,,"32,994,150.00"
支付给职工以及为职工支付的现金,"44,641,333.90","47,099,607.02","62,968,276.12","36,412,787.16","48,852,732.93","75,081,485.29","26,972,153.42","48,013,510.97","69,750,869.04","91,723,040.67","31,897,171.18","55,302,116.18","80,890,827.98","100,061,772.80","35,033,545.67","58,066,715.02","83,449,343.44","110,122,575.35","41,311,497.10","90,896,640.60","127,166,646.39","161,200,408.19","56,137,652.96","151,940,419.92","223,725,783.21","279,406,305.06","71,427,485.30","129,658,864.64","170,553,439.01","251,502,446.66","90,918,069.86","171,911,329.05","227,600,361.04","279,147,781.29","136,619,603.65"
取得借款收到的现金,"269,067,808.00","261,831,529.34","136,395,175.01","91,889,521.40","127,043,403.00","190,254,356.00",,"60,000,000.00","60,000,000.00","60,000,000.00",,,,,,,,,"208,527,690.00","207,556,720.00","908,177,465.00","926,441,480.00",,"380,238,656.35","436,480,374.17","517,438,331.06","27,323,039.81","78,154,997.00","114,113,591.65","126,612,193.00",,"264,664,000.00","824,231,504.45","796,501,611.15","31,317,000.00"
支付的各项税费,"24,955,970.09","15,114,456.05","46,332,635.16","22,302,967.53","33,515,993.87","48,923,195.09","7,386,638.42","19,249,996.18","30,080,091.94","40,306,099.05","6,363,836.13","15,344,607.86","24,903,001.34","35,521,065.93","9,459,542.78","30,081,834.50","47,155,717.50","69,568,364.11","27,726,004.06","51,587,106.82","71,438,669.89","95,832,678.61","30,426,252.82","63,354,262.91","112,749,968.89","169,600,027.38","39,922,351.99","88,188,555.26","137,372,185.38","197,313,225.31","134,036,420.14","240,932,422.78","312,086,793.81","390,952,701.06","45,933,276.62"
收到其他与筹资活动有关的现金,,"20,000,000.00","46,116,450.00","5,410,000.00","5,410,000.00","5,410,000.00",,"15,000,000.00","15,000,000.00","15,000,000.00",,,,,,,,,,,,,,,,"315,000,000.00",,,,"120,910,000.00","28,717,860.85","80,861,124.12","80,861,124.12","80,221,426.48","593,189.40"
支付其他与经营活动有关的现金,"33,935,033.15","26,186,675.35","37,579,032.15","13,993,802.63","28,028,202.30","45,327,524.95","12,426,765.63","33,915,818.86","51,121,318.94","68,972,730.21","15,125,620.12","30,527,356.02","45,860,550.46","65,096,021.49","15,167,005.94","32,368,007.39","49,194,127.07","75,837,481.46","33,245,239.02","47,672,244.80","96,996,934.17","163,624,729.52","56,292,289.05","71,307,583.97","100,698,536.02","135,233,581.58","53,366,205.03","103,686,983.45","144,549,396.47","194,001,033.40","81,633,594.74","114,278,247.90","195,205,270.34","277,025,527.60","79,209,416.27"
