科目,2007年1-3月,2007年1-6月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"12,346,500.76","33,179,477.01","65,567,584.20","32,164,700.43","59,314,207.35","82,635,474.45","112,477,025.56","62,865,322.32","113,315,669.03","153,283,505.68","204,258,717.44","95,631,213.23","168,726,606.91","219,112,078.71","270,261,007.89","108,500,232.19","195,105,138.95","255,032,590.28","311,580,806.38","117,497,957.26","198,026,984.79","257,827,646.00","300,482,045.66","96,792,952.95","173,211,639.94","239,652,732.67","304,961,843.50","118,876,156.35","205,242,523.35","273,930,459.99","345,645,423.85","125,865,876.49","212,376,972.32","287,161,763.41","376,910,599.22","139,632,716.93","237,614,221.83","329,647,602.20","406,342,457.32","123,173,290.60","208,272,661.08","280,148,360.80"
取得借款收到的现金,,"34,500,000.00","63,150,000.00","116,350,000.00","116,350,000.00","136,350,000.00","136,350,000.00","203,000,000.00","209,000,000.00","229,000,000.00","269,000,000.00","239,500,000.00","299,500,000.00","299,500,000.00","309,007,000.00","230,000,000.00","430,000,000.00","490,000,000.00","580,000,000.00",,,,,,,"150,000,000.00","250,000,000.00","100,000,000.00","200,000,000.00","200,000,000.00","300,000,000.00","20,000,000.00","260,000,000.00","260,000,000.00","260,000,000.00",,"61,097,600.00","99,595,931.33","218,852,600.00","3,763,333.32","379,016,833.32","547,103,333.32"
支付的各项税费,"3,782,517.91","13,129,684.11","31,485,572.67","6,161,670.70","23,000,400.96","41,156,423.68","42,292,067.28","2,547,136.39","25,158,359.74","47,733,196.35","50,309,526.11","11,858,114.82","36,945,585.17","54,983,772.56","62,747,684.62","11,691,501.64","43,456,094.70","66,152,518.85","74,156,068.88","5,689,498.31","30,810,158.55","47,194,052.94","63,469,540.36","12,238,902.48","37,335,617.31","63,480,707.27","74,518,413.52","11,431,854.81","41,298,775.30","67,628,696.87","84,470,944.79","20,093,445.63","60,247,299.94","87,868,917.07","103,295,837.16","15,688,763.12","55,971,234.33","90,357,038.40","97,163,341.98","16,251,275.04","46,571,151.19","69,734,231.01"
收到其他与筹资活动有关的现金,,,,,,,,,,"33,000,000.00","54,800,000.00","2,450,000.00","37,180,389.00","37,180,389.00","41,081,464.00","7,500,000.00","7,700,000.00","12,963,430.18","24,661,675.61","1,244,680.18","19,833,759.41","26,493,056.92","37,866,156.63","22,389.21","2,387,500.00","3,672,846.55","3,982,846.55","142,880,712.00","143,680,712.00","143,680,712.00","147,285,132.25","30,542,097.75","30,542,097.75","101,542,097.75","182,172,097.75","1,627,500.00","121,677,500.00","249,862,500.00","302,699,270.00","4,737,250.00","96,967,669.80","307,821,619.80"
支付其他与经营活动有关的现金,"22,583,402.03","105,501,487.46","162,610,398.54","19,389,650.65","99,180,315.69","155,444,836.86","203,337,945.60","49,621,020.83","127,235,478.27","191,509,640.21","242,970,326.40","62,190,450.69","146,237,717.69","259,120,308.42","310,602,261.98","192,498,251.49","145,348,653.75","235,236,724.79","287,365,755.19","56,869,253.79","134,522,524.29","202,430,995.73","249,704,665.45","55,938,880.89","122,352,390.57","193,802,146.16","250,596,137.71","54,764,934.12","142,359,973.24","222,046,504.53","267,327,748.18","34,096,035.33","165,061,669.55","320,603,842.61","391,039,273.58","88,330,952.85","241,343,488.40","406,720,870.14","825,652,014.21","106,234,235.84","269,710,939.88","430,190,308.58"
筹资活动现金流入小计,,"34,500,000.00","63,150,000.00","399,850,000.00","399,850,000.00","419,850,000.00","419,850,000.00","203,000,000.00","209,000,000.00","262,000,000.00","323,800,000.00","780,880,000.00","875,610,389.00","875,610,389.00","889,018,464.00","238,500,000.00","638,700,000.00","703,963,430.18","805,661,675.61","1,244,680.18","53,781,759.41","70,641,056.92","82,048,156.63","22,389.21","2,387,500.00","153,672,846.55","256,169,220.55","242,880,712.00","343,680,712.00","343,680,712.00","447,285,132.25","50,542,097.75","291,542,097.75","362,542,097.75","443,172,097.75","86,029,580.00","267,177,180.00","433,860,511.33","642,409,150.00","16,350,583.32","513,434,503.12","901,672,853.12"
经营活动现金流出小计,"163,808,564.90","449,809,330.50","817,248,182.51","276,665,349.09","645,856,953.21","843,342,507.25","987,594,244.96","352,074,536.37","657,038,016.87","952,791,282.46","1,232,003,652.38","367,655,676.22","723,113,645.67","1,035,155,027.52","1,345,601,855.80","482,647,247.65","818,042,291.91","1,130,972,524.13","1,510,685,020.24","354,120,374.60","676,130,009.70","945,555,631.48","1,211,507,375.94","348,246,413.74","842,075,117.29","1,287,042,558.26","1,627,209,326.63","429,908,068.86","904,423,368.30","1,381,720,776.20","1,798,159,458.56","402,774,185.34","955,304,640.23","1,397,774,664.71","1,922,823,600.86","503,604,830.69","1,114,542,743.79","1,860,424,286.60","2,528,613,709.38","545,399,135.28","1,514,655,211.79","2,413,552,093.53"
偿还债务支付的现金,,,"47,650,000.00","56,350,000.00","100,500,000.00","141,850,000.00","142,250,000.00","42,400,000.00","132,800,000.00","215,600,000.00","237,600,000.00","131,350,000.00","375,779,985.72","375,779,985.72","425,186,985.72","25,000,000.00","105,000,000.00","305,000,000.00","430,000,000.00","150,000,000.00","375,000,000.00","375,000,000.00","350,000,000.00",,,,,"150,000,000.00","250,000,000.00","350,000,000.00","450,000,000.00",,"100,000,000.00","120,000,000.00","360,000,000.00","2,216,100.00","32,106,100.00","59,121,512.00","17,533,700.00","28,735,000.00","67,735,000.00","67,755,000.00"
经营活动产生的现金流量净额,"-16,895,179.67","21,853,268.31","3,027,702.29","-93,652,871.69","-12,038,216.09","28,946,725.03","63,234,882.10","-94,425,919.28","52,726,881.97","75,466,948.40","129,699,290.99","-60,088,418.51","66,953,953.45","71,919,765.08","127,740,282.50","-225,843,809.23","-41,598,760.85","44,090,069.91","83,177,911.81","-100,707,373.15","45,115,363.05","120,218,909.30","361,326,321.56","-87,077,522.66","-36,684,903.86","-97,709,727.54","207,211,383.72","-131,493,958.35","1,350,912.64","-66,334,673.74","306,172,340.52","-59,543,962.07","-66,192,840.55","181,891,514.36","853,235,300.89","-157,487,577.34","-298,238,392.83","-480,171,588.65","-378,191,602.91","-120,623,199.36","-562,864,384.19","-933,399,235.29"
分配股利、利润或偿还利息支付的现金,"860,543.34","13,481,263.08","15,335,153.68","1,814,972.44","3,037,086.26","4,104,909.16","23,003,879.43","1,475,148.61","30,930,575.75","31,560,576.55","32,387,574.05","2,007,581.92","72,148,920.40","72,556,020.40","73,727,395.40","983,731.94","49,317,521.39","94,441,703.90","98,344,167.65","1,181,760.00","57,374,893.03","59,012,133.38","59,012,133.38",,"36,134,740.00","39,466,740.00","41,356,740.00","1,512,000.00","111,988,220.00","114,409,720.00","117,201,499.16",,"73,051,919.11","75,807,303.83","78,909,182.44","57,560.43","93,128,278.11","93,687,376.42","96,612,488.80","422,513.87","1,819,248.48","10,177,267.65"
收回投资收到的现金,"6,322,435.48",,,,,,,,,"1,050,000.00","1,050,000.00","350,000.00","350,000.00","350,000.00","840,000.00","247,144.00","247,144.00","247,144.00","176,611.20","138,492.80","138,492.80","138,492.80",,,"4,312,000.00","4,312,000.00","4,312,000.00",,,,,,,"2,100,000.00","10,500,000.00",,,"151,211,512.00","416,976,464.96",,"61,294,467.68","76,140,367.68"
支付其他与筹资活动有关的现金,,,,"5,400,000.00","5,400,000.00","5,400,000.00","5,400,000.00",,,"54,800,000.00","59,750,000.00","33,349,189.00","41,879,464.00","36,471,464.00","44,171,464.00","3,583,000.00","17,617,109.76","18,684,252.38","36,872,424.58","5,000,000.00","12,550,957.00","12,550,957.00","18,675,633.07","5,010,414.49","6,100,068.34","7,142,460.34","150,605,460.34","154,920.00","3,912,850.34","4,613,981.09","36,746,628.34",,"73,689,598.57","156,348,534.91","158,267,118.34","123,194,020.00","335,019,194.27","393,668,326.37","394,463,382.48","91,624,826.29","129,630,560.84","373,031,465.16"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,"3,419,522.53","5,391,056.29","10,523,172.11","2,153,010.77","3,376,044.66","3,893,004.66","3,346,191.33",,"277,477.00","2,277,477.00","2,277,477.00","77,000,000.00","113,000,000.00","114,660,000.00","114,660,000.00","4,063,344.00","8,674,096.00","8,674,096.00","8,674,096.00","28,280,837.15","39,252,616.10","39,357,932.10","66,054,344.10","23,763,465.70","25,321,061.70","39,279,060.69"
筹资活动现金流出小计,"860,543.34","13,481,263.08","62,985,153.68","63,564,972.44","108,937,086.26","151,354,909.16","170,653,879.43","43,875,148.61","163,730,575.75","301,960,576.55","329,737,574.05","166,706,770.92","489,808,370.12","484,807,470.12","543,085,845.12","29,566,731.94","171,934,631.15","418,125,956.28","565,216,592.23","156,181,760.00","444,925,850.03","446,563,090.38","427,687,766.45","5,010,414.49","42,234,808.34","46,609,200.34","191,962,200.34","151,666,920.00","365,901,070.34","469,023,701.09","603,948,127.50",,"246,741,517.68","352,155,838.74","597,176,300.78","125,467,680.43","460,253,572.38","546,477,214.79","508,609,571.28","120,782,340.16","199,184,809.32","450,963,732.81"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"32,314.32","32,314.32","103,500.00","103,500.00","103,500.00","103,500.00","15,000.00","15,000.00","233,570.40","233,570.40","2,080.00","87,080.00","435,318.34","440,318.34","19,225.70","21,377.70","293,484.06","5,689,294.07","3,704,656.25","30,727,381.25","32,651,337.25","42,576,120.25","4,649,229.15","4,684,333.15","4,770,479.31","4,955,670.31","226,927.00","265,927.00","384,487.50","537,126.86","122,500.00","184,500.00","212,826.00","644,758.56",600.00,"143,600.00","146,035.00","779,572.10","13,800.00","179,800.00","312,851.00"
筹资活动产生的现金流量净额,"-860,543.34","21,018,736.92","164,846.32","336,285,027.56","290,912,913.74","268,495,090.84","249,196,120.57","159,124,851.39","45,269,424.25","-39,960,576.55","-5,937,574.05","614,173,229.08","385,802,018.88","390,802,918.88","345,932,618.88","208,933,268.06","466,765,368.85","285,837,473.90","240,445,083.38","-154,937,079.82","-391,144,090.62","-375,922,033.46","-345,639,609.82","-4,988,025.28","-39,847,308.34","107,063,646.21","64,207,020.21","91,213,792.00","-22,220,358.34","-125,342,989.09","-156,662,995.25","50,542,097.75","44,800,580.07","10,386,259.01","-154,004,203.03","-39,438,100.43","-193,076,392.38","-112,616,703.46","133,799,578.72","-104,431,756.84","314,249,693.80","450,709,120.31"
处置子公司及其他营业单位收到的现金净额,,"6,661,142.83","6,338,531.84",,,,,,,,,,,,,,,,"1,339.61",,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,"1,221.13",,"1,631.30","2,226.63","-130,280.85","-64,478.46","-187,309.05","-215,970.30","-447,812.80","-28,149.59","-427,812.46","-424,940.09","-479,451.42","-126,521.95","-32,597.31","-45,649.06","-146,078.07","-49,011.01",-23.31,"-26,978.78","193,524.26","11,395.46","15,489.51","4,392.01"
收到其他与投资活动有关的现金,,,,,,,,"492,177.02",,,,,,,"10,500,000.00",,"22,450,000.00","2,450,000.00","65,161,590.00","134,910,000.00","154,052,958.00","172,552,958.00","188,802,958.00","1,000,000.00","2,500,000.00","2,500,000.00","2,524,566.00","200,000.00","850,000.00","850,000.00","1,850,000.00",,,"2,000,000.00","5,983,830.28","980,000,000.00","1,941,465,843.81","2,143,006,186.27","2,165,745,412.08","1,221,255,380.46","1,512,494,099.63","1,764,658,246.45"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"6,322,435.48","6,693,457.15","6,370,846.16","103,500.00","103,500.00","103,500.00","103,500.00","507,177.02","15,000.00","1,283,570.40","1,283,570.40","352,080.00","437,080.00","785,318.34","11,780,318.34","266,369.70","26,138,044.23","8,381,684.35","81,552,006.99","140,906,159.82","188,294,876.71","209,235,792.71","234,725,269.58","5,649,229.15","11,773,810.15","13,859,956.31","14,069,713.31","77,426,927.00","114,115,927.00","115,894,487.50","117,047,126.86","4,185,844.00","8,858,596.00","12,986,922.00","25,802,684.84","1,008,281,437.15","1,980,862,059.91","2,333,721,665.37","2,649,555,793.24","1,245,032,646.16","1,599,289,429.01","1,880,390,525.82"
五、现金及现金等价物净增加额,"-13,090,383.13","12,146,131.08","-36,798,085.61","210,780,052.80","215,494,942.99","215,687,723.17","197,120,958.63","42,361,512.54","18,600,968.00","-90,497,071.65","-41,507,327.47","444,020,527.89","331,902,512.34","328,653,734.48","183,723,458.19","-68,674,836.23","228,174,720.67","104,411,504.68","116,139,410.51","-132,981,967.98","-179,928,796.86","-85,178,522.28","148,606,264.92","-95,283,695.23","-83,073,880.63","-390,863,896.00","-117,700,413.87","-30,786,541.44","15,842,360.87","-167,335,430.08","128,400,536.02","-135,235,650.30","-267,952,163.90","-84,102,684.14","-9,270,801.51","-263,510,424.74","-366,094,143.82","-344,640,507.02","-61,394,772.95","-73,526,472.84","-73,516,980.20","-271,942,133.64"
购建固定资产、无形资产和其他长期资产支付的现金,"1,657,095.60","17,944,331.30","26,886,480.38","31,955,603.07","53,906,363.96","72,280,702.00","104,264,399.86","22,844,596.59","47,583,460.02","77,983,395.84","103,859,441.53","19,362,957.38","30,227,134.69","43,790,862.52","63,066,656.23","37,357,158.88","49,196,425.68","65,652,217.60","88,953,609.45","13,243,674.83","22,196,577.30","38,713,417.46","51,770,611.24","8,802,897.98","15,328,169.53","25,725,500.68","40,066,518.31","9,835,152.50","15,676,307.97","23,527,314.66","32,436,484.69","25,558,308.03","34,258,869.77","49,772,198.11","80,017,273.80","5,450,725.51","12,706,266.61","26,525,046.03","40,045,417.92","8,863,508.26","16,164,158.33","41,352,665.20"
期初现金及现金等价物余额,"58,343,976.16","58,343,976.16","58,343,976.16","21,545,890.55","21,545,890.55","21,545,890.55","21,545,890.55","218,666,849.18","218,666,849.18","219,943,738.74","219,305,293.96","177,797,966.49","177,797,966.49","177,797,966.49","177,797,966.49","361,521,424.68","361,521,424.68","361,521,424.68","361,521,424.68","477,660,835.19","477,660,835.19","477,660,835.19","477,660,835.19","626,267,100.11","626,267,100.11","626,267,100.11","626,267,100.11","509,090,220.14","508,566,686.24","508,566,686.24","508,566,686.24","636,967,222.26","636,967,222.26","636,967,222.26","636,967,222.26","627,696,420.75","627,696,420.75","627,696,420.75","627,696,420.75","566,301,647.80","566,301,647.80","566,301,647.80"
投资支付的现金,,"19,475,000.00","19,475,000.00",,,,,,"19,157,500.00","19,157,500.00","33,463,752.59","45,500,000.00","45,500,000.00","45,500,000.00","193,099,700.00",,,"4,312,000.00","4,312,000.00",,,,"49,904,824.31",,"400,000.00","373,346,300.00","362,674,200.00","58,070,000.00","61,300,000.00","67,600,000.00","105,240,000.00","104,734,800.00","208,386,750.00","238,709,250.00","323,300,950.00","66,641,200.00","107,596,881.00","173,555,238.53","294,350,607.87","21,652,050.00","55,043,050.00","112,044,650.00"
期末现金及现金等价物余额,"45,253,593.03","70,490,107.24","21,545,890.55","232,325,943.35","237,040,833.54","237,233,613.72","218,666,849.18","261,028,361.72","237,267,817.18","129,446,667.09","177,797,966.49","621,818,494.38","509,700,478.83","506,451,700.97","361,521,424.68","292,846,588.45","589,696,145.35","465,932,929.36","477,660,835.19","344,678,867.21","297,732,038.33","392,482,312.91","626,267,100.11","530,983,404.88","543,193,219.48","235,403,204.11","508,566,686.24","478,303,678.70","524,409,047.11","341,231,256.16","636,967,222.26","501,731,571.96","369,015,058.36","552,864,538.12","627,696,420.75","364,185,996.01","261,602,276.93","283,055,913.73","566,301,647.80","492,775,174.96","492,784,667.60","294,359,514.16"
