科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"340,687,135.30","683,935,207.31","1,136,219,663.61","1,938,902,632.99","422,581,377.22","953,870,016.20","1,480,274,548.60","2,293,182,203.65","494,697,840.54","1,047,354,547.28","1,639,938,114.92","2,550,440,450.89","463,399,298.34","1,401,768,178.96","2,206,564,909.30","3,075,660,601.88","404,849,726.81","1,091,235,396.69","1,613,645,359.91","2,282,474,624.00","350,583,413.50","965,397,094.36","1,400,973,445.89","2,971,183,664.08","475,660,008.98","1,181,104,338.97","1,674,304,172.83","2,873,174,699.11","696,164,139.42","1,490,898,578.04","2,230,587,322.40","3,598,210,652.03","631,516,935.91","1,229,993,557.65","2,000,997,639.81","3,976,517,661.70","711,379,770.68","1,512,752,480.68","2,485,147,698.18","5,170,138,292.52","664,425,576.62","1,868,930,255.77","3,243,812,742.36","5,182,516,964.51","624,790,143.22"
取得子公司及其他营业单位支付的现金净额,,,,"70,137,380.53",,,,"4,457,241.37",,,,"33,541,000.00",,,,,,,,,,,,,,,,,,,,,"20,000,000.00",,,,,,,,,,,,
收到的税费返还,"4,605,640.66","11,804,130.16","13,881,259.72","24,477,429.12","9,700,155.47","11,060,742.80","12,748,474.69","20,323,284.33","6,236,032.69","14,717,638.18","22,329,290.29","21,270,453.24","11,852,958.32","14,861,977.38","22,773,412.26","27,271,418.43","4,661,302.65","5,325,161.89","5,960,673.80","14,313,768.87","1,625,233.34","11,961,225.54","16,285,917.74","22,436,600.73","4,872,619.96","9,741,601.07","18,786,301.53","29,761,313.36","1,807,111.23","8,821,299.75","19,604,390.26","24,985,765.15","12,494,984.74","15,476,066.69","18,982,188.94","32,124,618.75","27,715,960.66","48,115,883.71","66,156,866.14","77,465,973.40","8,442,742.47","33,821,081.77","45,929,802.31","58,629,217.74","4,927,570.15"
支付其他与投资活动有关的现金,,,,,,"10,655,358.40",,,,"238,750.00",,"23,454,605.63",,"2,090,007.23",,"163,549.01",,"18,883.51","18,883.51","30,493.62",,,,,,,,,,"20,151,530.82","20,151,530.82","1,642,273.64","2,670,674.46",,,,,,,,"675,277.60","675,277.60","1,305,041.35","183,643,960.14",
收到其他与经营活动有关的现金,"14,597,585.30","17,685,160.37","62,562,427.68","99,593,885.94","47,853,253.77","16,082,040.66","183,298,221.41","101,450,282.28","25,045,306.25","34,676,381.52","58,595,278.84","60,356,061.12","30,052,670.30","125,233,930.73","230,554,955.84","240,631,676.17","93,451,478.60","301,017,395.15","400,191,180.74","626,292,348.73","20,430,011.14","61,423,282.50","49,551,054.21","236,817,504.42","27,677,609.72","64,922,095.66","92,033,392.86","158,625,664.91","45,121,335.56","132,390,220.68","145,514,053.22","245,450,938.46","48,388,701.76","141,118,977.22","193,035,773.20","283,575,621.04","42,108,972.76","74,446,715.35","227,614,876.48","236,791,714.22","120,352,547.45","106,838,764.71","235,350,724.01","240,340,798.93","55,883,430.04"
投资活动现金流出小计,"46,023,915.94","54,542,458.50","142,648,994.71","131,191,044.03","13,235,536.41","71,311,707.04","113,936,147.26","190,792,445.40","13,450,775.01","48,235,916.54","84,657,079.33","154,362,726.74","79,119,017.67","124,125,549.64","143,909,470.55","225,777,451.61","117,908,034.53","47,669,725.79","89,935,426.54","120,147,790.42","9,003,340.98","16,046,845.49","32,132,331.24","113,742,918.73","7,799,817.27","14,879,416.15","44,879,172.51","77,943,915.98","64,522,925.44","96,036,289.81","133,486,710.64","202,938,584.21","34,985,251.81","25,097,777.62","48,021,489.16","103,039,160.53","53,182,578.35","86,642,381.02","130,632,229.94","231,546,945.25","46,720,362.59","73,317,264.25","105,647,620.43","313,845,231.98","20,000,930.04"
经营活动现金流入小计,"359,890,361.26","713,424,497.84","1,212,663,351.01","2,062,973,948.05","480,134,786.46","981,012,799.66","1,676,321,244.70","2,414,955,770.26","525,979,179.48","1,096,748,566.98","1,720,862,684.05","2,632,066,965.25","505,304,926.96","1,541,864,087.07","2,459,893,277.40","3,343,563,696.48","502,962,508.06","1,397,577,953.73","2,019,797,214.45","2,923,080,741.60","372,638,657.98","1,038,781,602.40","1,466,810,417.84","3,230,437,769.23","508,210,238.66","1,255,768,035.70","1,785,123,867.22","3,061,561,677.38","743,092,586.21","1,632,110,098.47","2,395,705,765.88","3,868,647,355.64","692,400,622.41","1,386,588,601.56","2,213,015,601.95","4,292,217,901.49","781,204,704.10","1,635,315,079.74","2,778,919,440.80","5,484,395,980.14","793,220,866.54","2,009,590,102.25","3,525,093,268.68","5,481,486,981.18","685,601,143.41"
投资活动产生的现金流量净额,"-45,533,388.68","-8,085,870.21","-93,094,463.15","-79,889,702.50","-3,006,355.88","-60,770,965.01","-103,398,760.75","-179,593,064.69","-7,384,892.03","-35,512,926.47","-67,843,802.08","-137,323,205.46","-77,074,431.95","-121,269,761.30","-136,678,510.56","-356,705,348.03","-67,502,474.52","113,665,988.92","71,556,867.51","42,329,974.58","84,223,496.51","79,279,992.00","63,286,065.55","-10,644,842.91","20,962,366.48","80,521,233.40","61,797,534.54","86,147,567.04","-64,111,214.44","-84,556,841.81","-121,924,367.64","-194,558,105.24","-4,158,397.31","25,242,340.42","2,325,619.55","136,750,225.27","-30,019,114.50","-62,847,963.20","-106,165,360.05","-204,594,980.96","-42,512,899.91","-63,553,101.89","-95,796,486.42","-303,253,890.16","-9,513,860.68"
购买商品、接受劳务支付的现金,"262,861,024.69","513,029,546.69","780,853,220.58","1,232,575,653.04","359,604,894.95","644,424,881.29","999,681,786.19","1,616,082,336.43","363,370,441.00","696,983,508.76","1,080,083,297.82","1,737,389,420.29","338,945,664.89","911,275,230.65","1,192,652,531.61","1,763,695,317.03","430,570,225.47","950,020,555.97","1,351,977,594.43","1,591,681,512.98","419,696,407.81","753,552,238.63","1,035,470,508.50","1,857,214,881.39","451,930,379.11","941,902,450.75","1,383,359,250.41","1,970,557,455.81","682,182,239.68","1,265,940,803.54","1,740,125,421.28","2,310,145,789.32","571,312,571.64","1,113,857,408.88","1,601,918,866.86","2,389,865,214.85","734,753,898.12","1,277,864,071.11","2,027,187,950.18","3,417,867,873.59","965,658,895.05","1,542,315,320.31","2,470,340,429.33","3,280,336,566.22","712,187,664.59"
吸收投资收到的现金,,"69,462,343.24","71,462,343.24","64,640,900.00",,"2,800,206.72","769,694.32",,,"395,380,437.71","400,364,108.47","412,362,156.94","1,607,999.19","8,480,895.44","121,158,344.04","122,152,124.04",,"15,440,890.67","15,440,890.67","198,914,000.00",,"2,310,000.00","2,310,000.00","11,310,000.00",,"3,850,000.00","3,850,000.00","642,849,986.59",,,,,,"15,000,000.00","15,000,000.00","15,000,000.00",,,,,,,,,
