科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"136,800,171.36","262,005,221.77","377,944,695.08","790,273,924.07","88,780,119.79","168,566,705.53","268,242,368.41","421,570,753.31","70,062,560.03","128,102,308.50","128,927,997.74","512,956,463.54","418,839,904.86","548,910,923.56","872,502,398.16","1,157,476,668.70","270,723,122.34","647,937,582.89","887,594,008.23","1,335,151,123.85","329,670,984.27","749,464,391.69","1,066,181,707.85","1,623,670,675.97","534,315,839.97","964,923,502.46","1,341,348,752.96","2,163,601,350.84","461,751,599.62","868,720,810.31","1,430,691,982.50","1,466,303,262.40","26,945,486.56","115,171,858.49","452,101,463.49","2,544,923,818.48","1,002,561,498.24","1,366,576,978.36","2,025,994,692.97","3,121,759,389.66","1,137,076,979.68","1,524,396,109.50","2,196,953,905.23","3,130,132,855.58","860,247,906.93","1,189,157,278.08"
二、营业利润,"2,185,567.76","-23,299,600.15","-33,586,795.76","-28,769,011.35","-14,569,617.96","-42,377,963.12","-69,925,730.47","-275,406,746.37","-4,260,510.41","-33,559,081.16","210,037,943.64","303,625,291.18","111,641,500.79","132,242,376.11","203,279,360.90","202,772,952.43","83,352,179.97","198,837,087.34","228,235,641.60","335,260,399.33","95,449,243.81","238,910,293.40","275,146,305.45","390,895,563.75","121,891,786.84","232,821,568.42","296,400,451.27","424,049,328.01","81,915,931.77","163,581,785.90","213,219,912.83","375,741,973.57","1,053,799,777.42","1,150,109,485.96","1,060,611,234.24","1,729,378,528.22","198,350,447.36","304,267,569.64","484,523,514.57","794,540,312.49","349,637,340.91","362,765,539.04","549,842,344.33","835,693,374.46","286,710,096.68","394,649,771.13"
减:营业成本,"119,253,784.15","237,671,958.94","339,805,833.02","621,925,823.50","81,731,901.19","153,383,932.38","248,675,802.52","409,477,350.36","64,515,965.74","120,247,127.23","73,715,995.00","319,151,071.33","233,895,650.61","316,928,600.74","509,144,591.11","600,362,064.89","122,245,787.99","314,671,461.45","462,780,006.71","643,965,979.71","145,807,461.04","341,361,527.98","579,808,038.24","851,756,396.72","276,991,995.95","530,912,943.81","741,179,768.76","1,271,522,205.99","300,667,086.07","598,793,292.85","1,024,151,292.97","980,938,192.01","17,040,492.23","89,284,391.14","360,532,602.27","1,497,683,000.63","662,230,795.78","919,334,589.17","1,303,180,593.04","1,964,037,505.16","650,543,411.69","981,668,110.13","1,374,668,420.18","1,786,779,447.92","465,068,757.69","647,423,522.34"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,180,453.77","1,879,740.52","2,802,518.08","23,565,432.63","742,000.43","1,395,831.39","1,583,651.62","6,965,912.53","654,424.96","76,790.99","10,389,417.14","60,599,581.00","43,208,493.37","54,430,469.51","87,075,989.56","154,153,857.74","39,787,518.10","98,046,528.55","135,220,067.06","210,157,871.63","56,949,609.69","127,850,563.98","136,056,800.94","226,848,261.83","75,077,940.43","137,779,772.91","192,117,702.30","248,360,115.71","46,142,809.66","83,376,644.89","138,886,324.20","132,836,118.38","3,771,745.67","86,000,581.86","118,302,311.55","285,879,179.77","90,555,456.58","21,497,232.46","126,101,984.87","154,762,124.31","88,517,848.84","92,719,435.58","132,476,093.11","274,907,760.15","73,293,549.86","71,287,880.26"
营业外收入,"18,666.67","94,395.00","140,395.78","970,075.21","508,131.88","14,278.24","597,573.49","7,555,305.14",,"1,189,879.75","44,352.00","46,940.00","17,911.00","6,519,971.00","6,520,406.02","7,261,921.28","126,140.65","306,310.65","342,310.65","658,765.66","435,772.90","1,342,650.25","1,728,134.97","24,414,013.71","153,617.40","1,866,755.99","3,654,758.99","9,554,642.03","567,138.66","629,835.85","1,698,043.46","2,326,694.33","471,972.00","1,608,072.00","3,123,445.29","20,678,043.26","923,296.70","3,633,732.77","6,405,651.48","5,740,888.94","906,388.91","2,196,391.58","4,993,647.25","1,680,409.84","346,358.60","940,658.31"
销售费用,"3,584,686.03","8,329,835.84","12,102,442.14","16,843,797.20","4,146,781.73","6,456,153.10","9,829,631.83","16,533,902.98","2,042,756.54","5,168,297.28","13,209,922.72","28,247,216.34","16,493,322.60","32,736,349.01","50,377,105.35","71,077,548.99","14,825,104.47","25,449,237.81","37,155,803.16","63,292,385.96","9,862,386.42","20,249,717.14","34,550,164.65","64,586,404.83","34,310,727.53","48,127,801.89","80,504,589.41","123,505,491.23","13,808,478.20","35,820,617.15","53,976,259.70","85,377,144.44","18,214,197.23","33,217,014.84","67,974,792.21","84,034,727.91","23,392,222.00","55,699,155.31","80,024,631.25","112,352,644.27","22,881,697.83","43,489,109.92","77,632,432.15","104,210,970.86","20,708,098.62","30,910,449.88"
减:营业外支出,"23,834.92","23,834.91","109,445.45","130,582.29","7,750.00","42,943.75","47,695.75","164,059,245.62","6,497.30","9,671,336.80","1,769.74","501,769.74",,"1,002,600.00","4,326,805.00","4,768,292.51","876,350.87","2,976,715.17","2,700,804.66","2,723,804.66","900,072.82","3,459,424.19","3,498,434.30","6,349,770.94","185,476.00","195,476.00","705,476.00","1,648,684.50","199,988.35","519,988.35","527,569.90","569,535.39","2,000.00","32,128.06","1,030,128.06","2,072,128.06","962,225.00","1,522,160.73","6,769,081.33","943,173.78","57,094.11","57,137.75","157,461.68","10,651,094.68","122,393.29","147,319.38"
管理费用,"9,238,582.04","13,810,519.00","19,107,505.19","17,203,706.39","13,534,527.10","10,853,208.44","14,525,004.49","32,228,128.20","3,974,492.49","16,850,538.44","13,732,356.62","19,647,177.98","12,894,920.61","22,973,737.93","32,974,236.31","53,084,761.00","13,331,021.46","25,303,365.92","38,011,720.11","54,364,273.53","14,301,893.70","29,989,607.94","45,727,559.17","71,642,609.82","18,110,349.65","35,846,853.32","52,529,436.49","85,523,372.65","18,972,821.80","36,300,720.73","48,939,593.48","79,975,803.33","14,745,790.30","34,478,424.93","61,796,716.45","79,621,208.86","14,304,768.99","41,013,864.94","62,977,732.85","93,626,101.38","27,614,027.00","50,258,598.06","68,165,759.55","96,767,627.72","24,301,627.50","47,833,704.41"
其中:非流动资产处置净损失,,,,206.69,,"31,557.43","36,009.43","137,039.15",,,,,,,,,,,,565.50,,,,,,,,,,,,,,,,,,,,,,,,,,
