科目,2009-12-31,2010-12-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"426,981.00","947,700.00","201,140.30","2,779,299.70","1,445,593.50","3,282,441.38","2,200,000.00","2,636,200.00","2,334,600.00","4,329,300.00","1,531,000.00","1,306,034.40","1,365,000.00","1,444,298.20","1,630,600.00","2,316,600.00","1,438,100.00","1,473,600.00","1,373,600.00","1,055,300.00","712,320.00","607,000.00","627,116.24","655,600.00","18,691,520.00","10,863,792.50","10,707,525.25","7,292,878.32","7,018,821.43","7,708,510.71","5,853,085.43","13,703,026.27"
应付职工薪酬,"1,860,041.35","1,913,891.35","1,860,041.35","2,007,478.79","1,949,757.91","1,951,691.98","1,860,041.35","2,016,560.82","1,941,661.95","3,143,949.32","3,065,694.90","2,005,573.48","5,761,842.06","7,264,634.39","8,845,847.94","2,906,153.65","7,743,906.00","9,845,060.22","14,198,597.67","154,434.24","4,987,752.72","5,426,306.56","11,068,680.02","1,228,074.47","5,155,279.23","4,575,072.26","9,625,069.00","443,751.43","6,808,255.75","8,008,909.39","21,301,708.62","4,202,323.23"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"6,636,246.02","4,164,000.77","6,381,377.27","2,967,838.87","3,307,416.21","2,104,247.06","2,553,634.55","3,562,022.79","3,012,022.48","2,274,247.55","3,734,800.30","3,856,074.96","4,094,988.84","8,472,368.06","7,704,562.90","3,689,201.75","3,904,335.90","5,458,237.35","5,190,888.64","13,354,083.25","10,350,228.94","8,531,903.48","6,149,743.34","8,636,971.18","5,477,668.81","6,709,986.75","2,134,317.51","3,546,322.50","17,471,252.30","16,197,438.98","29,897,231.12","28,557,973.32"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68,068.61",
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"23,149,306.94","32,716,244.18","30,342,496.31","36,885,471.35","37,649,877.90","40,824,618.40","39,627,108.42","40,250,677.18","42,571,342.22","51,586,931.70","46,422,995.38","51,923,160.93","54,744,449.79","60,071,893.52","64,803,635.69","83,474,496.27","93,977,649.27","100,479,981.77","90,805,049.85","91,117,253.86","83,480,898.52","78,720,386.07","74,250,964.75","89,909,642.43","87,997,972.14","81,144,959.22","90,924,645.88","93,569,500.20","140,862,990.87","152,394,107.28","150,480,687.43","144,017,998.77"
其他应付款,"98,734.18","54,900.19","90,568.27","190,922.76","202,930.27","1,899,037.41","1,111,377.27","347,595.27","722,968.27","507,678.94","861,640.44","209,712.07","691,254.98","1,240,582.70","981,909.47","1,105,270.71","2,266,202.75","2,041,118.00","2,206,524.24","747,506.59","1,231,321.11","933,447.35","1,564,267.60","1,037,674.61","1,104,002.27","1,057,528.08","10,550,680.06","9,994,555.66","122,429,129.86","80,008,709.92","50,546,213.41","12,849,877.82"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,000,000.00","6,000,000.00","10,000,000.00","10,000,000.00"
其他流动资产,,,,,,,,,,,,,,,,,,,"4,484,225.98","4,763,508.20",,,,,"328,000,000.00","200,000,000.00","201,976,343.12","204,925,516.80","205,355,937.22","182,870,400.85","174,156,937.45","109,944,703.00"
其他流动负债,,,,,,,,,,,,,,,,,,,"249,999.98","124,999.97",,,"518,181.82","388,636.36","259,090.90","157,159.09",,,,,,
流动资产合计,"101,021,535.54","154,414,199.62","201,066,423.86","197,669,166.27","446,227,435.60","453,137,703.86","464,322,482.35","466,269,294.60","444,793,116.87","438,384,411.45","464,713,824.39","465,366,500.81","479,904,284.66","491,273,055.53","513,579,569.58","515,262,635.62","539,026,568.71","675,576,475.56","614,458,664.99","591,258,820.75","604,033,484.62","591,664,076.69","1,427,296,317.79","1,431,641,566.18","1,401,296,216.35","1,398,021,948.31","1,193,236,152.85","1,212,064,869.58","1,453,255,003.33","1,384,232,357.95","1,369,504,758.58","1,422,154,955.60"
流动负债合计,"65,342,984.07","72,931,075.07","67,327,309.21","58,345,314.69","28,924,014.66","35,498,627.36","51,541,784.22","66,688,617.78","81,529,990.24","67,782,212.04","88,660,533.00","82,310,572.27","110,515,910.86","121,918,831.71","151,549,461.72","129,208,222.27","141,686,169.91","249,615,471.41","181,544,187.65","153,006,796.39","177,830,211.43","189,561,285.46","183,314,681.46","163,725,891.45","140,827,826.05","134,252,547.37","127,506,358.28","151,906,585.52","393,636,513.88","351,677,017.66","341,862,253.61","279,369,154.45"
可供出售金融资产,,,,,,,,,,,,,,"907,719.23","907,719.23",,"907,719.23","907,719.23","907,719.23","26,457,719.23","26,457,719.23","26,457,719.23","26,457,719.23","26,457,719.23","26,457,719.23","26,457,719.23","31,257,719.23","35,257,719.23","40,770,219.23","40,770,219.23","40,057,719.23",
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,000,000.00","8,000,000.00",,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"208,167.31","110,479.10","59,634.87"
长期股权投资,"4,585,652.77","907,719.23","907,719.23","907,719.23","907,719.23","907,719.23","907,719.23","907,719.23","907,719.23","907,719.23","907,719.23","907,719.23","907,719.23",,,"907,719.23",,,,,,,,,,,"143,906,538.43","144,123,072.33","8,375,111.88","7,647,863.70","7,467,148.55","6,761,901.25"
专项应付款,"3,719,623.44","5,571,372.61",,,,,,,,,,,,,,,,,,,,,"770,422.70","768,922.70","590,513.82","301,551.81","170,031.81","257,727.10","252,868.12",,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,"481,500.84","473,427.88","2,283,602.89","4,878,081.50","2,385,241.35","2,099,361.11","2,037,947.18","1,976,533.24","8,172,306.13","8,047,668.33"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"60,683,066.41","62,130,657.14","64,037,371.62","62,751,331.83","61,686,452.88","83,596,348.73","83,368,421.75","82,485,512.73","80,984,217.92","80,599,108.44","81,196,367.37","80,108,490.97","85,728,401.96","85,094,898.11","181,236,436.48","178,771,957.58","185,456,151.23","184,992,164.28","244,683,777.05","241,193,347.32","240,896,174.61","232,963,267.24","248,464,007.46","244,415,571.93","240,594,492.13","237,397,854.29","246,885,050.36","239,153,566.60","241,274,094.37","273,242,990.57","281,240,038.74","270,749,704.60"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,222,383.39","1,102,812.95","1,012,697.36","932,742.38"
在建工程,,"15,749,413.35","16,340,872.02","16,359,778.02","16,758,937.02","1,686,283.00","17,870,667.36","39,772,266.74","55,850,851.04","57,954,614.71","68,140,228.87","70,664,881.02","71,726,932.18","73,489,134.28","14,904,132.22","23,759,914.47","22,069,847.22","27,982,910.78","1,053,632.48","1,882,248.17","2,200,804.98","12,795,886.81","802,564.66","1,305,819.27","6,839,020.53","7,439,798.29","9,035,830.56","69,442,920.83","81,719,826.94","107,268,934.92","116,294,680.61","139,573,385.05"
其他非流动负债,"343,636.36","169,930.05",,,,,"666,666.67","566,666.68","466,666.69","366,666.70","266,666.71","166,666.72","66,666.73",,"1,860,041.35","1,860,041.35","2,860,041.35","1,291,666.65",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"4,063,259.80","5,741,302.66",,,,,"666,666.67","566,666.68","466,666.69","366,666.70","266,666.71","166,666.72","66,666.73",,"1,860,041.35","1,860,041.35","2,860,041.35","3,151,708.00","2,693,374.67","2,610,041.33","2,526,707.99","2,443,374.65","3,130,464.01","3,045,630.67","2,783,888.45","2,411,593.08","2,294,739.72","2,299,101.67","11,433,292.86","12,269,021.61","4,081,217.81","3,852,418.60"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"69,406,243.87","78,672,377.73","67,327,309.21","58,345,314.69","28,924,014.66","35,498,627.36","52,208,450.89","67,255,284.46","81,996,656.93","68,148,878.74","88,927,199.71","82,477,238.99","110,582,577.59","121,918,831.71","153,409,503.07","131,068,263.62","144,546,211.26","252,767,179.41","184,237,562.32","155,616,837.72","180,356,919.42","192,004,660.11","186,445,145.47","166,771,522.12","143,611,714.50","136,664,140.45","129,801,098.00","154,205,687.19","405,069,806.74","363,946,039.27","345,943,471.42","283,221,573.05"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"5,410,000.00","75,000,000.00","75,000,000.00","75,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","230,797,101.00","230,797,101.00","230,797,101.00","230,797,101.00","230,797,101.00","230,797,101.00","241,129,288.00","241,129,288.00","241,129,288.00","252,492,921.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"627,707.81","86,847,312.14","86,847,312.14","86,847,312.14","327,617,995.90","327,617,995.90","327,617,995.90","327,617,995.90","327,617,995.90","327,617,995.90","329,527,995.90","329,527,995.90","229,527,995.90","229,527,995.90","229,527,995.90","229,527,995.90","229,527,995.90","229,527,995.90","229,527,995.90","229,527,995.90","229,527,995.90","229,527,995.90","1,026,169,382.50","1,026,169,382.50","1,026,169,382.50","1,026,169,382.50","1,026,169,382.50","1,026,169,382.50","1,221,034,781.64","1,221,034,781.64","1,221,034,781.64","1,324,133,511.64"
无形资产,"16,243,353.80","40,379,232.92","38,753,966.91","38,533,415.82","38,330,458.07","38,148,146.99","37,924,660.91","37,701,174.83","37,477,688.75","37,254,202.67","37,030,716.59","36,807,230.51","36,803,822.30","36,569,145.83","36,707,288.29","36,762,555.91","38,029,961.20","37,791,776.25","37,985,053.19","37,725,019.26","47,226,892.00","85,993,488.32","86,872,797.16","86,258,402.05","84,642,259.70","83,635,709.51","82,629,834.32","81,678,736.15","90,855,847.78","90,060,771.99","88,422,570.58","87,436,930.06"
盈余公积,"2,705,000.00","3,490,660.85","9,466,020.36","9,466,020.36","9,466,020.36","9,466,020.36","12,653,181.57","12,653,181.57","12,653,181.57","12,653,181.57","16,336,681.31","16,336,681.31","16,336,681.31","16,336,681.31","23,345,953.35","23,345,953.35","23,345,953.35","23,345,953.35","34,126,970.10","34,126,970.10","34,126,970.10","34,126,970.10","41,665,832.97","41,665,832.97","41,665,832.97","41,665,832.97","45,921,030.29","45,921,030.29","45,921,030.29","45,921,030.29","52,354,263.94","52,354,263.94"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"328,270,889.64","328,270,889.64","328,226,998.45","328,226,998.45"
未分配利润,"104,661,332.67","30,189,751.10","83,579,215.36","87,676,267.41","99,246,130.76","106,385,125.41","112,866,621.27","120,561,804.23","98,739,531.69","107,926,943.98","118,419,381.15","126,735,307.96","129,633,978.34","152,021,472.10","169,318,367.74","199,518,267.70","214,387,662.43","243,567,787.08","257,081,539.99","286,489,985.50","284,435,835.76","302,700,695.13","310,567,786.38","334,226,979.12","332,030,441.27","342,943,403.06","333,473,487.25","343,394,506.51","364,104,667.81","384,819,575.88","397,672,646.39","423,890,976.86"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,"560,765.77","803,882.12","2,014,991.88","3,589,020.97","5,293,230.07","1,932,624.13","1,814,937.56"
少数股东权益,"100,000.00",,,,,,,,,,,,,,,,,,,,,,,,,"983,912.03","658,586.68","463,477.91","481,000.05","495,721.69","256,357.00","74,752.07"
递延所得税资产,"376,675.83","618,879.56","1,113,503.43","1,113,503.43","1,343,158.88","1,491,567.22","952,298.03","952,298.03","993,772.28","1,246,943.69","1,222,401.62","1,222,401.62","1,466,327.68","1,793,547.02","1,588,242.12","2,098,776.32","2,211,032.09","3,457,909.88","2,678,518.71","2,868,048.86","3,348,150.44","3,107,399.45","3,694,157.18","3,862,080.91","3,330,937.81","3,324,588.66","4,328,527.30","4,639,000.59","5,613,507.63","8,027,929.95","8,132,676.90","7,876,110.28"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,"9,543,745.13","30,677,481.02","26,678,432.14","25,896,921.44","24,106,543.26","18,499,959.76","3,206,702.66","4,376,585.63","4,284,495.30","5,378,483.50","1,576,184.00","5,216,230.26","8,830,223.60","17,507,306.45","52,351,909.20","10,476,947.10","22,146,227.42","10,886,129.00","10,323,827.75","9,958,661.56"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"81,888,748.81","119,785,902.20","121,153,433.21","119,665,748.33","119,026,726.08","125,830,065.17","141,023,767.28","161,818,971.56","176,214,249.22","177,962,588.74","188,497,433.68","189,710,723.35","206,176,948.48","228,531,925.49","262,022,250.48","268,197,844.95","272,781,254.23","273,632,440.18","290,515,403.32","314,502,968.47","324,414,236.56","366,696,244.55","368,348,930.53","367,989,251.53","372,978,255.89","381,201,823.70","573,584,532.87","588,886,315.82","824,652,693.04","873,445,492.31","890,270,591.07","915,504,016.37"
所有者权益(或股东权益)合计,"113,504,040.48","195,527,724.09","254,892,547.86","258,989,599.91","536,330,147.02","543,469,141.67","553,137,798.74","560,832,981.70","539,010,709.16","548,198,121.45","564,284,058.36","572,599,985.17","575,498,655.55","597,886,149.31","622,192,316.99","652,392,216.95","667,261,611.68","696,441,736.33","720,736,505.99","750,144,951.50","748,090,801.76","766,355,661.13","1,609,200,102.85","1,632,859,295.59","1,630,662,757.74","1,642,559,631.56","1,637,019,587.72","1,646,745,498.21","1,872,837,889.63","1,893,731,810.99","1,913,831,878.23","2,054,437,398.92"
资产总计,"182,910,284.35","274,200,101.82","322,219,857.07","317,334,914.60","565,254,161.68","578,967,769.03","605,346,249.63","628,088,266.16","621,007,366.09","616,347,000.19","653,211,258.07","655,077,224.16","686,081,233.14","719,804,981.02","775,601,820.06","783,460,480.57","811,807,822.94","949,208,915.74","904,974,068.31","905,761,789.22","928,447,721.18","958,360,321.24","1,795,645,248.32","1,799,630,817.71","1,774,274,472.24","1,779,223,772.01","1,766,820,685.72","1,800,951,185.40","2,277,907,696.37","2,257,677,850.26","2,259,775,349.65","2,337,658,971.97"
负债和所有者(或股东权益)合计,"182,910,284.35","274,200,101.82","322,219,857.07","317,334,914.60","565,254,161.68","578,967,769.03","605,346,249.63","628,088,266.16","621,007,366.09","616,347,000.19","653,211,258.07","655,077,224.16","686,081,233.14","719,804,981.02","775,601,820.06","783,460,480.57","811,807,822.94","949,208,915.74","904,974,068.31","905,761,789.22","928,447,721.18","958,360,321.24","1,795,645,248.32","1,799,630,817.71","1,774,274,472.24","1,779,223,772.01","1,766,820,685.72","1,800,951,185.40","2,277,907,696.37","2,257,677,850.26","2,259,775,349.65","2,337,658,971.97"
