科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"2,289,882.24","500,997.58","683,083.82","1,113,441.76","1,050,708.44","1,111,028.83","3,228,010.23","3,704,240.18","2,903,848.21","3,240,145.99","323,110.61","1,543,403.04","588,017.22","859,057.45","10,328,748.47","2,879,866.72","2,856,390.28","3,159,102.02","4,055,420.45","8,354,247.19","4,281,906.94","6,209,910.38","15,998,394.32","12,742,824.16","14,862,169.44","15,280,503.67","18,189,802.10","15,363,384.21","20,028,027.14","22,948,549.31","10,118,552.48","13,429,158.13","44,450,600.30","57,212,716.97","12,295,700.04","12,227,770.80","16,704,662.95","6,295,051.00","20,045,151.48","32,337,567.73","49,752,686.33","40,138,711.23"
应付职工薪酬,"3,201,485.42","3,272,165.35","3,007,522.41","2,922,324.97","1,672,063.15","1,326,124.88","2,380,007.85","3,370,831.48","4,674,502.82","4,736,110.16","6,354,238.87","16,828,632.41","5,600,689.96","5,613,347.34","5,616,689.29","5,696,489.05","9,678,377.66","16,768,660.72","20,826,149.46","19,935,009.11","25,504,319.17","22,291,921.83","25,267,968.29","18,501,998.41","22,633,530.96","22,945,455.36","20,575,093.11","22,894,324.56","31,184,077.30","26,282,877.54","26,647,134.92","35,520,573.07","61,836,466.31","43,145,761.91","27,941,631.85","49,548,256.32","48,727,744.60","39,482,912.20","42,713,026.42","49,223,324.11","105,741,947.28","87,518,175.37"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"6,635,272.75","8,505,148.88","6,785,756.22","4,361,033.44","9,841,114.96","6,238,473.75","5,109,041.93","5,410,291.25","15,878,158.00","16,026,482.01","9,562,903.23","13,790,447.93","17,923,051.90","14,639,569.09","7,144,817.05","12,040,778.88","15,636,919.79","14,305,376.52","19,303,867.41","20,832,888.37","32,874,477.68","22,484,820.44","12,185,591.19","21,128,419.11","19,937,971.47","15,843,388.91","8,763,749.67","17,240,840.13","15,262,716.40","15,574,234.58","19,460,722.52","35,741,749.72","47,995,836.11","34,532,487.44","34,587,047.90","35,858,569.52","53,206,642.29","38,206,735.16","24,514,515.05","11,551,038.88","8,532,494.49","6,534,207.61"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,"73,953.40","318,199.27","37,983.33","27,500.00","247,780.00","597,225.62","774,775.34","411,575.71","387,443.17","341,814.93","601,953.92","1,183,476.28","2,243,955.03","7,675,698.88","7,878,423.80","9,369,848.94","11,645,260.23","14,577,522.97",,"6,099,047.75","7,734,303.48"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,"10,625,848.15","3,257,194.25",,,,,,,,,,,,,,,"10,648,585.01",,,,,,,"51,252,517.20","19,290,220.76","19,290,220.76",,,"36,664,532.05",,,
存货,"50,353,083.41","50,077,750.46","55,352,960.77","55,338,445.05","51,635,712.82","67,163,079.36","54,540,530.83","59,221,932.75","63,865,295.57","66,230,105.73","91,402,640.53","122,113,798.62","96,926,244.75","97,456,650.66","127,794,165.39","108,169,574.69","116,001,585.60","187,539,076.41","217,656,553.63","227,481,009.12","186,480,938.94","193,895,757.98","272,874,014.64","257,099,613.36","236,361,745.37","252,167,079.32","221,215,864.04","198,017,001.08","233,228,826.22","266,628,036.45","390,084,870.24","511,396,593.93","533,747,346.14","648,473,258.90","707,095,676.71","916,457,641.59","907,073,966.17","1,165,962,804.43","1,119,678,667.27","1,205,554,830.08","1,200,328,696.80","1,235,303,742.21"
其他应付款,"13,598,831.25","14,033,576.92","14,835,104.83","12,217,185.33","5,642,328.10","5,229,834.42","7,093,224.32","11,278,650.68","8,206,797.12","6,314,480.11","6,462,899.74","8,756,830.02","9,960,813.29","20,726,678.75","17,382,423.69","15,688,293.51","15,317,740.52","18,941,303.76","26,296,708.82","46,174,511.19","13,002,026.57","12,726,635.09","51,495,988.82","46,932,294.18","30,042,518.80","35,695,824.43","32,056,615.01","56,497,195.73","23,540,369.54","10,306,596.27","10,860,632.51","20,686,486.31","4,645,106.92","16,968,707.43","7,571,308.62","9,818,456.20","14,142,517.43","17,836,037.20","18,330,628.18","62,858,256.95","48,451,884.17","69,022,849.26"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,"2,353,567.57","2,274,018.86","1,432,415.78","842,260.73",,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,598,620.20","50,598,620.20","109,276,099.58","87,859,086.17","105,775,980.48","120,775,980.48","213,293,850.84","241,406,730.88","306,451,473.47","697,527,555.31"
其他流动资产,,,,,,,,,,,,,,,,"6,011,611.42",,"3,125,583.59",,,,,,"7,560.00",,"4,820.99",,"15,652.35","16,730,879.37","20,871,433.03","45,347,375.41","41,901,478.50","54,371,599.17","66,945,291.77","117,695,466.57","150,526,803.06","171,505,617.62","224,643,092.58","189,086,149.97","103,542,129.86","84,867,829.34","72,566,419.18"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,600,000.00","30,000,000.00","32,600,000.00","32,600,000.00",,,,,,,,,,
流动资产合计,"125,418,855.32","153,349,113.12","162,437,424.84","148,228,566.00","512,312,909.48","459,796,964.81","454,628,706.07","451,936,228.46","460,177,308.81","447,791,237.66","430,466,015.88","465,779,304.70","516,985,862.85","500,142,406.27","493,359,985.44","505,816,583.98","562,774,748.18","625,983,425.25","690,187,312.93","812,188,321.21","865,235,081.35","892,535,007.70","923,385,160.13","856,372,593.14","800,780,009.98","810,093,177.00","806,282,281.75","874,779,918.01","1,279,800,822.32","1,224,844,484.99","1,381,520,085.79","1,677,553,395.73","2,114,204,627.18","2,357,886,459.80","2,171,151,174.79","2,585,460,625.57","2,926,290,898.53","3,476,733,137.58","3,813,585,760.49","4,767,509,219.11","4,584,910,655.86","4,686,418,853.04"
流动负债合计,"73,186,020.81","90,594,274.72","90,154,237.90","75,250,272.78","63,480,935.25","41,471,364.39","49,523,173.83","63,426,145.62","102,581,216.38","91,634,445.37","100,379,235.88","108,864,067.36","130,263,946.30","113,937,510.76","123,368,605.84","119,274,216.49","134,973,890.99","185,508,161.09","250,161,541.58","347,061,955.41","353,172,408.38","418,335,071.04","501,577,441.78","449,940,941.54","419,458,774.80","426,224,169.92","515,132,545.96","636,248,145.48","548,271,543.67","691,637,054.47","1,018,163,092.86","1,409,467,205.61","1,751,000,059.91","1,808,169,133.16","1,947,803,084.55","2,523,320,837.90","2,850,435,471.45","3,445,001,986.60","3,925,056,385.38","4,391,764,582.01","4,185,591,171.24","4,600,884,343.39"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"676,744.80","20,676,744.80","20,676,744.80",,,,,"159,156,794.98","159,156,794.98","159,156,794.98","159,156,794.98","159,156,794.98",
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105,000,000.00","105,000,000.00","27,043,339.80","149,956,314.80","304,159,027.49","378,101,625.25","477,389,051.92","584,592,271.92","450,083,191.32","717,286,411.32","585,805,707.50","411,934,927.50"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,000,000.00",,"375,000,000.00","1,033,469,060.00","1,155,200,000.00","1,283,570,000.00","626,500,000.00","652,500,000.00","872,310,000.00","1,253,228,756.74","1,114,586,144.08","900,543,448.28"
长期股权投资,,,,,,,,,,,,,,,,,,,,,,"39,000,000.00",,,,"4,900,000.00","4,900,000.00","4,148,489.66","3,720,532.93","4,500,000.00","4,500,000.00","3,210,653.20","36,626,474.84","65,351,202.80","636,200,362.15","696,513,864.56","502,409,025.62","538,434,231.33","517,637,077.26","602,301,959.16","734,196,521.92","688,191,109.07"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,000,000.00",,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,"265,335,238.71","271,112,698.71","215,432,535.25","218,321,265.25","184,339,909.13","187,474,198.61","113,576,286.00","92,924,981.64","94,782,067.98","96,639,154.32","88,793,337.62",,,,,,,,,
固定资产,"29,789,342.53","36,281,856.82","39,269,772.05","45,651,930.99","40,397,721.64","42,707,672.18","47,059,160.06","54,435,500.03","69,203,698.71","70,203,978.53","73,867,363.58","84,679,756.14","88,181,699.98","187,696,963.30","198,389,195.61","200,295,785.75","215,595,207.47","215,359,073.19","228,663,564.23","231,592,898.42","263,680,912.32","263,744,705.27","301,728,704.46","333,571,819.13","338,790,553.36","337,973,327.10","354,053,413.91","373,631,553.15","393,603,160.95","437,490,509.44","657,789,270.63","742,638,587.34","1,012,868,353.25","1,012,016,180.86","1,428,990,780.77","1,940,770,773.87","1,470,899,337.81","2,094,855,925.95","2,106,352,995.30","2,206,569,611.92","2,485,963,584.99","2,534,026,477.86"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,"5,555,265.05","5,555,265.05","5,555,265.05","5,555,265.05","6,521,388.69","6,521,388.69","6,521,388.69","6,521,388.69","1,385,365.02","1,231,435.57",,,"4,792,223.90","4,542,208.59","4,292,193.28","78,040,910.79","75,615,666.63","73,678,039.72"
在建工程,"3,872,610.23","1,627,892.84","4,304,734.94","5,522,881.91","10,588,855.96","23,877,255.96","66,603,069.98","83,809,803.52","117,673,248.68","129,786,621.73","153,679,692.38","150,070,310.21","149,734,457.69","47,964,193.96","46,844,651.78","53,040,672.48","37,302,144.04","38,643,277.08","42,127,273.64","44,514,502.35","48,266,439.97","57,690,052.72","61,263,380.36","63,022,360.10","67,973,402.63","87,844,137.25","88,312,400.97","98,189,961.11","218,899,895.71","339,128,360.79","343,977,149.34","546,991,867.40","357,923,503.84","734,416,268.84","908,389,646.45","946,117,846.71","1,600,774,063.72","1,209,816,279.32","1,490,401,135.85","1,720,834,434.31","1,272,647,056.79","1,304,855,637.40"
其他非流动负债,,,,,"4,570,000.00","4,620,000.00","4,620,000.00","4,620,000.00","5,620,000.00","8,620,000.00","8,620,000.00","8,620,000.00","30,902,560.04","30,456,213.67","30,038,873.73","31,121,533.79","24,619,714.80","23,111,358.82","23,411,358.82","20,402,718.42","21,088,048.13","19,755,548.13","19,893,048.13","18,780,548.13",,,,,,,,,,,,,,,,,,
工程物资,,,,,"14,249,622.23","32,553,083.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,"4,570,000.00","4,620,000.00","4,620,000.00","4,620,000.00","5,620,000.00","8,620,000.00","8,620,000.00","8,620,000.00","30,902,560.04","30,456,213.67","30,038,873.73","31,121,533.79","24,619,714.80","23,111,358.82","23,411,358.82","20,402,718.42","21,088,048.13","19,755,548.13","285,228,286.84","289,893,246.84","240,618,941.68","243,021,421.68","210,193,815.56","213,941,855.04","166,039,451.48","146,101,897.12","272,988,942.08","275,541,675.38","542,458,314.77","1,234,351,078.22","1,735,807,428.46","1,947,949,439.38","1,412,810,503.09","1,547,052,370.94","1,655,923,838.20","2,385,998,425.48","2,144,314,333.32","1,756,836,515.76"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"73,186,020.81","90,594,274.72","90,154,237.90","75,250,272.78","68,050,935.25","46,091,364.39","54,143,173.83","68,046,145.62","108,201,216.38","100,254,445.37","108,999,235.88","117,484,067.36","161,166,506.34","144,393,724.43","153,407,479.57","150,395,750.28","159,593,605.79","208,619,519.91","273,572,900.40","367,464,673.83","374,260,456.51","438,090,619.17","786,805,728.62","739,834,188.38","660,077,716.48","669,245,591.60","725,326,361.52","850,190,000.52","714,310,995.15","837,738,951.59","1,291,152,034.94","1,685,008,880.99","2,293,458,374.68","3,042,520,211.38","3,683,610,513.01","4,471,270,277.28","4,263,245,974.54","4,992,054,357.54","5,580,980,223.58","6,777,763,007.49","6,329,905,504.56","6,357,720,859.15"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"50,000,000.00","55,000,000.00","66,000,000.00","66,000,000.00","88,000,000.00","88,000,000.00","132,000,000.00","132,000,000.00","132,000,000.00","132,000,000.00","198,000,000.00","198,000,000.00","198,000,000.00","198,000,000.00","198,000,000.00","198,330,000.00","198,330,000.00","198,330,000.00","198,330,000.00","198,330,000.00","199,068,900.00","199,078,100.00","398,281,300.00","398,281,300.00","398,281,300.00","398,281,300.00","398,281,300.00","399,543,500.00","427,058,061.00","427,058,061.00","427,236,310.00","427,104,310.00","427,104,310.00","428,881,310.00","855,985,593.00","855,985,593.00","856,366,226.00","856,366,226.00","855,152,056.00","855,152,056.00","855,152,056.00","855,152,056.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"28,915,059.55","23,915,059.55","12,915,059.55","12,915,059.55","364,842,987.01","364,842,987.01","320,842,987.01","320,842,987.01","320,842,987.01","320,842,987.01","254,842,987.01","254,842,987.01","254,842,987.01","254,842,987.01","254,842,987.01","256,948,387.01","261,220,407.01","261,220,407.01","261,220,407.01","261,220,407.01","274,689,562.12","274,817,258.12","76,544,802.12","76,544,802.12","77,214,253.62","77,214,253.62","77,214,253.62","85,344,411.62","652,981,615.53","652,981,615.53","654,120,626.64","653,787,986.64","668,637,591.19","693,135,731.19","251,421,552.03","251,421,552.03","1,024,940,819.28","1,067,202,214.58","1,059,357,573.38","1,059,357,573.38","1,021,162,377.93","1,021,162,377.93"
无形资产,"6,686,391.85","20,189,280.04","19,722,758.08","19,567,250.76","27,419,257.36","26,776,757.26","26,147,722.80","25,505,222.70","24,862,722.60","24,220,222.50","23,577,722.40","22,935,222.30","36,293,682.28","34,979,246.41","33,606,765.88","32,283,539.75","35,711,318.74","35,361,240.33","40,375,496.46","40,417,258.08","41,026,521.78","51,548,406.18","87,899,501.10","79,942,620.73","86,901,264.98","84,149,771.41","80,056,750.02","74,870,638.81","126,452,249.89","123,538,962.89","121,735,020.81","121,780,547.43","116,662,059.10","179,102,321.20","154,417,652.74","158,960,117.38","199,869,469.70","231,126,395.89","294,436,272.22","288,907,086.62","281,321,391.29","273,758,448.10"
盈余公积,"1,458,245.32","4,560,486.18","4,560,486.18","4,560,486.18","8,555,791.52","8,555,791.52","8,555,791.52","8,555,791.52","14,217,650.71","14,217,650.71","14,217,650.71","14,217,650.71","22,840,539.22","22,840,539.22","22,840,539.22","22,840,539.22","32,703,335.01","32,703,335.01","32,703,335.01","32,703,335.01","48,846,738.49","48,846,738.49","48,846,738.49","48,846,738.49","63,717,563.29","63,717,563.29","63,717,563.29","63,717,563.29","72,848,331.36","72,848,331.36","72,848,331.36","72,848,331.36","94,086,800.46","94,086,800.46","100,816,705.16","100,816,705.16","133,988,833.98","133,988,833.98","133,988,833.98","133,988,833.98","180,896,858.91","180,896,858.91"
开发支出,,"2,546,411.59","4,775,340.33","6,371,188.54",,"2,186,221.19","3,533,959.19","9,539,236.17","16,200,030.25","21,176,131.26","24,842,821.63","30,346,411.31","12,220,573.07","17,055,315.90","23,173,278.09","26,374,501.33","10,090,838.47","14,343,198.37","7,770,571.56","2,691,653.53","16,988,499.51","22,024,875.68","23,815,310.36","27,475,148.61","25,610,694.76","38,306,845.32","43,505,287.39","41,744,455.61","37,905,538.65","57,957,844.30","48,097,723.55","49,230,886.02","52,991,130.50","66,055,646.87","70,389,529.83","80,300,659.20","73,593,349.12","92,904,773.53","99,362,898.63","63,495,304.39","70,030,924.44","71,413,689.63"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,"2,420.53","2,420.53","363,243,428.38","363,243,428.11","314,702,479.61","314,702,479.61","314,702,479.61","314,700,059.08","314,700,059.08","314,700,059.08","314,700,059.08","314,700,059.08","314,700,059.08","314,700,059.08",,,"65,798,821.25","65,798,821.25","65,798,821.25","65,798,821.25","65,798,821.25","65,798,821.25"
未分配利润,"13,124,207.99","41,044,375.82","58,070,049.05","67,822,749.43","77,002,124.06","82,347,330.68","84,519,215.54","98,528,180.36","114,758,856.72","128,158,317.49","133,401,111.17","173,869,165.23","172,119,588.42","189,857,057.98","190,080,990.75","213,573,004.71","240,778,130.63","263,027,303.78","279,030,992.11","321,531,974.32","365,540,048.24","392,687,621.34","417,863,992.27","425,429,214.16","434,905,164.03","461,220,004.71","476,684,240.77","508,447,574.21","555,905,064.56","593,551,569.18","612,839,122.90","682,640,317.04","754,449,753.63","776,877,030.47","941,813,017.67","1,032,419,306.83","1,066,660,026.86","1,140,889,837.91","1,139,725,514.46","1,360,785,638.46","1,504,751,068.95","1,705,030,336.33"
长期待摊费用,"381,275.46","551,235.67","666,810.27","683,757.57","619,892.15","1,075,939.78","1,224,970.78","1,883,534.61","428,455.91","819,963.04","1,552,123.04","3,127,619.79","3,220,300.03","19,763,137.71","21,465,226.18","21,943,704.36","23,883,571.09","26,763,752.10","29,112,822.04","29,858,125.73","16,259,514.65","16,006,195.35","16,191,641.01","15,506,500.70","18,937,920.28","17,104,258.39","15,578,811.26","13,962,680.92","16,489,112.04","17,438,963.43","17,836,639.68","16,703,600.43","16,293,317.51","19,038,047.95","5,652,805.60","7,811,542.72","20,653,925.18","25,289,443.73","23,933,594.44","29,308,548.45","49,351,103.13","46,066,495.84"
少数股东权益,,,,,,,,,,,,,,,,,"2,997,203.59","2,818,254.65","3,639,342.44","3,424,239.26","7,723,866.25","7,680,652.78","52,514,890.60","53,442,968.73","46,296,793.16","48,238,848.53","51,602,615.95","56,153,774.03","64,852,190.58","108,836,567.24","116,689,188.28","134,391,272.76","149,879,233.90","152,772,111.61","-99,692.74","969,084.59","115,134,108.05","127,162,740.11","132,248,440.22","132,992,520.77","140,052,446.29","141,747,309.66"
递延所得税资产,"535,058.28","568,406.19","522,992.17","522,992.17","863,579.02","863,579.02","863,579.02","863,579.02","1,475,245.86","1,475,245.86","1,475,245.86","1,475,245.86","2,333,045.09","2,333,045.09","2,332,893.57","2,332,893.57","2,664,854.04","2,664,854.04","2,659,936.11","2,659,936.11","2,888,547.50","2,867,692.47","3,330,326.30","3,244,741.36","3,186,750.81","3,155,779.11","3,164,564.35","3,251,906.45","3,922,222.90","4,084,712.11","9,175,170.03","10,753,265.92","19,240,607.24","21,296,042.77","23,009,641.09","22,395,760.42","53,059,477.99","56,326,410.99","59,584,449.85","135,971,516.29","127,790,734.83","127,676,799.36"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,"7,600,000.00","7,600,000.00","7,600,000.00","20,751,934.00","15,781,634.00","15,781,634.00",,,"23,609,714.17","19,687,786.56","82,270,345.89","164,117,160.87","92,462,663.71","168,654,454.07","254,877,750.41","151,541,491.44","346,105,931.32","418,410,964.94","435,346,094.71","274,551,328.46","387,830,824.81","367,221,995.57","271,202,841.35","280,186,333.60","200,752,723.16","304,346,671.45"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"41,264,678.35","61,765,083.15","69,262,407.84","78,320,001.94","94,138,928.36","130,040,508.79","145,432,461.83","176,036,876.05","229,843,402.01","247,682,162.92","278,994,968.89","292,634,565.61","291,983,758.14","309,791,902.37","325,812,011.11","336,271,097.24","332,847,933.85","340,735,395.11","358,309,664.04","372,486,308.22","404,894,490.26","468,665,982.20","857,472,291.97","886,006,618.74","879,712,780.60","907,824,384.75","986,544,053.40","1,088,616,905.66","1,208,155,435.86","1,468,170,610.91","1,793,365,528.33","1,978,227,703.06","2,273,411,436.68","2,830,386,735.31","3,662,396,513.34","4,127,421,893.32","4,534,045,090.18","4,840,931,072.54","5,087,866,881.13","5,552,530,410.97","5,447,009,656.78","5,575,290,944.94"
所有者权益(或股东权益)合计,"93,497,512.86","124,519,921.55","141,545,594.78","151,298,295.16","538,400,902.59","543,746,109.21","545,917,994.07","559,926,958.89","581,819,494.44","595,218,955.21","600,461,748.89","640,929,802.95","647,803,114.65","665,540,584.21","665,764,516.98","691,691,930.94","736,029,076.24","758,099,300.45","774,924,076.57","817,209,955.60","895,869,115.10","923,110,370.73","994,051,723.48","1,002,545,023.50","1,020,415,074.10","1,048,671,970.15","1,067,499,973.63","1,113,206,823.15","1,773,645,263.03","1,855,276,144.31","1,883,733,579.18","1,970,772,217.80","2,094,157,689.18","2,145,752,983.73","2,149,937,175.12","2,241,612,241.61","3,197,090,014.17","3,325,609,852.58","3,320,472,418.04","3,542,276,622.59","3,702,014,808.08","3,903,988,938.83"
