科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
收到其他与筹资活动有关的现金,,"10,000,000.00",,,"12,300,000.00",,,,"17,000,000.00",,,,"6,000,000.00",,,,"6,300,000.00",,,,,,,,"462,400.00",,"248,000.00","294,250.00","1,307,200.00",,,,"729,600.00",,"1,464,000.00","1,464,000.00","2,076,000.00",,
支付其他与经营活动有关的现金,"287,263,608.40","313,934,008.16","147,960,494.61","231,812,060.89","310,237,987.76","88,543,026.93","139,722,862.74","198,113,400.51","291,436,962.09","65,869,420.87","156,176,519.43","255,654,257.68","341,948,764.64","107,919,355.67","155,727,292.91","243,400,218.46","308,191,321.37","132,576,153.27","175,788,255.78","314,153,772.72","415,612,004.64","114,929,287.24","149,833,477.60","252,823,501.48","435,670,066.79","86,883,427.71","112,844,961.09","254,507,656.73","468,653,820.69","82,209,956.62","116,492,705.78","221,876,308.28","445,879,285.26","111,788,038.84","132,345,731.16","265,667,345.33","438,346,241.29","122,765,005.76","185,826,333.45"
筹资活动现金流入小计,"362,000,000.00","362,000,000.00","150,000,000.00","1,009,278,300.00","1,046,578,300.00",,,,"17,000,000.00",,,,"6,000,000.00",,"70,000,000.00","70,000,000.00","76,300,000.00",,,"20,000,000.00","20,000,000.00",,,"30,000,000.00","50,462,400.00",,"248,000.00","294,250.00","51,307,200.00",,,"50,000,000.00","50,729,600.00","40,000,000.00","51,464,000.00","51,464,000.00","142,076,000.00",,
经营活动现金流出小计,"802,515,576.56","854,801,494.24","451,524,831.25","683,490,779.56","943,628,967.54","221,099,658.66","473,440,795.83","718,162,646.22","918,374,896.40","192,293,144.07","534,491,152.19","746,107,902.08","1,079,276,874.83","259,318,938.12","560,910,826.31","850,711,496.12","1,098,584,732.02","315,429,108.64","657,607,966.18","1,062,518,304.04","1,285,285,091.68","297,767,503.34","676,961,443.66","978,112,018.75","1,235,071,466.81","318,542,445.45","636,245,034.47","920,341,610.83","1,303,327,370.59","282,320,683.97","569,801,008.06","875,241,408.24","1,276,542,197.13","306,557,197.79","661,104,377.70","994,379,021.58","1,359,846,859.45","352,557,497.65","672,295,908.19"
偿还债务支付的现金,"183,000,000.00","355,100,000.00","152,000,000.00","302,000,000.00","328,100,000.00",,,,"26,100,000.00",,,,"1,100,000.00",,,,"71,100,000.00",,,,,"1,100,000.00","2,200,000.00","2,200,000.00","22,200,000.00",,,,"50,000,000.00",,,"50,000,000.00","50,000,000.00","20,000,000.00",,,"90,000,000.00",,"70,000,000.00"
经营活动产生的现金流量净额,"164,390,698.73","190,965,906.27","181,347,419.92","225,394,369.49","363,289,565.81","53,070,941.77","141,599,526.32","116,765,441.03","285,487,714.06","157,912,334.32","292,341,946.09","380,242,672.35","341,049,794.66","48,328,270.98","101,324,190.40","202,270,519.72","302,589,346.58","38,462,537.66","292,794,464.38","105,255,612.50","314,159,410.24","143,853,442.83","323,777,615.76","292,720,852.15","396,529,896.12","39,110,120.21","208,704,224.64","302,850,617.12","398,495,405.70","48,658,194.81","289,443,996.87","453,665,758.70","536,851,083.14","9,205,501.79","188,759,244.26","250,354,774.30","387,823,159.97","91,275,277.28","289,874,476.21"
分配股利、利润或偿还利息支付的现金,"151,599,410.66","227,128,178.58","172,945,480.03","177,113,263.20","177,356,411.04","240,489,948.92","250,443,008.92","250,792,526.25","251,224,036.15",,"100,259,888.88","99,986,745.84","100,018,302.09",,"236,395,790.55","237,608,512.77","239,004,275.00",,"295,141,841.25","296,685,709.17","295,588,489.89","89,286.68","324,903,276.68","325,374,943.34","326,508,362.22","588,500.00","355,297,000.00","356,051,819.43","356,824,652.76","523,251.79","296,585,450.24","293,705,777.52","296,571,458.07","727,018.28","237,591,750.23","238,877,296.06","240,557,161.81","966,666.66","238,229,266.47"
收回投资收到的现金,,,,,,,,,"2,104,205.22",,,"319,500,000.00","691,490,000.00",,,,"880,350,000.00",,,,"1,395,400,000.00","270,000,000.00","394,000,000.00","648,000,000.00","1,141,000,000.00","210,000,000.00","678,000,000.00","793,000,000.00","1,144,800,000.00","90,000,000.00","306,000,000.00","550,370,000.00","711,540,000.00","199,100,000.00","533,600,000.00","833,220,000.00","1,110,320,000.00","347,890,000.00","668,690,000.00"
支付其他与筹资活动有关的现金,"10,000,000.00","12,300,000.00",,,"17,000,000.00",,,,,,,,"6,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,
取得投资收益收到的现金,"274,689.14","161,885.92","30,000.00","218,828.88","218,828.88",,"30,000.00","30,000.00","30,000.00",,,,"7,321,168.03",,"3,663,321.07","3,237,419.42","6,744,823.97","1,707,132.22","4,205,880.33","6,563,118.70","12,276,656.51","3,960,511.41","5,793,996.51","9,899,078.69","15,045,242.40","2,082,506.38","5,472,083.34","7,997,358.04","10,336,367.80","2,252,554.27","1,719,602.75","3,201,733.60","4,758,956.59","3,098,189.00","6,419,561.56","23,071,357.89","11,621,464.69","5,016,912.99","9,019,304.78"
筹资活动现金流出小计,"344,599,410.66","594,528,178.58","324,945,480.03","479,113,263.20","522,456,411.04","240,489,948.92","250,443,008.92","250,792,526.25","277,324,036.15",,"100,259,888.88","99,986,745.84","107,118,302.09",,"236,395,790.55","237,608,512.77","310,104,275.00",,"295,141,841.25","296,685,709.17","295,588,489.89","1,189,286.68","327,103,276.68","327,574,943.34","348,708,362.22","588,500.00","355,297,000.00","356,051,819.43","406,824,652.76","523,251.79","296,585,450.24","343,705,777.52","346,571,458.07","20,727,018.28","237,591,750.23","238,877,296.06","330,557,161.81","966,666.66","308,229,266.47"
处置固定资产、无形资产和其他长期资产收回的现金净额,"5,492,788.77","236,214.00",,"425,662.25","640,217.87","8,613.17","119,161.93","65,322.93","2,895,165.00",,,,"303,702.60",,"-64,002.25","-64,002.25","104,408.00","564,220.04","161,043.73","564,220.04","102,965,752.98",,,"-60,117.88","54,238.03",,,,"70,615.39","110,773.77","343,395.26","295,329.15","299,487.67","-83,556.99","31,306.36","15,555.53","1,564,786.03","1,392,478.63","1,004,261.66"
筹资活动产生的现金流量净额,"17,400,589.34","-232,528,178.58","-174,945,480.03","530,165,036.80","524,121,888.96","-240,489,948.92","-250,443,008.92","-250,792,526.25","-260,324,036.15",,"-100,259,888.88","-99,986,745.84","-101,118,302.09",,"-166,395,790.55","-167,608,512.77","-233,804,275.00",,"-295,141,841.25","-276,685,709.17","-275,588,489.89","-1,189,286.68","-327,103,276.68","-297,574,943.34","-298,245,962.22","-588,500.00","-355,049,000.00","-355,757,569.43","-355,517,452.76","-523,251.79","-296,585,450.24","-293,705,777.52","-295,841,858.07","19,272,981.72","-186,127,750.23","-187,413,296.06","-188,481,161.81","-966,666.66","-308,229,266.47"
处置子公司及其他营业单位收到的现金净额,"2,733,941.24",,,,,,,,,,,,,,,,,,,,,,,,"12,902,567.17",,,,,,,,,,,,,,
四、汇率变动对现金的影响,"201,034.17","29,411.26",,,,,,,"181,777.72",,,,,,,,,,,,"-3,304.19",,,,278.07,,,,,,,,,,,,"106,153.34",,
收到其他与投资活动有关的现金,"2,868,211.97","3,952,896.87","305,970.00","1,663,352.88","3,178,865.81","4,547,982.18","5,274,866.97","9,233,262.27","11,172,381.73","1,580,924.39","6,168,740.90","12,133,834.15","18,230,353.58","3,443,325.30","5,086,910.17","6,778,348.22","71,986,789.04","1,130,000.00","12,877,400.00","3,405,192.84","33,604,822.88","3,694,211.53",,"4,980,561.61","3,690,000.00","2,256,560.54","5,241,246.09","6,489,994.05","11,220,000.00","611,200.00","11,195,082.36","2,731,200.00","6,720,000.00",,,"27,753,453.65","20,630,000.00","2,100,000.00","2,272,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"11,369,631.12","4,350,996.79","335,970.00","2,307,844.01","4,037,912.56","4,556,595.35","5,424,028.90","9,328,585.20","16,201,751.95","1,580,924.39","6,168,740.90","331,633,834.15","717,345,224.21","3,443,325.30","8,686,228.99","9,951,765.39","959,186,021.01","3,401,352.26","17,244,324.06","10,532,531.58","1,544,247,232.37","277,654,722.94","399,793,996.51","662,819,522.42","1,172,692,047.60","214,339,066.92","688,713,329.43","807,487,352.09","1,166,426,983.19","92,974,528.04","319,258,080.37","556,598,262.75","723,318,444.26","202,114,632.01","540,050,867.92","884,060,367.07","1,144,136,250.72","356,399,391.62","680,985,566.44"
五、现金及现金等价物净增加额,"172,197,764.82","-75,822,537.55","3,013,225.29","751,101,148.85","836,768,657.56","-253,950,127.38","-177,319,705.26","-205,405,289.78","-56,895,249.64","79,184,072.14","-88,400,506.04","62,871,162.27","94,038,609.82","-91,196,357.31","-170,894,362.35","-150,199,494.26","-131,012,935.50","-72,010,868.12","-290,626,288.55","-533,679,977.76","-346,481,697.38","225,156,460.03","-114,255,437.19","-82,659,867.95","-67,922,495.46","-34,182,321.79","-72,610,898.07","-55,983,541.21","80,589,729.15","12,991,105.78","-171,821,032.84","-21,667,847.76","-11,897,164.75","-24,577,309.07","-65,341,448.93","-15,979,958.75","13,994,174.93","100,739,680.33","94,400,708.33"
购建固定资产、无形资产和其他长期资产支付的现金,"17,594,188.54","38,640,673.29","3,724,684.60","6,766,101.45","54,680,709.77","71,087,715.58","73,900,251.56","80,706,789.76","98,442,457.22","6,309,186.57","53,151,304.15","105,518,598.39","126,748,106.96","91,967,953.59","65,508,991.19","145,813,266.60","205,634,028.09","63,874,758.04","146,812,901.77","172,782,412.67","312,845,466.65","70,162,419.06","120,723,772.78","156,625,299.18","211,284,416.44","20,043,008.92","47,979,452.14","125,563,940.99","125,015,206.98","12,118,365.28","47,737,659.84","49,260,591.69","65,359,334.08","17,170,424.59","30,023,810.88","66,839,586.05","61,530,227.29","18,678,321.91","57,140,067.85"
期初现金及现金等价物余额,"197,386,182.52","369,583,947.34","293,761,409.79","293,761,409.79","293,761,409.79","1,130,530,067.35","1,130,530,067.35","1,130,530,067.35","1,130,530,067.35","1,073,634,817.71","1,073,634,817.71","1,073,634,817.71","1,073,634,817.71","1,167,673,427.53","1,167,673,427.53","1,167,673,427.53","1,167,673,427.53","1,036,660,492.03","1,036,660,492.03","1,036,660,492.03","1,036,660,492.03","690,178,794.65","690,178,794.65","690,178,794.65","693,922,599.27","626,300,103.81","626,300,103.81","626,300,103.81","626,000,103.81","706,889,832.96","706,889,832.96","731,418,503.79","731,418,503.79","719,821,339.04","719,521,339.04","719,521,339.04","719,521,339.04","733,515,513.97","733,515,513.97"
投资支付的现金,,,,,,,,,,"74,000,000.00","233,500,000.00","443,500,000.00","736,490,000.00","51,000,000.00","49,000,000.00","49,000,000.00","953,350,000.00","50,000,000.00","158,000,000.00","200,000,000.00","1,595,400,000.00","125,000,000.00","390,000,000.00","584,000,000.00","1,083,822,900.50","267,000,000.00","567,000,000.00","685,000,000.00","1,003,800,000.00","116,000,000.00","436,200,000.00","629,900,000.00","851,800,000.00","238,000,000.00","578,000,000.00","896,142,218.01","1,268,060,000.00","327,290,000.00","511,090,000.00"
期末现金及现金等价物余额,"369,583,947.34","293,761,409.79","296,774,635.08","1,044,862,558.64","1,130,530,067.35","876,579,939.97","953,210,362.09","925,124,777.57","1,073,634,817.71","1,152,818,889.85","985,234,311.67","1,136,505,979.98","1,167,673,427.53","1,076,477,070.22","996,779,065.18","1,017,473,933.27","1,036,660,492.03","964,649,623.91","746,034,203.48","502,980,514.27","690,178,794.65","915,335,254.68","575,923,357.46","607,518,926.70","626,000,103.81","592,117,782.02","553,689,205.74","570,316,562.60","706,589,832.96","719,880,938.74","535,068,800.12","709,750,656.03","719,521,339.04","695,244,029.97","654,179,890.11","703,541,380.29","733,515,513.97","834,255,194.30","827,916,222.30"
