科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"1,292,349.77","1,483,997.46","3,175,508.66","3,520,394.67","633,084.23",,,"5,541,849.01","416,740.00","416,740.00","416,740.00","416,740.00",,,,,,,,,,,,"3,956,924.98","2,723,234.00","6,545,074.00","7,995,074.00","59,116,543.67","6,100,000.00","40,917,626.41","49,967,626.41","77,362,339.10","610,000.00","14,482,689.15","30,104,503.44","63,806,346.36",,"697,927.93",,"616,197,702.61","226,411,851.91","418,613,251.70","847,123,214.01","1,862,149,843.16","650,362,028.95","1,163,345,524.68"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"186,836,904.99","325,050,604.99","492,913,604.99",,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,696.11","12,696.11",,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,"35,210,297.10","42,710,297.10",,,,,"669,458.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,563.54","6,873.39",,,
收到其他与经营活动有关的现金,"1,695,136.27","29,250.00","18,645,525.71","49,923,175.27","17,953,008.68","6,257,195.30","6,692,409.68","7,283,207.85",,"15,853,798.84","18,856,158.92","3,001,347.80","14,050.00","14,050.00","14,129.49","5,000,308.58",,"107,357.17","138,411.14","6,590.89",,,,"41,261.61",750.67,"1,232.24","1,839.64","3,871,473.72","12,968,246.57","17,730,694.13","17,815,202.15","13,827,685.44","70,469.37","143,743.23","484,972.75","481,018.17","8,970.98","517,555.28","1,673,254.63","41,820,651.80","2,164,311.23","34,617,563.63","52,729,633.34","168,565,979.91","21,903,510.28","58,537,874.52"
投资活动现金流出小计,,"35,214,296.16","42,714,296.16","9,748.44",,"9,393.00","293,620.60","963,078.93",,"8,398.00","11,198.00","489,498.00",,,,"3,700.00","5,713.81","4,714.63","4,714.63","245,434.63","2,120.00","2,120.00","2,120.00","6,051.63",,,"6,740.00","39,149,673.69","116,145.00","116,145.00","119,845.00","53,536,341.26",,"23,182.00","26,181.00","46,062,958.37",,"5,100.00",,"116,659,211.34","38,199,920.00","236,791,334.38","700,577,430.62","1,118,695,915.64","510,559,034.61","380,846,048.23"
经营活动现金流入小计,"2,987,486.04","1,513,247.46","21,821,034.37","53,443,569.94","18,586,092.91","6,257,195.30","6,692,409.68","12,825,056.86","416,740.00","16,270,538.84","19,272,898.92","3,418,087.80","14,050.00","14,050.00","14,129.49","5,000,308.58",,"107,357.17","138,411.14","6,590.89",,,,"3,998,186.59","2,723,984.67","6,546,306.24","7,996,913.64","62,988,017.39","19,068,246.57","58,661,016.65","67,795,524.67","91,190,024.54","680,469.37","14,626,432.38","30,589,476.19","64,287,364.53","8,970.98","1,215,483.21","1,673,254.63","658,018,354.41","228,576,163.14","453,230,815.33","899,852,847.35","2,030,715,823.07","672,265,539.23","1,221,883,399.20"
投资活动产生的现金流量净额,"8,237.20","5,406,964.41","-353,438.20","6,041,126.01",,"7,020,515.22","6,745,137.62","-787,898.93",,"-8,398.00","-11,198.00","-485,498.00",,,"3,860,000.00","3,856,300.00","-5,713.81","-4,714.63","-4,714.63","-245,434.63","-2,120.00","-2,120.00","-2,120.00","-6,051.63",,,"147,430.00","-38,914,671.00","-116,145.00","-91,145.00","-94,845.00","-53,511,877.61",,"-23,182.00","-26,181.00","-46,062,958.37",,"-5,100.00",,"326,178,159.83","11,498,967.34","-184,710,337.83","-640,140,796.80","-1,062,187,546.22","-384,577,125.25","-245,190,576.66"
购买商品、接受劳务支付的现金,"651,831.56","60,698.55","1,270,123.23","1,461,776.24","4,924.50",,,"133,200.00",,,,,,,,,,,,,,,"800,000.00","4,321,808.91","2,064,758.56","4,537,121.56","5,936,993.56","38,211,261.52","7,235,397.67","23,098,922.18","49,418,994.08","30,541,768.28","1,137,210.12","13,240,462.19","33,099,577.14","46,646,709.25","18,923,554.74","22,635,157.81","24,395,173.02","316,188,959.74","177,336,765.16","299,463,090.59","1,227,094,649.56","1,434,393,124.67","481,462,037.85","835,239,303.18"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,370,000,000.00","1,478,208,532.00","1,370,000,000.00",,"57,588,400.00"
