科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
应交税费,"-19,289,298.69","-29,321,959.66","-30,096,518.08","-13,098,548.10","-1,919,015.33","-39,530,690.96","-49,691,026.15","-17,603,498.25","-6,930,585.03","-47,736,193.72","-80,096,997.69","-60,076,474.41","-44,237,562.79","-51,826,895.68","3,816,017.19","3,417,274.43","1,782,160.79","4,753,584.99","19,721,700.08","5,775,221.49","-14,807,880.33","-22,112,707.72","21,716,309.36","18,863,239.17","57,014.56","77,533.71","7,158,131.92","6,039,326.27","1,747,070.39","12,502,991.09","6,305,826.19","6,756,407.54","3,019,298.35","4,248,899.22","15,297,010.48","65,001,322.70","28,801,634.83"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,"3,301,722.22","3,301,722.22","689,222.22",,"1,463,120.20","578,666.67","1,037,614.59","1,049,293.37","359,671.38",,,,"609,694.59",,,,"1,414,117.58","437,428.07",,"2,400,000.00","7,910,532.35","9,966,291.42","13,560,000.00"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,838,456.20",,,,"15,676,912.40"
存货,"140,760,990.82","309,470,845.56","322,535,768.75","304,967,143.99","264,391,680.98","411,541,530.65","563,791,988.35","507,273,745.89","391,060,322.58","526,939,735.47","714,432,156.53","732,415,032.04","580,554,654.18","699,040,097.09","761,142,810.04","714,442,723.80","587,533,601.30","722,553,973.91","989,523,211.38","899,052,365.95","952,905,790.85","1,036,502,193.00","1,191,335,195.91","1,134,157,140.93","1,122,703,141.29","1,075,862,890.03","1,086,639,482.20","1,037,509,482.21","1,099,493,856.30","1,083,348,991.89","1,350,497,784.76","1,394,850,023.60","1,609,932,690.63","1,731,202,546.88","2,034,812,969.21","2,013,883,501.20","1,996,504,817.44"
其他应付款,"24,935,093.65","9,798,998.87","11,519,487.20","16,378,877.59","5,732,461.47","16,253,399.45","7,494,082.85","335,494.71","6,119,739.19","6,392,675.80","8,447,616.81","2,364,504.85","6,429,328.20","14,091,733.45","12,088,698.38","64,079.99","19,491,157.55","15,924,644.69","20,580,448.90","4,815,753.23","11,619,932.16","18,698,897.69","82,064,923.66","83,058,973.31","86,220,490.87","134,905,327.98","65,683,251.63","63,384,006.59","82,807,111.58","85,045,947.96","93,538,174.71","128,400,162.51","122,234,457.40","118,705,038.33","97,753,460.72","51,660,047.71","68,894,097.04"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,"1,213,296.31",,"22,500.00",,"5,503,964.63","5,503,964.63","5,503,964.63",,"202,252.38","38,001.66",,"130,387.31","969,246.01","120,508.55","1,529,886.18","1,058,114.40","4,106,068.24","1,770,490.15","1,568,992.50","1,257,117.12",,,
一年内到期的非流动负债,,"66,750,000.00","11,475,000.00","11,475,000.00","11,475,000.00","11,475,000.00","4,725,000.00","4,725,000.00","4,725,000.00","4,725,000.00",,,,,,,,,"1,121,341.85","1,676,837.35","1,117,891.56","633,434.82","1,319,246.61","1,626,504.97","1,572,754.50","1,572,754.50","326,329.37",,"1,636,151.58","1,404,333.93","1,168,535.29","1,311,729.62","4,438,516.73","4,000,000.00","151,261,076.23","150,894,050.99","150,940,757.58"
其他流动资产,,,,"6,735,034.92","1,889,818.62","17,373.40","491,737.07","3,725,240.30","2,725,615.97","1,423,765.30","1,666,959.96","3,942,374.44","1,287,071.76","854,324.50","62,025,146.57","44,421,732.03","21,803,497.73","45,862,524.48","117,678,320.83","4,971,553.07","5,113,717.93","1,612,974.10","21,445,248.28","15,638,880.76","15,481,625.03","14,972,465.92","18,973,155.36","6,589,872.10","18,848,178.87","24,435,971.69","39,152,727.76","43,820,391.64","67,377,506.33","91,723,805.54","63,272,885.39","55,588,403.76","95,001,033.87"
其他流动负债,,,,"103,889.12",,,,"350,000.00",,,,"5,035,888.85",,"800,000.00","1,723,841.17","2,039,656.69","840,342.43","4,789,371.17","3,720,902.62","4,923,131.22","5,924,754.92","5,011,213.77","2,339,877.65",,"1,088,998.06","542,168.09","2,589,895.06","1,680,348.52","1,033,487.81","4,913,632.94","1,832,608.02","1,832,608.02","919,086.00","459,542.94",,,
流动资产合计,"551,115,252.45","583,179,203.64","694,226,143.34","579,129,250.52","571,762,609.19","1,547,833,157.61","1,771,534,777.71","1,555,228,500.44","1,485,319,502.47","1,688,356,252.29","1,667,374,945.48","1,632,456,331.33","1,486,517,794.10","1,532,250,744.39","1,521,583,330.40","1,468,593,631.37","1,331,266,126.78","1,503,897,983.34","1,937,798,199.90","1,715,556,463.39","1,664,579,950.09","1,845,127,260.34","2,148,982,209.22","1,976,977,761.36","2,031,270,963.03","2,164,345,543.82","2,002,219,834.48","1,968,385,992.31","1,991,463,052.34","2,245,512,349.44","2,481,781,576.09","2,569,582,500.16","2,675,921,478.48","3,106,356,044.63","3,191,883,510.00","3,305,232,885.94","3,439,969,109.21"
流动负债合计,"402,165,072.50","475,566,566.63","394,545,605.43","298,175,986.93","283,047,525.37","116,879,539.67","309,176,403.24","102,697,625.70","59,452,106.36","244,361,420.87","285,171,947.12","372,788,511.96","311,253,946.83","402,909,402.61","543,772,279.89","507,649,885.72","376,101,086.80","533,318,991.53","850,368,685.89","643,029,930.72","613,843,894.38","782,843,653.04","973,941,905.55","820,150,887.86","885,386,834.56","969,193,995.75","805,268,565.80","766,953,585.62","775,626,494.64","1,003,362,447.39","1,067,330,254.49","1,121,846,522.18","1,211,101,671.86","1,240,178,300.59","1,522,443,824.45","1,563,121,513.07","1,634,933,847.66"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00"
长期借款,"102,950,000.00","16,200,000.00","129,725,000.00","129,725,000.00","129,725,000.00","129,725,000.00","125,000,000.00","125,000,000.00","125,000,000.00","125,000,000.00","125,000,000.00","125,000,000.00","125,000,000.00","125,000,000.00","125,000,000.00","125,000,000.00","100,000,000.00","100,000,000.00","68,688,993.34","30,608,734.96","30,348,793.00","30,080,550.19","29,652,033.77","30,646,603.46","28,650,629.40","29,540,414.78","30,296,001.71","29,845,192.67","29,199,991.46","30,215,773.08","181,055,857.46","200,552,400.76","195,666,965.91","344,745,179.80","197,986,897.11","128,224,346.82","159,464,429.74"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237,945,714.62","238,111,768.96","238,280,549.39","238,452,100.68"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,155,697.08","5,900,529.11","6,208,719.00"
长期应付款,,,,,,,,,,,,,,,,,,,"2,325,753.96","1,230,204.05",,,"1,811,419.81",,"453,692.43","394,850.58","1,365,597.59","1,358,741.84","877,830.90",,"826,234.85","700,542.18","368,356.99","790,494.28","40,096.79","19,762,396.93","52,790,419.14"
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,"131,635,830.00","131,635,830.00","132,003,330.00","132,003,330.00","132,003,695.14","132,003,695.14","133,203,700.14","133,203,702.14","132,911,148.71","133,911,148.71","132,909,854.51","132,910,041.71","131,625,258.92",,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"194,597,897.16","246,466,370.94","251,274,025.21","246,331,263.23","242,729,638.94","240,602,327.26","254,732,632.15","255,944,483.30","255,740,892.96","260,997,284.98","272,793,946.65","323,446,672.84","321,948,086.86","402,966,433.53","447,272,555.29","455,198,756.70","448,231,522.66","456,915,718.30","477,026,374.33","470,335,019.69","465,734,015.43","461,472,142.64","331,600,178.53","324,471,709.21","317,221,126.01","320,537,844.98","321,402,563.39","317,476,603.44","311,493,194.42","305,854,802.41","307,875,960.43","304,560,830.77","341,683,026.78","327,942,450.83","375,147,357.08","367,576,641.96","384,004,004.54"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,"11,123,581.02","10,432,134.02","11,122,970.82","11,150,960.92","11,107,468.42","11,104,098.82","11,121,778.82","10,432,134.02","11,181,330.02","11,177,258.42","11,177,258.42","11,181,330.02","11,170,299.33",,
在建工程,"30,313,893.00","4,827,597.07","14,705,365.95","17,881,966.62","21,384,389.82","23,254,020.40","10,509,822.18","13,508,580.60","30,800,592.23","35,532,281.22","63,524,327.61","78,452,364.21","123,348,543.11","62,687,933.90","32,293,626.21","34,754,515.17","38,293,948.53","37,678,617.79","23,000,525.99","28,972,669.70","29,160,269.16","32,039,820.23","20,315,117.76","26,616,992.01","27,939,653.06","18,775,864.89","22,299,859.21","19,391,440.60","24,373,257.73","38,809,431.00","47,873,772.85","54,557,794.34","33,277,176.58","69,676,936.84","102,165,141.86","173,520,853.95","225,932,217.83"
其他非流动负债,"6,864,724.30","8,462,479.59","8,129,805.56","9,448,267.13","8,389,107.79","8,487,106.88","8,854,363.60","8,864,363.60","8,430,880.43","9,432,878.31","9,297,354.13","10,868,334.67","10,578,819.99","12,794,143.23","13,409,812.31","14,207,689.31","15,050,368.08","15,707,689.31","14,707,125.73","16,782,725.73","16,730,614.90","17,723,751.14","729,000.00","729,000.00","714,090.57","714,090.57",,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"109,814,724.30","24,662,479.59","137,854,805.56","139,173,267.13","138,114,107.79","138,212,106.88","133,854,363.60","133,864,363.60","133,430,880.43","134,432,878.31","134,297,354.13","135,868,334.67","135,578,819.99","137,794,143.23","138,409,812.31","139,207,689.31","115,050,368.08","115,707,689.31","85,721,873.03","48,621,664.74","47,079,407.90","47,804,301.33","60,119,094.57","58,550,909.19","57,747,142.63","54,307,976.26","57,617,703.46","57,156,669.07","56,848,236.92","56,296,542.84","206,606,550.05","228,114,029.08","222,760,144.94","608,200,282.34","460,773,725.81","399,317,747.93","463,343,195.52"
固定资产清理,,,,,,,,,,"50,933.36",,,,,,"2,457.76",,,,,,,,,,,,,,,,,,,,,
负债合计,"511,979,796.80","500,229,046.22","532,400,410.99","437,349,254.06","421,161,633.16","255,091,646.55","443,030,766.84","236,561,989.30","192,882,986.79","378,794,299.18","419,469,301.25","508,656,846.63","446,832,766.82","540,703,545.84","682,182,092.20","646,857,575.03","491,151,454.88","649,026,680.84","936,090,558.92","691,651,595.46","660,923,302.28","830,647,954.37","1,034,061,000.12","878,701,797.05","943,133,977.19","1,023,501,972.01","862,886,269.26","824,110,254.69","832,474,731.56","1,059,658,990.23","1,273,936,804.54","1,349,960,551.26","1,433,861,816.80","1,848,378,582.93","1,983,217,550.26","1,962,439,261.01","2,098,277,043.18"
生产性生物资产,,,,,,"510,611.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"112,225,465.64","240,000,000.00","240,000,000.00","240,000,000.00","240,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","352,000,000.00","352,000,000.00","352,000,000.00","352,000,000.00","352,000,000.00","352,000,000.00","352,000,000.00","352,000,000.00","352,000,000.00","352,000,000.00","352,000,000.00","352,000,000.00","352,000,000.00","352,000,000.00","353,474,200.00","353,514,800.00","353,804,000.00","353,807,100.00","353,807,100.00","353,807,100.00","353,807,100.00","778,375,620.00","778,375,620.00","783,845,620.00","783,845,620.00","783,845,620.00","783,845,620.00","784,345,620.00","784,345,620.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"84,883,237.12","5,712,095.55","5,712,095.55","5,712,095.55","5,712,095.55","1,008,790,555.55","1,017,482,595.55","1,017,482,595.55","985,482,595.55","985,482,595.55","985,482,595.55","985,482,595.55","985,482,595.55","985,482,595.55","985,482,595.55","985,482,595.55","985,482,595.55","985,482,595.55","1,054,404,455.70","1,054,404,455.70","1,054,404,455.70","1,058,103,080.70","997,057,395.55","997,260,395.55","998,706,395.55","998,721,895.55","998,721,895.55","998,721,895.55","998,721,895.55","574,153,375.55","574,153,375.55","591,438,575.55","591,438,575.55","591,438,575.55","600,309,050.82","601,679,050.82","601,679,050.82"
无形资产,"27,178,868.89","30,820,748.64","30,158,368.27","36,790,548.08","29,957,099.73","29,735,007.75","29,626,172.36","29,362,053.29","29,194,766.69","29,006,469.99","28,747,242.83","50,652,882.78","28,224,077.45","28,208,791.09","28,002,810.68","27,829,929.56","27,579,020.08","27,488,149.88","27,283,914.44","27,053,610.23","55,946,915.88","56,193,680.88","42,156,784.71","41,876,090.79","41,744,322.89","41,782,499.44","41,539,730.37","41,273,505.41","41,083,189.48","40,794,055.87","40,641,297.73","40,352,164.12","40,063,030.51","39,773,896.90","39,621,138.76","39,332,005.15","39,071,479.69"
盈余公积,"15,296,275.81","19,072,506.41","28,286,222.72","28,286,222.72","28,286,222.72","28,286,105.28","36,062,190.05","36,062,190.05","36,062,190.05","36,062,190.05","37,463,948.11","37,463,948.11","37,463,948.11","37,463,948.11","37,463,948.11","37,463,948.11","37,463,948.11","37,463,948.11","48,740,619.83","48,740,619.83","48,740,619.83","48,740,619.83","59,974,470.21","59,974,470.21","59,974,470.21","59,974,470.21","61,550,612.89","61,550,612.89","61,550,612.89","61,550,612.89","64,761,646.05","64,761,646.05","64,761,646.05","64,761,646.05","73,870,838.34","73,870,838.34","73,870,838.34"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,755,200.00","22,755,200.00","22,755,200.00","22,755,200.00","24,625,200.00","18,740,880.00"
商誉,,,,,,,,,,,,,"22,137,150.00","22,137,150.00","22,086,050.00","22,086,050.00","22,086,050.00","22,086,050.00","22,086,050.00","22,086,050.00","22,086,050.00","22,086,050.00","22,086,050.00","22,086,050.00","22,086,050.00","22,086,050.00","22,086,050.00","22,086,050.00","22,086,050.00","22,086,050.00","22,086,050.00","22,086,050.00","22,086,050.00","22,086,050.00","22,086,050.00","22,086,050.00","22,086,050.00"
未分配利润,"81,273,629.75","105,121,265.78","191,925,488.78","177,514,092.39","178,563,940.55","238,806,981.11","262,925,239.02","259,565,778.07","252,196,086.10","286,176,893.15","273,243,801.28","243,714,991.01","203,795,750.02","181,472,461.19","47,736,076.09","39,022,676.68","52,060,830.30","74,001,198.00","92,946,188.59","109,003,000.47","112,747,352.51","122,617,995.81","306,722,534.24","284,715,019.02","266,562,891.31","309,732,733.38","317,297,917.50","314,350,881.35","326,094,073.47","360,379,598.10","388,220,546.90","406,422,777.34","451,238,738.75","492,621,810.53","515,405,509.05","611,471,415.27","667,358,230.99"
长期待摊费用,"1,657,285.08","3,757,944.95","5,916,260.18","6,684,581.18","6,622,872.18","6,996,109.02","11,291,467.27","13,823,015.55","15,762,184.35","22,766,836.30","32,154,389.07","39,082,963.58","40,707,526.63","46,209,050.92","48,405,200.56","47,344,129.28","44,699,665.42","43,427,622.28","37,173,948.19","33,077,487.14","33,048,292.09","39,261,052.36","39,330,660.95","37,648,257.05","34,950,324.04","34,164,378.15","31,721,765.13","31,371,485.49","29,742,978.10","28,667,733.24","27,765,816.63","30,334,263.25","34,215,006.32","34,206,230.36","32,672,786.55","58,242,394.45","63,250,067.03"
少数股东权益,,,,,,,,,,,,,,,,,,,"63,588,269.84","63,588,269.84","63,493,882.24","63,503,675.59",,,,,,,,,,,,,,,
递延所得税资产,"795,208.54","1,083,048.72","2,044,055.09","2,044,055.09","1,267,282.12","2,044,055.09","1,805,919.79","1,805,919.79","1,805,919.79","1,805,919.79","3,064,794.55","3,064,794.55","3,064,794.54","3,064,794.55","5,116,016.35","3,988,014.23","4,706,139.82","4,702,571.68","20,415,370.53","19,855,722.65","19,855,876.10","18,857,737.81","12,914,118.23","12,703,418.78","12,911,996.03","13,009,342.13","22,225,873.13","22,207,599.54","22,654,104.54","23,219,015.26","25,567,303.22","25,538,764.32","24,997,284.81","24,393,714.02","27,350,701.39","26,986,395.83","25,295,519.46"
外币报表折算价差,,,,,,,,,,,,"-162,372.02","372,912.19","402,347.69","-105,122.46","-1,029,311.29","-1,296,355.55","-1,777,709.23","-2,528,015.22","-1,994,205.05","-1,898,243.81","-575,582.04",,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,-0.01,,,,,,,"457,694.28","456,713.45",,,,,"86,292.79","82,887.17","559,630.97","549,828.39","557,100.17","553,769.86","1,926,961.32","819,340.37","797,157.53","727,318.43","2,402,032.62","675,449.53","452,126.37"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"254,543,152.67","286,955,710.32","304,098,074.70","309,732,414.20","301,961,282.79","303,142,130.88","307,966,013.75","314,444,052.53","333,304,356.02","350,159,725.64","400,284,700.71","494,699,677.95","539,430,178.59","565,274,153.99","583,176,259.09","591,203,852.70","585,596,346.51","592,298,729.93","607,443,877.76","601,837,272.86","625,831,418.66","629,910,483.92","600,038,740.18","597,038,347.84","588,943,094.82","582,442,196.76","593,839,167.34","586,360,208.01","585,193,574.58","593,188,559.78","606,648,310.89","612,160,355.88","631,028,587.04","652,716,639.09","740,226,164.26","695,320,319.98","767,300,183.92"
所有者权益(或股东权益)合计,"293,678,608.32","369,905,867.74","465,923,807.05","451,512,410.66","452,562,258.82","1,595,883,641.94","1,636,470,024.62","1,633,110,563.67","1,625,740,871.70","1,659,721,678.75","1,648,190,344.94","1,618,499,162.65","1,579,115,205.87","1,556,821,352.54","1,422,577,497.29","1,412,939,909.05","1,425,711,018.41","1,447,170,032.43","1,609,151,518.74","1,625,742,140.79","1,629,488,066.47","1,644,389,789.89","1,714,959,949.28","1,695,314,312.16","1,677,080,080.66","1,723,285,768.57","1,733,172,732.56","1,730,635,945.63","1,744,181,895.36","1,779,041,918.99","1,814,493,082.44","1,831,782,304.78","1,873,088,248.72","1,910,694,100.79","1,948,892,124.00","2,038,113,944.91","2,108,992,249.95"
资产总计,"805,658,405.12","870,134,913.96","998,324,218.04","888,861,664.72","873,723,891.98","1,850,975,288.49","2,079,500,791.46","1,869,672,552.97","1,818,623,858.49","2,038,515,977.93","2,067,659,646.19","2,127,156,009.28","2,025,947,972.69","2,097,524,898.38","2,104,759,589.49","2,059,797,484.07","1,916,862,473.29","2,096,196,713.27","2,545,242,077.66","2,317,393,736.25","2,290,411,368.75","2,475,037,744.26","2,749,020,949.40","2,574,016,109.20","2,620,214,057.85","2,746,787,740.58","2,596,059,001.82","2,554,746,200.32","2,576,656,626.92","2,838,700,909.22","3,088,429,886.98","3,181,742,856.04","3,306,950,065.52","3,759,072,683.72","3,932,109,674.26","4,000,553,205.92","4,207,269,293.13"
负债和所有者(或股东权益)合计,"805,658,405.12","870,134,913.96","998,324,218.04","888,861,664.72","873,723,891.98","1,850,975,288.49","2,079,500,791.46","1,869,672,552.97","1,818,623,858.49","2,038,515,977.93","2,067,659,646.19","2,127,156,009.28","2,025,947,972.69","2,097,524,898.38","2,104,759,589.49","2,059,797,484.07","1,916,862,473.29","2,096,196,713.27","2,545,242,077.66","2,317,393,736.25","2,290,411,368.75","2,475,037,744.26","2,749,020,949.40","2,574,016,109.20","2,620,214,057.85","2,746,787,740.58","2,596,059,001.82","2,554,746,200.32","2,576,656,626.92","2,838,700,909.22","3,088,429,886.98","3,181,742,856.04","3,306,950,065.52","3,759,072,683.72","3,932,109,674.26","4,000,553,205.92","4,207,269,293.13"
