科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"92,795,945.38","58,215,439.76","89,177,279.83","118,702,403.36","32,302,442.85",,,,,,,,,,,,"16,388,140.00","27,813,809.00","41,561,854.00","57,208,515.70","9,128,008.80","2,231,750,835.77","4,834,113,484.35","4,825,056,387.07","1,471,685,956.11","2,923,589,126.95","5,433,057,530.61","6,291,618,474.62","2,353,911,228.06","4,795,165,010.15","8,201,151,684.73","10,238,154,977.42","2,879,499,944.26","5,646,037,318.11","9,872,458,753.57","12,946,774,042.28","3,876,207,405.13","8,399,118,577.33","14,512,749,765.66","18,668,372,484.48","5,803,450,763.71","12,040,606,173.41","20,846,845,436.41","27,203,509,237.40","5,888,720,282.38","15,439,037,566.32","25,582,252,373.86","33,648,892,465.89","11,577,550,745.32"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,"61,704,525.63","61,704,525.63","-5,870,474.37","135,856,525.63","-9,832,867.10","503,480.89",,,,,,,"5,734,751.34",,"322,919,956.71","250,579,259.19",,,,,"1,947,337,440.80","1,947,337,440.80","1,947,337,440.80","1,936,958,026.49",
收到的税费返还,"164,473.27","463,833.76","1,781,708.97",,,,,,,,,,,,,,,,,,,,"403,872.00","13,271,872.00","5,000,000.00","5,088,728.86","5,193,250.00","892,581.92","28,105,018.17",,"29,919,416.59",,"54,195.78",,"18,154,822.03",,"26,763,058.02",,"102,808,246.25",,"1,935,335.94","29,990,723.43","3,115,350.32",,,,,,"39,961,899.97"
支付其他与投资活动有关的现金,,,,,,"16,071,275.03",,,,,,,,,,,,"3,253,929.17","3,253,929.17",,,,,,,,,"15,300,000.00","-1,450,000,000.00","33,016,024.70","120,000,000.00","181,331,380.32",293.62,"107,000,000.00",,"492,000,000.00",,"148,070,000.00","171,349,200.00","666,070,000.00","1,495,729,301.84","792,900,000.00","3,126,760,338.71","586,488,121.00","2,983,627.61","1,000,000.00","1,625,360.79","12,429,082.30",
收到其他与经营活动有关的现金,"6,013,310.80","5,977,275.62","19,932,549.26","24,208,250.02","10,691,910.95","13,716,789.10","19,822,078.47","3,148.39","5,399,633.88","10,075,279.67","11,241,550.47","11,911,430.09","345,718.56","11,536.29","16,047.80","1,193,302,851.54","9,883,584.85","22,446,782.78","35,869,836.49","40,329,323.16","15,810,992.97","-1,748,955,707.53","-4,523,385,260.11","9,677,568,904.18","-5,997,655,593.34","-7,380,728,575.57","-189,246,805.19","14,231,730,173.98","-12,703,637,509.37","-13,285,802,727.31","-7,850,860,665.62","12,057,429,291.00","-10,867,515,195.54","4,626,345,965.81","13,544,659,208.47","4,533,084,069.91","4,743,187,135.53","2,432,924,854.80","5,620,069,197.28","3,454,111,879.72","3,643,499,856.83","2,674,140,789.78","14,769,078,582.49","2,442,218,265.07","7,196,961,491.51","2,505,591,505.62","2,927,071,752.01","4,730,205,395.33","3,932,039,612.77"
投资活动现金流出小计,"4,363,687.90","198,372.81","571,792.81","230,147.83","2,513,150.00","21,084,105.03","5,012,830.00","5,012,830.00",,,,,,"3,590.00","3,590.00","3,590.00","975,718.00","4,301,087.17","5,094,477.17","15,113,946.17","45,965.00","5,977,897,544.77","7,799,536,827.52","6,929,548,666.73","3,710,970,411.65","6,802,555,192.53","8,219,646,816.00","12,941,227,307.88","2,123,944,084.87","5,247,261,487.27","9,611,287,239.87","14,674,731,139.89","3,894,231,823.81","8,620,040,462.08","11,813,690,296.46","15,406,346,533.19","21,781,085,301.20","26,705,281,245.81","30,939,658,154.80","33,772,775,327.71","9,717,734,722.59","12,197,048,130.42","18,138,207,703.99","29,823,388,329.75","23,215,374,978.06","42,905,766,732.78","54,795,405,143.31","74,284,269,621.70","37,243,520,325.74"
经营活动现金流入小计,"98,973,729.45","64,656,549.14","110,891,538.06","142,910,653.38","42,994,353.80","13,716,789.10","19,822,078.47","3,148.39","5,399,633.88","10,075,279.67","11,241,550.47","11,911,430.09","345,718.56","11,536.29","16,047.80","1,193,302,851.54","26,271,724.85","50,260,591.78","77,431,690.49","97,537,838.86","24,939,001.77","482,795,128.24","311,132,096.24","14,515,897,163.25","-4,520,969,637.23","-4,452,050,719.76","5,249,003,975.42","20,524,241,230.52","-10,321,621,263.14","-8,490,637,717.16","380,210,435.70","22,295,584,268.42","-7,987,961,055.50","10,272,383,283.92","10,978,983,567.27","43,538,195,244.91","-11,362,249,462.99","-21,087,942,664.64","-16,579,673,349.95","16,298,009,844.44","-6,029,783,698.94","-3,240,922,816.86","24,839,365,232.34","81,173,276,153.64","-4,680,710,323.12","-6,655,410,200.03","2,305,617,084.16","36,462,925,730.99","10,934,397,172.06"
投资活动产生的现金流量净额,"-4,349,687.90","13,101,627.19","56,936,682.19","3,069,852.17","-2,513,150.00","-21,084,105.03","-5,012,830.00","-5,012,830.00",,,,,,"-3,590.00","-3,590.00","19,499,185.64","-925,718.00","-4,252,174.55","-3,610,560.41","-13,949,705.00","-45,965.00","-1,354,296,765.47","-1,004,694,653.10","-1,302,268,085.80","-684,802,867.35","-1,253,984,107.84","-1,213,774,229.46","-4,180,395,140.72","227,904,841.35","-2,004,730,173.38","-2,122,970,523.88","-2,930,982,067.07","-1,078,745,765.46","-2,837,963,098.40","-3,988,789,290.22","-4,406,049,998.71","-201,784,697.32","-544,466,154.65","-614,802,299.92","1,517,713,743.82","-6,722,959,122.83","-2,696,252,169.46","-5,902,482,699.39","-6,947,405,968.33","-16,473,246,975.78","-13,777,675,219.10","-12,476,286,989.24","-17,343,225,089.51","-7,128,966,951.80"
购买商品、接受劳务支付的现金,"61,445,805.39","38,831,323.76","63,149,893.13","95,513,676.44","29,115,738.46",,,,,,,,,,,,"4,472,098.55","10,640,095.46","18,300,680.53","33,805,387.69","4,869,103.12","3,295,897,198.58","5,952,358,017.89","8,152,175,972.38","1,715,461,166.41","4,191,961,645.97","7,814,969,244.67","10,578,765,327.28","3,839,493,763.40","8,020,186,170.79","9,763,601,145.00","14,510,220,405.33","2,949,145,780.75","7,600,086,561.90","12,915,614,226.17","21,854,541,543.94","5,504,585,935.87","12,248,850,906.26","18,194,323,981.97","26,987,546,764.93","9,149,332,740.98","18,662,395,192.44","30,953,020,644.17","40,739,658,302.45","10,315,910,884.20","23,027,856,127.01","41,568,215,759.43","64,895,435,205.75","17,359,846,881.38"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,"126,800,000.00","126,800,000.00",,,"2,404,700.00","481,274,700.00","3,780,819,991.16","4,976,949,991.16","5,526,234,132.21","5,029,329,991.16",,,,"1,373,300,000.00",,,,,,,,"62,839,300.00",,"1,000,000,000.00","1,000,000,000.00","10,575,000,000.00","2,151,278,920.59"
