科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"8,508,613.50","12,463,505.25","22,126,947.97","72,229,908.10","27,915,731.81","123,867,192.36","83,741,093.00","12,911,867.92","10,238,564.51","16,415,786.84","3,844,911.38","6,073,414.67","7,366,003.56","1,835,128.40","1,482,843.08","11,237,475.48","11,090,488.47","3,035,328.16","2,503,082.81","2,108,893.84","4,264,287.42","932,093.07","5,664,066.48","4,485,180.85","3,176,392.43","2,658,536.58","8,160,657.92","61,984,316.31","26,347,039.71","49,629,884.26","3,108,324.01","2,357,669.19","890,341.09","946,096.58","2,758,806.83","1,245,594.72","3,302,361.66","10,675,106.92","4,820,432.37","7,537,079.37","5,890,846.24","9,372,598.43","2,676,258.15"
短期借款,"178,463,780.39","210,000,000.00","206,405,000.00","182,400,000.00","185,000,000.00","155,500,000.00","155,500,000.00","149,000,000.00","157,000,000.00","167,000,000.00","130,389,000.00","187,000,000.00","195,350,000.00","195,600,000.00","175,800,000.00","158,800,000.00","155,450,000.00","147,700,000.00","144,500,000.00","144,500,000.00","144,500,000.00","209,000,000.00","209,000,000.00","208,991,174.45","208,991,174.45","142,148,257.78","232,300,152.57","236,672,176.17","219,193,270.48","182,350,295.24","144,900,000.00","144,700,000.00","144,700,000.00","144,700,000.00","134,700,000.00","134,500,000.00","134,500,000.00","149,500,000.00","3,100,000.00",,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000.00","3,017,030.14",,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"50,000.00","1,101,825.00",,,,,"1,200,000.00",,,"693,600.00","34,700.00",,,,"50,000.00","600,000.00","2,500,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,"19,000,000.00","19,000,000.00","19,000,000.00","19,000,000.00","14,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"29,686,534.37","32,512,717.48","37,250,130.53","13,501,382.48","22,457,439.97","24,497,197.62","29,176,734.92","17,239,287.61","12,128,173.27","18,460,984.43","18,649,112.95","14,068,277.68","14,036,941.08","25,515,715.46","17,743,487.64","18,314,360.13","20,159,053.30","24,726,166.59","16,490,812.92","11,883,443.20","15,701,229.50","11,574,996.29","12,405,571.92","7,379,984.91","5,906,834.75","7,812,717.14","2,934,504.02","83,938,586.24","82,679,135.81","437,036.64","1,449,259.29","20,804,297.70","21,041,091.01","19,178,941.85","442,023.87","1,591,799.53","476,843.99","81,897.37","465,473.19","5,659.87","30,238.83","1,211,951.85","5,219,356.78"
应付账款,"56,249,007.90","59,048,404.22","61,562,092.03","48,073,184.65","51,341,763.20","58,204,375.52","48,344,434.33","26,633,946.43","36,687,662.03","43,644,055.40","45,480,115.95","47,203,241.56","59,246,259.40","52,446,484.79","63,295,690.23","34,300,839.62","37,229,676.08","51,606,251.45","47,033,885.42","55,750,807.22","54,150,979.02","48,851,801.62","46,579,224.74","30,748,174.49","42,250,009.92","51,030,316.26","48,531,765.01","27,096,478.65","41,111,079.60","38,849,547.16","32,547,476.66","30,923,640.88","37,821,437.41","42,813,356.61","37,225,194.87","22,372,255.58","31,012,528.21","30,711,118.98","25,080,851.72","15,204,593.65","18,232,506.30","21,934,957.16","19,273,105.54"
预付款项,"126,315,205.63","130,859,284.94","133,027,834.83","121,992,867.30","132,586,137.79","145,061,681.65","142,070,747.52","102,545,356.59","115,532,534.56","123,764,856.73","127,870,493.60","99,256,393.84","110,842,722.84","116,728,281.48","121,034,007.34","18,603,737.68","27,426,797.26","32,977,221.02","32,218,067.02","18,467,436.43","19,645,950.95","13,894,800.34","11,712,349.29","7,713,512.34","10,070,018.80","8,183,031.02","10,621,982.09","5,880,101.61","6,530,048.49","6,491,420.67","7,140,256.90","4,686,121.75","5,704,227.95","2,922,126.80","1,294,523.46","2,419,070.24","1,986,156.49","2,189,811.42","1,599,309.88","5,364,549.51","6,914,265.83","6,634,083.89","5,133,548.67"
预收款项,"20,416,434.95","25,553,875.62","23,302,211.75","7,363,607.59","9,039,820.63","10,863,352.32","10,368,542.54","5,703,166.72","3,433,919.11","9,701,240.54","11,928,023.91","7,825,670.36","6,740,402.46","11,976,416.96","19,478,089.22","27,550,419.16","31,425,885.06","21,089,065.20","27,650,955.54","19,650,219.50","35,700,363.44","34,928,290.10","35,207,091.96","12,987,343.84","14,035,175.64","18,041,328.15","14,146,417.82","16,747,810.25","10,687,860.71","16,670,326.95","14,410,859.49","13,607,529.57","15,326,498.71","13,814,434.61","12,062,508.57","11,955,044.62","11,999,145.16","6,496,096.82","6,519,077.56","7,661,968.85","7,351,105.84","4,342,979.29","3,860,527.29"
