科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"490,021,721.90","448,439,181.19","431,422,301.98","410,556,109.53","711,051,685.98","1,445,366,150.74","430,792,485.77","510,307,254.90","1,926,599,585.32","4,121,517,699.00","6,490,824,442.09","4,130,604,407.08","5,062,264,593.57","4,942,794,201.64","6,097,401,581.55","5,373,510,933.81","4,222,420,112.26","3,781,037,882.17","3,744,732,211.21","4,214,462,566.21","4,170,185,569.75","9,535,145,682.58","5,925,798,682.57","6,232,254,921.68","6,055,273,164.21","4,234,628,532.43","4,231,117,204.65","2,916,155,072.99","2,287,094,871.39","2,568,696,693.79","2,660,580,006.12","2,190,969,971.43","4,474,605,669.15","2,860,365,806.55","3,506,780,753.63","4,557,843,830.73","5,157,487,360.67","4,864,028,886.88","4,391,014,511.13","4,079,942,947.48","3,659,446,711.64","3,993,562,012.65","2,660,716,261.32"
短期借款,"870,000,000.00","360,000,000.00","390,000,000.00","667,384,400.00","1,004,569,600.00","1,195,432,745.69","1,858,798,644.03","1,565,973,000.00","547,325,000.00","113,634,000.00","230,000,000.00","80,000,000.00","206,837,700.00","217,221,570.12","210,095,716.63","200,000,000.00","400,000,000.00","1,460,000,000.00","2,160,000,000.00","3,110,950,000.00","3,460,950,000.00","5,676,260,000.00","2,953,681,247.71","2,013,513,445.56","814,026,891.12","345,594,300.05","395,736,191.13","424,480,347.84","1,260,722,144.00","1,961,972,744.00","3,681,544,976.61","2,221,717,219.89","2,667,740,218.81","671,077,668.22","957,161,718.84","1,327,241,040.84","2,923,176,243.11","3,783,541,167.72","2,752,341,303.36","3,386,631,860.61","4,903,146,503.00","5,563,040,330.75","7,654,795,526.65"
交易性金融资产,"89,837,800.00","72,267,000.00","102,860,030.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"28,149,422.40","48,165,263.00","20,750,992.63","114,296,092.35","443,243,651.75","619,685,864.08","489,876,205.37","94,611,269.00","86,443,937.61","61,482,809.57","121,096,727.69","220,000.00","1,227,548,689.44","2,012,358,373.72","1,755,188,072.37","321,861,686.00","1,613,887,605.24","1,622,612,555.54","1,973,881,123.54","595,843,902.42","1,659,928,262.41","840,460,150.83","611,225,431.44","349,712,699.83","872,987,604.10","758,229,578.80","945,511,175.21","28,037,575.00","1,216,809,908.29","446,635,885.34","863,905,081.09","81,990,487.00","752,644,825.27","459,493,281.29","483,707,792.59","141,772,788.12","683,523,686.10","769,872,351.45","1,044,256,373.23","309,184,950.11","1,577,466,286.72","1,456,947,892.26","1,426,830,768.85"
应付票据,"449,514,000.00","495,064,000.00","380,245,000.00","189,900,000.00","317,000,000.00","230,900,000.00","59,900,000.00","78,000,000.00","274,170,000.00","1,480,000,000.00","1,979,000,000.00","979,000,000.00","2,569,900,000.00","2,116,700,000.00","44,000,000.00","41,000,000.00","1,020,000,000.00","1,113,569,440.83","159,410,000.00","172,260,000.00","331,910,000.00","733,000,000.00","1,079,183,300.00","1,336,283,300.00","1,323,100,000.00","1,201,300,000.00","1,730,800,000.00","1,169,567,000.00","904,610,195.00","1,483,845,195.00","1,696,812,000.00","2,287,010,000.00","2,238,470,996.10","1,796,498,996.10","2,966,398,000.00","4,578,397,808.57","4,239,093,148.57","4,037,247,840.00","5,270,677,140.00","5,654,906,250.00","5,716,559,226.58","4,778,629,716.58","4,432,112,886.35"
应收账款,"375,861,813.31","384,023,738.22","446,523,136.48","351,754,807.92","619,943,902.03","698,459,617.23","881,387,726.41","607,006,754.92","640,111,078.92","765,493,429.27","653,097,180.16","738,801,521.16","1,027,295,758.15","1,403,697,524.59","1,277,493,346.30","981,878,469.85","1,457,871,108.19","2,381,743,644.03","2,139,209,369.15","1,364,986,184.84","1,932,503,753.10","1,848,347,877.50","2,451,326,063.42","2,415,449,286.08","2,884,955,144.91","2,993,312,363.61","3,047,261,824.38","3,065,667,763.30","3,935,269,437.92","4,805,830,231.07","4,515,271,027.70","3,874,058,428.09","4,224,015,438.43","5,232,940,910.95","6,351,227,759.80","5,223,204,538.76","5,648,799,517.51","8,995,983,122.42","9,605,116,834.57","12,600,913,522.02","12,567,065,193.22","10,472,157,702.45","11,755,936,733.07"
应付账款,"2,507,560,229.62","2,622,337,529.89","2,615,722,084.17","2,021,842,559.79","3,024,544,136.97","2,955,686,468.80","3,330,600,975.47","2,882,445,493.31","4,325,010,876.61","4,656,969,868.99","5,657,376,629.75","4,854,519,476.87","5,343,601,061.93","5,311,267,004.77","5,386,117,467.80","6,058,501,314.45","7,156,479,360.57","6,304,633,970.25","7,206,301,820.58","6,258,172,000.31","8,710,890,186.14","5,147,152,802.78","5,768,734,578.00","5,871,709,224.88","6,943,373,799.91","7,343,152,710.86","6,369,451,832.30","6,270,913,428.16","7,934,081,607.34","7,387,835,619.99","7,974,955,294.11","5,672,990,847.54","7,596,672,899.39","8,904,058,415.90","8,721,345,029.37","8,157,296,184.32","9,492,886,598.92","12,519,958,239.81","13,523,953,320.18","12,731,580,646.51","14,874,637,662.73","14,282,285,646.39","14,275,313,419.86"
预付款项,"528,940,291.18","468,759,843.22","367,028,889.75","388,623,712.44","596,964,045.47","562,145,552.37","462,218,054.33","578,935,954.37","785,317,757.38","512,081,600.84","733,696,371.51","1,267,917,525.21","2,163,078,815.16","594,303,599.31","772,150,722.72","1,970,814,807.15","1,362,577,425.79","943,534,815.55","1,004,491,230.82","1,107,938,363.13","1,872,246,978.93","1,439,052,886.25","1,541,799,951.76","733,303,482.48","956,706,910.80","784,385,777.70","1,017,561,721.83","745,097,796.43","866,866,011.14","623,933,175.62","395,698,206.02","376,087,780.60","717,575,412.30","536,039,178.66","667,163,167.98","373,541,437.29","753,971,172.73","787,577,674.90","838,257,869.08","819,960,226.65","858,763,222.50","1,122,753,350.72","1,182,143,126.29"
预收款项,"1,045,549,837.30","1,120,534,778.65","1,229,387,319.05","1,389,147,394.32","2,313,058,753.05","1,933,870,434.65","1,570,472,377.64","1,238,872,791.83","2,005,691,802.51","2,528,750,464.68","2,367,853,352.00","3,375,268,109.08","4,411,818,509.40","2,475,972,883.33","2,033,220,916.12","4,654,065,617.01","3,252,266,873.09","2,210,086,776.57","1,957,461,432.21","2,137,096,754.66","2,284,054,922.04","1,635,397,937.70","1,753,787,094.06","1,677,344,058.06","2,112,533,967.72","1,681,842,847.71","1,881,013,641.04","2,430,316,063.36","2,067,905,913.16","1,905,170,981.37","1,644,837,020.92","2,750,133,510.72","2,533,041,656.38","2,106,203,135.17","2,208,150,058.53","2,485,589,981.69","2,348,452,004.51","2,005,953,564.16","2,565,157,605.22","2,940,323,056.06","2,887,371,905.13","3,336,115,316.03","2,926,856,108.17"
