科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"5,612,088.96","8,202,928.66","7,640,517.29","8,807,268.04","7,179,984.22","5,693,853.31","9,387,016.84","26,910,692.59","12,424,037.56","12,366,521.00","23,963,362.61","21,635,895.99","30,630,775.79","31,113,090.17","23,531,713.37","24,207,962.80","21,015,780.32","22,414,615.73","34,061,941.18","38,199,915.37","33,550,275.21","43,531,647.04","75,441,087.52","77,490,513.52","65,824,386.60","83,567,194.94","71,282,933.23","117,724,597.97","142,408,832.80","142,565,066.72","159,112,108.87"
应付职工薪酬,"2,071,611.76","1,511,230.53","1,009,196.85","1,013,366.05","1,170,311.74","1,116,860.83","1,187,189.15","1,250,233.08","1,160,944.90","1,201,204.40","2,218,913.64","1,352,264.93","1,626,213.99","1,232,718.93","2,962,896.49","1,750,085.44","1,775,692.86","1,817,741.37","4,373,813.43","3,613,190.39","4,915,748.03","4,028,520.27","6,490,746.60","7,735,271.07","6,973,446.87","7,932,793.03","6,914,162.26","6,707,723.93","7,578,788.23","8,045,068.40","8,736,143.47"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"6,203,567.58","16,771,959.70","11,811,550.34","6,957,597.93","13,746,010.03","14,138,929.09","21,251,905.21","16,602,993.62","17,988,505.35","23,992,904.79","35,432,048.89","27,240,751.40","18,640,478.74","19,158,125.43","18,760,440.88","16,356,032.64","14,582,003.83","12,326,365.39","30,006,108.88","7,665,840.37","7,219,381.64","18,666,650.42","53,936,990.75","30,838,714.97","16,988,772.21","23,844,946.31","40,361,934.39","30,504,915.65","26,915,210.52","29,048,600.55","47,380,377.77"
应收利息,,,,,,,,,,,"433,595.14",,"550,655.44",,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,"242,723.39",,,,"5,553,333.33","10,453,333.32","15,353,333.31","653,333.33","5,553,333.32","10,453,333.31","15,353,333.30","653,333.33","5,553,333.32","10,453,333.31","15,353,333.30","4,476,028.22","16,419,385.72","28,321,180.72","40,181,413.22","4,256,892.12","13,658,392.99"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"14,500,000.00","14,500,000.00",,,,,,,,,,,,,,,,,,,"2,144,382.62",,,,,,,,"4,428,531.91",,
存货,"8,076,776.07","11,238,981.72","15,400,594.33","17,467,839.55","24,979,079.27","26,341,148.08","24,711,208.31","28,110,976.39","33,998,625.74","31,090,120.28","36,307,815.94","34,017,457.35","31,327,772.16","23,635,597.87","26,953,888.92","29,097,077.32","37,180,280.82","35,106,331.93","99,458,826.01","98,887,112.58","96,472,993.41","127,751,115.26","210,784,043.81","210,299,242.28","285,019,132.00","285,778,564.61","238,933,952.37","295,682,043.26","310,187,458.51","356,381,385.31","294,617,182.60"
其他应付款,"42,697,780.35","11,806,690.32","2,145,355.53","2,903,013.22","12,060,092.95","1,395,404.11","10,725,271.62","13,507,553.53","13,329,513.20","19,595,521.69","12,041,669.49","13,311,200.43","22,249,882.80","25,473,983.38","11,919,800.18","12,123,790.73","14,704,264.34","11,829,129.52","24,161,821.16","27,941,437.82","20,478,896.71","17,872,599.15","19,399,915.38","24,750,661.19","33,413,321.39","37,419,792.49","40,668,242.26","33,373,372.12","35,785,541.43","34,917,895.33","76,517,975.81"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,"29,528,910.08","28,933,816.81","21,821,582.88","21,821,582.88","46,032,511.52","24,212,511.52","22,212,511.52","22,212,511.52",
一年内到期的非流动负债,"2,943,154.89","2,953,745.15",,,,,,,,,"12,057,711.18","10,857,711.18","15,413,116.04","15,567,247.20","16,695,980.86","15,941,863.60","14,477,083.01","14,804,358.64","18,457,617.99","16,006,736.97","13,918,425.29","9,930,542.63","7,412,124.17","6,605,811.27","6,827,946.25","15,289,044.10","25,801,599.32","25,702,417.84","64,677,849.79","79,231,463.78","149,394,695.61"
其他流动资产,,,,,,,,,,,"835,871.21","790,533.45","587,110.04","587,110.04","355,452.65","75,355,452.65","6,855,452.65","45,355,452.65","1,000,000.00",,,,,,,,"7,019,078.61","8,335,380.54","20,817,383.44","12,782,754.51","14,952,274.59"
其他流动负债,,"295,000.00","345,000.00","345,000.00",,,,,,,,,,,"271,457.14","271,457.14","410,914.28","233,049.99","605,428.57","736,778.55","605,428.54","241,000.00","1,359,234.44","1,211,127.29","1,153,020.20","1,153,020.20","23,022,756.37","23,022,756.37","35,825,661.17","55,120,107.44","81,818,740.40"
流动资产合计,"160,137,576.68","297,657,687.47","294,972,637.34","271,087,271.73","762,259,992.77","742,717,329.18","698,468,594.09","691,181,150.57","764,117,808.17","854,589,651.76","884,899,245.85","898,792,501.57","899,067,633.70","1,167,499,854.09","960,081,836.08","945,876,803.74","988,161,086.68","988,859,678.71","1,104,730,950.89","1,074,837,996.19","1,062,635,575.79","1,156,701,136.73","2,030,156,618.45","1,784,392,910.84","1,871,076,161.68","2,072,841,014.93","2,369,494,222.46","2,283,997,445.29","2,513,300,520.15","2,684,823,766.47","2,921,948,427.94"
流动负债合计,"163,136,038.39","160,124,864.54","131,233,285.29","98,437,853.88","200,221,083.52","171,137,079.70","191,223,250.18","209,068,960.99","308,382,675.97","358,681,073.34","410,389,505.27","464,360,142.72","478,770,669.12","466,381,132.32","417,668,871.14","394,825,536.91","438,966,398.78","434,714,257.63","475,204,629.66","336,803,526.66","342,407,435.99","392,771,775.19","728,766,753.20","515,176,513.31","681,062,592.28","663,430,715.47","1,067,724,981.53","757,954,002.87","983,624,755.33","1,263,325,233.09","1,955,584,185.26"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,"2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","19,590,816.20","19,590,816.20","6,500,000.00","6,500,000.00","16,500,000.00"
长期借款,"862,214.97","1,860,247.74",,,,,,,,,,,,,,,,,,,,,,,,,"25,000,000.00","60,000,000.00","60,000,000.00","55,000,000.00","50,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,"260,553,080.00","260,854,597.06","261,859,608.07","262,539,568.36","263,391,981.86","264,308,926.37","265,225,870.91","266,142,815.45","267,070,565.25","268,068,549.28","269,066,533.36","270,064,517.44","574,155,715.25","576,984,182.51","579,812,649.77","582,641,117.03","461,875,566.47","356,921,836.51"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,"22,123,535.52","22,123,535.52","22,123,535.52","22,123,535.52",,,,,"284,338,562.20"
长期应付款,"8,885,304.71","5,227,234.64","4,230,607.72","3,604,437.79","22,558,958.06","23,171,204.40","42,455,722.43","40,219,759.10","38,579,422.93","37,458,689.02","24,871,254.28","26,470,775.64","20,326,243.18","16,305,198.41","14,912,898.71","12,910,081.46","12,257,687.85","7,912,037.74","307,376.72","3,434,000.00","2,041,725.49","2,855,783.19","1,329,736.61","5,419,103.09","2,716,728.42","15,622,433.20","11,156,903.32","209,881,266.15","169,415,748.63","198,116,358.01","191,569,630.65"
长期股权投资,,,"1,116,009.32","1,384,070.66","1,806,720.94","1,926,246.82",,,,,,,,,"90,707,003.59","91,146,118.41","93,369,176.12","94,304,745.64",,,,"954,782.84","50,871,855.91","50,743,525.17","86,462,557.96","277,029,277.88","408,116,450.20","415,449,630.94","421,288,511.67","428,108,274.74","440,873,450.23"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,"3,177,053.00","3,177,053.00","3,101,598.00","3,063,870.48","3,026,142.96","2,988,415.44","2,950,687.92","2,912,960.40","4,448,511.88","4,392,101.68","1,535,913.64","1,517,230.96","1,498,548.28","1,479,865.60","1,461,182.92","1,442,500.24","1,423,817.56","1,405,134.88",,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"139,727,677.61","159,536,559.19","166,513,716.29","163,473,930.03","193,540,337.51","210,877,415.05","297,950,189.14","289,113,189.22","325,093,834.73","318,634,235.44","387,490,892.70","396,006,657.23","387,270,164.49","376,385,262.45","368,906,459.05","355,276,972.97","336,752,846.18","325,623,377.80","507,294,908.51","494,478,030.79","479,877,841.34","444,635,164.76","473,885,087.25","458,870,152.11","427,113,363.58","402,948,173.81","567,774,050.19","560,175,888.67","576,249,480.33","582,703,571.28","592,084,725.57"
递延所得税负债,,,,,,,,,,,,,,,,,,,"43,837,581.42","43,305,862.30","42,774,143.17","42,242,424.05","41,710,704.92","41,178,985.80","40,647,266.67","40,115,547.55","39,583,828.42","39,052,109.30","38,547,218.94","37,988,671.05","36,889,909.27"
在建工程,"2,313,734.00","686,100.00","19,224,979.85","20,617,900.85","23,435,219.23","12,440,903.90","18,148,108.28","58,483,518.43","41,372,666.25","28,818,035.74",,,"17,951,000.00","17,951,000.00",,,"24,528,761.00","26,981,637.10","62,271,852.19","63,767,543.35","71,606,283.38","80,506,737.11","109,226,569.04","137,270,462.74","178,749,696.36","181,850,306.63","43,751,867.01","63,377,294.04","60,925,884.41","87,544,615.72","8,358,025.23"
其他非流动负债,,,,,,,,,,,"572,000.00","538,666.67","506,000.00","473,000.00","517,185.72","449,321.43","242,000.00","352,000.00",,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"9,747,519.68","7,087,482.38","4,230,607.72","3,604,437.79","22,558,958.06","23,171,204.40","42,455,722.43","40,219,759.10","38,579,422.93","37,458,689.02","25,443,254.28","27,009,442.31","20,832,243.18","277,331,278.41","276,284,681.49","275,219,010.96","275,039,256.21","271,656,019.60","317,077,015.45","320,420,749.88","320,279,100.78","322,346,311.55","342,280,052.26","356,880,902.40","354,040,061.38","670,026,363.55","695,131,851.30","930,839,133.95","891,988,572.79","814,869,647.05","699,245,889.06"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"172,883,558.07","167,212,346.92","135,463,893.01","102,042,291.67","222,780,041.58","194,308,284.10","233,678,972.61","249,288,720.09","346,962,098.90","396,139,762.36","435,832,759.55","491,369,585.03","499,602,912.30","743,712,410.73","693,953,552.63","670,044,547.87","714,005,654.99","706,370,277.23","792,281,645.11","657,224,276.54","662,686,536.77","715,118,086.74","1,071,046,805.46","872,057,415.71","1,035,102,653.66","1,333,457,079.02","1,762,856,832.83","1,688,793,136.82","1,875,613,328.12","2,078,194,880.14","2,654,830,074.32"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"53,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","214,400,000.00","214,400,000.00","214,400,000.00","214,400,000.00","215,200,000.00","215,200,000.00","254,760,438.00","268,078,972.00","267,779,472.00","267,779,472.00","324,458,886.00","324,458,886.00","324,361,386.00","325,124,386.00","325,362,386.00","325,362,386.00","975,529,158.00","975,529,158.00","984,136,658.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"51,753,770.72","129,153,770.72","129,153,770.72","129,153,770.72","476,168,640.72","476,168,640.72","476,168,640.72","476,168,640.72","476,168,640.72","476,168,640.72","476,168,640.72","476,168,640.72","395,768,640.72","395,768,640.72","395,768,640.72","395,768,640.72","398,680,640.72","398,680,640.72","721,563,938.14","815,615,516.51","814,534,321.51","814,534,321.51","1,282,928,349.00","1,282,928,349.00","1,282,735,674.54","1,288,932,354.54","1,291,146,884.00","1,291,304,234.54","640,137,532.00","640,137,532.00","674,038,170.75"
无形资产,"1,895,313.37","12,457,994.99","39,375,537.39","39,270,206.52","39,568,832.08","39,358,502.67","39,081,827.80","38,871,501.13","38,661,174.46","38,323,281.06","44,274,483.25","89,090,663.51","88,600,865.57","88,111,067.63","87,621,269.69","87,131,471.75","119,612,863.13","119,866,298.62","224,960,207.49","223,427,810.50","221,945,080.19","220,441,349.88","240,713,607.81","239,422,298.87","237,629,632.57","235,741,966.27","234,005,799.98","232,298,675.35","230,368,282.59","228,141,806.00","321,228,172.40"
盈余公积,"4,602,582.39","8,838,773.42","13,346,998.08","13,346,998.08","13,346,998.08","13,346,998.08","16,854,189.57","16,854,189.57","16,854,189.57","16,854,189.57","22,345,392.82","22,345,392.82","22,345,392.82","22,345,392.82","25,226,528.63","25,226,528.63","25,226,528.63","25,226,528.63","27,098,542.89","27,098,542.89","27,098,542.89","27,098,542.89","35,963,195.53","35,963,195.53","35,963,195.53","35,963,195.53","41,292,351.96","41,292,351.96","41,292,351.96","41,292,351.96","49,959,797.69"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,"3,712,000.00","3,712,000.00","2,331,305.00","2,331,305.00","872,025.00","872,025.00","872,025.00","872,025.00",,,,,"38,905,900.00"
商誉,,,,,,,,,,,,,,,,,,,"83,901,816.33","83,901,816.33","83,901,816.33","83,901,816.33","83,901,816.33","83,901,816.33","83,901,816.33","83,901,816.33","64,657,962.51","64,657,962.51","64,657,962.51","64,657,962.51","64,657,962.51"
未分配利润,"23,397,810.68","68,371,712.92","149,702,045.51","158,198,548.53","181,848,264.74","197,171,555.89","207,406,273.95","215,608,794.50","211,322,002.99","228,161,433.46","238,722,409.36","246,213,162.09","252,067,364.87","263,874,188.57","261,250,975.70","262,982,581.12","266,394,086.45","271,101,859.49","270,712,035.70","259,880,763.27","246,373,936.84","273,014,758.70","420,762,031.44","397,271,795.37","403,671,072.18","427,544,293.84","475,915,636.65","483,805,773.43","532,869,096.69","571,441,518.44","633,691,691.74"
长期待摊费用,"502,968.00","171,760.00","2,333,715.82","2,554,338.52","2,386,950.22","2,704,188.80","7,573,989.52","7,255,923.54","7,004,994.14","7,194,871.54","7,627,125.71","7,361,342.51","7,053,745.54","6,875,895.23","6,653,308.92","6,511,457.87","7,076,190.28","7,132,015.09","6,866,361.88","7,248,994.69","6,336,404.34","9,982,049.91","32,281,678.55","36,284,058.51","43,785,625.98","28,266,740.08","92,110,085.52","100,601,721.32","101,585,691.85","103,847,882.55","104,460,455.35"
少数股东权益,,,,,,,,,,"7,500,000.00","32,013,053.35","36,320,149.34","34,112,291.38","35,707,878.07","29,021,962.28","30,133,449.07","28,524,346.42","28,466,163.93","25,258,715.53","24,500,685.30","22,846,457.57","23,080,203.52","35,075,243.27","33,636,678.66","29,036,276.71","28,556,804.84","24,808,651.66","24,040,425.53","24,420,571.05","23,693,743.86","23,453,218.08"
递延所得税资产,"1,060,452.20","3,066,502.33","4,130,111.31","4,353,890.69","5,145,892.37","4,970,892.37","6,885,368.02","7,015,061.99","9,056,454.43","11,263,950.57","11,613,455.29","11,988,712.18","15,251,594.79","15,921,561.03","20,595,606.12","20,290,667.67","22,102,990.36","23,688,814.03","29,196,566.67","30,866,366.75","38,946,688.64","35,523,396.61","33,575,607.33","33,983,271.82","40,722,262.96","35,056,258.85","47,147,819.24","50,157,813.65","49,628,900.35","56,745,364.43","62,454,796.05"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"82,030,033.55","89,333,839.56","53,476,655.54","55,675,942.61","64,292,139.53","65,766,096.23","70,202,358.93","82,130,415.23","89,127,561.23","94,972,397.76","114,972,397.76","95,504,498.23","86,400,668.43","75,976,741.63","65,356,803.96","87,215,940.70","164,299,133.10"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"145,500,145.18","175,918,916.51","232,694,069.98","231,654,337.27","265,883,952.35","272,278,149.61","369,639,482.76","400,739,194.31","421,189,124.01","404,234,374.35","454,183,009.95","507,624,428.43","519,228,968.39","508,308,656.82","659,539,823.88","652,678,943.67","659,870,170.53","656,185,791.29","983,232,364.48","973,848,760.32","976,352,386.79","961,592,943.63","1,139,205,867.25","1,161,051,384.43","1,238,922,071.94","1,365,865,073.84","1,564,979,336.84","1,583,691,679.19","1,576,561,517.67","1,645,465,417.93","2,059,255,282.64"
所有者权益(或股东权益)合计,"132,754,163.79","306,364,257.06","392,202,814.31","400,699,317.33","805,363,903.54","820,687,194.69","834,429,104.24","842,631,624.79","838,344,833.28","862,684,263.75","903,249,496.25","915,047,344.97","918,693,689.79","932,096,100.18","925,668,107.33","928,511,199.54","934,025,602.22","938,675,192.77","1,295,681,670.26","1,391,462,479.97","1,376,301,425.81","1,403,175,993.62","2,098,315,680.24","2,073,386,879.56","2,074,895,579.96","2,105,249,009.75","2,171,616,726.47","2,178,895,987.66","2,214,248,709.70","2,252,094,304.26","2,326,373,636.26"
资产总计,"305,637,721.86","473,576,603.98","527,666,707.32","502,741,609.00","1,028,143,945.12","1,014,995,478.79","1,068,108,076.85","1,091,920,344.88","1,185,306,932.18","1,258,824,026.11","1,339,082,255.80","1,406,416,930.00","1,418,296,602.09","1,675,808,510.91","1,619,621,659.96","1,598,555,747.41","1,648,031,257.21","1,645,045,470.00","2,087,963,315.37","2,048,686,756.51","2,038,987,962.58","2,118,294,080.36","3,169,362,485.70","2,945,444,295.27","3,109,998,233.62","3,438,706,088.77","3,934,473,559.30","3,867,689,124.48","4,089,862,037.82","4,330,289,184.40","4,981,203,710.58"
负债和所有者(或股东权益)合计,"305,637,721.86","473,576,603.98","527,666,707.32","502,741,609.00","1,028,143,945.12","1,014,995,478.79","1,068,108,076.85","1,091,920,344.88","1,185,306,932.18","1,258,824,026.11","1,339,082,255.80","1,406,416,930.00","1,418,296,602.09","1,675,808,510.91","1,619,621,659.96","1,598,555,747.41","1,648,031,257.21","1,645,045,470.00","2,087,963,315.37","2,048,686,756.51","2,038,987,962.58","2,118,294,080.36","3,169,362,485.70","2,945,444,295.27","3,109,998,233.62","3,438,706,088.77","3,934,473,559.30","3,867,689,124.48","4,089,862,037.82","4,330,289,184.40","4,981,203,710.58"
