科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-06-30,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2015-12-31
存货,"80,831,718.56","37,365,975.14","38,290,123.99","48,508,768.78","35,348,365.45","35,404,863.40","35,404,863.40","18,909,974.11","19,813,074.54","19,827,510.42","20,343,964.30","132,482,296.39","191,894,103.27","159,345,389.43","180,480,072.61","237,898,347.54","297,176,358.12","400,053,753.01","312,946,326.43","370,373,537.15","482,964,176.66","624,732,713.60","473,836,614.46","671,320,991.76","742,530,601.15","648,606,310.58","627,891,053.85","9,188,130.09"
其他应付款,"112,520,886.74","79,068,776.06","88,298,325.97","78,089,314.89","84,250,615.93","105,960,043.47","107,517,109.47","82,639,834.56","81,205,539.66","84,668,374.08","87,020,909.50","219,651,756.27","198,113,051.79","105,110,496.47","112,251,664.84","176,937,093.50","189,044,167.19","337,715,140.51","372,576,467.37","174,564,132.80","189,477,488.22","204,333,565.69","206,140,811.57","199,886,799.83","200,512,906.97","213,184,151.43","247,154,865.83","279,844,727.56"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,"52,480.00",,,,"52,480.00",,,,,,,,,,,,,"7,500,000.00","4,000,000.00","12,000,000.00"
其他流动资产,,"1,731.71","65,888.47",,"20,981.77","10,800.00",,,,,,,,,,,,"-32,677.38",,,,,,,,"10,781,035.97","12,438,326.47",
其他流动负债,"5,000,000.00","422,660.00","602,660.00",,"340,000.00","263,268.60","273,268.60",,"135,452.47","270,000.00","270,000.00",,"300,000.00","192,033.85","188,000.00",,,"759,020.73","759,020.73",,"809,220.73","809,220.73",,,,,,
流动资产合计,"177,322,790.65","167,323,654.62","168,124,675.59","175,988,460.90","154,430,526.91","163,572,750.34","161,770,239.66","109,365,966.44","106,531,404.34","108,269,404.52","107,564,071.06","248,134,849.55","317,254,575.84","360,633,859.62","395,461,633.41","398,197,470.27","483,076,251.19","606,593,376.58","691,166,373.28","509,177,101.31","607,624,229.47","881,846,750.84","656,982,296.39","904,277,949.11","1,309,803,196.78","890,994,641.18","978,195,322.08","707,663,843.80"
流动负债合计,"440,407,383.76","396,969,574.72","407,835,148.46","376,454,012.60","371,373,521.70","393,330,561.82","397,597,317.45","339,164,749.24","340,282,732.04","346,524,326.90","348,787,520.64","519,931,895.80","568,619,365.66","619,204,892.00","642,747,784.13","644,213,789.62","719,029,861.43","838,369,010.66","925,157,258.69","642,267,818.98","753,839,116.97","1,077,957,967.06","837,496,397.82","1,083,804,937.04","1,510,061,307.46","1,090,387,059.39","1,174,700,726.82","1,074,721,668.20"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,,,,,,,,,,"70,500,000.00","90,000,000.00","82,500,000.00","82,500,000.00","358,500,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"33,392,705.17","33,369,889.51","31,316,259.22","7,401,918.05","7,112,729.05","6,519,918.05","6,079,121.46","9,690,232.62","10,897,791.53","9,690,232.62","9,690,232.62","8,135,703.79","8,324,981.16","8,135,703.79","8,135,703.79","9,476,591.13","9,476,591.13","9,476,591.13","9,476,591.13","700,000.00","2,300,000.00","16,700,000.00","15,454,395.58","15,454,395.58","15,454,395.58","16,002,838.14","15,190,283.82","13,466,336.07"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,"33,210.00","33,210.00","33,210.00","33,210.00","33,210.00","33,210.00","33,210.00","33,210.00",,,,,,,,,,,,,
固定资产,"243,069,629.17","237,896,668.21","233,716,407.64","218,873,088.35","213,815,923.29","209,215,927.57","204,172,514.96","198,210,789.94","193,062,106.15","188,410,725.96","183,250,504.86","181,684,059.57","177,761,573.80","174,303,801.80","170,921,289.67","170,976,396.02","167,807,195.87","164,800,487.59","163,568,383.57","162,634,878.72","157,202,326.30","155,823,833.26","153,154,801.01","156,997,802.90","158,706,476.70","326,737,866.30","326,407,593.09","311,372,469.72"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,,,,,,,,,,,,,,,,,,,"1,300,000.00","1,890,000.00","1,119,668.75","52,003,096.21","103,654,658.26","134,179,556.94","9,535,851.62","9,622,276.92","59,996,154.10"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,"1,112,994.74","843,933.83","2,195,710.02","1,523,933.51",,
非流动负债合计,,,,,,,,"33,210.00","33,210.00","33,210.00","33,210.00","33,210.00","33,210.00","33,210.00","33,210.00",,,,,,,,,"70,500,000.00","90,000,000.00","82,500,000.00","82,500,000.00","358,500,000.00"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"440,407,383.76","396,969,574.72","407,835,148.46","376,454,012.60","371,373,521.70","393,330,561.82","397,597,317.45","339,197,959.24","340,315,942.04","346,557,536.90","348,820,730.64","519,965,105.80","568,652,575.66","619,238,102.00","642,780,994.13","644,213,789.62","719,029,861.43","838,369,010.66","925,157,258.69","642,267,818.98","753,839,116.97","1,077,957,967.06","837,496,397.82","1,154,304,937.04","1,600,061,307.46","1,172,887,059.39","1,257,200,726.82","1,433,221,668.20"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"238,009,490.00","238,009,490.00","238,009,490.00","238,009,490.00","238,009,490.00","238,009,490.00","238,009,490.00","238,009,490.00","238,009,490.00","238,009,490.00","238,009,490.00","238,009,490.00","238,009,490.00","238,009,490.00","238,009,490.00","238,009,490.00","238,009,490.00","238,009,490.00","238,009,490.00","238,009,490.00","238,009,490.00","238,009,490.00","238,009,490.00","238,009,490.00","238,009,490.00","238,009,490.00","238,009,490.00","238,009,490.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"415,098,233.15","415,098,233.15","415,098,233.15","410,811,520.85","410,811,520.85","410,811,520.85","410,496,707.15","410,811,520.85","410,811,520.85","410,811,520.85","410,811,520.85","410,811,520.85","410,811,520.85","410,811,520.85","410,811,520.85","410,811,520.85","410,811,520.85","410,811,520.85","410,811,520.85","410,584,896.19","410,584,896.19","410,584,896.19","410,584,896.19","410,584,896.19","410,584,896.19","410,584,896.19","410,584,896.19","410,584,896.19"
无形资产,"126,941,387.94","125,972,431.62","125,000,295.30","123,877,988.99","122,915,646.38","121,953,303.77","121,217,421.56","120,269,126.18","119,410,902.98","118,552,679.78","117,694,456.58","116,836,233.07","116,101,709.86","115,367,186.65","114,638,746.84","113,917,348.63","113,195,950.42","112,474,552.21","111,753,154.00","111,031,755.79","109,588,959.37","108,867,561.16","123,958,268.50","122,573,923.66","120,846,746.91","114,128,272.80","113,426,020.38","108,043,115.04"
盈余公积,"97,999,506.76","97,999,506.76","97,999,506.76","97,999,506.76","97,999,506.76","97,999,506.76","97,999,506.76","97,999,506.76","97,999,506.76","97,999,506.76","97,999,506.76","97,999,506.76","97,999,506.76","97,999,506.76","97,999,506.76","97,999,506.76","97,999,506.76","97,999,506.76","97,999,506.76","97,999,506.76","97,999,506.76","97,999,506.76","97,999,506.76","97,999,506.76","97,999,506.76","97,999,506.76","97,999,506.76","97,999,506.76"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,"632,492.51","632,492.51","632,492.51","632,492.51","632,492.51","632,492.51"
未分配利润,"-615,662,377.95","-587,945,364.72","-605,142,892.23","-601,717,769.17","-624,610,867.57","-643,342,589.84","-655,032,207.95","-648,495,726.58","-657,245,483.77","-668,464,938.94","-677,450,143.47","-711,999,796.56","-696,032,539.44","-707,621,087.45","-700,446,137.69","-692,962,195.23","-686,801,558.38","-686,185,630.76","-690,503,977.29","-597,820,705.41","-615,063,793.20","-653,415,472.93","-588,121,078.02","-603,769,873.91","-612,060,010.31","-561,524,987.70","-561,533,457.82","-972,889,149.06"
长期待摊费用,"44,583.37","62,725.13","112,957.24",,,,,,,,,,,,,,,,,,,,,,,"3,537,651.23","3,237,651.23","1,052,125.57"
少数股东权益,"5,084,913.59","4,659,982.19","4,637,161.86","4,737,046.08","4,844,004.72","4,605,760.97","4,320,835.06","13,364.91","11,229.12","9,927.31","8,160.34","5,019.13","2,286.83","3,019.70","1,999.66","-5,504,305.95","-5,492,832.05","-5,658,890.00","-5,509,297.03","-6,197,270.70","-6,763,701.58","-6,778,573.07","7,329,132.19","7,306,199.77","7,223,385.34","5,137,582.65","4,450,838.08","-2,998,664.78"
递延所得税资产,"166,053.01","166,053.01","166,053.01","152,350.83","152,350.83","152,350.83","152,350.83",,,,,,,,,,,,,,,,,,,,,
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,701,210.50"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"403,614,358.66","397,467,767.48","390,311,972.41","350,305,346.22","343,996,649.55","337,841,500.22","331,621,408.81","328,170,148.74","323,370,800.66","316,653,638.36","310,635,194.06","306,655,996.43","302,188,264.82","297,806,692.24","293,695,740.30","294,370,335.78","290,479,737.42","286,751,630.93","284,798,128.70","275,666,634.51","270,981,285.67","282,511,063.17","346,316,048.55","400,157,206.74","432,015,378.66","472,098,906.11","468,516,677.95","496,263,903.51"
所有者权益(或股东权益)合计,"140,529,765.55","167,821,847.38","150,601,499.54","149,839,794.52","127,053,654.76","108,083,688.74","95,794,331.02","98,338,155.94","89,586,262.96","78,365,505.98","69,378,534.48","34,825,740.18","50,790,265.00","39,202,449.86","46,376,379.58","48,354,016.43","54,526,127.18","54,975,996.85","50,807,243.29","142,575,916.84","124,766,398.17","86,399,846.95","165,801,947.12","150,130,218.81","141,757,267.98","190,206,487.90","189,511,273.21","-229,293,920.89"
资产总计,"580,937,149.31","564,791,422.10","558,436,648.00","526,293,807.12","498,427,176.46","501,414,250.56","493,391,648.47","437,536,115.18","429,902,205.00","424,923,042.88","418,199,265.12","554,790,845.98","619,442,840.66","658,440,551.86","689,157,373.71","692,567,806.05","773,555,988.61","893,345,007.51","975,964,501.98","784,843,735.82","878,605,515.14","1,164,357,814.01","1,003,298,344.94","1,304,435,155.85","1,741,818,575.44","1,363,093,547.29","1,446,712,000.03","1,203,927,747.31"
负债和所有者(或股东权益)合计,"580,937,149.31","564,791,422.10","558,436,648.00","526,293,807.12","498,427,176.46","501,414,250.56","493,391,648.47","437,536,115.18","429,902,205.00","424,923,042.88","418,199,265.12","554,790,845.98","619,442,840.66","658,440,551.86","689,157,373.71","692,567,806.05","773,555,988.61","893,345,007.51","975,964,501.98","784,843,735.82","878,605,515.14","1,164,357,814.01","1,003,298,344.94","1,304,435,155.85","1,741,818,575.44","1,363,093,547.29","1,446,712,000.03","1,203,927,747.31"
