科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"12,381,657.60","13,388,553.10","19,336,232.00","15,145,441.46","22,034,153.39","30,986,853.21","11,009,171.06","20,157,862.30","31,135,562.16","50,420,443.92","11,982,180.82","26,875,083.88","46,092,435.43","68,589,084.62","12,096,096.44","26,357,307.99","43,549,436.68","68,087,192.40","17,607,389.55","40,649,747.57","69,556,637.01","109,764,543.59","26,025,297.07","64,613,845.70","102,730,853.00","173,674,829.73","47,293,900.06","94,772,304.05","143,669,057.77","211,200,422.70","65,986,394.06","120,774,757.94","184,261,513.08","261,968,591.91","74,218,321.59","132,053,372.26"
取得借款收到的现金,"170,000,000.00","200,000,000.00","530,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,,,,,,,,,,,,,,,,,,"600,000,000.00","600,000,000.00",,,,,,,,,,
支付的各项税费,"10,070,061.46","24,025,812.75","56,485,475.05","14,966,103.87","47,805,086.93","77,391,089.76","10,979,595.36","29,266,031.90","60,970,361.74","96,914,556.10","14,805,304.23","36,525,465.25","73,845,370.10","111,544,288.01","18,462,925.76","42,977,367.82","81,175,365.37","130,137,083.99","28,199,942.38","72,130,316.93","122,783,071.23","172,024,829.98","26,848,584.97","84,009,650.73","153,926,387.73","250,141,411.54","52,795,911.69","134,904,284.61","215,748,294.61","344,751,845.97","66,825,872.99","180,912,671.85","272,695,244.28","365,818,980.60","77,000,777.47","198,617,321.36"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"97,561,104.90","197,409,301.71","275,863,777.36","16,675,449.29","24,567,615.92","54,858,963.24","16,426,742.53","27,671,165.42","37,950,799.40","70,299,340.46","12,208,564.89","29,731,640.16","119,744,588.53","58,297,553.67","16,298,165.87","27,685,941.65","45,656,487.37","51,898,036.22","15,333,760.45","33,728,195.64","65,271,280.61","75,635,406.24","15,033,599.49","29,200,225.71","72,101,342.49","146,043,480.89","63,750,947.32","131,006,972.64","205,457,547.37","504,046,868.09","91,419,818.92","178,413,071.73","213,934,833.25","418,571,042.18","107,925,598.10","239,861,625.74"
筹资活动现金流入小计,"170,000,000.00","200,000,000.00","560,977,421.35","20,000,000.00","20,000,000.00","2,148,421,000.00",,,,,,,,,,"23,392,080.00","23,392,080.00","20,933,950.00",,,"20,000,000.00","20,000,000.00",,,"600,000,000.00","1,232,949,988.28",,,,"60,000,000.00",,,,,,"74,250,000.00"
经营活动现金流出小计,"135,467,668.86","249,864,478.93","387,544,101.04","63,733,052.82","124,535,234.07","211,172,349.10","43,116,513.47","95,549,758.76","172,012,028.54","260,929,443.97","45,557,093.90","115,171,796.24","284,887,908.33","303,515,285.84","53,611,107.71","112,495,279.13","204,916,064.00","316,250,616.23","76,332,718.62","192,421,890.40","326,938,775.43","459,682,649.34","87,380,616.69","236,121,357.62","478,991,611.24","867,693,141.32","327,214,124.10","795,469,333.47","1,324,797,201.04","1,803,281,892.98","409,032,152.74","899,595,929.42","1,396,726,560.51","1,851,461,397.92","451,096,219.51","937,237,760.32"
偿还债务支付的现金,"173,500,000.00","140,000,000.00","330,000,000.00",,,"38,000,000.00","80,000,000.00","112,000,000.00","122,000,000.00","152,500,000.00","10,000,000.00","20,000,000.00","109,500,000.00","159,500,000.00","10,000,000.00","20,000,000.00","30,000,000.00","40,000,000.00","10,000,000.00","20,000,000.00","30,000,000.00","30,000,000.00",,,,,"20,000,000.00","20,000,000.00","200,000,000.00","200,000,000.00","100,000,000.00","130,000,000.00","200,000,000.00","200,000,000.00","100,000,000.00","100,000,000.00"
经营活动产生的现金流量净额,"255,265,844.22","98,719,784.07","150,712,242.96","120,598,528.28","221,377,182.51","250,359,905.77","55,175,773.84","157,247,235.67","267,189,069.49","294,952,116.57","71,978,644.49","195,407,042.40","250,293,047.62","395,550,930.71","96,194,460.51","212,194,661.69","347,262,845.39","429,346,660.83","87,970,269.33","232,577,748.69","428,771,107.20","528,002,593.37","169,663,101.30","394,213,782.73","782,372,546.43","915,321,127.36","287,215,651.63","573,331,829.33","1,082,876,313.24","1,030,251,692.17","385,629,784.74","697,178,868.99","1,352,622,790.38","1,764,016,869.38","467,922,263.47","848,056,015.21"
分配股利、利润或偿还利息支付的现金,"20,633,176.38","37,802,655.42","32,188,248.75","37,457,590.00","43,815,710.00","50,176,708.89","5,813,623.57","61,229,226.62","65,835,058.57","70,442,130.10","4,198,634.03","82,166,159.05","85,711,241.00","87,906,413.22","1,241,777.78","85,496,888.89","86,425,777.77","87,137,599.99","545,600.00","56,706,477.78","56,900,077.78","56,900,077.78",,"84,653,530.00","87,646,030.00","94,733,530.00","7,003,500.00","123,589,782.63","128,931,266.75","133,282,510.14","4,104,478.82","161,555,490.96","164,114,417.68","166,736,170.20","3,283,127.96","183,950,633.75"
收回投资收到的现金,"1,927,070.02",,"8,740,848.79",,,,,,,,,,,,"71,000,000.00","388,000,000.00","1,144,000,000.00","1,854,000,000.00","350,000,000.00","450,000,000.00","450,000,000.00","450,000,000.00",,"11,002,072.81","11,000,000.00","625,140,000.00",,"261,000,000.00","680,000,000.00","1,101,745,010.68","351,912,170.31","543,169,333.33","720,779,333.33","990,929,484.48","259,330,000.00","266,520,000.00"
支付其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,"122,600.00","318,760.00","1,394,512.00","709,504.00","48,240.00","47,040.00","47,040.00","163,464.00",,,,,,"13,691.49","13,691.49","13,691.49",,
取得投资收益收到的现金,,"85,706.81",,,,,,,,,,,,"1,100,350.93","396,219.44","3,988,448.61","6,762,262.52","10,656,664.34","2,625,796.42","3,139,129.74","3,139,129.74","3,139,129.74",,"1,100,000.00","1,507,463.11","2,530,422.84","2,793,216.99","4,637,507.17","8,740,440.30","15,029,618.68","6,504,859.09","12,549,330.64","19,367,358.25","26,266,165.27","7,847,263.58","18,653,815.32"
筹资活动现金流出小计,"194,133,176.38","177,802,655.42","362,188,248.75","37,457,590.00","43,815,710.00","88,176,708.89","85,813,623.57","173,229,226.62","187,835,058.57","222,942,130.10","14,198,634.03","102,166,159.05","195,211,241.00","247,406,413.22","11,241,777.78","105,496,888.89","116,425,777.77","127,137,599.99","10,668,200.00","77,025,237.78","88,294,589.78","87,609,581.78","48,240.00","84,700,570.00","87,693,070.00","94,896,994.00","27,003,500.00","143,589,782.63","328,931,266.75","333,282,510.14","104,104,478.82","291,569,182.45","364,128,109.17","366,749,861.69","103,283,127.96","283,950,633.75"
处置固定资产、无形资产和其他长期资产收回的现金净额,"29,000.00",,"12,660.00",,,"115,834.00","240,000.00","246,310.00","246,310.00",,"48,000.00","48,000.00","48,000.00","91,182.96","4,000.00","191,488.19","737,218.09","996,723.28","57,017.18","57,017.18","60,940.26","60,940.26","1,568.00","1,568.00","117,757,499.06","118,068,046.02","10,571,580.00","10,586,500.00","10,586,500.00","10,552,751.40",,"17,851,200.00","17,851,200.00","18,089,330.00","141,013,819.83","141,186,119.83"
筹资活动产生的现金流量净额,"-24,133,176.38","22,197,344.58","198,789,172.60","-17,457,590.00","-23,815,710.00","2,060,244,291.11","-85,813,623.57","-173,229,226.62","-187,835,058.57","-222,942,130.10","-14,198,634.03","-102,166,159.05","-195,211,241.00","-247,406,413.22","-11,241,777.78","-82,104,808.89","-93,033,697.77","-106,203,649.99","-10,668,200.00","-77,025,237.78","-68,294,589.78","-67,609,581.78","-48,240.00","-84,700,570.00","512,306,930.00","1,138,052,994.28","-27,003,500.00","-143,589,782.63","-328,931,266.75","-273,282,510.14","-104,104,478.82","-291,569,182.45","-364,128,109.17","-366,749,861.69","-103,283,127.96","-209,700,633.75"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"909,473.05","8,197.00",
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"171,482.94","-7,453,785.02","263,119.12","-1,198,329.76","-2,293,951.20","-7,617,266.64","-10,388,610.70","-8,763,700.58"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,"187,005,369.01",,,,,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"1,956,070.02","85,706.81","8,753,508.79",,,"115,834.00","240,000.00","246,310.00","246,310.00",,"48,000.00","48,000.00","48,000.00","188,196,902.90","71,400,219.44","392,179,936.80","1,151,499,480.61","1,865,653,387.62","352,682,813.60","453,196,146.92","453,200,070.00","453,200,070.00","1,568.00","12,103,640.81","130,264,962.17","745,738,468.86","13,364,796.99","276,224,007.17","699,326,940.30","1,127,327,380.76","358,417,029.40","573,569,863.97","757,997,891.58","1,036,194,452.80","408,199,280.41","426,359,935.15"
五、现金及现金等价物净增加额,"21,618,757.44","-2,373,758.20","47,224,096.11","76,299,378.30","161,655,799.53","2,263,749,798.12","-135,790,865.53","-216,068,016.85","-403,610,019.49","-583,080,300.37","-32,209,511.07","-180,926,579.13","-324,717,824.97","-343,283,978.94","-298,271,292.86","-314,788,790.54","-210,361,931.56","-518,950,456.86","-12,953,808.35","-73,196,755.84","74,041,910.06","115,366,496.57","64,675,284.50","99,402,024.95","476,194,686.06","462,276,703.96","107,696,595.05","-359,215,541.74","34,113,564.74","-477,734,479.82","141,974,752.90","-92,985,446.15","295,029,320.54","455,145,771.72","305,840,441.47","89,289,551.98"
购建固定资产、无形资产和其他长期资产支付的现金,"187,611,967.24","123,376,593.66","286,357,443.55","26,841,559.98","35,905,672.98","46,610,120.02","105,393,015.80","200,332,335.90","473,210,340.41","655,039,659.92","90,037,521.53","274,215,462.48","379,847,631.59","503,625,399.33","169,624,195.03","294,058,580.14","472,090,559.79","603,746,855.32","214,938,691.57","348,323,896.97","405,463,160.66","464,037,384.68","104,941,144.80","143,510,646.92","210,879,069.88","241,765,902.93","128,080,353.57","201,971,595.61","252,586,004.99","698,387,357.59","87,431,265.02","247,845,141.55","298,192,632.85","538,238,058.97","156,909,800.92","319,107,534.36"
期初现金及现金等价物余额,"20,198,830.57","41,817,588.01","39,443,829.81","86,667,925.92","86,667,925.92","86,667,925.92","2,350,417,724.04","2,350,417,724.04","2,350,417,724.04","2,350,417,724.04","1,767,337,423.67","1,767,337,423.67","1,767,337,423.67","1,767,337,423.67","1,424,053,444.73","1,424,053,444.73","1,424,053,444.73","1,424,053,444.73","905,102,987.87","905,102,987.87","905,102,987.87","905,102,987.87","1,020,469,484.44","1,020,469,484.44","1,020,469,484.44","1,020,469,484.44","1,482,746,188.40","1,482,746,188.40","1,482,746,188.40","1,482,746,188.40","1,003,401,181.63","1,005,011,708.58","1,005,011,708.58","1,005,011,708.58","1,460,157,480.30","1,460,157,480.30"
投资支付的现金,,,"24,457,413.42",,,,,,,,,,,,"285,000,000.00","543,000,000.00","1,144,000,000.00","2,104,000,000.00","227,999,999.71","333,499,999.71","333,499,999.71","333,499,999.71",,,"73,360,000.00","798,650,000.00","37,800,000.00","863,210,000.00","1,166,743,900.00","1,656,189,900.00","206,790,558.28","620,687,964.09","948,543,106.90","1,243,451,484.92","299,699,562.83","647,314,300.00"
期末现金及现金等价物余额,"41,817,588.01","39,443,829.81","86,667,925.92","162,967,304.22","248,323,725.45","2,350,417,724.04","2,214,626,858.51","2,134,349,707.19","1,946,807,704.55","1,767,337,423.67","1,735,127,912.60","1,586,410,844.54","1,442,619,598.70","1,424,053,444.73","1,125,782,151.87","1,109,264,654.19","1,213,691,513.17","905,102,987.87","892,149,179.52","831,906,232.03","979,144,897.93","1,020,469,484.44","1,085,144,768.94","1,119,871,509.39","1,496,664,170.50","1,482,746,188.40","1,590,442,783.45","1,123,530,646.66","1,516,859,753.14","1,005,011,708.58","1,145,375,934.53","912,026,262.43","1,300,041,029.12","1,460,157,480.30","1,765,997,921.77","1,549,447,032.28"
