科目,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"477,911,082.55","224,047,443.09","207,683,065.59","216,936,672.96","188,173,469.79","206,860,427.12","220,656,700.98","227,419,027.13","183,131,164.86","220,052,211.00","214,652,102.97","259,079,504.02","299,213,963.91","225,219,762.84","242,288,198.67","279,490,938.58","246,376,595.80","260,036,752.22","241,513,248.43","264,206,297.92","208,952,516.78","241,517,010.92","244,489,143.65","262,432,325.60","209,044,844.58","230,254,010.83","255,897,175.33","309,447,065.96","237,404,015.61","287,340,226.11","274,853,781.89","292,626,028.90","242,088,372.38","300,208,947.59","279,196,059.17","447,067,463.13","388,466,788.08","440,193,813.91"
应付职工薪酬,"85,206,298.54","114,183,186.25","81,657,964.72","83,575,312.85","172,287,969.61","45,588,640.05","83,467,178.76","99,442,797.61","221,283,938.84","63,198,632.08","102,243,563.66","121,268,452.34","254,556,645.19","83,669,346.89","148,138,960.70","155,539,755.46","351,960,994.98","137,975,786.89","239,387,875.37","262,973,229.82","468,318,123.07","172,379,606.36","281,234,424.73","330,396,835.89","480,936,163.87","187,306,507.00","297,725,151.68","343,644,774.44","554,565,900.88","268,763,536.27","404,798,912.56","424,960,937.07","575,503,165.18","269,704,833.95","364,664,949.38","376,542,217.71","587,054,400.28","259,111,496.19"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"22,859,710.37","29,965,489.51","24,968,524.58","15,789,725.33","56,264,161.32","39,530,711.69","33,770,463.67","30,870,565.71","51,043,543.90","24,930,754.09","13,798,515.56","13,457,716.00","39,487,043.46","13,658,983.88","11,347,034.81","10,934,330.72","67,148,329.69","29,179,565.70","46,802,107.46","42,554,037.94","76,971,344.61","45,098,393.36","52,775,086.74","27,743,335.02","73,800,503.42","40,749,612.53","61,476,983.98","37,504,009.73","102,020,474.59","41,405,110.14","67,624,997.10","36,295,407.14","68,959,401.78","31,698,400.81","28,500,961.08","36,740,886.05","42,668,639.46","24,276,393.15"
应收利息,,,,,,,,,,,,,,,,,,,"11,273,670.24","42,430,157.49","24,015,685.27","75,488,695.30","34,613,028.44","76,158,271.82","24,461,441.83","80,601,476.10","59,643,469.72","69,792,259.30","64,932,563.12","100,152,121.75","128,937,043.53","94,441,037.15","73,010,402.36","44,686,367.41","87,450,033.25","146,822,125.46","130,710,248.46","134,192,246.98"
应付利息,,"486,000.00","258,795.00","1,698,593.29",,,,,,,,,,,,,,,"36,075.43","1,184,764.61","1,093,156.23","1,061,431.93","681,939.59","589,063.03","511,201.57","137,048.26","844,638.80","1,527,984.46","2,772,898.04","3,542,873.76","408,189.74","4,118,133.99","1,244,062.66","2,042,348.12","1,915,189.67","5,151,981.10","2,879,860.38","6,859,801.71"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"817,160,634.99",,"438,263.05",,"81,239.13","81,239.13","1,463,735.60","1,463,735.60","2,423,121.42","1,406,629.44","1,726,539.80","1,726,539.80","1,955,651.96","1,955,651.96","13,868,530.10","4,868,530.10","412,328.95","412,328.95","564,769.03","6,152,440.08","2,100,000.00","2,100,000.00","14,889,834.02","12,789,834.02","16,085,551.30","16,085,551.30","39,887,406.29","36,359,689.01","38,178,469.72","38,178,469.72","30,479,300.20","28,660,519.49","31,450,120.65","31,450,120.65","1,081,277,445.21","1,677,445.21","29,324,684.07","5,517,360.62"
存货,"668,377,288.60","737,007,689.75","840,465,780.54","1,013,468,174.67","814,507,037.51","969,395,323.52","911,100,640.94","1,220,331,793.33","976,415,262.43","1,103,114,511.95","1,030,657,365.42","1,390,973,307.26","1,028,831,749.48","1,221,938,517.56","1,179,753,889.13","1,500,051,191.39","1,141,959,654.53","1,364,220,456.22","1,177,524,592.76","1,454,540,437.90","1,052,870,923.84","1,246,653,832.66","1,330,933,360.62","1,537,428,166.10","1,160,280,469.01","1,326,602,899.11","1,271,055,847.57","1,747,509,646.98","1,272,071,086.23","1,583,957,193.95","1,420,308,707.58","1,831,621,225.88","1,329,893,054.08","1,720,955,236.13","1,634,651,311.34","1,927,281,529.07","1,416,239,762.28","1,689,080,746.73"
其他应付款,"1,291,572,154.27","985,805,946.69","931,377,519.89","966,437,170.98","905,535,952.98","884,623,604.52","876,529,213.90","857,910,202.09","853,421,329.65","836,752,057.96","833,815,889.62","790,752,636.67","814,594,710.44","774,937,270.12","798,529,295.73","782,031,073.13","710,977,879.06","699,536,455.15","770,687,048.17","743,618,795.83","718,168,390.10","660,224,612.49","727,690,166.11","718,873,034.41","621,430,891.34","615,278,194.35","660,176,847.09","653,963,518.15","572,970,286.37","627,790,011.84","546,659,663.68","530,480,510.06","464,069,319.40","412,218,228.42","421,571,979.14","379,926,940.94","357,650,132.36","282,125,872.37"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"138,120,847.41","44,592,194.82"
一年内到期的非流动负债,,,,,,,,"833,836.64","416,918.36",,,,,,,,,,,,,,,,,,,,"3,276,870.46","2,277,123.92","1,271,653.78",,,,,,,
其他流动资产,"12,972.40",,,,,,,,"300,733,333.33","500,733,333.33","200,000,000.00","600,000,000.00","201,024,873.70","600,390,366.06","350,000,000.00","400,000,000.00","223,075,127.13","200,000,000.00","29,673,336.19","28,486,589.13","14,793,196.90","11,843,718.67","33,405,585.50","350,918,044.77","335,911,813.52","379,314,716.07","605,629,315.26","1,029,889,518.45","947,953,660.86","1,197,787,812.42","1,128,433,015.09","897,200,802.48","1,045,971,010.77","1,273,551,513.64","964,711,585.26","790,019,976.72","1,678,971,785.42","1,279,162,405.55"
其他流动负债,,,,,,,,,,,,,,,,,,,"247,706,613.02","185,103,154.90","228,794,384.65","152,232,073.18","407,197,307.25","439,006,878.76","379,437,627.69","221,001,965.67","559,828,513.06","498,432,525.64","445,250,128.09","377,396,560.43","1,039,031,315.23","1,146,844,442.18","1,078,687,987.92","1,090,153,446.52","1,112,256,711.69","1,780,455,510.76","1,809,150,295.33","1,349,313,361.08"
流动资产合计,"2,854,030,527.16","3,486,730,375.32","3,418,999,298.08","3,672,722,029.88","7,650,720,568.53","7,849,786,437.13","8,098,859,327.93","8,138,583,268.58","8,776,086,862.22","9,183,440,083.18","8,981,379,719.70","9,656,974,366.85","9,774,846,132.52","10,090,947,404.98","10,049,626,925.46","10,712,979,714.70","10,794,625,548.55","11,314,623,416.41","11,814,024,163.49","12,261,245,331.59","12,930,041,545.92","12,953,119,012.54","13,362,563,852.81","13,970,146,953.95","14,294,302,417.34","14,169,959,713.53","14,671,771,129.71","15,485,875,190.24","16,231,196,945.95","16,508,066,187.96","16,636,697,178.49","16,812,325,487.08","16,923,149,512.31","16,672,926,312.56","17,162,667,724.08","17,152,324,487.66","17,475,718,535.57","17,324,325,314.63"
流动负债合计,"3,270,882,463.97","2,897,462,481.52","2,883,775,898.84","2,957,143,415.49","2,633,192,969.60","2,658,489,884.27","2,774,103,805.04","3,025,053,134.48","2,911,227,072.39","3,113,938,975.63","2,906,499,926.13","3,360,772,648.44","3,155,821,784.17","3,241,009,173.27","3,259,697,003.22","3,675,528,464.82","3,432,820,882.66","3,671,378,301.53","3,820,867,350.13","3,956,411,582.07","4,098,885,629.56","3,779,807,555.07","4,347,070,589.65","4,583,554,715.04","4,574,823,028.98","4,095,615,162.95","4,623,263,069.83","5,072,315,855.97","5,189,243,155.46","5,168,759,258.45","5,723,862,035.86","5,688,028,555.14","5,604,074,898.71","5,254,956,592.83","6,394,723,256.03","6,031,689,529.43","5,907,443,163.77","5,350,847,071.26"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,"104,485,195.57","104,485,195.57","104,485,195.57","104,485,195.57","104,485,195.57","104,485,195.57","106,465,695.57","111,865,695.57","115,597,402.89","115,597,402.89","115,597,402.89","120,029,950.39","129,639,950.39","132,132,945.02","258,632,937.02","198,632,917.02","282,689,648.27","207,400,619.52",
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,"300,000,000.00",,,,,,,,,,,,,,,,,,,,,,,"10,015,342.47","50,356,164.38","51,162,739.72","152,116,463.03","153,909,863.96","153,930,664.87","156,451,465.79",
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,"244,560.00",,,,,,,,,,,,,"12,323,366.62","12,980,368.23","12,558,844.23","11,695,756.93","10,818,371.98","9,924,561.97","9,014,604.82","8,089,368.69","7,148,472.67","6,196,299.08","5,232,971.68","4,260,627.38",,,,,,,,"82,721,309.66","82,721,309.66","82,721,309.66"
长期股权投资,"3,617,113.05","4,115,326.68","4,376,280.35","3,925,431.27","4,576,284.85","7,483,512.91","7,800,242.97","12,653,165.39","12,812,468.22","12,725,767.38","17,856,968.51","18,197,930.73","18,672,093.63","15,792,539.62","17,244,409.89","17,783,577.12","121,258,089.83","121,994,685.63","122,648,920.03","17,436,320.31","18,586,753.36","21,777,676.04","22,299,118.92","27,516,403.44","27,607,104.90","28,839,605.90","27,511,857.82","28,397,366.79","37,055,858.89","36,688,946.17","39,328,512.33","41,572,876.40","46,846,601.84","44,262,229.07","48,039,352.47","56,087,569.92","71,013,642.47","75,367,769.87"
专项应付款,,,,,,,,,"2,591,309.66","2,591,309.66","2,591,309.66","2,591,309.66","2,591,309.66","2,591,309.66","2,591,309.66","2,591,309.66","6,591,309.66","6,591,309.66","6,591,309.66","6,591,309.66","6,591,309.66","6,721,309.66","6,721,309.66","6,721,309.66","8,721,309.66","8,721,309.66","8,721,309.66","6,721,309.66","6,721,309.66","6,721,309.66","6,721,309.66","32,721,309.66","32,721,309.66","32,721,309.66","32,721,309.66",,,
投资性房地产,"131,866,647.11","127,748,461.46","124,444,487.57","122,792,166.19","121,117,583.39","119,448,095.31","117,519,139.55","115,859,752.98","114,227,895.21","112,528,231.74","110,452,014.34","108,765,500.08","105,476,778.44","103,841,965.58","102,207,152.72","100,577,204.54","99,993,910.07","98,352,009.76","96,700,225.69","95,048,441.62","93,396,657.46","91,744,873.39","90,108,237.46","88,464,027.46","91,037,607.44","89,352,485.24","94,262,794.95","92,522,463.90","90,839,928.04","89,116,096.69","87,235,716.13","90,605,285.62","253,209,691.42","250,207,578.25","247,205,465.08","244,088,831.93","165,270,811.94","162,922,918.08"
预计负债,,"988,701.45",,,"97,450.13","97,450.13","97,450.13","97,450.13","1,026,450.13","1,026,450.13","1,037,200.13","1,037,200.13","929,000.00","929,000.00","57,500.00","57,500.00",,,,,,,,,,,,,,,,,,,,,,
固定资产,"1,230,201,297.91","1,187,329,708.08","1,177,516,787.21","1,167,483,406.14","1,157,515,267.72","1,137,346,969.75","1,115,226,401.94","1,131,099,033.94","1,166,772,202.27","1,149,436,986.95","1,132,727,013.55","1,125,963,261.50","1,139,351,077.80","1,111,016,257.26","1,088,718,869.49","1,077,745,671.24","1,104,987,606.12","1,077,340,264.46","1,078,726,719.59","1,060,113,228.26","1,150,508,351.11","1,122,467,176.38","1,098,268,977.25","1,076,672,585.30","1,381,149,794.33","1,357,357,520.54","1,356,239,905.80","1,342,755,184.33","1,344,286,121.71","1,315,231,718.91","1,300,718,839.62","1,274,502,105.62","1,367,697,269.83","1,339,901,487.84","1,308,780,199.94","1,295,038,978.72","1,355,320,048.83","1,325,070,862.36"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"1,881,800.76","10,318,713.57","10,345,734.78","32,386,303.61","17,657,174.77","28,888,213.87","29,082,480.94","92,865,763.90","46,631,422.09","50,994,544.81","75,155,415.37","65,461,243.49","51,867,700.23","82,839,053.23","108,579,964.75","119,898,975.35","96,206,739.67","100,450,951.56","99,436,540.18","115,137,808.63","52,469,220.08","56,822,072.22","58,047,420.92","67,187,567.18","36,963,649.06","39,144,712.45","38,322,946.55","37,479,764.30","18,751,895.68","21,877,252.89","16,230,968.90","17,229,424.73","16,904,603.36","17,733,111.94","28,584,791.72","19,275,971.59","18,896,119.29","24,409,214.40"
其他非流动负债,"837,456.67","8,995,376.12","11,795,266.17","14,055,726.78","12,099,856.38","27,484,751.39","26,299,334.82","25,508,296.49","41,340,146.47","45,265,244.15","45,787,206.66","53,104,469.34","55,330,773.70","76,878,051.22","67,807,931.95","75,804,609.46","80,929,132.98","95,024,730.49","97,556,991.84","117,418,993.89",,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"837,456.67","9,984,077.57","11,795,266.17","14,300,286.78","12,197,306.51","27,582,201.52","26,396,784.95","25,605,746.62","44,957,906.26","48,883,003.94","49,415,716.45","56,732,979.13","58,851,083.36","80,398,360.88","70,456,741.61","78,453,419.12","99,843,809.26","114,596,408.38","116,707,145.73","135,706,060.48","118,869,193.47","124,361,021.39","120,087,682.28","142,681,644.65","136,446,468.63","121,356,136.16","122,619,206.30","147,740,170.07","129,326,743.35","124,927,987.67","125,220,898.85","156,291,418.15","138,270,050.21","135,797,043.48","136,156,808.13","193,981,742.63","178,370,960.70","178,107,327.29"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178,692.21","178,692.21",,,,,,
负债合计,"3,271,719,920.64","2,907,446,559.09","2,895,571,165.01","2,971,443,702.27","2,645,390,276.11","2,686,072,085.79","2,800,500,589.99","3,050,658,881.10","2,956,184,978.65","3,162,821,979.57","2,955,915,642.58","3,417,505,627.57","3,214,672,867.53","3,321,407,534.15","3,330,153,744.83","3,753,981,883.94","3,532,664,691.92","3,785,974,709.91","3,937,574,495.86","4,092,117,642.55","4,217,754,823.03","3,904,168,576.46","4,467,158,271.93","4,726,236,359.69","4,711,269,497.61","4,216,971,299.11","4,745,882,276.13","5,220,056,026.04","5,318,569,898.81","5,293,687,246.12","5,849,082,934.71","5,844,319,973.29","5,742,344,948.92","5,390,753,636.31","6,530,880,064.16","6,225,671,272.06","6,085,814,124.47","5,528,954,398.55"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"1,200,000,000.00","1,398,000,000.00","1,398,000,000.00","1,398,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00","1,796,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"555,109,577.25","812,383,805.82","812,383,805.82","812,383,805.82","4,537,385,785.82","4,537,385,785.82","4,537,385,785.82","4,537,385,785.82","4,543,306,030.64","4,542,822,665.84","4,542,822,665.84","4,542,822,665.84","4,542,306,081.29","4,542,306,081.29","4,542,306,081.29","4,542,306,081.29","4,542,306,081.29","4,542,306,081.29","4,542,306,081.29","4,542,306,081.29","4,540,382,211.16","4,540,382,211.16","4,443,462,344.93","4,443,462,344.93","4,443,462,344.93","4,443,462,344.93","4,443,462,344.93","4,443,387,472.14","4,443,464,893.30","4,443,464,893.30","4,405,989,076.38","4,405,939,937.92","4,407,940,375.88","4,410,900,628.28","4,410,900,628.28","4,410,900,628.28","4,411,837,092.69","4,411,837,092.69"
无形资产,"802,551,301.37","787,940,909.73","777,743,614.75","771,818,421.45","765,662,364.08","760,966,090.77","755,217,330.64","752,689,642.19","747,032,148.83","741,427,910.41","740,081,443.22","735,546,763.77","729,813,463.00","725,614,659.68","719,383,858.31","714,553,346.90","708,264,707.92","702,000,262.48","696,032,815.28","692,694,654.10","687,969,033.29","682,571,021.76","679,915,627.59","673,954,454.65","676,680,706.74","674,861,116.48","673,756,616.95","664,917,594.17","657,899,888.60","651,542,956.42","649,593,254.49","641,751,250.46","638,281,544.05","629,019,294.30","624,750,951.87","618,586,884.55","619,495,986.37","622,511,540.70"
盈余公积,,"7,239,004.13","50,585,374.72","50,585,374.72","53,257,308.63","53,257,308.63","53,257,308.63","53,257,308.63","116,110,854.25","116,110,854.25","116,110,854.25","116,110,854.25","192,616,650.64","192,616,650.64","192,616,650.64","192,616,650.64","277,833,681.44","277,833,681.44","277,833,681.44","277,833,681.44","381,172,469.47","381,172,469.47","381,172,469.47","381,172,469.47","509,174,301.98","509,174,301.98","509,174,301.98","509,174,301.98","660,098,920.22","660,098,920.22","660,098,920.22","660,098,920.22","813,755,832.99","813,755,832.99","813,755,832.99","813,755,832.99","944,156,505.88","944,689,760.63"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,"2,752,710.51","4,855,070.88","4,855,070.88","4,855,070.88","4,855,070.88","4,855,070.88","57,096,191.59","57,096,191.59","57,096,191.59","59,329,483.40","69,473,441.27","69,492,533.02","69,492,533.02","69,492,533.02","69,492,533.02","69,492,533.02","69,492,533.02","69,492,533.02","69,492,533.02","69,492,533.02","69,492,533.02","64,637,462.14","64,637,462.14","64,637,462.14","64,637,462.14","62,385,078.58","62,385,078.58","62,385,078.58","62,385,078.58","62,385,078.58","62,385,078.58"
未分配利润,"-15,601,390.95","456,752,913.80","329,712,326.72","498,052,668.67","644,079,089.79","791,254,175.00","905,827,282.64","1,077,537,497.89","1,275,707,845.47","1,461,498,037.68","1,486,285,717.50","1,684,256,994.37","1,924,146,408.05","2,124,642,471.69","2,072,026,230.10","2,301,876,583.11","2,610,961,839.01","2,850,814,851.24","2,892,264,533.10","3,185,117,480.29","3,604,032,471.69","3,899,423,313.97","3,907,051,729.07","4,228,466,251.01","4,651,095,940.91","4,980,349,830.05","4,970,497,107.56","5,307,286,092.23","5,757,744,115.85","6,110,188,540.91","5,742,839,419.46","6,037,409,547.15","6,196,778,585.62","6,459,982,087.14","5,755,036,339.62","5,988,662,226.65","6,215,491,794.25","6,518,553,137.38"
长期待摊费用,"1,952,366.70","2,609,799.57","8,360,779.03","9,149,937.91","12,482,543.20","12,080,543.35","13,613,887.18","18,817,080.86","24,317,778.45","22,955,656.92","24,154,649.39","22,719,397.84","23,797,355.03","23,191,759.35","21,214,923.19","19,801,819.48","23,219,013.83","21,326,389.60","20,478,390.39","24,743,436.58","25,787,192.43","27,445,441.09","30,381,238.77","26,804,564.32","29,940,635.29","28,112,843.29","27,578,574.48","26,723,152.34","28,472,996.78","28,670,944.61","28,771,162.81","31,243,452.92","25,936,434.76","31,208,935.71","30,264,392.91","31,111,527.75","34,142,512.14","32,645,716.18"
少数股东权益,"14,872,947.12","24,971,011.57","35,534,309.50","49,812,144.97","53,619,326.19","52,030,507.85","44,347,844.07","50,480,944.91","205,911,126.66","199,595,702.43","190,012,402.29","182,272,380.61","179,422,651.52","236,876,039.80","235,031,804.72","238,454,756.35","252,841,727.49","257,355,019.05","557,907,993.85","554,823,068.62","587,760,307.91","603,194,063.11","516,327,693.61","526,630,728.85","563,645,392.80","580,558,568.93","570,753,691.96","554,329,823.71","568,323,188.45","587,380,029.31","565,033,302.39","582,010,895.89","619,931,654.80","639,054,662.17","668,026,039.83","703,055,063.82","698,544,298.63","723,619,391.58"
递延所得税资产,,,,,,,,,,,,,,"3,023,958.78","3,577,228.68","4,314,466.91","4,237,934.26","4,237,934.26","5,861,490.37","7,316,017.01","7,027,969.35","7,077,800.49","8,272,475.03","9,906,037.39","10,749,813.32","10,692,097.76","12,729,646.49","14,235,042.90","13,794,341.96","13,897,767.16","16,193,679.16","17,329,866.82","15,401,196.39","15,909,066.89","18,233,165.14","18,266,624.10","17,762,960.37","17,762,960.37"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,"484,987.50","484,987.50","484,987.50","484,987.50","484,987.50","484,987.50","484,987.50","484,987.50","484,987.50","484,987.50","484,987.50","484,987.50","484,987.50","484,987.50","484,987.50","484,987.50","484,987.50","484,987.50","484,987.50","484,987.50","16,215,215.50","120,039,935.53","123,959,935.53","228,954,297.21","140,687,428.34","133,187,999.11","188,188,649.52","101,302,403.27","76,196,478.01","76,076,478.01"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"2,172,070,526.90","2,120,062,919.09","2,102,787,683.69","2,107,555,666.57","2,079,011,218.01","2,066,213,425.96","2,038,459,483.22","2,426,737,149.77","2,117,133,973.45","2,095,409,156.59","2,105,767,562.76","2,081,994,155.79","2,074,318,526.51","2,122,901,372.59","2,118,507,586.12","2,112,256,240.63","2,217,982,472.60","2,195,660,926.52","2,189,862,622.05","2,186,952,622.60","2,210,207,893.17","2,184,368,777.46","2,161,755,812.03","2,144,968,355.83","2,428,592,027.17","2,404,803,597.75","2,412,245,559.13","2,392,605,492.14","2,387,551,112.19","2,457,300,483.41","2,456,893,516.18","2,588,000,828.90","2,750,645,533.31","2,934,564,181.74","2,908,974,828.21","2,882,764,183.55","2,784,335,723.31","2,702,206,361.66"
