科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"13,778,712.44","26,037,339.40","47,422,136.51","75,372,026.77","22,612,565.73","43,010,086.64","66,079,229.78","151,889,435.58","42,360,638.52","68,672,676.98","85,622,873.75","586,118,563.39","104,699,061.89","190,904,483.34","257,419,233.94","326,762,897.89","65,421,171.98","129,992,527.88","164,496,426.25","202,870,697.32","67,858,709.84","153,557,511.23","190,953,900.52","250,765,717.91","57,412,616.94","130,559,726.55","175,788,240.02","252,915,803.83","33,338,857.70","65,147,853.28","94,057,679.77","128,168,156.65","35,031,197.98","64,991,394.90","80,952,770.32","99,897,742.90","16,514,970.00","29,333,921.43","36,719,647.61","75,600,127.30","13,958,780.36","17,225,911.59","20,799,582.56","23,686,746.76"
二、营业利润,"689,968.79","-1,733,282.36","-2,179,882.42","132,962.22","92,352.97","1,147,503.73","2,036,195.28","14,429,864.52","2,795,706.09","5,566,701.58","4,256,746.80","186,971,519.72","24,874,061.48","45,338,418.62","66,106,645.67","74,202,315.62","23,585,980.67","37,941,796.50","40,636,053.17","49,158,196.51","23,250,904.39","39,828,370.89","46,134,435.47","60,954,225.31","10,645,154.95","28,790,923.83","36,063,575.82","59,469,296.47","-3,025,390.56","-31,104,713.86","-31,896,054.96","-11,777,766.11","2,683,938.16","90,831,104.17","87,801,064.89","92,400,456.42","662,979.40","101,745,853.12","100,127,362.82","108,984,466.40","21,317,847.49","19,015,759.49","17,482,666.71","13,596,094.85"
减:营业成本,"9,691,765.21","20,176,601.91","39,088,928.96","64,051,146.36","18,808,326.72","34,974,285.26","53,014,670.44","98,362,710.38","23,999,094.79","39,885,542.50","52,499,872.02","258,050,863.17","47,767,888.96","85,834,028.49","115,436,980.22","148,610,406.72","26,733,702.74","52,522,926.59","73,864,115.84","94,582,645.78","29,870,842.88","75,849,919.05","96,304,861.49","126,122,955.80","30,837,432.94","70,309,055.19","96,612,093.62","135,453,729.29","24,672,421.88","52,008,552.72","73,441,558.80","99,484,491.44","26,865,970.07","41,907,571.11","53,911,213.78","68,816,296.26","13,177,437.35","23,010,630.52","28,521,493.32","39,874,853.15","4,771,017.16","7,154,439.91","10,055,010.13","12,244,892.03"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"111,200.71","159,870.69","198,044.53","309,131.92","162,098.72","367,279.59","664,971.60","16,396,759.95","6,341,331.74","9,488,020.28","10,713,782.51","101,724,560.93","17,115,723.80","31,343,677.31","41,281,308.17","51,974,130.20","8,889,274.22","18,488,296.31","20,388,563.29","24,805,665.49","9,233,391.13","23,142,022.48","26,291,845.47","31,189,509.35","4,944,696.73","14,428,965.53","17,605,918.04","23,298,133.69","542,609.52","24,154,741.03","24,301,953.44","24,560,797.79","229,040.66","9,661,576.31","9,869,834.78","8,858,945.29","294,908.87","446,694.81","562,253.72","20,188,111.60","9,880,605.03","10,060,564.19","10,178,710.88","10,369,443.84"
营业外收入,"86,910.00","87,320.57","89,598.37","89,598.37","43,459.22","43,459.22","43,459.22","100,911.42","14,427.00","282,697.90","570,733.03","8,317,641.88","34,253.20","158,794.20","158,989.20","286,767.38","3,760.10","7,414,909.10","7,476,554.09","7,845,354.80",,"227,713.89","1,110,862.95","1,245,159.07","100,000.00","655,447.43","655,447.43","1,398,938.85",800.00,"280,799.63","280,799.63","1,366,861.25","124,964.56","153,753.15","477,474.15","477,474.15","4,047.36","28,691.25","28,691.25","1,766,000.25",,"17,692.77","17,692.77","27,711.75"
销售费用,"1,641,001.56","4,358,739.33","6,131,722.71","5,649,461.52","1,524,865.65","2,983,578.49","5,048,527.71","10,448,260.05","5,012,901.15","5,104,130.53","6,876,084.29","14,207,387.89","6,084,589.68","8,087,373.32","10,006,483.35","12,706,922.36","2,924,658.52","5,368,065.43","8,458,731.78","9,371,069.84","2,238,397.71","3,525,616.28","6,689,248.78","12,394,674.72","2,986,162.46","5,220,169.27","9,497,299.52","13,934,547.86","4,566,376.22","8,742,668.66","12,542,993.29","14,281,177.66","4,961,234.13","9,225,346.31","11,681,394.69","14,348,997.97","1,393,086.62","4,067,250.89","5,749,172.37","5,914,476.56","954,956.12","1,858,244.20","2,947,284.59","3,706,109.15"
减:营业外支出,,,,,"4,066.76","4,666.76","6,016.76","8,770.24","1,591.14","3,326.30","6,826.30","160,448.75",700.00,"2,308.71","3,608.71","6,358.71","3,896.05","3,896.05","4,182.05","1,833,171.74","3,373.41","6,076.43","6,076.43","6,093.04","208,072.98","208,222.98","208,315.31","213,313.65","465,465.37","465,465.37","551,874.31","552,749.71",357.58,"5,730.35","7,077.75","7,109.95",,,"6,188.50","14,265.54",,"3,730.75","4,413.16","4,413.16"
管理费用,"1,644,772.57","9,387,601.88","10,497,484.96","11,497,799.56","1,608,746.59","3,347,476.49","5,038,357.67","8,441,981.08","2,568,768.44","5,653,477.73","7,867,849.20","12,859,045.14","7,039,075.05","15,497,622.00","18,605,866.62","22,661,798.08","2,670,860.21","12,066,872.68","16,918,733.00","20,459,612.16","3,185,104.31","10,753,344.79","14,924,528.28","19,618,276.80","7,739,619.42","11,303,080.85","14,921,480.35","20,891,836.93","8,035,068.04","12,448,467.71","15,854,588.94","20,562,231.41","3,799,369.12","16,444,790.69","20,082,990.15","26,861,716.91","2,736,604.11","11,378,684.65","14,720,415.86","14,371,269.17","3,348,018.09","7,016,150.24","10,053,817.19","15,576,972.90"
其中:非流动资产处置净损失,,,,,"3,866.76","3,866.76","3,866.76","3,972.76",,,,"2,872.45",,,,,,,,343.36,,,,16.61,,562.39,562.39,562.39,"2,554.05","2,554.05","2,554.05","2,554.05",,"2,600.41","2,600.41","2,600.41",,,"6,188.50","14,265.54",,"3,730.75","4,413.16",
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,3.60,"22,836.05","20,865.87","6,270,404.05","416,175.08","447,526.03","534,070.03","7,128,401.75","2,174,293.39","3,620,966.05","4,464,693.69","7,646,745.65","1,816,832.81","3,130,414.13","4,325,834.94","5,589,772.33","636,869.58","1,561,909.83","2,329,419.68","3,164,016.20","249,143.39","673,972.10","602,051.08","601,495.22","259,550.44","409,659.25","719,261.70","1,155,370.18","378,284.29","858,078.53","1,373,792.26","-62,452.96","368,647.61","-438,294.91","-2,171,274.72","-4,403,325.26","73,539.16","-161,401.56","-493,881.46","-878,208.53","-345,547.05","-811,512.73","-1,169,975.47","-1,548,334.14"
