科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"1,255,177,491.03","2,757,268,859.86","4,735,468,924.53","6,515,836,696.52","1,616,225,626.41","3,085,225,394.61","4,696,823,776.17","6,947,106,277.88","1,430,939,850.50","2,700,812,138.11","4,711,674,266.80","6,088,293,088.38","1,944,746,797.83","4,075,686,876.53","6,234,329,956.26","10,111,342,289.90","2,469,476,768.78","5,466,007,740.47","7,973,366,240.54","7,163,316,663.31","1,866,861,912.26","3,457,565,493.30","4,341,298,258.40","4,567,550,632.21","822,548,041.98","2,172,874,887.15","3,300,658,201.61","4,392,698,252.80","1,125,640,032.71","2,434,140,903.28","3,314,227,633.83","4,888,780,285.24","891,747,206.98","2,045,329,516.27","2,967,602,531.57","3,890,343,961.72","1,068,241,940.53","2,053,609,748.86","2,963,294,346.91","4,252,101,284.32","815,869,263.40","1,939,883,312.47","2,615,012,226.68","3,268,556,972.58","1,121,675,424.23"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,"19,604,063.00",,,,"24,598,400.00","21,454,370.73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,"56,800,024.24","106,931,869.42",,"50,981,715.96","114,189,293.61","23,689,452.62","21,789,726.55","32,113,736.44","48,278,132.33","30,544,918.89",,"16,396,853.56","30,903,351.97","37,950,398.02","7,251,000.00","17,909,200.00","25,315,700.00","46,368,788.55","10,647,685.12","11,254,133.76","45,546,591.40","54,460,278.57","3,838,581.15","11,958,590.63","17,013,295.96","21,187,820.95","4,265,845.83","5,937,832.51","11,421,382.95","24,107,399.21","6,719,265.34","16,981,358.69","22,611,899.45","24,123,092.13","6,190,546.45","13,460,299.57","15,177,963.10","18,268,169.50","8,641,805.20","15,695,639.74","23,906,697.37","26,886,482.16","1,816,941.06"
支付其他与投资活动有关的现金,,"2,102,465.53","800,863.34",,,"1,555,375.93",,"1,000,000.00",,,,"1,000,000.00",,,,,"25,788,504.38","111,294,107.37",,,"187,220.00",,,,,,,,,,,,,,,,,,,,,,,"803,289,923.07",
收到其他与经营活动有关的现金,"112,639,528.91","340,246,721.92","559,859,347.70","925,879,341.19","99,608,599.29","442,320,738.50","212,359,908.08","164,806,020.47","71,758,663.66","2,249,099.96","29,142,262.54","497,954,967.95","76,273,979.76","56,552,011.16","100,737,948.46","515,657,235.80","12,470,061.84","35,517,448.52","28,593,930.00","66,677,920.84","16,774,020.56","54,377,763.91","80,018,148.91","49,813,944.79","41,527,696.31","127,901,329.99","302,496,660.51","52,169,363.66","25,061,562.20","50,368,182.74","91,626,686.09","36,747,868.87","15,778,029.32","52,783,978.96","76,186,124.91","63,881,466.65","5,332,413.90","12,744,011.84","33,361,026.08","63,742,964.08","14,766,581.35","18,206,586.20","34,045,323.58","47,256,959.49","24,114,913.66"
投资活动现金流出小计,"19,633,085.64","73,064,277.22","90,596,856.57","82,306,613.71","33,971,929.89","115,274,092.22","171,918,671.23","298,890,142.33","37,131,144.76","390,682,035.67","424,185,930.59","575,962,345.99","47,910,983.50","122,252,023.49","238,612,243.57","490,484,829.98","34,680,375.53","127,381,344.47","234,821,640.93","223,897,215.03","85,978,651.45","107,902,322.65","162,463,406.62","201,868,814.51","14,017,473.43","42,693,410.82","63,142,351.69","81,758,502.18","19,641,219.63","41,400,236.29","60,329,221.57","308,542,979.32","15,072,477.46","27,351,467.08","29,076,995.61","30,886,665.67","249,754,964.60","309,857,456.68","489,056,353.43","504,804,915.51","34,093,900.25","80,968,690.82","148,784,331.96","1,131,764,166.60","6,277,827.03"
经营活动现金流入小计,"1,367,817,019.94","3,097,515,581.78","5,352,128,296.47","7,548,647,907.13","1,715,834,225.70","3,578,527,849.07","5,023,372,977.86","7,135,601,750.97","1,524,488,240.71","2,735,174,974.51","4,789,094,661.67","6,616,792,975.22","2,021,020,777.59","4,148,635,741.25","6,365,971,256.69","10,664,949,923.72","2,489,197,830.62","5,519,434,388.99","8,027,275,870.54","7,276,363,372.70","1,894,283,617.94","3,523,197,390.97","4,466,862,998.71","4,671,824,855.57","867,914,319.44","2,312,734,807.77","3,620,168,158.08","4,466,055,437.41","1,154,967,440.74","2,490,446,918.53","3,417,275,702.87","4,949,635,553.32","914,244,501.64","2,115,094,853.92","3,066,400,555.93","3,978,348,520.50","1,079,764,900.88","2,079,814,060.27","3,011,833,336.09","4,334,112,417.90","839,277,649.95","1,973,785,538.41","2,672,964,247.63","3,342,700,414.23","1,147,607,278.95"
投资活动产生的现金流量净额,"-5,655,571.70","-57,774,981.20","-73,717,831.19","9,885,097.93","-27,030,733.85","-104,747,940.64","-131,968,174.84","-196,672,214.40","-29,787,985.54","-382,857,574.42","-416,103,438.64","-575,962,345.99","-35,901,273.48","-122,250,463.49","-238,570,683.57","-438,094,317.35","-34,264,960.23","-126,963,229.17","-234,402,630.63","-198,483,319.65","-85,776,800.36","-107,000,471.56","-161,547,793.53","-200,933,602.41","-13,952,629.97","-42,546,537.37","-62,874,101.24","-81,479,049.72","-19,641,219.63","-41,399,906.29","-60,240,445.57","-308,424,463.32","-15,072,477.46","-27,303,117.08","-29,016,645.61","-30,823,598.67","-249,754,964.60","-309,857,456.68","-489,056,353.43","-504,730,675.51","-32,103,800.25","-78,967,068.82","-146,130,467.96","6,428,400,816.50","-5,655,785.73"
购买商品、接受劳务支付的现金,"1,040,471,706.58","2,166,230,522.99","4,049,719,150.74","6,265,150,969.34","1,342,472,156.95","2,392,075,090.82","3,926,886,535.12","5,903,503,342.23","1,411,345,107.22","2,442,336,101.81","4,299,633,313.00","5,973,661,895.44","1,987,985,142.56","3,222,840,042.67","4,749,069,907.79","8,431,708,313.93","1,710,644,079.31","3,793,110,505.26","5,651,809,954.32","4,540,757,077.88","1,106,720,083.58","2,628,110,639.05","3,493,134,100.00","3,836,766,743.44","686,765,043.95","1,850,317,433.41","2,672,834,972.71","3,560,042,697.28","982,327,903.16","1,748,829,789.33","2,469,147,653.95","3,782,346,842.34","865,841,079.75","2,069,248,610.92","3,361,081,412.85","4,441,519,918.59","1,171,465,004.49","2,228,287,171.73","3,024,617,358.08","3,897,105,858.58","302,741,188.69","1,175,757,328.56","1,589,959,999.39","2,534,400,882.35","828,420,321.80"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,"1,189,544,400.00","1,189,544,400.00","1,189,544,400.00",,,453.58,,,"16,590,121.90","16,590,121.90","164,559,119.21",,,,,,,,,"500,000.00"
