科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"5,962,315.84","648,476.51","1,034,332.02","1,251,112.43","1,283,885.92","940,007.06","1,938,766.06","4,173,241.16","4,199,114.81","8,332,302.03","11,489,872.39","11,710,343.85","9,380,159.64","8,613,129.29","8,562,087.54","13,110,206.75","6,719,483.26","11,811,629.29","8,419,208.53","12,132,718.69","13,205,486.64","23,370,965.60","15,022,394.24","15,254,521.41","24,054,709.94","10,892,240.93","17,309,645.99","19,774,455.95","46,195,936.59","49,770,747.12","29,357,074.35","43,719,504.14","35,309,235.70"
应付职工薪酬,"900,977.35","1,589,654.82","2,038,588.75","1,648,274.26","1,936,083.20","2,657,961.78","1,471,965.03","1,757,384.02","2,396,253.24","3,332,907.02","2,205,810.00","2,220,155.00","2,844,189.20","5,479,698.50","4,414,762.89","4,751,504.40","8,088,127.71","10,509,747.86","7,186,157.92","11,245,422.74","14,905,866.20","16,304,784.71","16,058,438.00","17,230,204.52","25,931,092.06","30,167,284.13","25,970,598.50","27,757,049.09","37,754,164.01","52,616,629.59","31,033,622.21","36,206,206.59","53,824,242.37"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"243,452.38","396,540.58","2,581,503.37","2,133,106.89","2,666,791.30","1,819,205.79","2,906,781.97","3,794,927.39","5,297,081.86","2,925,586.39","-4,957,499.50","-6,212,145.47","-7,398,735.77","-11,846,608.90","-8,978,638.86","-1,397,690.19","-3,062,958.38","3,409,212.52","5,572,254.20","7,425,732.86","2,364,671.35","4,629,294.34","6,854,663.35","9,383,713.12","23,043,588.96","32,714,843.55","26,692,853.79","19,846,073.82","52,390,527.41","34,508,398.01","35,325,340.15","54,512,941.96","81,031,003.64"
应收利息,,,,,,,,,"4,371,666.67","2,066,666.67","2,030,000.00","3,636,125.68","6,060,592.92","2,445,579.59","1,604,643.01","548,719.28","868,040.92","478,510.93","965,082.27","265,550.00","283,838.34","314,530.29","318,499.99","357,504.18","382,420.84","315,983.36","340,629.19","365,275.02","390,191.68","344,237.49","896,523.82","324,562.92","336,830.75"
应付利息,,,,,,,,,,,,,,"141,339.07","445,131.10","220,762.81","75,837.66","69,249.77","43,010.59","50,294.37",,"456,713.55","399,767.94","386,303.49","660,644.61","771,643.38","646,892.02","501,896.23","1,024,315.89","854,335.34","1,433,696.50","1,900,603.74","1,578,730.38"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,"278,950.00","278,950.00","168,400.00","168,400.00",,,,,,"998,300.00"
存货,"3,572,097.92","9,130,692.61","11,906,246.44","9,928,416.05","10,884,024.44","11,356,279.33","9,181,052.28","10,845,000.78","13,056,916.62","12,073,302.23","11,436,032.65","10,803,857.02","26,607,892.27","31,953,207.16","38,198,565.91","33,551,653.93","43,710,106.32","49,574,274.90","43,461,235.59","49,761,311.30","67,684,321.72","96,622,174.63","100,150,443.92","106,740,092.10","140,336,044.92","119,553,906.54","127,383,436.25","130,458,577.06","188,175,099.65","214,345,988.66","197,428,836.61","291,144,873.74","246,307,478.67"
其他应付款,"3,398,319.50","3,035,298.91","253,281.02","521,331.10","137,826.00","939,805.79","550,154.28","555,039.48","112,102.00","140,675.21","94,451.37","230,108.00","399,300.55","2,489,334.06","3,143,114.04","22,617,073.00","3,574,858.27","5,124,379.50","215,418.47","6,522,257.67","9,874,884.51","24,650,445.67","25,522,166.80","26,019,461.70","36,606,438.91","21,208,200.00","19,569,523.98","19,629,382.10","5,882,616.85","13,559,079.75","241,479,237.16","272,318,937.49","253,639,200.29"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,090,574.18",,"5,090,574.18","5,090,574.18"
其他流动资产,,,,,,,,,,,,,,,,,,"4,367,391.43","6,125,137.05","626,085.92","2,242,615.61","5,678,798.28","35,735,219.09","37,121,932.39","72,579,928.55","41,292,829.47","46,845,041.75","44,894,708.74","18,972,988.47","51,097,067.89","77,525,669.48","152,549,969.93","591,611,026.43"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,090,574.18",,
流动资产合计,"17,737,412.44","31,576,270.18","82,635,554.99","103,673,407.58","115,665,850.78","608,592,605.18","615,193,518.82","617,015,454.23","649,791,486.06","672,281,310.71","686,236,837.11","615,757,190.74","647,470,209.67","501,852,141.12","423,714,392.29","403,540,012.69","391,895,340.62","435,604,553.58","473,858,949.13","491,643,277.30","536,342,990.53","588,167,218.85","658,692,969.50","730,948,430.91","947,109,066.19","929,939,836.19","1,051,538,680.48","1,175,077,795.04","1,665,185,415.63","2,048,845,218.65","2,316,755,265.04","2,521,451,301.45","3,253,851,262.62"
流动负债合计,"14,510,727.18","17,174,837.18","31,910,292.50","30,828,143.98","29,601,700.40","17,584,868.28","10,774,059.84","14,343,893.77","24,271,123.84","30,823,987.85","39,473,001.39","40,544,403.17","95,312,840.60","153,632,341.22","95,038,206.54","104,456,153.29","101,982,410.71","170,337,595.57","190,837,696.05","198,617,334.27","312,904,494.93","373,542,279.71","414,756,303.99","480,752,369.60","629,780,543.07","552,699,488.97","499,733,115.69","573,725,048.83","877,078,580.40","994,602,201.89","1,182,420,925.08","1,390,924,919.23","2,095,284,238.08"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,"17,812,500.00",,"10,000,000.00","10,000,000.00","20,000,000.00","45,500,000.00","39,500,000.00","39,500,000.00","46,700,000.00","46,700,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,"97,567,811.84","97,651,039.15","97,050,716.79","92,754,702.88","92,955,641.29","93,182,028.92","93,400,078.42"
长期股权投资,,,,,,,,,,,,,"13,930,067.43",,,,,,,,"87,328,321.30","90,318,958.80","91,744,149.32","93,150,928.64","45,971,949.63","34,161,671.01","33,165,569.22","21,895,644.46","20,549,823.34",,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"7,712,091.91","14,858,028.94","25,484,977.21","24,941,763.35","24,314,729.52","23,386,174.88","22,586,670.74","23,262,155.43","25,556,111.63","26,175,806.37","26,887,688.03","81,233,517.46","85,298,557.99","244,068,829.07","241,473,182.79","263,073,099.40","279,299,511.34","275,187,901.39","269,779,515.86","264,634,798.90","266,566,450.57","276,225,043.44","276,356,822.01","287,110,775.85","320,489,664.82","337,436,639.62","338,121,019.38","336,364,886.54","341,939,367.41","369,227,152.78","385,593,439.57","408,815,748.49","446,554,576.79"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,,,,,"6,585.53","108,541.55","335,446.57","31,650.73","696,738.06","3,484,259.47","6,582,097.95","7,405,843.13","8,274,267.09","2,418,893.12","3,824,159.16","3,588,820.67","1,607,040.90","3,194,282.11","5,415,769.91","9,092,166.56","9,392,735.08","10,544,208.56","6,915,389.63","10,468,315.59","16,002,470.18","23,595,967.99","38,300,244.72","24,413,826.31","32,286,949.85","47,716,406.94","85,185,940.20","125,933,239.96"
其他非流动负债,,,"2,200,000.00","2,200,000.00","2,200,000.00","2,200,000.00","2,200,000.00","2,200,000.00","2,200,000.00","2,200,000.00","2,200,000.00","2,200,000.00","2,200,000.00",,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,"2,200,000.00","2,200,000.00","2,200,000.00","2,200,000.00","2,200,000.00","2,200,000.00","2,200,000.00","2,200,000.00","2,200,000.00","2,200,000.00","2,200,000.00",,,,,,,,,,"3,430,000.00","3,430,000.00","3,430,000.00","4,500,000.00","102,782,400.54","102,802,575.92","102,139,201.63","217,254,702.88","137,455,641.29","97,840,528.92","98,287,309.17"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,"1,528,402.28",,,,,"20,327.55","79,070.99","394,092.91","14,914.53"
负债合计,"14,510,727.18","17,174,837.18","34,110,292.50","33,028,143.98","31,801,700.40","19,784,868.28","12,974,059.84","16,543,893.77","26,471,123.84","33,023,987.85","41,673,001.39","42,744,403.17","97,512,840.60","153,632,341.22","95,038,206.54","104,456,153.29","101,982,410.71","170,337,595.57","190,837,696.05","198,617,334.27","312,904,494.93","373,542,279.71","418,186,303.99","484,182,369.60","633,210,543.07","557,199,488.97","602,515,516.23","676,527,624.75","979,217,782.03","1,211,856,904.77","1,319,876,566.37","1,488,765,448.15","2,193,571,547.25"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"10,000,000.00","10,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","66,670,000.00","66,670,000.00","133,340,000.00","133,340,000.00","133,340,000.00","133,340,000.00","133,340,000.00","133,340,000.00","133,340,000.00","133,340,000.00","133,340,000.00","137,025,000.00","137,025,000.00","137,325,000.00","136,129,500.00","272,259,000.00","272,259,000.00","272,259,000.00","544,518,000.00","595,826,899.00","598,112,899.00","598,376,899.00","957,403,038.00","960,820,638.00","960,820,638.00","982,834,638.00","982,834,638.00","982,834,638.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,,"17,728,573.22","17,728,573.22","17,728,573.22","490,763,076.21","490,763,076.21","424,093,076.21","424,171,626.41","424,093,076.21","424,093,076.21","424,093,076.21","424,093,076.21","424,093,076.21","424,093,076.21","424,093,076.21","447,861,326.21","453,324,683.21","455,592,683.21","447,781,808.21","311,652,308.21","302,530,436.91","302,530,436.91","30,271,436.91","460,203,821.71","486,105,662.23","486,984,782.23","131,784,243.23","137,860,263.23","143,899,541.14","360,887,401.14","338,301,735.61","338,301,735.60"
无形资产,"35,458.98",,"6,205,761.37","6,077,410.20","6,044,489.22","5,990,216.83","5,847,176.62","5,985,048.09","6,020,782.80","5,853,383.61","5,685,984.42","5,870,906.22","6,188,646.94","46,697,061.50","46,588,105.87","46,295,933.75","46,055,840.49","58,317,421.13","57,108,788.98","56,604,400.61","55,177,593.42","54,237,800.72","53,391,847.59","51,995,178.73","52,984,786.57","52,467,111.96","60,372,206.81","58,836,814.72","57,255,177.42","57,265,612.34","55,675,613.35","53,736,440.09","52,362,304.17"
盈余公积,"126,011.67","1,965,351.08","1,364,147.63","1,364,147.63","1,364,147.63","6,182,785.41","6,182,785.41","6,182,785.41","6,182,785.41","13,727,654.61","13,727,654.61","13,727,654.61","13,727,654.61","15,823,777.00","15,823,777.00","15,823,777.00","15,823,777.00","17,358,019.23","17,358,019.23","17,358,019.23","17,358,019.23","22,594,749.62","22,594,749.62","22,594,749.62","22,594,749.62","34,583,625.79","34,583,625.79","34,583,625.79","34,583,625.79","67,741,035.86","67,741,035.86","67,741,035.86","67,741,035.86"
开发支出,,,,,,,,,,,,"230,761.49","230,761.49","230,761.49","525,698.43","525,698.43","525,698.43","525,698.43","525,698.43","525,698.43","525,698.43","827,174.19","827,174.19","827,174.19","827,174.19",,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,"2,789,500.00","2,789,500.00","2,789,500.00","2,789,500.00","6,376,000.00","6,376,000.00","10,201,600.00","768,000.00","768,000.00","233,801,860.00","233,801,860.00","233,801,860.00"
商誉,,,,,,,,,,,,,"10,552,459.72","10,704,011.32","10,704,011.32","10,704,011.32","10,704,011.32","10,704,011.32","10,704,011.32","10,704,011.32","10,704,011.32","10,704,011.32","10,704,011.32","10,704,011.32","516,038,117.02","542,806,290.18","542,806,290.18","542,806,290.18","542,806,290.18","545,398,698.31","545,398,698.31","545,515,220.55","545,515,220.55"
未分配利润,"1,134,105.05","17,688,159.74","12,277,328.62","35,168,385.59","48,831,669.53","55,645,068.64","70,039,195.55","69,272,339.67","94,034,556.28","103,547,891.39","112,001,217.80","98,696,405.48","105,109,168.13","87,545,026.09","67,689,204.42","61,286,602.93","40,115,314.47","20,398,758.18","30,781,183.97","46,887,684.28","69,302,492.44","78,247,734.73","104,369,010.70","135,654,664.96","204,931,169.78","274,014,695.38","347,072,121.38","408,246,638.97","590,497,041.57","742,507,168.49","946,763,728.81","1,145,894,369.77","1,408,331,185.81"
长期待摊费用,"221,111.06","371,506.61","1,100,000.00","2,565,548.95","3,669,900.92","1,027,798.96","2,850,792.12","2,715,389.44","2,682,410.12","2,532,807.44","2,383,204.76","2,794,483.28","2,606,894.61","2,389,260.58","10,293,375.42","10,106,284.73","10,051,912.61","15,186,986.71","16,107,790.88","16,739,487.54","16,223,443.79","16,051,609.70","15,094,650.17","14,962,281.96","18,836,198.48","21,680,832.74","20,643,248.58","21,661,378.61","20,725,801.95","31,203,375.76","29,983,127.77","31,322,051.95","32,093,607.75"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,697,594.90","15,374,140.97","14,571,901.59","28,228,721.58","25,803,248.32","26,953,847.59","28,551,095.12"
递延所得税资产,"64,769.51","22,542.27","54,048.40","31,120.34","31,120.34","42,417.16","42,417.16","118,601.30","117,650.60","192,563.87","156,976.22","189,783.73","236,305.53","374,812.74","374,812.74","456,759.52","456,759.52","637,665.58","637,665.58","526,246.40","489,499.31","522,893.94","525,098.29","524,938.63","817,811.11","2,543,517.63","2,049,683.64","1,924,937.01","1,938,509.98","4,635,494.35","4,523,583.95","3,962,892.76","4,754,022.54"
外币报表折算价差,,,,,,,,,,,,"57,201.40","137,006.96","156,924.39","108,207.81","-473,650.43","-229,933.39","-672,777.15","22,119.83","19,344.42","-1,026,139.58",,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,821,344.05","51,347,777.03","126,002,688.63","282,688,302.26"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"8,033,431.46","15,252,077.82","32,844,786.98","33,615,842.84","34,060,240.00","30,453,193.36","31,435,598.19","32,416,640.83","34,408,605.88","35,451,299.35","38,598,112.90","96,901,550.13","126,449,536.84","312,739,003.79","312,378,079.69","334,985,946.31","350,682,554.38","362,166,725.46","358,057,753.16","355,150,413.11","446,107,184.70","458,280,227.19","459,187,961.45","484,003,178.95","967,962,419.69","1,017,098,533.32","1,030,753,985.80","1,041,790,196.24","1,055,128,796.59","1,114,358,954.99","1,159,817,717.91","1,301,635,075.58","1,536,616,188.55"
所有者权益(或股东权益)合计,"11,260,116.72","29,653,510.82","81,370,049.47","104,261,106.44","117,924,390.38","619,260,930.26","633,655,057.17","632,888,201.29","657,728,968.10","674,708,622.21","683,161,948.62","669,914,337.70","676,406,905.91","660,958,803.69","641,054,265.44","634,069,805.71","640,595,484.29","627,433,683.47","641,079,006.24","648,176,356.14","669,545,680.30","672,905,166.33","699,694,626.96","730,769,240.26","1,281,860,942.81","1,389,838,880.54","1,479,777,150.05","1,540,340,366.53","1,741,096,430.19","1,951,347,268.87","2,156,696,416.58","2,334,320,928.88","2,596,895,903.92"
资产总计,"25,770,843.90","46,828,348.00","115,480,341.97","137,289,250.42","149,726,090.78","639,045,798.54","646,629,117.01","649,432,095.06","684,200,091.94","707,732,610.06","724,834,950.01","712,658,740.87","773,919,746.51","814,591,144.91","736,092,471.98","738,525,959.00","742,577,895.00","797,771,279.04","831,916,702.29","846,793,690.41","982,450,175.23","1,046,447,446.04","1,117,880,930.95","1,214,951,609.86","1,915,071,485.88","1,947,038,369.51","2,082,292,666.28","2,216,867,991.28","2,720,314,212.22","3,163,204,173.64","3,476,572,982.95","3,823,086,377.03","4,790,467,451.17"
负债和所有者(或股东权益)合计,"25,770,843.90","46,828,348.00","115,480,341.97","137,289,250.42","149,726,090.78","639,045,798.54","646,629,117.01","649,432,095.06","684,200,091.94","707,732,610.06","724,834,950.01","712,658,740.87","773,919,746.51","814,591,144.91","736,092,471.98","738,525,959.00","742,577,895.00","797,771,279.04","831,916,702.29","846,793,690.41","982,450,175.23","1,046,447,446.04","1,117,880,930.95","1,214,951,609.86","1,915,071,485.88","1,947,038,369.51","2,082,292,666.28","2,216,867,991.28","2,720,314,212.22","3,163,204,173.64","3,476,572,982.95","3,823,086,377.03","4,790,467,451.17"
