科目,2011-12-31,2012-12-31,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他流动负债,,,,,,,,,,,,,,,,,
流动资产合计,"90,815,092.60","90,293,055.62","103,190,174.12","111,932,934.97","111,745,648.94","116,942,177.75","211,450,600.00","213,140,584.64","250,951,078.27","194,162,086.09","207,964,498.09","827,764,289.78","830,677,763.28","836,389,552.58","792,254,664.52","852,094,672.29","1,004,082,010.07"
流动负债合计,"42,315,821.38","43,846,108.42","57,445,742.80","60,350,560.68","50,405,230.75","47,906,533.24","33,053,288.74","43,795,708.17","70,310,167.01","79,408,357.44","87,640,420.14","79,069,164.28","187,224,248.45","206,470,892.20","207,981,548.88","245,835,348.31","465,895,132.76"
可供出售金融资产,,,,,,,,,,,,,,"600,000.00","600,000.00","600,000.00","600,000.00"
长期借款,,,,,,,,,,,,,,,,,"9,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,"352,000,000.00"
长期股权投资,"4,102,026.27","1,432,995.73",,,,,,,,"32,826,701.64","32,549,898.64","31,626,272.25","31,076,877.42","28,726,047.32","26,219,712.46","29,358,056.58","62,691,252.97"
专项应付款,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,
固定资产,"45,686,025.08","71,982,159.38","106,714,214.56","107,474,570.95","111,319,376.56","122,006,556.15","118,936,011.76","118,590,409.15","116,697,850.58","122,725,284.44","134,449,229.78","140,522,410.98","168,283,204.68","183,281,779.38","217,084,750.44","229,987,843.83","324,099,627.01"
递延所得税负债,,"124,596.38","120,289.64","72,173.78","72,819.80","72,173.78","71,527.77","70,881.76","70,235.75","69,589.73","68,943.72","67,005.68","6,963,409.62","6,900,363.94","6,845,372.58","6,790,381.20","20,985,084.65"
在建工程,"28,111,507.78","15,061,289.78","4,343,875.17","14,890,851.37","12,011,604.10","2,912,341.97","3,593,635.21","3,066,992.16","14,654,799.57","53,462,772.79","46,098,490.43","91,697,566.38","138,018,704.28","139,782,421.94","131,614,384.11","141,120,829.52","157,822,710.61"
其他非流动负债,"2,500,000.00","4,708,266.31","5,776,132.72","8,280,373.98","8,087,920.13","12,181,777.95",,,,,,,,,,,
工程物资,"930,190.64","54,602.32","900,586.84","297,567.14",,"51,350.42","429,302.13","1,818,545.67","2,112,890.28","1,882,177.72","7,658,525.88","6,868,504.99","26,149,349.53","26,307,937.88","27,625,877.14","28,857,786.19","8,057,470.27"
非流动负债合计,"2,500,000.00","4,832,862.69","5,896,422.36","8,352,547.76","8,160,739.93","12,253,951.73","12,674,894.76","13,522,341.53","16,576,187.11","22,828,330.48","23,357,755.82","22,401,744.58","37,664,954.17","36,248,671.91","38,172,547.62","38,584,302.12","417,420,240.08"
固定资产清理,,,,,,,"57,854.01",,,,,,,,,,
负债合计,"44,815,821.38","48,678,971.11","63,342,165.16","68,703,108.44","58,565,970.68","60,160,484.97","45,728,183.50","57,318,049.70","86,886,354.12","102,236,687.92","110,998,175.96","101,470,908.86","224,889,202.62","242,719,564.11","246,154,096.50","284,419,650.43","883,315,372.84"
生产性生物资产,,,,,,,,,,,,,,,,,
实收资本(或股本),"51,000,000.00","51,000,000.00","51,000,000.00","51,000,000.00","51,000,000.00","51,000,000.00","68,000,000.00","149,600,000.00","149,600,000.00","149,600,000.00","149,600,000.00","175,523,300.00","386,151,260.00","386,151,260.00","386,151,260.00","386,151,260.00","386,151,260.00"
油气资产,,,,,,,,,,,,,,,,,
资本公积,"49,874,069.72","49,874,069.72","47,958,404.65","47,958,404.65","47,958,404.65","47,958,404.65","135,063,904.65","87,463,904.65","87,463,904.65","87,463,904.65","87,463,904.65","818,147,794.93","607,519,834.93","607,519,834.93","603,656,089.27","603,656,089.27","603,656,089.27"
无形资产,"9,546,064.67","14,017,539.08","13,802,305.52","12,224,228.97","12,180,604.64","12,122,038.66","12,040,713.66","18,543,582.64","18,441,685.99","31,792,758.30","32,237,914.14","33,814,754.20","65,265,073.03","98,334,145.33","97,784,769.13","89,217,519.71","189,703,419.67"
盈余公积,"2,393,013.85","4,388,577.35","6,395,605.32","7,459,781.13","8,194,884.87","8,493,222.28","8,493,222.28","8,493,222.28","8,493,222.28","16,102,976.10","16,102,976.10","17,856,736.63","16,102,976.10","19,545,989.51","19,545,989.51","19,545,989.51","19,545,989.51"
开发支出,,,,,,,,"351,253.00","4,677,504.75","4,279,901.50","7,333,131.47","8,638,185.11","9,725,900.13","5,611,539.91","7,802,428.36","9,158,044.64","11,729,563.37"
减:库存股,,,,,,,,,,,,,,,,,
商誉,,,"42,321.50",,,,,,,,,,"14,461,401.60","14,461,401.60","14,461,401.60","14,461,401.60","272,702,088.30"
未分配利润,"31,108,002.09","36,717,880.04","60,297,302.58","74,651,000.88","84,967,371.73","89,669,640.15","92,836,726.85","56,826,645.04","74,286,981.32","85,552,953.01","103,632,365.31","114,144,459.43","46,322,036.19","75,172,315.73","92,488,826.91","119,830,611.92","155,403,446.29"
长期待摊费用,,,,"2,952,141.70","3,429,397.69","3,247,287.10","3,613,920.51","4,190,454.41","4,158,014.43","4,918,715.56","4,558,561.35","5,328,409.77","5,129,957.53","4,395,063.93","4,212,706.15","4,360,280.85","5,370,237.61"
少数股东权益,,"2,182,143.69",,,,,,,"4,963,361.50","5,093,876.36","5,052,827.76","5,018,883.02","22,018,153.99","21,876,051.55","4,424,057.69","4,328,394.59","2,042,155.11"
递延所得税资产,,,,,,,,,,,,,,,,,
外币报表折算价差,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,"85,901,689.41","14,215,232.35","15,095,125.96","32,759,625.97","18,715,560.51","13,255,933.14"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,
非流动资产合计,"88,375,814.44","102,548,586.29","125,803,303.59","137,839,360.13","138,940,982.99","140,339,574.30","138,671,437.28","146,561,237.03","160,742,745.60","251,888,311.95","264,885,751.69","404,397,793.09","472,325,700.55","516,595,463.25","560,165,655.36","565,837,323.43","1,046,032,302.95"
所有者权益(或股东权益)合计,"134,375,085.66","144,162,670.80","165,651,312.55","181,069,186.66","192,120,661.25","197,121,267.08","304,393,853.78","302,383,771.97","324,807,469.75","343,813,710.12","361,852,073.82","1,130,691,174.01","1,078,114,261.21","1,110,265,451.72","1,106,266,223.38","1,133,512,345.29","1,166,798,940.18"
资产总计,"179,190,907.04","192,841,641.91","228,993,477.71","249,772,295.10","250,686,631.93","257,281,752.05","350,122,037.28","359,701,821.67","411,693,823.87","446,050,398.04","472,850,249.78","1,232,162,082.87","1,303,003,463.83","1,352,985,015.83","1,352,420,319.88","1,417,931,995.72","2,050,114,313.02"
负债和所有者(或股东权益)合计,"179,190,907.04","192,841,641.91","228,993,477.71","249,772,295.10","250,686,631.93","257,281,752.05","350,122,037.28","359,701,821.67","411,693,823.87","446,050,398.04","472,850,249.78","1,232,162,082.87","1,303,003,463.83","1,352,985,015.83","1,352,420,319.88","1,417,931,995.72","2,050,114,313.02"
