科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"1,200,298,229.23","2,539,902,098.41","3,896,026,371.12","5,122,544,758.80","1,747,834,444.07","3,552,378,161.11","4,876,110,071.14","6,593,941,446.49","1,747,910,255.94","3,306,870,736.05","5,207,661,760.94","6,624,095,857.94","2,177,593,034.37","3,796,041,410.96","5,507,991,773.63","6,888,880,245.07","2,133,026,923.15","4,063,972,016.64","6,202,721,106.52","8,746,650,837.22","2,523,353,461.33","4,906,190,437.78","7,233,070,032.59","9,536,155,247.44","3,547,393,962.00","5,839,932,089.91","8,177,996,057.27","11,699,018,733.65","3,774,351,699.00","6,808,043,021.69","8,538,657,206.62","11,091,184,289.51","3,817,954,862.82","6,407,868,102.59","8,520,530,659.70","10,940,486,295.99","4,157,419,477.76","7,107,055,212.91","10,132,569,908.84","13,772,148,451.05","4,677,513,121.66","7,735,592,759.22","10,644,476,923.75","15,610,692,212.98","4,786,540,453.28","8,524,735,745.19"
取得子公司及其他营业单位支付的现金净额,"10,270,927.94",,,,,"8,796,834.83","8,796,834.83","8,796,834.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,"2,907.55","9,975.00","10,975.00","37,288.25","39,561.10",,"3,561.80","620,902.96","3,878,642.61","82,914.77","112,341.65","112,341.65","905,058.43","47,726.28","47,726.28","47,726.28","47,726.28","2,187.22","11,603.05","473,067.51","475,602.65","2,547.55","2,547.55","2,547.55","8,540.30","52,061.01","200,820.47","200,820.47","200,820.47",,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,"12,297,256.75","12,297,256.75","12,297,256.75",,,,,,,,,"5,762,838.07","5,762,838.07","5,762,838.07",,,,,,,,,,,
收到其他与经营活动有关的现金,"7,160,651.23","331,274,365.49","334,220,313.03","341,761,656.51","74,162,261.18","96,683,912.99","114,563,301.88","61,528,201.36","11,928,204.00","23,906,179.89","21,973,453.83","47,917,262.92","55,388,293.22","149,998,293.22","158,170,531.03","165,068,431.03","563,675,336.51","1,494,196,964.42","1,498,158,641.84","1,514,206,170.88","9,275,336.51","21,907,080.01","13,026,009.53","41,598,947.12","9,441,478.62","30,597,249.72","46,398,465.02","36,909,381.48","20,915,743.11","38,044,942.90","44,521,096.13","47,130,063.29","18,846,463.46","36,117,367.28","45,725,582.40","45,725,582.40","19,292,941.92","38,239,972.54","47,591,814.52","68,920,541.11","19,478,140.08","45,628,864.78","87,022,176.05","78,429,310.64","9,711,856.48","21,912,911.81"
投资活动现金流出小计,"58,985,139.56","83,373,194.08","129,306,470.14","132,354,675.81","81,012,680.97","767,620,829.98","769,078,669.49","829,511,220.27","208,432,133.20","432,972,106.00","1,064,688,548.27","1,186,014,350.98","493,708,577.87","1,019,597,225.39","1,112,755,938.14","1,202,165,820.38","86,125,931.73","171,543,292.97","312,287,555.41","488,305,250.66","193,647,228.78","365,152,359.50","673,703,697.76","867,113,454.00","456,005,622.24","781,634,289.17","923,342,646.40","1,104,293,180.82","185,299,630.34","249,405,664.99","383,576,126.37","451,084,353.42","98,761,798.86","149,587,775.39","206,634,370.30","107,884,921.30","51,572,620.31","136,275,875.96","369,449,243.42","380,277,595.52","77,700,243.33","204,589,033.43","236,800,131.59","291,293,421.52","147,826,276.69","171,509,998.23"
经营活动现金流入小计,"1,207,458,880.46","2,871,176,463.90","4,230,246,684.15","5,464,309,322.86","1,822,006,680.25","3,649,073,049.10","4,990,710,661.27","6,655,509,208.95","1,759,838,459.94","3,330,780,477.74","5,230,256,117.73","6,675,891,763.47","2,233,064,242.36","3,946,152,045.83","5,666,274,646.31","7,054,853,734.53","2,696,749,985.94","5,558,216,707.34","7,700,927,474.64","10,260,904,734.38","2,532,630,985.06","4,928,109,120.84","7,246,569,109.63","9,578,229,797.21","3,556,837,988.17","5,870,531,887.18","8,224,397,069.84","11,735,936,655.43","3,795,319,503.12","6,846,288,785.06","8,583,379,123.22","11,138,515,173.27","3,836,801,326.28","6,443,985,469.87","8,566,256,242.10","10,986,211,878.39","4,176,712,419.68","7,145,295,185.45","10,180,161,723.36","13,841,068,992.16","4,696,991,261.74","7,781,221,624.00","10,731,499,099.80","15,689,121,523.62","4,796,252,309.76","8,546,648,657.00"
投资活动产生的现金流量净额,"-58,568,654.02","-82,481,877.65","-128,325,093.71","-131,010,396.35","9,287,515.29","-676,753,246.72","-678,192,009.03","-737,984,303.11","-208,302,535.19","-432,452,420.99","-1,064,002,263.26","-1,183,940,241.85","-493,693,745.87","-1,019,578,883.39","-1,111,359,395.34","-1,175,665,459.58","-83,754,565.73","111,108,971.78","-29,361,015.38","-173,168,362.98","-173,392,919.74","-292,440,063.86","-479,419,449.39","-590,083,616.59","-354,972,300.35","-508,907,474.06","-609,506,158.96","-656,461,220.85","-185,164,430.34","-245,662,664.99","-370,039,741.37","-437,320,309.20","-97,761,468.86","-146,720,555.39","-203,744,050.30","323,389.83","-51,528,120.31","-136,125,696.96","-369,299,064.42","35,081,500.18","-76,552,302.84","-200,393,390.81","-152,300,050.61","-90,721,371.32","-147,791,276.69","-171,373,446.65"
购买商品、接受劳务支付的现金,"1,023,505,826.50","2,189,199,432.94","3,447,715,509.91","4,732,497,143.64","2,108,757,855.99","4,247,423,435.65","5,145,774,175.12","6,149,372,545.47","1,531,572,473.35","3,236,815,147.90","4,479,382,748.79","5,520,765,189.15","1,612,572,653.86","2,393,771,001.33","3,681,558,875.63","5,201,338,043.94","3,006,227,115.60","4,637,001,718.73","6,507,296,300.84","8,617,799,083.57","1,997,370,103.08","4,144,765,471.54","5,925,334,527.17","8,020,377,332.64","1,844,940,009.63","3,979,008,531.05","5,978,684,151.90","8,670,794,859.24","2,212,738,357.58","4,545,870,889.57","5,855,113,135.41","8,027,724,425.02","2,334,561,398.77","4,228,292,059.70","5,805,165,664.67","7,537,656,096.47","2,624,678,418.89","4,474,076,161.09","6,722,597,337.29","9,430,916,598.48","2,705,200,560.51","4,966,301,757.53","7,192,681,834.99","9,473,120,201.62","2,420,658,652.48","4,433,936,543.70"
吸收投资收到的现金,,,"496,100,000.00","496,100,000.00",,,,,,,,,,,"1,200,000.00","1,200,000.00",,,,,,,,,,,,,,"1,708,918,696.40","1,708,918,696.40","1,708,918,696.40",,,"6,300,000.00","9,000,000.00",,,"1,000,000,000.00","1,000,000,000.00",,,,,,
