科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"1,430,326,210.50","1,279,479,675.67","835,929,951.10","542,680,332.48","2,113,775,584.21","1,808,806,330.51","1,710,972,537.54","2,296,288,703.95","1,940,491,445.07","1,851,229,951.64","1,828,073,977.32","1,900,523,745.82","1,823,705,799.41","1,583,160,977.27","2,023,034,594.44","1,913,579,161.82","1,994,663,474.29","1,625,601,749.37","2,075,821,583.21","1,801,422,807.44","2,309,844,925.01","1,825,740,894.11","3,062,784,015.72","2,713,373,285.92","2,462,665,940.74","1,413,944,062.10","1,422,717,684.74","1,632,470,099.37","1,462,746,991.09","2,209,786,534.10","2,417,390,847.65","1,677,412,362.68","1,897,795,145.01","1,899,209,025.95","1,503,289,397.74","1,866,203,073.71"
短期借款,"1,088,400,000.00","1,820,530,000.00","1,958,800,000.00","1,517,200,000.00","1,714,200,000.00","1,656,380,000.00","1,846,380,000.00","2,099,200,000.00","2,263,674,698.00","2,738,200,000.00","3,186,698,987.67","3,048,768,473.69","3,481,371,737.38","3,411,733,583.71","3,630,521,821.14","3,136,680,557.99","3,278,571,757.99","2,922,471,757.99","3,825,800,000.00","3,802,750,000.00","3,017,990,000.00","3,311,990,000.00","4,181,952,692.77","4,486,452,692.77","4,725,910,000.00","4,079,610,000.00","4,881,410,000.00","4,754,910,000.00","4,601,810,000.00","4,655,264,800.00","4,643,917,986.24","4,180,355,800.00","4,309,355,800.00","4,210,001,000.00","4,121,620,596.00","4,122,220,596.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,"48,102.00",,"37,620.00",,"1,389,000.00","1,389,000.00",,,,"3,751,951.40","6,145,470.76","4,215,466.72","7,713,390.33","5,233,274.00","3,852,359.23","5,755,821.45"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"278,136,328.73","396,892,088.32","251,708,358.87","191,873,546.30","309,297,969.63","285,877,987.56","332,617,383.41","485,207,915.81","535,034,384.29","413,888,935.10","465,788,564.02","303,025,292.18","339,887,292.81","338,620,396.72","520,272,448.69","236,462,872.78","393,548,438.79","362,109,512.63","453,082,841.26","334,189,338.48","252,401,729.61","343,744,666.91","529,779,672.70","346,185,538.21","440,928,344.47","510,812,035.89","519,702,166.97","392,992,473.27","435,803,625.20","591,699,979.87","650,316,255.43","661,186,547.22","734,859,035.66","757,726,992.43","614,075,994.63","791,444,439.65"
应付票据,"548,908,171.08","304,150,000.00","274,470,000.00","369,300,000.00","369,000,000.00","308,853,400.00","393,260,935.00","578,680,133.30","782,572,030.14","765,790,118.44","813,808,472.08","563,054,028.68","708,217,031.05","826,683,320.28","816,727,043.23","1,025,829,241.69","1,368,545,917.72","1,562,328,233.66","1,006,732,121.35","803,728,659.97","1,517,967,888.61","1,148,593,358.26","656,060,989.83","1,132,822,861.53","620,238,484.80","272,397,750.13","481,430,811.13","418,452,691.98","513,635,633.69","522,840,552.20","409,406,978.12","575,337,438.83","599,762,690.53","665,329,763.46","240,494,352.88","423,121,435.45"
应收账款,"96,514,215.26","117,640,326.34","65,367,169.13","84,471,353.47","90,403,420.11","61,751,362.72","64,137,421.01","108,200,897.97","111,004,457.26","91,848,986.71","66,091,406.82","161,016,993.55","109,583,086.30","206,013,951.33","52,016,024.84","280,552,214.05","184,375,189.29","192,462,810.07","127,968,293.54","300,018,353.35","180,979,609.73","274,169,369.15","168,962,357.22","374,682,858.36","181,231,186.34","237,977,319.61","234,227,366.75","280,593,981.43","281,057,527.04","259,439,765.05","173,538,642.05","233,495,853.36","281,333,008.01","217,085,832.36","139,628,862.75","231,537,700.97"
应付账款,"550,843,151.47","458,743,255.78","524,519,333.55","458,278,342.74","463,887,073.14","621,372,171.52","884,263,022.21","838,762,914.53","714,286,298.22","626,716,690.97","643,601,039.51","694,946,722.31","699,738,568.29","713,836,405.99","1,140,188,911.11","1,063,786,331.39","1,076,379,292.01","1,082,040,440.90","1,022,461,120.44","1,045,479,792.23","918,299,074.43","999,188,542.71","910,018,510.10","936,854,368.11","844,738,008.72","838,276,366.99","863,333,030.93","844,538,670.11","842,934,247.60","833,075,944.30","765,794,019.97","908,107,943.22","852,226,963.99","841,465,190.14","844,118,327.03","830,336,162.73"
预付款项,"227,780,726.18","286,133,988.27","413,663,973.40","437,308,529.51","299,788,637.20","311,100,909.48","360,880,974.62","432,855,382.33","630,343,072.95","704,016,346.96","485,068,132.49","660,367,017.48","585,525,821.13","536,564,290.29","558,679,601.17","561,250,777.86","769,537,540.49","877,649,113.55","506,153,243.71","589,360,279.53","533,729,575.24","613,522,029.61","339,729,595.38","558,991,987.98","396,154,125.71","486,978,095.44","457,439,934.52","328,505,029.39","321,058,189.57","349,535,258.46","272,997,610.36","430,038,797.39","363,635,905.83","339,171,151.55","388,569,867.21","371,126,237.69"
预收款项,"74,904,987.18","65,973,100.65","187,557,758.11","123,827,568.64","81,308,191.46","138,905,227.26","160,631,415.51","163,446,180.40","163,515,340.98","229,947,998.40","112,557,995.66","266,206,206.36","166,669,684.18","179,421,190.10","146,065,414.03","144,440,169.55","244,170,581.22","250,580,128.88","111,292,414.40","122,803,767.53","168,167,448.24","129,415,280.19","172,227,421.71","197,835,449.40","102,236,425.30","398,219,369.28","104,005,196.13","92,603,271.40","105,793,984.80","98,353,126.75","151,956,125.38","199,192,970.27","102,848,944.44","137,811,892.08","118,741,211.79","224,237,880.45"
其他应收款,"181,038,024.72","51,650,980.91","97,962,603.35","121,290,430.81","93,147,543.46","190,386,604.78","86,559,790.87","184,932,192.77","91,863,150.57","86,335,687.50","68,596,974.24","72,000,828.05","85,044,885.87","98,703,367.46","57,256,154.22","71,018,378.97","79,213,963.10","83,116,627.75","92,023,903.91","81,236,463.96","88,397,024.81","97,764,253.48","467,769,007.77","453,352,620.77","468,976,830.41","554,854,117.72","457,520,623.02","525,320,605.90","121,802,060.48","148,526,794.25","161,344,010.62","210,834,566.52","199,985,338.58","224,930,619.95","187,958,922.80","286,667,335.16"
应付职工薪酬,"73,118,608.83","46,300,794.07","56,549,252.85","43,855,918.11","45,991,768.38","38,382,410.79","51,780,923.96","30,527,955.45","19,517,208.74","18,445,930.19","15,725,739.93","15,773,225.44","14,801,951.06","13,424,911.48","50,433,270.36","38,438,425.11","31,211,132.18","23,653,154.83","20,396,435.21","20,983,426.87","19,451,781.23","17,223,549.79","51,155,944.52","43,922,286.81","24,752,997.77","24,082,795.82","16,190,838.53","15,418,967.78","17,468,035.71","16,246,619.42","15,345,006.57","12,807,489.97","10,885,192.93","9,554,536.32","8,589,732.34","5,470,036.57"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"184,894,507.39","68,810,458.12","10,172,255.98","-2,373,864.95","-35,495,938.16","-44,008,246.24","-8,833,597.81","-1,443,737.74","-17,862,939.90","-26,112,528.10","-57,173,943.65","-60,205,081.44","-80,526,198.83","-22,214,716.32","-26,852,019.87","-5,054,819.42","-15,825,220.33","-26,387,862.62","1,170,362.58","-2,856,338.21","-26,031,386.65","8,064,761.93","-18,224,928.83","-34,006,664.94","-45,012,713.31","-9,326,122.95","22,544,792.99","21,427,132.74","-9,688,715.36","11,139,392.48","73,867,237.81","39,732,018.23","40,636,520.21","57,540,277.38","110,800,046.14","82,569,313.88"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91,191.78","91,191.78","91,191.78","91,191.78","91,191.78","91,191.78"
应付利息,,,"304,100.19","304,100.19","3,309,091.42",,"268,136.25","549,211.25","14,390,115.42","26,209,412.86","37,736,327.29","9,236,694.57","23,907,925.12","54,971,036.23","90,834,718.98","17,791,782.31","47,792,262.75","72,865,002.42","90,151,920.11","19,313,209.72","54,312,541.33","72,950,971.47","120,278,654.08","97,289,061.63","83,834,484.82","72,570,076.85","58,882,191.78","55,868,582.69","46,340,228.34","15,780,945.70","59,340,767.25","86,290,181.06","47,140,940.48","837,820.90","22,224,657.54","35,501,706.37"
应收股利,,,,,,"22,950.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"61,317,719.16",,,,,,,,,,,,,,,,,"4,455,000.00",,,,,,,,,,,,,,,,,"364,720.00","364,720.00"
存货,"285,477,704.36","252,865,772.70","431,401,806.44","460,407,849.42","502,705,376.42","533,264,156.69","656,633,644.42","680,719,394.94","676,018,909.18","659,470,951.65","743,372,835.25","863,081,618.15","795,542,814.86","708,747,214.06","598,265,710.95","594,701,791.93","626,335,576.83","689,379,656.93","609,482,421.14","651,212,181.56","738,141,057.18","653,533,469.94","579,365,925.28","555,921,663.43","460,567,996.49","444,286,123.27","424,766,042.56","433,436,640.20","463,696,711.99","453,984,049.70","461,075,930.71","693,939,132.60","593,082,509.17","491,285,983.93","522,521,971.94","645,384,710.86"
其他应付款,"65,453,280.09","51,324,666.51","83,465,685.81","52,721,846.51","70,319,022.35","136,221,690.14","139,561,636.84","120,521,763.23","120,260,960.48","102,469,898.64","96,797,905.98","97,601,296.72","87,451,148.58","116,548,177.73","119,539,788.94","153,555,641.98","52,382,586.45","55,559,688.19","111,091,507.08","138,897,319.09","89,039,492.94","124,149,096.42","80,892,503.08","106,427,582.03","81,988,295.93","91,080,687.62","83,173,282.95","82,978,408.59","78,421,014.48","97,914,421.48","92,261,808.76","70,220,198.11","62,113,725.29","74,618,402.04","113,513,159.75","152,079,920.83"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"155,881,652.52","148,000,000.00","191,950,000.00","649,450,000.00","485,050,000.00","495,390,000.00","557,500,000.00","501,500,000.00","456,500,000.00","1,016,500,000.00","1,101,900,000.00","1,000,400,000.00","729,000,000.00","444,900,000.00","490,300,000.00","273,900,000.00","242,300,000.00","516,300,000.00","1,615,480,992.89","816,010,666.67","1,743,160,000.00","2,293,160,000.00","1,259,969,592.39","357,788,986.55","305,217,252.73","304,881,233.19","167,088,010.72","165,451,487.53","141,817,431.20","131,282,179.87","1,046,316,232.84","944,715,258.65","117,585,838.13","98,046,812.62","987,529,187.36","916,176,770.81"
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,144,990.57","27,371,450.64","29,081,404.54","24,578,150.34","21,264,921.71","41,962,353.77","57,754,465.88","26,704,273.45","32,767,908.49","25,292,510.35"
其他流动负债,,,,,,,,,,,"881,925.01","146,666.66","828,591.65","801,924.97","1,221,091.68","1,177,758.33","1,151,091.65","1,124,424.97","1,603,869.46","1,151,091.67","1,124,424.99","1,107,758.31","1,601,908,342.75","1,601,455,564.96","1,601,440,009.40","1,601,446,676.08","2,348,536.11","1,919,786.11","1,932,702.78","1,945,619.44","1,850,536.11","1,819,092.74","1,786,176.07","1,789,092.75","3,924,305.94","3,629,390.27"
