科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"172,798,410.93","239,554,970.23","300,371,842.75","346,339,396.00","333,047,008.68","292,878,724.11","335,914,459.48","407,194,240.31","431,395,944.31","427,857,055.32","488,635,828.01","675,592,908.32","671,875,394.54","853,369,747.00","950,677,000.56","979,555,795.67","1,009,767,711.60","853,773,367.70","942,697,204.87","731,683,908.94","799,887,205.01","740,837,572.17","1,180,779,658.64","1,269,662,895.98","1,227,316,826.92","1,236,383,759.97","1,238,788,235.91","1,254,008,614.58","735,794,612.98","855,165,779.71","908,634,262.00","1,072,625,955.70","992,858,488.78","2,176,396,086.41","2,363,340,808.60","2,363,273,211.88","2,233,991,628.82","2,405,477,025.01","2,408,113,816.16","2,647,400,642.86","2,500,438,695.26","2,418,893,453.54","1,859,333,447.79","1,926,034,572.11","1,706,930,989.87"
短期借款,"340,000,000.00","340,000,000.00","316,200,000.00","271,400,000.00","292,400,000.00","310,000,000.00","320,000,000.00","400,000,000.00","495,000,000.00","525,000,000.00","615,000,000.00","575,000,000.00","450,000,000.00","529,000,000.00","499,000,000.00","449,000,000.00","399,000,000.00","380,000,000.00","349,000,000.00","542,000,000.00","642,000,000.00","762,000,000.00","723,000,000.00","622,000,000.00","577,000,000.00","707,000,000.00","837,000,000.00","697,000,000.00","675,000,000.00","695,000,000.00","695,000,000.00","745,000,000.00","736,000,000.00","744,000,000.00","848,000,000.00","812,000,000.00","748,000,000.00","818,000,000.00","804,000,000.00","804,000,000.00","804,000,000.00","736,000,000.00","871,000,000.00","811,000,000.00","841,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,"14,643,622.00","24,305,216.00","29,004,595.30","26,626,238.82","26,921,961.43","23,131,875.00","20,257,838.18","22,611,505.00","23,492,995.15","23,577,720.00","25,214,166.00","18,403,948.00","23,356,816.00","36,692,214.56","54,473,491.40","12,692,365.00","40,741,683.00","30,914,655.75","57,355,106.73","20,182,999.20","18,734,048.00","35,830,656.73","29,259,960.00","25,982,748.00","24,668,011.00","32,368,198.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,"400,000.00","200,000.00",,,,,,,,,,,,,,,,
应付票据,"88,297,424.00","75,495,709.00","50,200,000.00","51,450,000.00","76,750,000.00","54,600,000.00","47,800,000.00","30,800,000.00","49,300,000.00","67,360,600.00","62,558,600.00","57,433,200.00","62,115,500.00","69,281,500.00","52,621,500.00","55,889,540.00","61,800,540.00","70,025,000.00","55,764,000.00","45,499,250.00","48,459,250.00","33,122,200.00","25,966,300.00","19,695,300.00","16,531,200.00","5,600,000.00","3,800,000.00",,,,,,,,,,,,,,,,,,
应收账款,"40,094,510.19","55,431,502.47","44,202,603.47","12,730,000.00","22,337,350.50","23,337,939.67","37,285,807.79","19,012,667.86","39,041,128.44","34,202,526.32","34,212,824.21","58,743.46","15,901.05","14,005.57","24,683.40","55,695.74","89,563.62","124,746.62","21,525.95","20,210,215.50","18,107,135.38","27,220,471.04","22,709,526.54","24,651,778.95","24,917,901.29","32,768,249.44","46,734,024.92","36,636,861.12","34,858,168.08","36,528,666.40","29,832,957.53","39,188,490.42","35,889,899.51","44,817,695.87","46,445,840.67","48,784,257.80","55,845,613.36","62,327,460.34","59,893,673.22","55,556,377.85","61,807,791.37","53,971,461.12","55,555,932.26","63,737,070.25","77,967,976.66"
应付账款,"152,287,081.54","126,101,408.34","127,463,816.68","156,339,178.44","158,835,311.37","140,999,709.43","178,514,536.38","200,819,546.26","159,151,966.58","191,635,706.38","182,666,834.25","267,252,598.59","216,655,130.75","249,371,514.07","197,725,049.70","217,392,774.78","210,700,773.36","211,676,098.18","344,983,308.71","450,562,627.64","389,183,630.48","399,422,676.85","363,503,941.75","478,179,504.49","439,414,199.72","404,555,201.84","367,289,539.52","460,152,647.13","387,132,755.61","401,252,694.20","342,640,473.52","410,429,097.04","360,546,225.99","378,812,369.18","334,036,208.02","412,652,509.25","345,731,035.94","401,045,650.26","327,073,049.67","460,037,835.69","364,121,644.39","414,507,764.29","320,799,735.09","626,896,956.44","446,100,315.19"
预付款项,"40,191,855.46","29,028,434.41","174,424,849.51","229,867,797.65","191,039,398.29","209,564,229.72","121,111,227.44","287,887,237.45","334,664,546.60","379,243,710.94","137,159,469.26","18,970,227.88","29,995,537.04","54,122,637.33","65,790,100.17","36,441,358.77","55,808,392.86","70,534,246.39","14,783,285.00","25,812,800.33","28,855,648.94","25,445,842.56","12,421,019.86","14,552,617.91","13,894,370.70","10,622,456.35","13,247,894.11","5,947,396.92","5,465,181.39","6,897,725.02","6,226,609.57","7,081,674.73","26,525,277.64","265,625,051.34","268,818,015.69","22,534,847.64","22,073,609.92","22,862,776.39","12,995,542.35","8,983,469.39","12,467,951.00","12,486,696.35","252,596,197.53","9,929,500.87","9,804,294.11"
预收款项,"1,584,290.00",,,"90,370.00",,,861.00,"65,124,991.29","73,476,526.78","46,556,606.29","108,779,677.63","163,825,209.58","185,218,204.97","328,064,207.27","417,658,966.81","429,095,143.11","506,787,973.59","467,759,205.56","585,678,460.71","404,951,003.98","497,123,107.05","473,982,132.50","536,534,618.64","543,500,736.32","576,666,407.20","528,101,432.97","546,414,246.58","518,290,969.24","474,370,701.68","435,672,005.95","419,602,488.70","404,511,871.24","381,821,309.84","353,340,780.21","356,539,868.89","350,855,720.92","338,691,800.28","316,030,945.47","338,614,750.71","343,437,723.37","355,202,371.27","336,414,711.34","343,759,421.74","340,575,900.70","352,426,842.34"
其他应收款,"106,520,403.40","85,475,041.39","106,042,954.41","16,087,805.23","22,529,414.16","19,540,631.22","33,592,819.53","35,823,021.04","25,642,092.73","41,416,075.49","42,243,167.58","26,748,274.59","24,238,789.31","27,739,329.29","24,374,854.43","49,746,182.85","32,304,545.41","19,802,322.52","15,557,190.10","49,469,434.08","50,936,619.24","46,816,584.80","34,980,353.56","9,506,124.72","10,412,003.86","12,447,842.00","96,014,784.97","13,274,925.83","12,710,724.77","11,545,245.69","14,635,114.51","186,692,023.26","21,811,549.97","10,465,151.14","12,606,466.91","7,519,537.30","5,852,811.74","6,525,227.07","11,994,926.57","19,905,203.75","18,683,910.37","48,916,167.62","69,730,792.84","12,818,358.38","12,449,757.50"
应付职工薪酬,"15,953,540.40","32,801,648.36","38,111,494.56","6,243,857.51","10,075,844.62","13,851,646.35","16,837,365.38","12,933,344.31","7,929,487.71","10,672,118.87","11,534,551.54","10,054,864.46","10,104,994.76","19,683,414.92","20,215,686.46","29,306,476.39","24,352,938.20","25,451,137.22","26,686,697.86","43,985,496.52","15,032,945.62","14,502,890.91","19,506,239.19","52,402,930.46","25,697,562.49","24,261,280.90","28,438,080.92","63,667,851.91","36,365,651.20","33,304,839.06","42,591,498.50","80,298,651.73","33,924,977.30","42,672,270.25","54,947,289.99","99,376,617.79","44,200,546.62","49,889,894.29","62,672,845.33","111,498,171.30","51,327,355.28","55,195,440.57","66,260,871.33","128,140,602.03","64,336,916.99"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"4,211,621.54","-5,195,607.76","8,952,147.85","50,521,369.22","2,693,378.11","4,063,577.26","27,740,596.38","39,424,183.56","-8,877,917.06","3,461,673.75","23,933,090.80","19,752,146.23","-12,934,814.03","22,007,945.53","22,131,971.38","33,085,878.49","-15,310,636.22","-5,574,961.12","17,624,371.89","42,241,727.22","-4,077,267.92","-3,700,334.20","17,785,969.49","28,363,038.58","4,704,407.38","4,904,624.63","10,917,208.16","42,057,115.20","20,925,903.30","13,587,199.95","19,438,057.97","69,375,003.93","43,834,356.94","44,107,410.80","33,651,221.28","39,177,860.36","26,266,524.42","39,433,496.41","26,891,088.35","31,265,237.49","20,285,803.49","28,025,865.27","22,541,951.94","45,405,073.26","22,807,070.53"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,678,583.33","7,857,333.33","1,374,291.67","1,374,291.67","6,175,554.79","10,659,679.79","172,321.11","757,472.22","4,476,499.73","3,612,088.70"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,"500,000.00",,"500,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,"26,628,874.45",,,,,,"5,267,901.54","5,267,901.54","9,433,587.84","5,426,018.41","2,403,051.76","2,403,051.76","8,284,434.74","2,667,227.95","2,667,227.95","2,667,227.95","1,103,701.33","1,103,701.33","1,656,437.78","1,656,437.78","1,666,275.98","1,113,539.53","1,113,539.53","1,113,539.53","1,123,377.76","1,123,377.76","1,123,377.76","1,123,377.76","1,133,215.96","1,133,215.96","1,133,215.96","1,133,215.96","1,133,215.96","1,133,215.96","1,133,215.96","1,133,215.96","1,143,054.16","1,143,054.16","1,143,054.16","1,143,054.16","1,143,054.16","1,166,187.32","1,166,187.32","1,166,187.32"
存货,"25,419,541.66","20,217,937.25","46,805,876.91","19,029,349.20","17,913,766.43","22,076,303.70","21,444,471.33","31,920,916.17","31,484,561.02","30,186,595.94","35,813,837.96","129,168,456.71","126,870,509.86","129,699,327.34","128,204,323.91","161,301,796.37","156,702,266.06","161,793,232.59","237,532,217.55","46,506,708.43","38,372,875.02","36,852,871.32","38,105,780.28","45,004,753.93","40,204,104.89","35,331,404.35","33,408,585.80","33,030,581.85","35,747,493.88","35,322,021.38","35,698,724.78","40,388,749.77","44,027,949.21","40,001,571.86","52,356,794.70","52,876,041.17","51,406,296.82","46,934,844.60","53,189,528.02","52,267,726.27","53,760,089.56","52,989,451.59","60,334,313.11","68,451,368.19","72,130,343.94"
其他应付款,"59,945,826.58","83,766,677.04","24,651,032.03","82,498,262.19","87,198,900.21","97,868,891.06","116,449,236.02","112,654,856.29","185,154,966.63","183,611,504.70","212,992,968.91","191,175,488.06","316,208,244.93","72,785,308.05","129,178,450.27","113,563,545.58","127,160,726.44","120,354,210.95","90,259,343.02","118,102,966.61","79,955,411.67","66,842,466.70","78,040,485.89","92,976,016.81","92,310,478.04","90,208,694.23","98,182,093.54","60,417,574.89","58,301,020.34","62,860,365.13","61,795,337.44","54,327,585.96","87,378,483.14","62,285,222.74","52,058,865.38","56,382,495.26","58,278,839.50","80,402,867.99","58,745,647.58","69,690,377.59","76,342,656.41","73,772,878.40","79,589,650.25","82,689,245.26","82,342,247.88"
