科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"119,607,170.27","102,743,819.82","106,964,304.33","33,853,560.40","33,893,821.81","28,109,058.15","40,345,611.51","83,814,543.85","64,110,325.84","14,495,360.94","12,737,966.92","12,840,765.91","18,651,679.58","4,506,611.92","4,041,302.94","7,390,336.31","2,154,752.02","1,062,394,638.51","793,058,146.46","609,687,602.75","603,300,360.09","892,634,338.01","451,033,677.91","1,001,192,719.24","2,128,513,816.16","1,966,071,970.55","2,109,413,323.76","1,656,223,849.62","952,374,889.00","2,258,754,234.03","4,276,678,604.96","1,538,717,152.62","946,430,731.20","2,174,013,331.11","1,262,575,471.61","3,297,968,563.49","3,030,181,235.16","2,481,513,026.14","6,034,177,754.17","3,022,089,399.22","3,860,236,637.63","3,472,348,416.79","2,938,013,266.38","2,115,688,526.04","2,077,946,913.89","2,029,760,305.71"
短期借款,"1,780,312,130.50","1,724,064,162.54","1,699,306,311.37","1,661,437,833.60","1,641,956,310.20","1,410,990,781.12","1,283,008,088.74",,,,,,,,,,,"750,000,000.00","750,000,000.00","750,000,000.00","750,000,000.00",,,,,"300,000,000.00",,,,,"300,000,000.00","351,000,000.00","980,000,000.00","1,750,000,000.00","600,000,000.00","1,820,000,000.00","1,500,000,000.00","2,040,000,000.00","4,381,800,000.00","2,640,000,000.00","1,306,150,000.00","6,736,867,077.90","6,171,750,000.00","3,203,400,000.00","3,313,340,000.00","3,024,440,000.00"
交易性金融资产,"4,302,850.71","5,085,673.49","638,017.80",,,,,,,,,,,,,,,"600,000.00",,,,"1,000,000.00","500,000.00",,,,,,,,,,,,"555,209,202.84","776,781,201.46","713,602,790.57","1,010,210,622.69","1,037,130,231.58","607,066,732.46","690,316,098.59","607,163,658.84","526,290,987.78","375,524,547.49","309,123,239.18","310,874,318.59"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"30,176,808.65","30,039,879.42","22,254,622.28","20,086,666.30","2,227,776.85","3,942,963.57","3,995,672.80","425,683.60",,,,,,,,,,,,,,,,,"330,000.00","330,000.00",,,"1,030,000.00","510,000.00",,"1,394,824.00","3,400,000.00","1,020,000.00","800,000.00",,"3,000,000.00","900,000.00","8,600,000.00","62,903,833.31","442,659.00","100,000.00","300,000.00","6,750,000.00","600,000.00","600,000.00"
应付票据,"114,373,367.30","86,940,000.00","83,140,000.00","1,400,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"374,360,385.23","324,260,385.23","324,260,385.23","510,458,748.38","69,433,514.87","56,643,351.15",,"195,072,000.00","20,000,000.00","20,000,000.00"
应收账款,"134,443,753.93","149,373,421.61","142,322,996.61","101,530,660.66","101,540,609.07","105,566,452.41","74,158,794.75",,,,,,,,,,,"1,415,451.07","2,040,101.87","1,772,546.08","1,833,518.09","2,000,444.69","2,620,627.23","1,849,992.30","2,390,767.48","2,179,351.93","1,914,695.88","989,500.38","3,340,897.91","28,083,453.89","6,114,468.86","130,849,684.94","136,006,381.19","131,382,869.37","144,291,281.15","133,474,074.70","141,914,706.37","141,314,594.38","142,757,383.71","6,341,810.50","11,855,983.18","12,179,779.65","43,994,600.82","157,019,693.06","192,779,965.47","187,141,202.95"
应付账款,"158,442,943.72","191,646,454.27","166,180,078.90","95,913,763.35","97,992,044.78","62,541,474.94","47,021,571.27",,,,,,,,,,,"217,466,176.61","157,004,882.06","443,316,473.12","250,947,935.38","340,917,938.59","287,337,506.72","572,025,903.84","503,636,304.42","521,182,857.65","471,698,118.59","734,916,121.37","807,298,309.52","624,167,027.25","1,035,536,422.94","1,902,417,028.94","1,762,773,818.21","2,137,246,606.37","2,013,825,170.36","3,815,011,276.24","3,847,222,253.21","2,959,691,780.35","3,385,054,050.60","3,193,846,828.98","2,740,052,176.58","2,861,188,704.05","2,389,936,763.38","3,290,441,842.72","3,165,952,482.79","2,674,505,843.55"
预付款项,"70,853,950.67","41,915,339.42","38,080,550.63","11,581,596.56","10,561,975.31","6,148,689.11","5,783,321.31",,,,,,,,,,,"7,416,345.88","10,215,779.03","17,614,938.83","228,587,891.38","406,212,151.87","1,420,047,550.49","1,452,013,787.88","1,187,193,828.19","2,649,564,962.81","2,032,248,720.20","1,042,362,314.83","1,239,601,098.20","1,196,195,228.90","1,096,667,819.85","1,383,294,244.74","1,994,841,884.64","1,693,754,157.35","2,376,706,670.92","922,015,632.65","1,670,052,189.65","1,895,153,693.93","1,523,132,281.00","1,112,269,546.81","804,048,325.87","451,386,980.74","560,013,063.76","305,866,146.18","121,591,982.45","3,623,760.78"
预收款项,"73,033,852.15","45,921,482.82","39,672,920.65","17,153,072.21","18,021,518.33","14,178,310.09","18,396,567.20",,,,,"2,000,000.00",,,,,,"1,584,297,762.06","1,617,817,567.19","425,407,584.15","249,109,843.19","772,248,466.19","1,314,206,036.19","1,179,618,432.49","1,312,725,425.22","1,230,715,284.71","1,456,009,569.45","1,220,293,119.64","1,871,840,433.96","3,723,895,889.95","4,636,354,848.30","2,161,210,671.44","2,762,512,604.55","2,992,726,559.64","2,818,491,070.54","3,247,970,091.30","3,376,172,635.06","2,975,339,855.16","3,817,399,276.62","5,335,617,538.92","7,764,124,599.36","9,888,602,326.62","10,763,266,297.44","7,251,327,836.96","7,770,561,405.54","7,000,737,692.99"
