科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"41,636,425.72","65,332,119.50","74,166,708.86","61,743,562.91","36,122,587.49","27,880,235.61","28,584,622.25","32,677,907.43","36,787,934.84","41,030,361.56","56,792,294.63","79,725,918.76","83,807,962.31","69,679,342.83","54,863,606.06","45,083,431.98","53,486,018.31","52,930,477.25","54,042,289.09","57,128,374.05","49,751,252.53","44,300,815.55","36,286,940.16","56,229,248.58","51,789,921.20","56,928,220.87","59,011,430.34","56,469,517.42","42,477,018.78","40,614,576.56","43,459,564.75","39,941,107.42","26,158,297.22","25,797,790.69","35,712,648.66","51,516,820.18","50,542,450.11","152,094,967.43","140,480,998.79","101,129,585.26","104,410,603.55","108,300,371.40","118,307,586.66"
短期借款,"19,500,000.00","19,500,000.00","19,500,000.00","16,500,000.00","16,500,000.00","16,500,000.00","16,500,000.00","16,500,000.00","19,500,000.00","19,500,000.00","19,500,000.00","19,500,000.00",,,,,,,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00",,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"58,450.90","250,000.00",,,,"100,000.00","100,000.00",,"290,000.00","200,000.00","129,040.00","168,000.00",,"196,394.50","375,000.00",,,"4,246,712.00","2,169,114.00","50,000.00","350,000.00","123,360.97","310,000.00",,"706,229.97","358,840.00","443,116.47","339,100.00","435,100.00","234,000.00","872,980.00","400,000.00","1,187,600.00","370,000.00","134,192.27","120,000.00","100,000.00","167,202.52",,,,,"100,000.00"
应付票据,,"1,600,000.00","3,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,000,576.32",,,,,,,,,,
应收账款,"15,223,906.92","6,730,745.07","7,666,031.92","7,229,632.43","6,511,703.97","7,390,503.08","6,441,395.16","4,995,475.82","5,475,750.37","7,916,531.13","7,566,788.77","6,860,686.71","4,934,089.75","9,134,722.63","7,421,879.88","4,296,549.52","6,664,851.64","5,669,085.97","4,218,578.51","4,540,337.99","5,356,229.72","6,210,360.03","6,583,124.02","8,129,104.57","5,885,785.81","4,516,990.30","3,549,543.65","3,760,743.20","3,393,173.20","2,803,316.41","1,971,472.30","2,742,071.14","2,157,034.14","1,899,356.14","1,614,278.92","1,726,513.80","1,054,012.99","1,369,823.80","1,487,838.80","1,706,211.15","1,298,571.15","1,651,411.15","4,110,897.15"
应付账款,"2,976,607.84","4,781,224.13","6,357,410.83","3,704,771.15","3,205,615.12","3,327,049.83","2,113,360.11","14,460,094.23","2,970,090.14","4,141,424.50","3,975,972.03","20,313,435.03","4,140,819.92","5,515,054.09","8,990,935.15","12,974,376.51","13,328,404.49","14,562,347.77","12,279,348.62","11,914,914.64","11,893,274.18","12,934,519.02","11,246,706.05","18,392,141.14","13,510,331.21","14,625,293.30","14,666,303.37","11,538,474.81","12,391,815.99","13,375,896.95","6,572,563.21","50,865,801.22","68,447,037.00","54,623,187.49","55,220,629.16","81,214,911.42","79,737,423.12","73,723,553.89","66,875,740.21","2,806,649.51","5,594,984.68","5,202,097.69","4,954,049.07"
预付款项,"8,734,080.20","3,753,129.21","2,362,143.22","1,067,455.13","1,384,364.59","1,098,328.58","928,203.89","2,167,170.83","3,882,613.09","2,036,376.08","1,420,840.82","564,250.53","815,833.39","4,474,927.46","15,411,525.05","2,981,631.74","1,445,460.89","1,968,013.38","2,782,346.44","1,569,899.02","3,136,060.74","3,842,331.33","8,959,901.23","16,726,158.09","17,754,713.82","14,667,051.90","17,185,511.93","1,583,578.84","3,317,740.99","13,455,211.43","20,207,251.72","4,500,063.18","14,674,867.14","4,391,638.98","4,596,534.74","1,992,271.11","4,009,688.71","2,422,460.36","4,252,622.14","377,311.30","7,577,711.80","7,686,374.43","9,197,025.10"
预收款项,"9,062,567.82","3,669,052.57","4,718,339.34","9,631,510.81","11,053,130.94","6,908,900.29","5,844,582.06","7,767,814.40","14,118,359.95","19,265,972.81","34,529,074.85","56,211,606.87","64,393,333.76","65,316,179.64","14,286,087.32","2,187,613.13","3,452,909.86","3,345,680.61","3,038,306.79","2,737,763.51","3,669,284.66","6,391,568.47","15,467,418.58","6,691,494.34","3,772,376.76","4,422,307.05","1,905,577.56","15,476,176.46","27,846,006.55","44,054,117.89","52,209,901.77","52,766,584.43",,"60,845,137.42","59,978,590.36","70,783,443.88","95,452,873.72","150,543,588.63","95,777,458.98","1,333,209.09","3,978,184.08","4,324,825.08","3,499,328.07"
其他应收款,"47,489,587.53","24,599,990.54","21,069,878.08","19,682,545.86","21,693,715.47","21,444,398.01","21,149,580.40","10,120,665.71","10,086,336.25","6,764,835.55","3,597,527.17","7,131,602.02","1,098,986.67","1,639,733.70","-4,065,782.96","4,036,241.70","3,169,634.88","2,492,035.10","3,480,539.68","4,558,473.98","10,076,563.08","11,516,744.37","18,100,550.74","2,820,910.16","2,355,169.79","8,172,986.16","17,465,088.87","26,936,417.21","21,180,617.56","22,094,778.03","16,898,240.68","18,639,479.88","24,690,557.64","17,207,784.00","18,405,280.94","16,456,047.20","15,760,121.42","14,627,708.18","13,661,168.83","24,129,799.93","10,515,166.35","10,648,033.22","10,655,205.29"
应付职工薪酬,"814,523.58","1,384,176.47","1,500,148.26","987,157.76","932,096.31","864,045.78","799,061.78","1,157,569.32","1,144,573.30","1,187,269.81","1,109,868.64","1,495,730.22","1,478,626.78","1,613,029.84","1,519,217.08","1,623,369.89","1,598,298.06","1,398,944.78","1,902,969.13","1,516,485.55","1,932,400.31","1,988,992.51","1,959,381.06","862,729.14","1,601,234.17","2,999,897.91","1,652,711.11","1,142,823.04","1,312,526.20","1,688,667.67","2,100,988.59","2,490,640.93","2,658,835.77","1,771,457.93","1,885,427.75","2,170,997.83","1,349,455.62","1,756,286.24","2,098,276.36","2,003,422.27","1,136,331.22","1,526,902.17","1,911,656.14"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,537,250.52","850,415.57","1,235,950.56","1,272,783.02","1,778,974.65","1,718,917.79","1,351,462.34","2,077,767.11","1,952,776.03","2,801,854.43","2,299,415.58","941,241.14","-1,571,884.15","-1,765,394.42","4,452,094.45","2,662,254.91","2,842,506.09","1,857,679.54","1,657,668.47","1,581,367.19","98,759.30","-476,533.85","-1,911,455.00","-1,401,101.71","-904,346.40","-1,273,551.84","-711,568.12","2,853,657.82","1,106,395.17","2,041,143.40","3,751,758.97","7,834,515.76","5,008,044.85","1,525,553.93","1,537,374.11","3,045,616.00","2,758,463.19","1,808,505.96","4,416,138.72","1,464,629.93","992,148.24","1,440,580.86","3,224,442.13"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"212,157.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,"212,157.58","212,157.58","212,157.58","212,157.58","212,157.58","212,157.58","212,157.58","212,157.58","212,157.58","212,157.58","212,157.58","212,157.58","212,157.58","212,157.58","212,157.58","212,157.58","212,157.58","212,157.58","212,157.58","212,157.58","212,157.58","212,157.58","212,157.58","212,157.58","212,157.58","212,157.58","8,015,518.92","212,157.58","3,013,278.03","3,013,278.03","3,013,278.03","2,813,278.03","2,813,278.03","2,813,278.03","2,813,278.03","2,813,278.03","2,813,278.03","16,013,278.03","2,813,278.03","2,813,278.03","2,813,278.03","2,813,278.03"
存货,"24,454,348.20","26,385,765.89","31,274,190.50","31,555,901.63","33,592,299.42","34,534,810.66","32,164,639.41","44,721,158.08","37,399,561.53","42,029,253.05","44,340,293.65","67,165,093.24","58,886,743.26","73,290,192.28","45,016,589.56","43,100,328.69","39,657,007.56","39,100,095.20","38,313,108.96","41,890,352.50","42,492,168.35","50,524,040.49","57,388,678.87","49,174,638.60","46,139,553.10","54,652,596.93","61,374,749.14","81,846,965.23","108,552,808.18","121,306,213.37","124,633,593.56","194,108,869.02","194,111,574.84","218,449,249.89","221,232,541.01","249,575,790.70","261,343,069.42","217,061,418.93","147,924,081.65","6,889,468.47","11,428,808.95","12,585,510.32","11,733,669.30"
其他应付款,"42,767,869.99","38,422,943.00","45,161,435.23","29,127,577.05","28,487,755.18","29,917,062.80","30,375,488.40","29,752,737.51","30,703,619.16","28,599,959.48","28,912,595.94","31,322,909.12","28,795,641.51","38,545,643.62","29,354,973.12","34,543,411.95","36,128,340.04","36,773,712.03","35,731,153.13","39,135,211.46","39,072,583.93","39,920,268.28","16,322,919.38","19,300,310.45","13,506,243.19","25,193,403.40","43,476,716.71","35,818,613.36","38,342,524.43","44,024,006.37","46,898,615.51","33,127,301.40","30,257,037.14","34,486,528.26","32,515,991.01","34,549,275.28","27,594,070.01","26,098,210.92","25,044,121.44","26,279,781.70","23,961,575.64","30,843,064.09","44,377,883.90"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,"79,367.00",,,,,,"7,600.00",,,,,,,"75,541.70","30,216.80",,,,,,,,,,,,,"3,328,159.15","3,328,159.15","3,328,159.15","3,328,159.15","3,740,016.76","3,740,016.76","4,309,111.77","4,277,453.59","5,141,669.97","6,940,607.44","5,935,481.91","4,133,361.70",,,,"9,214.10"
其他流动负债,,,,,,,,,,,,"100,000.00","176,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"137,676,166.47","127,051,750.21","136,538,952.58","121,279,097.96","99,304,670.94","92,448,275.94","89,376,041.11","94,682,377.87","93,922,196.08","99,977,357.37","113,846,785.04","161,615,551.26","149,543,615.38","158,490,855.10","119,053,034.39","99,498,183.63","104,422,973.28","106,406,418.90","105,005,976.68","109,737,437.54","111,162,274.42","116,517,652.74","127,629,195.02","133,080,060.00","124,631,373.69","139,296,686.16","159,029,440.40","174,264,481.05","182,684,617.86","203,836,254.95","211,371,262.16","264,071,607.40","266,719,947.74","272,424,931.47","285,972,930.13","326,529,112.96","339,749,950.09","393,679,063.13","311,940,071.91","134,232,376.11","135,230,861.80","140,871,700.52","154,113,597.60"
流动负债合计,"77,870,977.33","70,419,969.32","81,685,441.80","61,435,957.37","62,169,729.78","59,448,134.07","57,196,112.27","71,928,140.15","70,601,576.16","75,708,638.61","90,539,084.62","130,097,079.96","97,625,195.40","109,436,670.35","58,815,464.70","54,203,183.97","57,562,616.12","58,150,522.31","54,821,603.72","57,097,899.93","56,878,459.96","60,970,972.01","43,297,127.65","44,057,730.94","31,697,996.51","46,179,507.40","61,201,898.21","74,845,264.41","81,211,425.92","108,197,110.31","114,547,106.08","150,098,121.77","156,184,809.11","156,065,143.06","163,951,290.42","204,577,522.44","219,705,563.69","266,743,423.67","210,225,013.74","36,700,970.53","38,476,501.89","46,150,747.92","60,780,637.34"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,250,000.00","29,250,000.00","29,250,000.00","29,250,000.00"
