科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"161,361,692.68","197,021,985.35","200,123,418.47","191,094,435.52","253,408,183.18","265,944,982.24","282,322,797.70","236,601,826.12","546,594,266.88","437,819,952.95","405,558,057.38","328,265,308.89","335,814,496.63","275,463,206.60","181,995,872.78","420,099,234.67","431,732,323.52","237,454,511.28","312,655,926.08","428,364,893.62","336,633,679.05","413,569,376.79","387,843,257.06","428,504,111.88","360,659,400.82","324,304,731.13","215,406,549.08","220,971,300.84","198,909,721.80","223,885,864.45","321,887,549.47","327,133,881.96","247,734,353.16","175,656,112.18","283,955,900.28","364,646,011.18","219,607,715.32","138,065,382.18","274,273,144.35","509,826,252.98","190,184,051.90","117,253,966.13","82,681,319.61","132,296,462.99","42,559,126.09"
短期借款,"503,113,000.00","500,260,000.00","536,960,000.00","547,560,000.00","595,100,000.00","603,100,000.00","647,800,000.00","611,985,883.41","700,322,500.00","657,800,000.00","609,800,000.00","705,900,000.00","615,900,000.00","607,140,000.00","634,700,000.00","658,700,000.00","575,200,000.00","511,640,000.00","539,200,000.00","472,260,000.00","478,800,000.00","225,000,000.00","257,200,000.00","149,200,000.00","209,200,000.00","209,200,000.00","194,800,000.00","211,000,000.00","247,000,000.00","222,000,000.00","127,000,000.00","121,000,000.00","100,000,000.00","150,000,000.00","100,000,000.00","51,990,000.00","49,990,000.00","37,000,000.00","217,000,000.00","232,000,000.00","226,000,000.00","36,000,000.00","30,500,000.00","37,000,000.00","37,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"30,478,631.03","29,248,095.00","33,432,785.00","41,586,021.16","68,631,241.76","46,946,303.72","31,734,949.01","12,416,294.72","9,705,216.98","19,570,538.27","22,918,684.13","67,466,166.00","37,381,200.34","32,613,693.13","44,068,620.00","27,285,975.00","43,032,909.55","48,375,478.53","35,899,370.67","43,444,277.00","64,673,842.50","49,032,901.49","22,166,198.00","25,752,044.57","45,645,076.94","93,290,578.17","81,774,953.07","78,706,400.00","35,575,274.74","23,126,500.00","41,402,991.58","9,533,480.02","64,145,466.90","17,466,742.30","14,080,337.54","21,028,460.50","11,710,000.00","36,342,389.00","7,607,248.12","14,710,599.62","20,091,628.12","9,635,826.52","13,642,128.12","21,886,650.00","20,760,000.00"
应付票据,"162,513,231.50","106,813,231.50","99,213,231.50","143,247,453.88","226,059,123.00","222,198,123.00","224,450,000.00","249,450,000.00","599,786,400.00","533,800,000.00","566,000,000.00","430,200,000.00","437,230,000.00","421,900,000.00","357,097,800.00","622,847,800.00","583,150,000.00","364,704,252.00","475,645,329.05","523,259,750.00","585,369,750.00","619,660,000.00","633,000,000.00","513,000,000.00","502,000,000.00","521,675,500.00","298,000,000.00","378,970,000.00","330,000,000.00","377,000,000.00","480,000,000.00","522,750,000.00","456,000,000.00","247,000,000.00","470,000,000.00","519,220,000.00","311,120,000.00","183,190,000.00","180,290,000.00","109,500,000.00","18,500,000.00","10,000,000.00","10,000,000.00","10,000,000.00","20,000,000.00"
应收账款,"252,422,492.65","245,643,041.57","277,956,717.13","233,135,694.50","247,744,495.96","315,246,249.39","308,668,281.09","311,715,383.80","323,365,750.19","353,436,370.83","338,668,086.79","312,937,193.97","291,043,900.34","329,736,936.31","292,433,780.97","300,405,160.70","343,452,801.07","366,990,388.49","392,303,941.60","439,849,402.97","559,208,654.76","578,346,182.90","620,645,571.58","576,482,330.89","644,454,637.17","639,608,063.52","833,420,208.54","349,894,744.14","348,463,342.37","378,493,938.61","398,601,594.90","304,148,553.53","249,106,993.10","274,928,987.30","295,811,265.52","176,773,187.85","197,282,565.54","262,768,303.07","376,617,465.87","230,003,910.02","223,511,373.91","237,317,364.20","221,912,334.32","201,184,338.88","193,579,130.22"
应付账款,"597,204,929.90","555,049,703.22","557,692,131.86","615,403,768.70","678,823,008.09","544,074,610.52","748,502,119.81","878,447,427.41","948,825,224.72","836,431,061.65","889,921,582.69","747,564,819.21","730,329,775.79","707,475,518.27","658,097,488.32","727,802,644.37","746,968,930.05","698,439,535.86","719,851,031.78","682,829,463.86","793,623,909.64","799,542,332.99","787,163,698.37","752,129,524.25","778,183,881.76","767,833,046.38","935,291,498.08","458,671,599.23","457,921,639.75","420,894,453.83","396,390,938.99","510,434,961.04","474,800,368.75","493,105,341.04","456,226,876.77","407,434,061.00","384,414,267.77","430,807,895.22","503,019,340.42","369,573,347.34","368,972,865.10","375,822,746.27","366,241,680.16","366,926,902.38","351,791,097.27"
预付款项,"368,394,388.99","357,160,345.75","349,682,153.11","491,520,599.45","466,049,311.95","423,928,342.69","345,595,577.43","420,306,436.96","472,933,837.92","453,205,522.44","492,005,510.59","410,873,530.90","397,113,322.47","358,135,805.06","395,379,293.11","473,638,294.21","485,109,395.05","509,420,544.48","495,297,061.67","389,194,749.70","370,579,030.94","494,163,819.24","542,921,534.27","236,272,869.10","266,031,581.23","273,963,423.05","335,823,700.17","166,568,140.62","298,262,179.99","185,220,864.03","233,187,864.96","153,486,801.79","164,926,064.88","225,057,551.39","248,212,974.28","184,251,837.16","187,093,595.41","218,518,052.36","203,250,875.23","121,113,190.31","152,436,383.58","163,627,839.38","169,812,663.95","83,541,556.08","108,224,728.95"
预收款项,"146,949,697.69","177,313,826.63","198,844,154.77","238,186,428.76","242,638,686.37","331,292,993.84","245,403,404.94","172,111,761.96","217,731,873.33","176,386,498.44","173,820,796.33","190,508,249.68","210,189,490.32","179,065,627.09","173,869,647.14","209,178,540.48","193,862,414.96","160,411,541.67","154,825,492.26","195,944,566.75","179,512,131.19","231,908,968.39","256,286,474.34","213,622,231.37","185,008,094.12","156,048,045.69","143,616,317.34","130,752,506.41","222,425,761.04","134,853,651.40","216,418,832.92","161,526,264.02","161,836,808.71","134,467,223.21","195,352,818.84","174,126,939.92","289,496,458.76","173,917,569.02","151,885,214.90","89,551,522.27","111,891,868.12","97,043,391.97","134,040,282.98","91,766,281.54","86,102,450.77"
