科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"400,756,192.41","837,954,006.73","1,105,950,333.65","2,992,408,655.54","268,847,043.06","855,312,451.20","1,540,309,365.96","3,504,859,206.95","574,233,573.51","1,828,461,469.53","3,792,828,690.94","6,379,362,378.87","1,040,960,840.92","2,325,760,494.60","4,049,411,809.59","8,140,036,586.15","987,044,328.86","2,571,761,181.49","4,020,357,021.45","6,688,298,540.05","964,049,103.43","2,254,627,190.67","3,457,727,298.04","9,908,655,442.57","1,236,050,713.81","3,152,277,345.82","4,008,298,075.12","9,209,040,364.56","1,061,071,570.81","2,865,915,569.97","4,104,638,648.05","11,038,339,077.92","1,353,786,536.77","4,979,614,361.48","6,584,312,747.28","11,636,298,826.34","1,936,438,230.45","4,140,139,473.40","8,710,147,555.47","13,626,242,154.83","1,536,487,335.19","4,090,904,564.38","9,324,876,869.22","17,499,924,005.52","2,985,640,860.89","5,591,317,674.88"
二、营业利润,"43,924,542.44","84,538,399.20","76,645,196.41","615,932,760.64","113,319,873.90","237,983,243.23","616,281,761.28","1,039,787,785.16","113,849,850.51","337,013,506.86","857,492,062.64","1,576,736,006.31","251,055,291.43","434,493,151.75","773,865,619.95","2,137,125,057.17","300,395,431.42","464,383,798.01","669,251,200.85","1,390,549,990.43","37,663,739.37","117,774,654.42","314,123,764.67","3,032,239,789.93","96,863,140.10","248,441,894.17","313,277,826.43","1,266,694,566.87","67,880,521.08","360,491,366.94","557,415,873.81","1,486,565,228.40","174,363,468.05","709,201,914.13","889,967,261.84","1,508,957,842.35","1,715,062.15","54,454,503.17","632,256,787.77","323,875,911.85","412,702,924.58","786,603,271.82","1,857,953,596.51","3,815,302,384.48","984,227,948.53","1,735,303,833.74"
减:营业成本,"299,208,905.01","658,372,359.08","897,815,826.69","2,184,309,993.56","231,997,367.50","654,626,015.05","1,103,864,995.58","2,379,074,391.94","471,784,218.27","1,479,633,782.38","2,691,386,464.97","4,412,098,897.57","687,168,931.15","1,632,120,418.65","2,948,868,070.98","5,557,516,418.84","778,347,783.03","1,996,051,589.71","3,210,302,835.80","4,864,642,221.01","872,594,291.51","1,993,425,007.51","2,889,931,082.60","6,157,528,526.37","907,511,556.05","2,360,346,185.53","2,994,142,244.43","6,974,893,614.85","842,901,479.93","2,240,587,879.38","3,255,271,053.03","8,596,467,864.64","1,112,108,129.57","3,835,955,390.76","5,112,937,825.55","8,646,113,705.25","1,483,442,993.38","3,314,240,574.40","6,929,540,961.21","10,861,162,471.56","1,281,161,721.23","3,531,168,786.41","7,608,071,354.74","12,570,080,546.16","1,937,301,192.86","3,981,185,210.70"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"18,494,234.51","33,124,519.51","42,239,218.16","143,747,028.36","5,203,016.80","36,560,481.76","76,874,353.85","197,869,937.10","18,144,926.56","60,050,601.95","142,092,039.44","307,065,220.74","59,396,310.91","123,331,322.91","221,131,721.13","460,416,686.54","28,583,999.89","119,429,568.83","215,912,229.89","385,541,827.36","8,957,780.85","32,546,709.26","75,362,051.69","218,358,504.01","65,873,901.31","212,858,388.30","227,285,634.75","458,999,263.80","32,209,262.38","141,453,206.08","169,771,272.06","714,869,257.53","64,852,229.23","345,668,351.06","456,051,383.95","825,615,991.45","111,993,940.47","215,175,831.69","479,288,356.41","769,440,548.15","32,104,520.85","105,976,008.56","338,752,379.35","1,523,142,367.59","119,207,011.70","216,955,236.36"
营业外收入,"205,962.61","2,654,684.02","3,090,716.36","2,811,356.29","732,909.36","354,504.01","424,506.86","1,410,779.89","284,430.76","1,630,898.25","42,797,891.68","46,262,859.94","1,360,190.04","1,508,628.94","1,897,004.01","104,380,233.42","294,653.64","15,683,663.25","19,197,443.73","499,525,335.74","214,851,830.91","220,090,980.70","225,235,574.99","265,947,693.65","3,647,711.15","55,973,793.10","67,378,406.80","84,794,883.34","865,059.13","3,892,411.92","6,021,819.39","20,966,071.95","1,141,435.94","4,586,301.89","5,838,008.95","9,624,147.22","1,789,104.91","4,418,347.66","7,400,151.69","5,767,643,537.29","1,363,448.83","2,044,755.09","334,738,115.72","390,852,392.44","552,768.54","668,328.43"
销售费用,"15,342,122.59","28,766,082.75","40,202,839.04","52,132,174.75","17,671,647.77","34,037,547.32","78,306,400.06","102,868,210.62","18,821,065.03","32,217,072.68","116,971,954.30","150,002,690.41","23,960,255.91","49,920,337.99","72,806,144.03","190,210,776.96","29,244,621.03","58,835,722.79","85,267,333.18","248,011,529.02","26,928,434.30","60,342,653.08","92,017,641.36","255,629,529.54","33,275,205.14","62,711,688.62","107,921,512.27","321,422,557.34","41,979,424.34","84,221,994.42","121,810,421.79","346,073,064.65","61,117,783.53","114,699,379.82","163,649,236.73","420,170,490.50","66,182,837.78","122,646,937.24","178,910,185.43","419,130,643.57","51,865,645.31","173,103,752.72","239,662,948.06","516,619,119.51","60,426,253.73","127,196,654.05"
减:营业外支出,"179,089.95","675,020.56","2,538,017.67","3,419,342.60","288,051.48","2,147,360.36","5,530,834.76","11,978,465.66","583,583.20","4,387,216.64","8,181,359.86","18,085,542.42","1,470,402.18","13,023,749.74","19,836,401.84","28,326,759.75","4,883,916.07","7,601,813.30","12,903,686.02","15,962,796.60","1,223,600.07","4,765,811.60","5,707,941.32","13,536,740.42","1,104,378.05","2,893,917.82","2,697,848.29","10,927,528.05","2,304,607.01","4,062,578.29","4,759,136.93","11,853,576.37","3,323,066.92","9,180,903.46","13,595,107.08","24,046,231.04","1,498,294.45","13,082,456.63","19,334,936.47","26,006,242.83","365,493.13","18,619,824.56","20,660,929.90","27,207,734.22","3,892,627.04","9,780,173.40"
管理费用,"26,068,646.15","45,744,470.81","70,724,286.32","131,613,638.57","51,806,447.31","93,204,454.69","133,211,597.74","176,439,718.26","63,191,230.98","128,105,151.35","172,833,944.33","237,998,893.86","94,657,358.41","168,369,803.94","252,974,242.36","236,238,346.36","103,624,330.20","192,599,067.20","299,344,690.07","260,571,201.35","97,662,404.70","196,320,655.20","286,296,775.58","269,999,318.82","121,204,899.82","224,112,196.23","329,459,325.27","307,799,041.15","119,702,214.16","203,788,638.93","319,950,096.33","290,143,744.94","138,717,477.65","252,323,330.03","362,074,454.62","315,784,015.59","160,862,726.17","299,621,299.87","439,130,139.17","390,172,502.46","174,784,513.80","318,227,817.21","442,411,198.75","444,280,244.79","117,205,619.03","211,214,067.38"
其中:非流动资产处置净损失,,,,,,,"1,988,085.64","3,272,177.48",389.00,,,,"136,235.90","560,327.13","597,424.23","1,307,382.24","11,604.25","213,876.24","2,560,769.94","578,233.50","84,955.15","84,955.15","98,179.96","808,865.81","146,226.63","146,734.08","151,774.01","337,546.18","7,500.62","119,515.40","185,835.45","224,776.96","43,551.41","52,040.47","104,366.50","128,537.69","13,600.48","134,442.36","278,194.98","4,507,817.56","32,091.86","67,968.59","80,270.65",,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"10,784,867.63","21,522,406.29","32,080,141.05","40,372,774.16","17,777,657.24","30,163,811.83","75,776,876.21","120,402,799.73","50,332,269.56","91,643,121.65","160,018,386.71","181,348,972.67","63,059,166.87","123,158,441.09","186,753,483.41","179,228,222.78","61,837,891.26","128,326,369.19","157,218,155.95","288,151,946.22","30,443,776.92","64,979,276.83","156,975,499.73","413,093,115.81","63,166,188.85","225,983,685.56","342,924,902.80","613,629,033.03","90,386,457.69","346,072,818.48","523,044,460.27","655,590,233.09","120,475,229.83","342,897,576.43","429,676,146.48","877,996,738.69","295,441,496.08","517,681,022.67","762,185,477.09","1,196,099,713.23","358,993,357.54","756,728,524.64","1,151,248,543.21","1,493,290,250.49","454,554,215.87","812,899,807.03"
三、利润总额,"43,951,415.10","86,518,062.66","77,197,895.10","615,324,774.33","113,764,731.78","236,190,386.88","611,175,433.38","1,029,220,099.39","113,550,698.07","334,257,188.47","892,108,594.46","1,604,913,323.83","250,945,079.29","422,978,030.95","755,926,222.12","2,213,178,530.84","295,806,168.99","472,465,647.96","675,544,958.56","1,874,112,529.57","251,291,970.21","333,099,823.52","533,651,398.34","3,284,650,743.16","99,406,473.20","301,521,769.45","377,958,384.94","1,340,561,922.16","66,440,973.20","360,321,200.57","558,678,556.27","1,495,677,723.98","172,181,837.07","704,607,312.56","882,210,163.71","1,494,535,758.53","2,005,872.61","45,790,394.20","620,322,002.99","6,065,513,206.31","413,700,880.28","770,028,202.35","2,172,030,782.33","4,178,947,042.70","980,888,090.03","1,726,191,988.77"
