科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"524,100,274.54","681,904,271.39","665,388,042.05","142,108,347.20","253,112,921.42","523,770,737.89","811,307,421.20","56,896,787.86","151,898,479.33","533,696,041.68","833,280,290.61","179,156,454.51","431,197,743.47","995,728,042.35","1,251,964,745.71","183,673,101.50","464,429,992.38","855,912,605.09","1,131,735,734.67","223,657,237.09","560,071,824.72","1,066,796,779.22","1,943,953,698.27","461,005,356.08","830,224,853.54","1,289,375,191.30","1,872,475,099.75","256,168,726.79","394,065,657.93","608,606,296.82","875,464,019.45","141,436,778.66","305,630,601.36","1,327,490,266.91","2,726,188,863.35","1,132,471,252.92"
取得子公司及其他营业单位支付的现金净额,"28,861,862.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,092,078,235.42",
收到的税费返还,,,"801,710.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"15,292,769.81","15,045,584.04","30,695,152.60","5,353,164.06","5,205,146.43","7,705,967.54","41,051,074.73","3,756,091.72","9,242,890.23","23,939,254.93","25,179,998.33","6,889,200.82","10,929,808.56","8,699,539.05","46,966,173.11","27,132,812.76","27,957,365.74","6,233,166.69","34,310,015.16","26,292,702.78","10,989,704.78","28,891,156.92","25,419,552.51","3,500,142.28","41,267,305.21","24,833,903.94","47,882,453.73","43,492,373.13","39,521,362.53","140,471,272.64","30,078,540.69","5,649,342.86","25,897,394.07","105,691,557.40","168,619,103.52","204,443,032.76"
投资活动现金流出小计,"66,311,283.25","26,359,194.55","3,658,917.45","148,140.00","2,439,690.58","11,683,989.49","20,903,290.04","6,854,532.04","14,171,961.97","36,359,401.17","71,532,360.92","3,690,229.48","15,379,438.90","28,008,662.33","237,237,080.00","10,424,211.70","12,087,680.63","35,663,724.60","251,904,892.92","14,255,511.67","14,930,598.44","16,613,242.90","291,967,524.72","5,533,489.07","6,163,773.96","8,697,075.55","10,877,527.62","2,504,988.41","2,314,453.02","5,696,467.09","14,015,428.65","886,166.03","3,515,510.25","1,644,748,254.53","2,030,987,538.92","81,461,073.39"
经营活动现金流入小计,"539,393,044.35","696,949,855.43","696,884,904.68","147,461,511.26","258,318,067.85","531,476,705.43","852,358,495.93","60,652,879.58","161,141,369.56","557,635,296.61","858,460,288.94","186,045,655.33","442,127,552.03","1,004,427,581.40","1,298,930,918.82","210,805,914.26","492,387,358.12","862,145,771.78","1,166,045,749.83","249,949,939.87","571,061,529.50","1,095,687,936.14","1,969,373,250.78","464,505,498.36","871,492,158.75","1,323,219,895.24","1,947,263,353.48","302,249,299.92","437,237,520.46","753,539,290.20","935,078,260.14","147,582,921.52","334,803,495.43","1,451,200,928.09","2,919,379,219.67","1,344,234,035.68"
投资活动产生的现金流量净额,"-43,760,690.32","-25,636,421.63","-3,657,917.45","-148,140.00","-2,439,690.58","-11,683,989.49","-20,903,290.04","-6,854,532.04","-14,171,961.97","-36,359,401.17","-71,532,360.92","-3,690,229.48","-15,379,438.90","-28,008,662.33","-237,237,080.00","-10,424,211.70","-12,049,655.26","-35,663,724.60","-21,766,655.94","-14,255,511.67","-14,758,269.67","-16,440,914.13","-21,271,663.82","-5,533,489.07","-4,663,773.96","-7,197,075.55","-9,334,792.58","-2,504,988.41","-2,314,453.02","-5,696,467.09","15,935,414.28","1,413,833.97","4,484,489.75","-1,636,613,887.64","-1,236,332,135.39","-36,219,642.57"
购买商品、接受劳务支付的现金,"420,932,888.83","586,404,974.59","574,017,307.20","142,122,356.95","367,799,721.41","610,754,332.16","816,364,755.35","197,598,701.74","348,331,619.02","724,268,530.15","918,716,882.24","333,681,394.60","452,815,803.86","843,199,697.50","1,010,444,385.54","378,244,110.64","671,099,322.48","943,901,817.45","1,037,754,162.93","380,539,585.34","580,220,012.47","1,021,912,578.29","1,592,833,895.54","592,128,395.61","816,122,872.84","1,238,213,257.30","1,560,225,635.60","369,972,229.72","553,667,439.45","714,277,041.08","772,478,389.52","225,866,017.59","325,643,679.98","882,321,475.61","1,772,846,793.80","814,473,542.71"
吸收投资收到的现金,"500,000.00",,,"495,900,000.00","495,900,000.00","495,900,000.00","534,600,000.00",,,,,,,,,,,,,"18,468,000.00","118,468,000.00","118,252,000.00","118,252,000.00",,,,,,,,,,,"1,793,140,000.00","1,830,107,500.00",
