科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"5,682,928.53","4,778,404.43","2,933,512.26","2,717,109.65","5,946,095.94","4,888,333.86","7,817,412.44","16,426,275.63","6,284,327.83","4,664,285.29","7,199,627.60","8,688,562.87","9,675,935.78","13,190,925.67","11,065,217.10","12,346,163.75","15,260,186.51","12,517,030.46","14,454,513.98","14,334,299.46","15,748,621.46","12,319,398.22","23,382,730.85","28,418,012.60","27,607,730.41","29,393,492.56","32,700,472.56","31,831,048.01","36,632,207.48","43,332,143.46","42,014,316.14","44,882,582.25","38,760,339.39","40,361,959.35","37,556,586.88","61,146,385.41","50,244,512.76","59,530,097.06","53,064,961.30"
应付职工薪酬,"712,237.82","1,841,631.05","4,841,822.00","1,907,640.00","3,779,238.79","2,001,985.00","2,813,101.00","2,712,626.00","3,402,761.00","3,263,141.00","6,848,651.00","6,791,493.92","7,682,870.92","6,152,051.92","3,899,583.92","4,337,927.92","6,460,162.36","4,024,064.61","4,119,505.23","5,580,467.44","5,140,840.19","6,447,321.72","7,866,879.58","8,039,767.66","9,473,302.23","10,092,627.71","10,477,482.80","11,403,230.43","14,627,012.95","12,582,009.62","11,658,170.28","12,314,541.30","13,877,715.93","12,391,367.86","12,800,611.23","12,970,427.80","14,665,149.22","13,687,920.86","13,042,159.57"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-11,688,510.98","2,921,618.36","2,392,013.21","2,961,139.60","3,561,584.95","1,457,789.84","-2,126,776.88","-17,136,988.01","-30,432,472.14","-22,024,051.53","-28,075,687.52","-44,999,441.59","-68,321,280.39","-40,157,638.89","-41,155,604.50","-39,265,706.54","11,190,505.98","16,007,085.83","13,978,735.58","20,486,638.85","20,819,826.93","33,939,912.23","41,932,278.89","31,409,029.22","49,954,963.06","54,876,596.43","39,246,447.75","48,747,384.10","61,048,292.23","53,074,203.78","37,220,307.52","32,149,121.16","45,200,748.21","51,234,364.88","64,883,520.56","56,239,150.26","59,260,538.82","50,129,841.03","49,337,317.36"
应收利息,,,,,,,,,"8,491,092.69","1,400,430.24","2,048,989.75","628,324.90","965,613.30","542,540.25","124,484.95","115,642.11","121,914.50","826,241.19","1,948,865.81","3,502,532.16","4,916,718.27","6,236,322.45","8,600,014.19","15,243,918.73","15,319,875.88","16,857,845.40","12,892,076.85","16,095,321.94","13,885,080.04","11,077,680.76","2,406,160.41","3,684,534.69",,,"71,863.02","96,602.74",,,
应付利息,,,,,"111,611.00",,,,,,,,"338,653.33","685,636.66",,"320,437.31","496,465.75","576,384.84","432,222.58","33,333.98","393,503.35","1,314,307.38","968,667.32","1,194,043.52","1,309,962.52","1,979,282.33","1,175,387.65","1,779,076.33","1,898,533.31","2,028,138.86","1,730,062.44","7,976,846.38","16,132,659.66","25,528,707.97","34,239,904.78","8,258,977.73","16,743,186.18","28,271,733.59","33,831,337.86"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"242,050,269.63","294,445,949.31","321,259,591.69","347,290,708.22","369,323,046.16","447,278,226.19","525,947,377.70","657,877,960.75","730,750,512.33","800,779,639.19","924,865,892.68","1,129,545,617.87","1,288,461,611.67","1,231,953,934.75","1,273,421,608.24","1,322,936,329.27","1,404,100,299.76","1,332,128,595.75","1,362,580,650.37","1,450,740,316.77","1,477,287,234.77","1,489,523,126.86","1,576,488,624.07","1,563,958,332.70","1,603,018,295.00","1,573,528,311.82","1,604,289,446.56","1,606,117,133.91","1,660,532,101.16","1,619,942,759.50","1,657,362,045.77","1,676,913,258.25","1,693,159,675.99","1,656,567,259.79","1,662,063,832.85","1,789,390,919.30","1,762,552,734.19","1,834,946,219.53","1,874,734,789.21"
其他应付款,"8,686,768.99","15,493,470.90","14,314,874.16","8,225,205.04","14,952,320.69","9,931,070.75","14,636,763.28","19,965,145.16","24,205,853.36","18,926,435.96","23,974,109.27","51,274,395.22","35,184,238.78","19,661,802.71","27,372,434.07","30,709,713.45","50,695,492.41","269,282,468.58","31,044,677.14","36,221,992.35","34,364,537.38","30,544,383.50","305,549,706.83","130,802,833.87","62,320,911.36","57,173,596.21","90,603,575.79","95,739,702.99","101,965,854.61","86,816,694.82","72,307,302.07","72,762,040.76","68,651,610.42","93,966,880.48","78,384,941.29","75,553,691.34","75,556,629.33","65,123,636.44","79,532,444.66"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,"50,000,000.00","12,510,000.00",,"16,680,000.00",,,,,,,,,,,,,,"160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","479,370,264.30","478,862,661.79","523,392,448.09","515,186,745.36","677,304,758.89","696,937,949.89","508,825,683.00","506,074,387.50","100,000,000.00","100,000,000.00","100,000,000.00","117,094,030.36","133,569,144.49","132,887,791.55","100,473,603.55","50,000,000.00","200,000,000.00"
其他流动资产,,,,,,,,,,,,,,,,,"53,732,805.87","22,947,793.88","33,284,470.03","43,682,311.93","432,199,107.18","563,192,408.46","455,043,688.75","538,011,262.09","436,872,748.70","437,920,384.46","433,926,195.03","455,576,137.46","367,192,216.71","443,206,890.02","226,828,264.76","892,311,220.67","560,817,159.25","507,663,698.14","469,214,713.84","829,337,829.15","714,764,709.33","659,091,454.78","604,285,904.00"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"295,611,493.93","362,520,340.99","394,423,573.28","409,690,786.38","455,061,381.87","1,344,084,059.44","1,315,597,809.05","1,341,821,316.87","1,281,232,931.56","1,333,447,555.24","1,352,611,022.50","1,444,003,010.13","1,524,765,851.84","1,497,233,670.71","1,479,652,674.73","1,532,869,972.84","1,713,447,847.94","1,849,816,703.25","1,784,099,799.55","2,343,494,146.27","2,323,684,818.13","2,484,877,980.51","2,742,948,929.87","2,760,876,289.89","2,758,257,626.83","2,832,084,088.52","2,780,942,744.71","2,836,589,710.80","2,752,161,431.60","2,872,440,844.19","2,491,189,104.23","3,049,668,682.03","2,943,208,540.84","2,750,709,531.85","2,711,235,001.03","3,264,056,539.83","3,161,235,020.26","3,170,422,615.81","3,161,255,330.06"
流动负债合计,"99,668,675.14","146,193,361.04","112,256,811.61","95,405,378.96","144,490,113.58","79,666,285.24","96,832,508.26","127,302,228.56","103,075,132.77","123,975,950.04","233,924,642.84","327,776,994.96","386,911,343.70","323,046,116.53","355,061,870.43","406,771,710.72","576,005,788.88","830,529,636.90","779,228,901.46","667,915,668.96","781,659,622.82","847,047,501.15","1,547,845,454.03","1,290,754,736.36","1,444,837,731.55","1,427,634,605.38","1,873,885,988.33","1,894,944,977.06","1,806,381,658.64","1,836,777,339.73","1,182,233,804.74","792,818,602.14","654,522,896.72","742,799,059.36","784,964,969.27","789,006,872.12","737,720,533.61","845,392,025.09","1,074,063,387.48"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98,700,484.26","99,700,484.26","99,700,484.26","99,700,565.54","99,700,565.54","99,700,565.54"
长期借款,"30,000,000.00",,"33,320,000.00","41,660,000.00","20,810,000.00",,,,,,,,,,,,,,,,,,"267,054,655.85","492,587,075.19","489,869,022.93","491,410,814.97","9,818,367.86","9,727,613.53",,,"300,000,000.00","300,000,000.00","300,000,000.00","453,846,273.25","334,276,577.94","331,551,166.17","305,231,369.23","200,000,000.00",
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"894,416,801.92","894,899,327.29","895,371,362.98","895,848,643.51","896,345,099.19","896,847,649.37","897,339,274.54","897,836,362.22"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,"356,468,400.00","356,468,400.00","356,468,400.00","196,468,400.00","196,468,400.00","196,468,400.00","196,468,400.00",,,,,,,,,,,,,,,
长期股权投资,"2,339,200.00",,,,,,,,,,,,,,,,,"591,473,103.75","604,266,451.56","614,668,390.14","729,943,574.52","531,822,221.17","2,189,040.14",,,,,,"62,412,072.89","66,234,210.43","67,228,125.80","68,782,358.60","84,822,754.34","488,408,186.51","515,978,441.39","526,305,686.91","560,155,784.39","565,903,886.84","581,031,680.07"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,"10,511,500.02","10,419,562.71","26,849,588.47","26,585,238.41","17,615,973.04","17,554,535.76","17,429,635.70","17,642,698.64","9,776,001.54","9,684,064.23","9,592,126.92","9,500,189.61","9,408,252.30","9,316,314.99","9,224,377.68","9,132,440.37","9,040,503.06","8,948,565.75","8,856,628.44"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"22,922,981.86","23,049,430.48","22,948,169.26","22,136,772.67","22,325,179.44","23,956,841.74","23,666,791.43","25,120,771.03","25,511,279.18","27,116,279.29","87,295,676.42","154,835,567.25","162,319,563.13","160,822,897.53","162,762,636.92","153,559,514.47","179,586,966.95","178,011,974.51","176,507,782.01","174,496,836.63","213,260,651.11","210,361,997.89","231,903,703.39","231,144,051.17","270,493,896.48","268,644,900.47","265,380,020.29","264,255,977.69","248,874,154.88","247,206,238.60","243,444,702.67","241,549,507.35","240,092,717.59","238,254,997.55","235,523,782.20","235,196,627.80","235,026,246.30","234,234,924.90","233,222,871.17"
递延所得税负债,,,,,,,,,,,,,"1,135,210.50","1,121,171.02","512,775.00","1,568,925.00","3,495.00","798,720.00","2,896,627.50","513,810.00",,,,,"571,265.39","504,930.21","576,621.64",,,,,,,,,,,,
在建工程,"5,108,110.00","1,942,090.00","1,942,090.00","2,042,090.00","2,478,720.00","2,752,453.00","14,340,757.00","33,987,860.73","93,314,509.15","106,393,474.16","102,386,613.75","55,703,420.93","51,272,025.20","67,519,625.80","82,839,425.69","88,503,375.79","78,389,256.45","81,061,386.02","82,477,064.23","82,997,732.53","32,706,226.63","33,176,689.63","50,219,394.63","49,748,931.63","17,042,705.00","17,054,705.00","17,054,705.00","19,736,156.20",,,,,,,,,,,
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"30,000,000.00",,"33,320,000.00","41,660,000.00","20,810,000.00",,,,,,,,"1,135,210.50","1,121,171.02","512,775.00","1,568,925.00","3,495.00","357,267,120.00","359,365,027.50","356,982,210.00","196,468,400.00","196,468,400.00","463,523,055.85","689,055,475.19","490,440,288.32","491,915,745.18","10,394,989.50","9,727,613.53",,,"300,000,000.00","1,194,416,801.92","1,194,899,327.29","1,349,217,636.23","1,233,125,221.45","1,230,896,265.36","1,202,079,018.60","1,097,339,274.54","897,836,362.22"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"129,668,675.14","146,193,361.04","145,576,811.61","137,065,378.96","165,300,113.58","79,666,285.24","96,832,508.26","127,302,228.56","103,075,132.77","123,975,950.04","233,924,642.84","327,776,994.96","388,046,554.20","324,167,287.55","355,574,645.43","408,340,635.72","576,009,283.88","1,187,796,756.90","1,138,593,928.96","1,024,897,878.96","978,128,022.82","1,043,515,901.15","2,011,368,509.88","1,979,810,211.55","1,935,278,019.87","1,919,550,350.56","1,884,280,977.83","1,904,672,590.59","1,806,381,658.64","1,836,777,339.73","1,482,233,804.74","1,987,235,404.06","1,849,422,224.01","2,092,016,695.59","2,018,090,190.72","2,019,903,137.48","1,939,799,552.21","1,942,731,299.63","1,971,899,749.70"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","120,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","360,000,000.00","422,555,600.00","422,555,600.00","422,555,600.00","422,555,600.00","845,111,200.00","845,111,200.00","845,111,200.00","845,111,200.00","845,111,200.00","845,111,200.00","845,111,200.00","845,111,200.00","845,111,200.00","845,111,200.00","845,111,200.00","845,111,200.00","905,412,707.00","905,412,707.00","905,412,707.00","905,412,707.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"58,017,509.40","58,017,509.40","58,017,509.40","58,017,509.40","58,017,509.40","969,157,509.40","933,157,509.40","933,157,509.40","940,619,413.09","940,619,413.09","940,619,413.09","916,285,863.51","918,899,662.32","920,361,386.06","921,823,109.80","923,284,833.54","921,735,198.71","922,313,982.45","742,892,766.19","1,332,349,370.65","1,327,339,390.22","1,327,339,390.22","1,327,339,390.22","904,783,790.22","904,783,790.22","904,783,790.22","904,783,790.22","904,783,790.22","904,783,790.22","904,783,790.22","904,783,790.22","904,783,790.22","905,099,131.52","905,099,131.52","905,099,131.52","1,426,980,975.86","1,428,049,209.47","1,428,049,209.47","1,428,049,209.47"
无形资产,"4,764,137.22","10,178,428.21","9,541,733.13","9,310,236.84","9,987,777.93","9,675,319.02","9,270,453.73","12,289,223.43","11,699,523.44","11,584,184.28","11,435,667.27","10,910,555.74","11,284,925.48","10,649,324.35","10,327,113.53","10,821,512.82","10,261,497.89","9,869,315.68","9,349,618.03","10,370,694.81","10,324,524.25","12,408,616.33","23,363,053.55","25,127,245.68","24,661,897.46","25,451,099.34","25,030,299.64","23,897,584.32","33,962,225.25","33,096,192.01","33,225,211.10","32,190,149.81","32,171,809.30","40,182,511.66","38,765,824.32","25,515,527.72","23,983,457.44","24,399,468.50","140,696,628.58"
盈余公积,"6,896,195.54","11,969,510.40","11,969,510.40","11,969,510.40","20,065,658.32","20,065,658.32","20,065,658.32","20,065,658.32","29,976,343.08","29,976,343.08","29,976,343.08","29,976,343.08","44,509,390.50","44,509,390.50","44,509,390.50","44,509,390.50","57,112,995.70","57,112,995.70","57,112,995.70","57,112,995.70","70,717,986.81","70,717,986.81","70,717,986.81","70,717,986.81","88,152,426.65","88,152,426.65","88,152,426.65","88,152,426.65","109,410,429.23","109,410,429.23","109,410,429.23","109,410,429.23","130,032,980.36","130,032,980.36","130,032,980.36","130,032,980.36","152,745,701.59","152,745,701.59","152,745,701.59"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,"231,845.89","231,845.89","231,850.89","231,845.89","231,845.89","231,845.89","231,845.89","231,845.89","231,845.89","3,934,865.53","3,934,865.53","3,934,865.53","3,934,865.53","3,934,865.53","3,934,865.53","3,934,865.53","3,934,865.53","3,934,865.53","3,934,865.53","3,934,865.53","3,934,865.53","1,166,608,219.44","1,166,608,219.44","1,166,608,219.44","1,166,608,219.44","1,166,608,219.44","1,166,608,219.44","1,166,608,219.44","1,166,608,219.44","1,166,608,219.44","1,166,608,219.44","1,166,608,219.44","1,166,608,219.44","1,166,608,219.44","1,166,608,219.44","1,166,608,219.44","1,166,608,219.44","1,166,608,219.44"
未分配利润,"59,858,730.48","101,110,271.86","132,060,582.14","153,317,640.45","168,546,012.70","200,697,524.73","140,660,864.95","166,011,853.41","177,921,877.93","219,783,535.31","188,581,902.40","236,159,547.32","251,208,730.33","299,601,737.31","269,729,676.29","293,159,866.04","305,681,707.41","366,225,897.12","357,931,941.55","393,087,257.32","413,999,666.17","489,900,844.22","478,407,048.03","529,214,767.26","553,892,222.75","634,095,339.23","610,362,803.43","663,113,549.74","703,450,037.00","783,994,347.16","760,324,899.35","813,587,274.74","831,952,580.33","896,041,177.59","965,600,108.60","944,111,382.50","966,759,780.47","1,060,040,092.32","1,043,332,508.72"
长期待摊费用,"13,617,375.54","18,925,769.39","19,430,594.86","18,872,866.59","24,825,859.55","23,575,130.12","23,416,628.73","30,450,474.14","37,281,063.74","35,280,955.26","36,949,795.48","39,810,389.30","45,270,517.91","46,083,408.18","50,445,098.92","76,029,719.87","72,391,455.84","77,967,290.75","75,039,962.19","83,886,217.41","85,673,540.23","79,376,025.98","85,518,549.28","91,815,137.60","95,667,789.82","86,339,087.06","81,670,045.14","81,242,676.97","82,785,960.94","76,252,479.89","74,727,058.42","74,447,088.75","73,755,139.56","66,429,141.24","69,803,294.76","79,394,745.99","91,607,213.79","88,168,027.91","94,210,749.22"
少数股东权益,,"9,956,261.12","11,319,292.86","12,340,264.15","13,520,747.40","15,227,948.24","16,434,804.63","17,991,302.13","18,674,630.17","20,685,596.98","22,520,083.15","20,015,193.01","20,119,255.15","21,090,649.88","21,200,759.43","21,047,363.15","21,017,645.48","83,125,992.67","86,597,505.30","89,280,906.78","204,855,580.26","21,304,346.59","21,803,964.29","22,294,289.31","22,172,449.71","22,352,811.53","26,567,280.06","26,825,855.59","26,635,200.02","27,075,546.40","27,490,213.08","27,033,378.27","34,036,001.80","38,238,267.63","34,593,025.45","35,328,620.34","34,437,034.39","34,870,627.91","36,163,948.37"
递延所得税资产,"77,812.01","399,008.86","425,699.99","425,699.99","539,276.72","539,276.72","627,059.73","627,059.73","996,244.08","986,544.38","996,244.08","996,244.08","3,912,941.55","3,461,883.51","2,852,986.09","4,601,427.72","3,520,183.43","4,413,677.11","7,420,334.02","5,401,589.74","5,717,577.35","6,082,294.01","8,531,032.49","9,013,101.32","12,216,149.07","13,524,062.66","13,725,697.50","13,619,295.17","19,493,750.20","18,591,814.78","19,008,756.05","20,366,111.52","23,303,631.95","24,666,218.99","27,049,762.70","27,319,251.87","28,723,440.02","22,650,890.15","22,049,276.18"
外币报表折算价差,,,,,,,,,,,"-12,499.53","-19,888.92","-22,901.86","-24,775.69","-22,780.04","-21,699.91","-24,757.15","-27,308.24","-33,260.58","-33,536.35","-1,838,968.51","-2,873,815.23","9,018,712.03",,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,"3,079,700.00","354,240.00","3,344,240.00","3,344,240.00","3,344,240.00","3,344,240.00",,,,,,,,,"25,195,027.93","114,874,746.99","4,540,865.92"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"48,829,616.63","54,726,572.83","54,520,133.13","53,019,516.98","60,388,659.53","60,730,866.49","71,553,536.51","102,707,234.95","169,034,465.48","181,593,283.26","242,998,862.53","266,191,042.83","277,994,838.80","292,472,004.90","313,162,126.68","337,450,416.20","348,084,226.09","946,731,613.35","958,996,077.57","975,756,326.79","1,092,072,459.64","887,582,273.25","1,598,262,281.39","1,600,396,165.25","1,607,650,870.31","1,598,520,849.73","1,590,242,862.71","1,590,346,848.43","1,623,912,385.14","1,617,673,219.38","1,613,834,200.40","1,613,443,625.08","1,630,162,524.48","2,132,566,074.64","2,162,654,186.75","2,169,172,984.36","2,240,040,457.91","2,325,489,296.02","2,350,917,484.56"
所有者权益(或股东权益)合计,"214,772,435.42","271,053,552.78","303,366,894.80","325,644,924.40","350,149,927.82","1,325,148,640.69","1,290,318,837.30","1,317,226,323.26","1,347,192,264.27","1,391,064,888.46","1,361,685,242.19","1,382,417,058.00","1,414,714,136.44","1,465,538,388.06","1,437,240,155.98","1,461,979,753.32","1,485,522,790.15","1,608,751,559.70","1,604,501,948.16","2,294,352,594.10","2,437,629,254.95","2,328,944,352.61","2,329,842,701.38","2,381,462,243.59","2,430,630,477.27","2,511,054,587.69","2,486,904,629.59","2,522,263,968.64","2,569,692,158.10","2,653,336,723.84","2,622,789,499.89","2,675,876,903.05","2,723,948,841.31","2,791,258,910.90","2,855,798,997.06","3,413,326,386.71","3,461,475,925.96","3,553,180,612.20","3,540,273,064.92"
资产总计,"344,441,110.56","417,246,913.82","448,943,706.41","462,710,303.36","515,450,041.40","1,404,814,925.93","1,387,151,345.56","1,444,528,551.82","1,450,267,397.04","1,515,040,838.50","1,595,609,885.03","1,710,194,052.96","1,802,760,690.64","1,789,705,675.61","1,792,814,801.41","1,870,320,389.04","2,061,532,074.03","2,796,548,316.60","2,743,095,877.12","3,319,250,473.06","3,415,757,277.77","3,372,460,253.76","4,341,211,211.26","4,361,272,455.14","4,365,908,497.14","4,430,604,938.25","4,371,185,607.42","4,426,936,559.23","4,376,073,816.74","4,490,114,063.57","4,105,023,304.63","4,663,112,307.11","4,573,371,065.32","4,883,275,606.49","4,873,889,187.78","5,433,229,524.19","5,401,275,478.17","5,495,911,911.83","5,512,172,814.62"
负债和所有者(或股东权益)合计,"344,441,110.56","417,246,913.82","448,943,706.41","462,710,303.36","515,450,041.40","1,404,814,925.93","1,387,151,345.56","1,444,528,551.82","1,450,267,397.04","1,515,040,838.50","1,595,609,885.03","1,710,194,052.96","1,802,760,690.64","1,789,705,675.61","1,792,814,801.41","1,870,320,389.04","2,061,532,074.03","2,796,548,316.60","2,743,095,877.12","3,319,250,473.06","3,415,757,277.77","3,372,460,253.76","4,341,211,211.26","4,361,272,455.14","4,365,908,497.14","4,430,604,938.25","4,371,185,607.42","4,426,936,559.23","4,376,073,816.74","4,490,114,063.57","4,105,023,304.63","4,663,112,307.11","4,573,371,065.32","4,883,275,606.49","4,873,889,187.78","5,433,229,524.19","5,401,275,478.17","5,495,911,911.83","5,512,172,814.62"
