科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"4,522,365,408.00","9,253,300,346.00","14,522,097,863.00","21,005,474,031.00","5,144,241,825.00","10,634,772,673.00","17,205,393,513.00","27,443,405,347.00","6,536,286,630.00","15,281,918,634.00","21,790,624,412.00","27,564,115,642.00","4,654,232,839.00","8,984,678,079.00","12,796,067,386.00","17,116,177,415.00","4,169,752,315.00","8,800,915,507.00","14,040,472,952.00","19,129,251,012.00","3,812,270,791.00","9,831,209,684.00","14,058,870,831.00","18,255,152,096.00","4,032,216,367.00","10,488,401,464.00","16,693,587,903.00","23,201,555,800.00","4,198,222,774.00","11,242,970,559.00","17,026,693,334.00","25,069,421,487.00","4,305,540,016.00","10,323,941,401.00","16,178,606,094.00","23,272,394,677.00","4,635,581,695.00","11,801,642,601.00","18,391,743,087.00","24,348,087,928.00","4,223,173,077.00","10,616,786,881.00","15,206,283,539.00"
二、营业利润,"496,547,742.00","1,089,471,154.00","1,678,804,071.00","2,164,160,417.00","635,854,370.00","947,112,232.00","1,834,161,095.00","2,567,385,847.00","515,242,692.00","795,279,376.00","922,057,138.00","563,113,127.00","1,417,525.00","-230,909,945.00","-563,106,580.00","-864,065,654.00","-189,788,164.00","-286,117,429.00","-214,583,880.00","-333,449,159.00","-225,460,941.00","-360,020,773.00","-874,528,093.00","-1,283,332,823.00","-251,692,683.00","-242,386,451.00","-235,959,249.00","-172,637,384.00","29,325,876.00","39,868,021.00","50,375,788.00","113,073,902.00","37,698,950.00","126,432,489.00","147,252,380.00","206,687,965.00","64,835,264.00","164,077,458.00","192,436,078.00","316,041,962.00","48,001,181.00","139,261,375.00","219,327,108.00"
减:营业成本,"3,797,830,067.00","7,883,408,932.00","12,231,626,440.00","17,831,238,720.00","4,416,830,155.00","8,903,639,867.00","14,698,900,052.00","23,920,814,330.00","5,712,579,980.00","13,439,539,788.00","19,305,348,933.00","24,582,920,042.00","4,319,745,499.00","8,644,170,897.00","12,490,610,948.00","16,598,961,345.00","4,086,744,364.00","8,505,166,504.00","13,463,017,555.00","18,171,294,303.00","3,583,076,999.00","9,140,667,407.00","13,318,771,093.00","17,362,670,351.00","3,769,630,197.00","9,706,913,427.00","15,301,608,993.00","21,437,017,127.00","3,621,390,197.00","10,046,364,243.00","15,092,763,239.00","21,700,680,925.00","3,875,643,633.00","9,285,095,616.00","14,129,739,490.00","19,717,314,855.00","4,013,340,816.00","9,989,206,698.00","15,590,351,550.00","19,727,663,875.00","3,461,340,632.00","9,006,363,180.00","12,996,058,493.00"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"7,103,405.00","14,387,827.00","21,697,604.00","29,189,604.00","8,225,344.00","16,767,766.00","27,612,422.00","41,233,120.00","10,393,744.00","20,986,875.00","31,776,003.00","41,172,974.00","9,999,278.00","9,298,988.00","15,020,440.00","28,123,571.00","7,063,952.00","13,285,052.00","18,773,991.00","29,275,293.00","6,951,044.00","10,599,535.00","25,688,807.00","32,504,700.00","6,007,703.00","9,608,685.00","54,496,194.00","95,296,484.00","9,287,655.00","11,098,754.00","18,963,049.00","128,028,777.00","7,712,684.00","10,954,576.00","14,344,541.00","24,550,179.00","13,467,345.00","64,965,753.00","69,914,276.00","152,175,837.00","16,716,026.00","58,951,719.00","72,486,625.00"
营业外收入,"968,885.00","7,816,410.00","9,503,167.00","53,320,520.00","981,213.00","137,477,121.00","140,053,562.00","302,597,065.00","6,625,491.00","115,636,146.00","121,027,021.00","220,573,424.00","17,042,909.00","60,166,387.00","77,185,653.00","89,169,390.00","34,483,649.00","47,699,379.00","58,983,970.00","385,977,803.00","83,947,967.00","120,395,697.00","125,274,512.00","132,357,962.00","272,794,360.00","290,510,934.00","297,519,909.00","314,889,951.00","4,339,645.00","19,510,643.00","33,209,724.00","52,418,714.00","20,857,871.00","25,775,430.00","36,135,683.00","70,713,471.00","5,305,501.00","14,122,667.00","45,082,386.00","63,643,243.00","16,628,027.00","18,008,533.00","21,137,715.00"
销售费用,"8,903,170.00","16,856,839.00","25,275,637.00","40,472,969.00","8,768,721.00","15,030,411.00","26,922,209.00","72,507,401.00","19,997,388.00","38,783,238.00","54,311,909.00","68,231,101.00","11,727,433.00","27,538,053.00","41,785,782.00","59,925,255.00","16,290,417.00","29,112,042.00","45,869,015.00","59,378,293.00","12,651,938.00","24,221,473.00","35,781,469.00","49,290,059.00","9,920,912.00","24,460,073.00","43,269,941.00","68,647,704.00","11,320,694.00","26,635,230.00","42,342,905.00","64,745,357.00","11,670,736.00","26,572,624.00","43,088,427.00","79,388,743.00","29,757,407.00","51,102,796.00","73,749,347.00","100,435,778.00","24,457,150.00","52,290,322.00","77,736,582.00"
减:营业外支出,"82,724.00","7,529,604.00","29,922,391.00","35,211,686.00","5,505,219.00","19,075,498.00","22,447,501.00","45,567,932.00","13,371,180.00","22,671,625.00","36,797,175.00","19,334,780.00","2,236,207.00","64,640,068.00","72,123,330.00","72,712,606.00","94,046.00","560,607.00","1,572,611.00","4,763,931.00","1,597,715.00","1,884,806.00","2,080,198.00","20,215,602.00","63,660.00","129,463.00","664,268.00","21,823,472.00","176,736.00","974,166.00","1,239,863.00","2,989,655.00","836,188.00","946,573.00","1,520,775.00","5,665,872.00","550,123.00","6,192,326.00","8,125,925.00","10,824,061.00","1,360,279.00","3,271,998.00","9,167,771.00"
管理费用,"91,495,243.00","183,240,452.00","279,890,892.00","478,460,451.00","160,983,597.00","361,189,435.00","572,837,133.00","1,421,010,985.00","329,766,660.00","648,627,729.00","945,980,486.00","1,601,979,558.00","214,062,980.00","353,261,377.00","573,209,287.00","901,713,714.00","273,197,742.00","486,708,736.00","792,243,503.00","1,130,888,776.00","303,548,083.00","508,747,043.00","727,740,150.00","1,126,863,747.00","217,374,296.00","443,690,170.00","752,998,952.00","1,352,925,539.00","257,097,352.00","524,737,425.00","780,748,120.00","1,460,145,132.00","308,644,631.00","605,163,377.00","911,628,934.00","1,551,222,564.00","291,939,737.00","692,714,782.00","1,055,044,769.00","1,759,032,746.00","384,209,879.00","755,545,983.00","1,128,284,583.00"
其中:非流动资产处置净损失,,,,"229,396.00",,,,,,,,,,,,,,,,"2,507,372.00",,,,"4,728,848.00",,,,"19,598,889.00",,,,"293,220.00",,"797,029.00",,"4,789,746.00",,,,"5,309,215.00",,,
