科目,2010-12-31,2011-12-31,2012-12-31,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
应收股利,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,"42,002,800.00",,,,"27,001,800.00",,,,,,,,"99,006,600.00","4,736,165.40"
存货,"38,078,619.25","18,415,131.15","19,880,746.01","54,847,009.57","22,511,788.86","36,353,303.10","27,912,746.35","170,638,099.95","11,394,353.30","27,393,611.21","55,295,441.49","39,135,054.44","116,064,434.70","193,665,977.16","221,546,537.92","324,076,540.34","151,465,892.58","374,025,028.83","367,735,531.68","416,924,288.25"
其他应付款,"16,323,120.01","10,175,791.01","10,670,764.25","9,124,499.15","9,724,914.51","13,788,139.18","11,529,211.81","10,412,846.86","18,152,766.41","17,773,592.48","15,412,971.66","12,754,683.25","202,792,307.35","205,170,895.14","202,325,983.21","200,552,594.52","220,505,669.89","201,800,329.10","115,436,139.83","104,997,673.59"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,"52,600,000.00","25,000,000.00","29,083,085.57","154,502,611.72","124,148,183.08","80,000,000.00","80,000,000.00",,,,,"78,000,000.00","61,800,000.00","24,162,500.00","11,560,000.00","22,187,881.97","24,532,529.68","31,976,798.16","42,571,009.78"
其他流动资产,,,,,"194,037.11",377.78,"2,323,574.86","8,303,580.87","28,144,803.85","947,953.89","317,860,113.34","685,487,468.85","600,870,992.45","623,028,666.71","604,973,659.03","677,639,507.56","47,097,601.56","2,464,876.97","873,528,837.15","801,237,519.57"
其他流动负债,"1,413,333.33","6,062,067.30","5,441,982.24","3,441,982.24","862,388.32","462,388.32","662,388.32","662,388.32","514,228.32","514,228.32","514,228.32","514,228.32","513,494.32","514,228.32","514,784.32","514,784.32","390,536.10","373,149.44","460,485.12","449,983.80"
流动资产合计,"266,836,376.69","210,970,590.50","394,447,605.71","446,820,007.20","490,200,958.85","1,040,677,202.71","1,064,802,566.31","1,159,254,053.57","1,167,725,768.93","1,301,958,971.45","1,507,826,115.00","1,611,752,824.12","1,549,026,397.20","1,636,916,011.91","1,593,529,047.64","2,001,248,118.22","1,893,862,347.74","1,899,204,358.28","2,375,308,557.82","2,619,430,572.58"
流动负债合计,"333,377,390.20","261,895,616.63","260,073,452.09","243,173,350.87","393,227,615.08","353,068,583.35","362,956,344.81","454,931,892.51","432,551,290.74","531,289,793.74","779,899,757.40","876,970,624.83","1,345,333,538.74","1,350,969,112.89","1,214,900,550.69","1,534,305,081.41","1,371,473,185.53","1,332,675,404.28","1,494,379,557.13","1,704,019,366.16"
可供出售金融资产,,,,,,,,"15,222,200.00","15,222,200.00","15,222,200.00","15,222,200.00","38,735,187.80","38,735,187.80","38,735,187.80","39,035,187.80","39,035,187.80","38,862,987.80","38,712,987.80","38,712,987.80","38,712,987.80"
长期借款,"50,000,000.00","116,100,000.00","166,497,062.86","170,000,000.00",,"30,000,000.00","90,000,000.00","90,000,000.00","95,000,000.00","95,000,000.00","90,000,000.00","90,000,000.00","38,500,000.00","41,500,000.00","67,565,000.00","67,410,000.00","63,295,000.00","59,180,000.00","48,702,500.00","34,300,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,"3,292,703.80","3,403,024.71","3,517,041.89","3,634,879.16"
长期应付款,,,,,,,,,,,,,,,,"22,195,171.12","10,653,522.66","8,328,503.53","5,925,585.45","3,442,158.41"
长期股权投资,"14,600,000.00","14,600,000.00","15,222,200.00","15,222,200.00","15,222,200.00","15,222,200.00","15,222,200.00",,,,,,,"300,000.00",,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,
投资性房地产,"46,036,124.10","44,467,354.86","42,978,084.56","42,312,948.14","41,647,812.02","41,315,697.83","40,983,583.88","40,653,684.80","40,323,785.72","39,993,886.64","39,663,987.56","39,334,088.48","39,004,189.40","38,674,290.32","38,344,391.24","38,014,492.16","37,684,593.08","37,354,694.00","37,024,794.92","36,694,895.84"
预计负债,,,,,,,,,,,,,,,,,,,,
固定资产,"202,649,013.99","194,994,246.84","185,134,105.66","177,913,516.76","170,483,069.80","169,875,011.99","183,122,768.45","179,192,819.10","190,586,296.31","188,365,046.63","184,337,729.32","183,121,572.73","279,384,881.50","279,104,625.18","267,805,974.98","261,998,241.08","257,088,841.98","266,789,645.45","261,228,784.87","255,902,926.41"
递延所得税负债,,,,,,,,,,,,,"20,904,000.23","21,160,131.32","20,526,158.03","20,337,236.93","20,148,315.87","19,959,394.78","19,770,473.69","19,581,552.61"
在建工程,,"1,800,000.00","2,450,682.52","2,332,050.90","2,289,315.86","4,911,382.74","14,328,525.37","70,510,446.56","72,194,593.25","83,845,325.91","97,433,911.09","95,811,277.84","102,785,723.30","111,548,419.28","106,352,962.41","107,656,400.01","106,894,612.45","106,844,991.33","153,301.89","455,581.19"
其他非流动负债,"933,333.34","5,527,172.30","9,131,866.69","9,150,672.53","3,649,072.29","3,933,475.21","3,417,878.13","3,402,281.05",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"50,933,333.34","121,627,172.30","175,628,929.55","179,150,672.53","3,649,072.29","33,933,475.21","93,417,878.13","93,402,281.05","98,019,923.97","97,881,916.89","92,762,809.81","92,634,252.73","62,935,429.88","65,837,269.89","91,115,473.52","112,838,166.46","98,562,732.08","91,847,581.92","78,197,154.30","60,679,987.02"
固定资产清理,,,,,,,,,,,,,,,,,,"22,672.60",,
负债合计,"384,310,723.54","383,522,788.93","435,702,381.64","422,324,023.40","396,876,687.37","387,002,058.56","456,374,222.94","548,334,173.56","530,571,214.71","629,171,710.63","872,662,567.21","969,604,877.56","1,408,268,968.62","1,416,806,382.78","1,306,016,024.21","1,647,143,247.87","1,470,035,917.61","1,424,522,986.20","1,572,576,711.43","1,764,699,353.18"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"118,160,000.00","118,160,000.00","118,160,000.00","118,160,000.00","118,160,000.00","150,010,000.00","150,010,000.00","150,010,000.00","150,010,000.00","150,010,000.00","330,022,000.00","330,022,000.00","330,022,000.00","330,022,000.00","660,044,000.00","660,044,000.00","660,044,000.00","660,044,000.00","1,056,070,400.00","1,056,070,400.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,,,,,,"505,842,738.21","505,842,738.21","505,842,738.21","505,979,415.44","505,979,415.44","336,092,477.76","336,092,477.76","330,974,415.44","330,974,415.44","952,415.44","952,415.44","1,424,291.64","1,424,291.64","1,424,291.64","1,424,291.64"
无形资产,"136,793,400.22","293,700,904.04","285,661,286.71","281,544,884.77","276,935,605.49","277,055,318.17","274,979,745.40","272,977,014.67","245,105,632.98","243,148,842.51","241,432,747.84","239,732,635.14","361,279,941.53","358,757,447.86","356,889,012.87","354,352,550.88","352,423,048.91","349,894,088.42","232,709,029.97","231,408,697.32"
盈余公积,"16,971,330.75","26,866,204.16","39,148,439.17","45,052,799.59","51,202,198.58","51,202,198.58","51,202,198.58","51,202,198.58","63,680,439.28","63,680,439.28","69,191,908.25","69,191,908.25","78,094,456.92","78,094,456.92","78,094,456.92","78,094,456.92","84,530,656.68","84,530,656.68","84,530,656.68","84,530,656.68"
开发支出,,,,,"326,884.90",,,"388,349.51",,,,,,"218,446.61",,,,,,"1,698,113.16"
减:库存股,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,"398,038,348.55","398,038,348.56","398,038,348.55","398,038,348.55","398,038,348.55","398,038,348.55","398,038,348.55","398,038,348.55"
未分配利润,"152,741,976.80","240,163,506.48","347,328,693.17","398,710,162.93","452,355,764.43","482,831,376.17","473,387,436.76","489,897,519.23","524,263,820.64","551,932,312.46","504,949,285.16","530,786,740.76","588,570,150.79","639,144,877.72","680,141,138.98","729,226,911.39","785,609,193.75","833,114,384.00","526,484,543.48","569,842,696.53"
长期待摊费用,"4,613,368.87","4,120,880.29","3,017,687.89","2,523,726.32","2,031,532.94","1,785,436.25","1,539,339.56","1,293,242.87","23,812,145.84","22,408,262.72","21,004,379.60","21,750,530.38","29,057,688.87","21,455,462.85","25,873,527.65","24,215,743.34","23,220,572.40","22,240,623.71","20,818,720.29","19,118,666.07"
少数股东权益,,,,,,,,,,,,"-7,329.06","61,998,438.91","89,034,951.09","99,507,488.26","107,003,444.07","110,871,776.18","115,934,944.56","122,727,392.11","124,883,616.05"
递延所得税资产,"655,747.22","2,558,523.04","4,898,660.93","4,559,049.27","4,579,284.20","4,197,116.47","1,524,838.51","1,511,736.27","5,831,341.95","5,831,341.95","5,997,077.16","6,781,649.47","6,198,161.99","6,077,478.91","6,349,916.53","6,553,247.09","5,499,308.76","5,499,342.41","5,078,328.82","5,339,798.76"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,"1,500,000.00","6,529,200.00","11,018,602.56","14,877,986.32","21,849,005.36","40,313,029.01","4,283,082.23","13,703,125.09",,,,"166,620.69",,,,"3,922,992.38",,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"405,347,654.40","557,741,909.07","545,891,908.27","537,426,978.72","528,393,691.53","536,211,168.81","572,014,030.18","586,032,576.01","606,779,121.14","598,814,906.36","605,092,032.57","625,266,941.84","1,254,650,743.63","1,252,909,707.37","1,238,689,322.03","1,229,864,210.91","1,226,928,010.11","1,228,800,418.98","997,281,339.00","991,004,894.26"
所有者权益(或股东权益)合计,"287,873,307.55","385,189,710.64","504,637,132.34","561,922,962.52","621,717,963.01","1,189,886,312.96","1,180,442,373.55","1,196,952,456.02","1,243,933,675.36","1,271,602,167.18","1,240,255,580.36","1,267,414,888.40","1,395,408,172.21","1,473,019,336.50","1,526,202,345.46","1,583,969,081.26","1,650,754,440.24","1,703,481,791.06","1,800,013,185.39","1,845,736,113.66"
资产总计,"672,184,031.09","768,712,499.57","940,339,513.98","984,246,985.92","1,018,594,650.38","1,576,888,371.52","1,636,816,596.49","1,745,286,629.58","1,774,504,890.07","1,900,773,877.81","2,112,918,147.57","2,237,019,765.96","2,803,677,140.83","2,889,825,719.28","2,832,218,369.67","3,231,112,329.13","3,120,790,357.85","3,128,004,777.26","3,372,589,896.82","3,610,435,466.84"
负债和所有者(或股东权益)合计,"672,184,031.09","768,712,499.57","940,339,513.98","984,246,985.92","1,018,594,650.38","1,576,888,371.52","1,636,816,596.49","1,745,286,629.58","1,774,504,890.07","1,900,773,877.81","2,112,918,147.57","2,237,019,765.96","2,803,677,140.83","2,889,825,719.28","2,832,218,369.67","3,231,112,329.13","3,120,790,357.85","3,128,004,777.26","3,372,589,896.82","3,610,435,466.84"
