科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"13,990,103.35","440,824,559.22","1,103,445,519.15","1,853,544,385.25","438,939,692.32","1,082,797,662.54","1,659,935,069.31","2,225,976,790.26","360,619,509.06","919,017,970.54","1,448,407,553.72","2,201,750,582.28","437,138,538.68","802,315,984.69","1,136,263,512.41","1,443,664,690.85","183,965,362.12","475,868,127.97","779,456,006.23","1,023,517,716.62","203,357,729.54","423,540,136.78","598,615,884.82","1,651,505,054.54","253,600,068.92","706,093,131.87","1,053,535,084.22","1,339,800,748.23","273,495,576.96","639,407,780.36","982,412,392.46","1,342,383,919.89","309,384,975.24","645,981,972.91","1,009,079,901.04","1,311,862,571.15","300,234,333.72","646,116,643.75","960,184,813.71","1,304,275,296.79","300,169,989.65","653,909,848.70","986,907,979.11","1,356,282,525.48"
二、营业利润,"42,565.31","97,689,651.05","101,136,052.66","123,210,390.40","1,605,903.68","-10,528,323.70","2,606,166.67","8,068,456.86","-5,750,794.25","-3,439,698.74","10,945,741.22","29,013,761.02","2,966,120.10","-4,155,939.71","-19,986,215.01","-31,716,428.55","-2,036,655.95","1,908,342.60","2,977,528.56","19,331,029.02","1,610,845.20","-4,191,656.13","7,930,347.93","105,982,461.84","18,733,969.89","42,687,792.47","68,705,140.16","91,117,645.90","19,476,036.20","49,190,872.16","80,061,774.53","111,628,447.71","19,352,301.60","47,304,643.25","64,072,598.57","91,436,856.67","25,081,665.83","53,557,192.92","91,547,008.50","121,452,692.78","36,351,568.64","71,976,086.49","105,882,982.08","160,379,139.20"
减:营业成本,"9,470,520.30","411,780,814.05","1,034,837,139.80","1,726,544,870.92","402,097,905.61","1,024,537,034.86","1,550,920,238.93","2,066,122,682.07","337,939,468.29","860,724,036.71","1,341,977,498.57","2,035,048,752.81","400,890,135.49","743,920,604.32","1,055,203,898.53","1,361,384,797.05","163,616,788.12","426,214,131.36","693,588,502.16","901,520,763.26","185,796,728.20","388,566,365.69","532,557,789.14","1,311,249,841.37","187,190,407.37","559,287,338.17","828,520,116.97","1,037,291,892.91","212,318,062.75","498,100,198.62","764,322,350.82","1,041,748,237.38","248,235,787.77","503,119,389.60","801,462,554.21","1,019,468,734.28","235,374,274.81","504,781,613.05","735,547,975.53","989,946,795.53","220,864,844.59","489,699,240.88","743,408,987.05","1,004,182,318.84"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"795,304.87","1,776,275.96","1,879,023.75","2,591,184.16","128,011.19","390,213.14","1,077,669.04","1,871,486.76","101,335.31","508,153.07","1,225,745.24","2,957,795.07","101,522.64","378,910.88","513,590.42","528,414.08","138,025.24","383,936.40","1,677,041.53","2,233,054.91","344,444.60","294,014.53","989,661.16","2,096,258.62","361,816.58","1,339,400.02","2,410,518.43","2,836,912.85","438,695.99","1,112,638.33","2,068,155.75","2,707,417.89","475,753.43","1,010,150.94","1,903,117.08","2,470,771.63","552,358.73","1,068,574.53","1,572,125.58","2,728,434.01","534,981.54","1,210,068.81","2,095,027.53","3,100,303.16"
营业外收入,750.00,"24,831,585.36","26,660,460.24","16,886,456.83","20,126.19","12,950,623.81","12,915,120.16","809,843.79","65,135.20","134,842.70","591,359.11","2,085,569.76","37,511.37","132,439.52","427,695.62","1,361,427.65","131,238.98","232,564.63","374,960.33","471,788.31","155,790.15","201,716.46","335,417.38","1,203,281.85","47,053.03","52,304.73","124,121.92","2,328,684.14","17,482.51","250,230.57","361,016.95","347,075.59","47,458.62","62,891.43","128,218.02","491,827.41","29,282.25","337,121.00","432,880.27","463,992.63","2,774.54","1,601,273.54","1,802,258.90","190,087.39"
销售费用,"636,447.85","12,806,307.73","32,949,744.02","60,018,408.05","20,481,961.54","44,336,291.22","66,969,042.38","101,561,531.84","15,574,786.74","37,232,514.69","56,898,785.09","81,706,185.25","20,107,135.43","40,110,357.72","61,435,399.17","70,232,932.71","12,951,020.52","31,428,727.67","49,487,506.50","72,322,502.14","10,082,405.92","22,158,581.96","35,370,096.34","155,458,727.10","34,273,428.17","72,670,226.43","108,843,330.70","129,010,322.15","31,154,665.88","68,199,522.48","101,600,014.71","124,508,701.50","33,264,284.71","64,969,544.80","98,493,806.65","127,006,853.01","31,864,797.69","64,162,911.74","99,233,129.42","136,636,037.62","32,448,751.50","64,016,363.76","93,237,440.75","122,543,242.76"
减:营业外支出,"22,092.83","193,064.54","388,835.22","385,636.44","859,516.65","969,885.18","1,517,101.24","2,183,708.26","47,286.23","479,882.36","1,552,329.72","1,026,988.51","422,825.83","724,523.30","789,562.64","1,320,562.03","18,036.50","469,733.80","485,851.80","736,403.12","28,700.30","79,507.26","128,048.10","457,185.25","25,257.87","30,115.67","2,224,669.40","589,337.09","67,040.90","429,371.40","510,342.51","557,498.14","70,000.00","151,908.75","275,481.85","569,831.16","4,574.17","14,898.35","56,167.16","351,986.01","21,122.99","26,750.83","78,377.90","1,091,524.11"
管理费用,"2,438,575.41","7,470,249.14","19,906,230.80","28,657,151.88","12,757,486.37","19,341,340.87","30,255,578.88","41,471,195.60","8,872,667.78","13,329,582.10","20,949,259.53","35,613,500.78","7,710,356.60","16,599,581.65","20,923,907.49","33,404,655.30","5,367,477.32","12,375,705.45","18,631,453.59","26,758,605.81","4,774,056.06","10,848,426.62","19,106,684.75","61,440,841.68","9,458,814.22","22,985,895.38","37,405,227.84","65,567,317.84","9,369,937.03","22,010,988.64","32,241,233.35","57,926,605.67","10,781,312.24","31,894,114.37","48,961,471.56","68,727,784.76","9,747,780.48","26,128,649.82","38,370,955.17","57,079,576.11","9,865,447.20","27,909,478.49","40,289,169.97","59,410,776.30"
其中:非流动资产处置净损失,,,,,"835,850.00",,,,,,,"434,404.97",,,,,,,,"639,495.34","28,700.30","69,306.95",,,,,,"75,063.30",,,,"196,058.46",,,,,,,,"21,825.01",,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"606,689.61","5,823,790.15","9,811,542.06","12,831,695.94","2,204,386.64","3,783,068.13","10,643,799.31","6,990,065.22","3,467,998.33","8,862,114.63","14,374,299.42","17,687,235.54","5,595,131.76","10,697,106.64","16,443,845.48","16,226,841.66","4,897,985.62","11,179,683.04","19,532,316.41","20,258,132.91","2,713,812.25","4,804,577.55","5,839,199.71","15,158,905.10","3,702,966.37","7,694,688.02","8,520,703.94","15,682,483.77","1,576,849.41","2,111,308.50","3,156,984.52","8,965,830.23","-1,685,492.79","-1,806,964.43","-5,460,430.73","-2,223,599.88","-1,923,103.80","-4,037,962.60","-6,798,873.59","-6,934,776.91","147,034.42","-767,470.96","2,211,151.76","10,542,005.08"
三、利润总额,"21,222.48","122,328,171.87","127,407,677.68","139,711,210.79","766,513.22","1,452,414.93","14,004,185.59","6,694,592.39","-5,732,945.28","-3,784,738.40","9,984,770.61","30,072,342.27","2,580,805.64","-4,748,023.49","-20,348,082.03","-31,675,562.93","-1,923,453.47","1,671,173.43","2,866,637.09","19,066,414.21","1,737,935.05","-4,069,446.93","8,137,717.21","106,728,558.44","18,755,765.05","42,709,981.53","66,604,592.68","92,856,992.95","19,426,477.81","49,011,731.33","79,912,448.97","111,418,025.16","19,329,760.22","47,215,625.93","63,925,334.74","91,358,852.92","25,106,373.91","53,879,415.57","91,923,721.61","121,564,699.40","36,333,220.19","73,550,609.20","107,606,863.08","159,477,702.48"
资产减值损失,,"-94,702,156.29","-94,886,764.00","-95,272,499.91","-16,736.53","1,563,120.96","-1,782,362.54","-1,613,449.01","188,927.06","1,432,383.12","1,432,383.12","3,721,927.56",,"206,112.66","7,411,338.79","10,391,605.49","-623,800.00","1,369,459.34","2,682,416.43","1,435,578.41","-1,913,134.17","1,537,275.76","1,777,084.52","4,621,682.84","152,223.90","-5,528.93","224,379.74","1,067,164.38","-412,129.59","-633,627.60","-185,366.04","2,381,040.42","-739,351.06","-698,648.68","-423,183.27","6,249,494.04","-112,977.99","716,686.43","796,841.10","3,708,734.36","47,007.37","-4,463.59","194,728.34","2,244,449.50"
