科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"4,986,108.79","24,425,968.03","27,546,365.10","85,198,458.15","7,971,682.28","15,435,240.83","39,468,203.56","192,853,861.09","10,581,049.88","36,837,745.77","104,340,794.38","156,320,393.54","33,634,457.81","95,887,063.66","111,215,298.46","211,684,062.33","36,061,108.55","104,207,753.13","138,746,066.11","312,133,019.08","90,717,540.40","264,185,373.66","408,850,353.02","587,708,446.50","95,605,076.41","221,192,203.43","291,193,703.89","423,046,852.98","61,794,055.96","155,066,984.07","281,264,081.55","462,541,960.27","261,285,752.70","596,183,122.25","974,604,279.92","1,468,033,208.46","256,440,281.92","505,802,139.82","682,563,101.58","863,914,520.85","47,956,176.01","120,912,647.47","180,639,760.37","287,013,744.23","40,076,848.41","172,131,000.75"
二、营业利润,"-2,562,191.29","30,466,365.05","28,535,520.09","23,705,094.77","-1,855,908.27","-1,625,283.64","-1,731,154.84","59,051,705.17","5,400,468.41","16,979,159.69","54,178,892.31","103,494,052.04","18,427,508.20","44,023,979.48","55,690,919.47","138,182,984.41","21,474,482.79","70,500,663.96","85,966,024.68","128,451,602.87","25,674,092.12","109,304,775.76","169,388,135.59","237,836,315.37","11,475,585.00","41,242,654.42","28,772,406.92","-33,509,998.43","14,229,872.50","-1,747,148.49","-1,490,338.62","9,983,617.17","-2,088,015.44","20,749,449.54","23,835,566.27","-156,318,292.29","-39,247,994.58","-62,733,772.83","-163,876,685.57","329,761,874.83","-36,132,539.62","-63,909,971.23","-99,159,134.03","-276,255,145.49","-31,318,405.68","9,642,161.46"
减:营业成本,"4,366,841.20","21,897,164.63","24,450,018.69","66,865,536.56","6,539,946.63","11,917,485.30","32,620,035.55","100,188,467.79","2,345,630.74","10,487,671.06","20,168,723.15","28,509,261.01","5,361,650.52","13,520,402.38","15,324,816.63","30,735,528.56","6,451,061.03","14,891,543.89","20,621,726.01","92,502,114.30","28,405,904.94","73,177,969.51","120,734,847.20","171,791,488.99","38,717,738.37","86,053,341.62","119,160,689.52","177,513,497.79","30,463,058.91","82,640,087.99","141,032,038.49","234,012,516.14","150,611,548.41","444,914,985.70","711,526,984.55","1,086,116,548.96","183,403,001.45","375,096,523.76","505,562,706.83","637,421,803.04","30,326,442.67","85,951,261.05","135,998,536.84","210,008,832.98","21,865,864.22","63,566,610.96"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"289,832.04","1,460,546.85","1,535,452.83","4,460,940.60","315,817.18","550,779.89","1,367,949.86","6,109,129.26","226,522.01","814,588.92","1,750,897.08","2,649,661.34","304,745.78","1,493,721.79","1,954,537.37","4,315,299.58","830,263.36","1,998,924.82","2,734,018.38","7,506,950.31","3,089,845.96","7,859,920.95","12,443,866.36","17,251,882.95","2,965,874.49","7,082,559.93","9,874,558.27","14,135,873.54","2,624,002.41","6,057,329.97","9,364,735.05","14,199,247.63","4,389,913.26","9,058,963.84","14,025,708.41","18,414,836.60","2,805,612.06","7,051,401.88","9,543,033.50","19,221,161.05","919,205.23","3,547,443.12","5,142,778.97","7,033,801.41","1,039,836.48","3,197,613.86"
营业外收入,"6,051,000.00","6,051,000.00","6,051,000.00","19,408,864.28",,"20,615,914.58","20,615,914.58","19,287,508.19",,"17,426,571.93","17,626,571.93","17,626,571.93","40,432.51","323,946.49","606,751.21","627,567.03","65,617.80","156,307.50","123,777,037.41","162,154,744.08","4,295,829.05","4,194,014.11","20,916,625.67","20,457,886.09","37,602.00","237,020.30","1,171,695.30","2,809,708.63","909,012.08","13,352,982.68","12,774,424.48","22,285,875.10","1,312,572.95","9,225,655.96","12,862,297.67","20,095,731.83","1,699,489.77","10,703,392.16","19,148,317.85","26,050,179.08","179,902.26","1,103,638.92","1,224,309.46","3,032,913.17","19,200.00","196,540.64"
销售费用,"44,152.00","65,428.00","155,133.00","8,568,186.45","143,375.00","178,245.46","1,106,302.93","3,529,852.03","84,448.39","1,877,496.44","3,712,171.14","5,416,869.20","1,706,369.36","3,608,061.10","4,287,767.13","6,910,280.55","913,429.34","2,517,774.06","4,315,059.12","8,228,374.36","5,426,091.46","9,916,354.96","15,528,354.04","20,686,298.72","4,739,119.99","7,691,890.53","11,961,912.74","18,083,082.75","2,642,035.72","8,542,023.66","13,883,245.85","21,595,019.53","12,560,471.73","26,268,301.74","41,903,710.72","73,721,948.79","21,299,027.30","36,639,296.74","52,802,706.57","65,906,340.14","6,269,610.26","14,838,816.47","22,043,522.28","26,344,792.57","3,717,163.48","7,493,789.98"
减:营业外支出,"18,080.00","18,080.00","18,470.00","7,348,409.46","436,170.00","436,518.11","658,656.19","1,183,748.86",40.00,"1,190.00","43,663.36","44,253.36","89,050.68","353,648.09","1,455,451.45","1,476,609.12","50,557.18","80,543.11","161,894.12","343,761.14","268,934.94","867,021.62","2,777,586.28","3,235,673.24","51,997.23","289,817.75","1,165,581.09","3,295,323.58","9,968,814.80","198,939.77","591,681.99","1,352,040.08","3,343,023.59","4,079,123.02","5,408,808.48","122,257,513.63","477,926.96","61,030,239.74","92,112,917.24","473,109,284.66","43,000.00","60,922,034.66","91,414,655.93","360,178,010.00","437,429.35","525,765.04"
管理费用,"2,669,965.77","4,903,987.38","6,805,312.72","7,294,058.41","2,359,840.19","3,958,775.52","5,654,271.78","19,282,195.90","2,539,003.63","6,466,134.34","11,535,193.83","16,637,464.56","8,175,097.91","17,500,150.85","24,691,753.28","33,609,509.76","6,096,771.76","13,875,142.95","24,467,053.67","75,827,045.59","33,514,212.98","73,503,250.88","105,613,084.46","155,489,621.28","35,381,091.18","74,220,811.97","112,827,630.59","201,771,877.13","28,204,334.04","62,570,629.00","108,319,747.22","171,966,822.01","56,192,753.31","143,102,300.60","213,935,282.47","323,074,735.79","74,242,102.89","143,223,165.82","232,748,552.85","280,610,525.26","34,518,085.03","63,086,793.55","91,399,186.05","134,175,665.20","33,000,935.75","55,617,236.92"
其中:非流动资产处置净损失,,,,,,348.11,"222,486.19","359,319.67",,,,,,,,"361,955.84",,,,"138,881.64",,,,"1,939,656.15","2,300.00","138,881.64","-604,088.42","1,987,777.94","9,307.69","19,835.98","51,965.77","503,395.47",555.56,"234,687.20","707,302.37","1,244,316.68","211,890.26","301,901.99","321,901.99","5,856,896.56",,,,,,
