科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"9,385,682.69","10,942,612.12","14,689,072.81","11,147,202.48","17,707,138.99","25,026,995.18","8,208,879.41","19,095,291.99","32,328,574.79","46,592,838.41","14,494,814.93","29,704,061.85","43,541,134.48","57,274,377.38","15,125,950.76","30,552,947.43","42,580,800.20","64,310,881.16","22,988,122.87","45,319,884.60","69,870,239.04","105,635,705.21","47,115,333.63","116,120,506.47","180,822,550.79","270,034,689.15","160,986,867.77","210,194,381.43","355,437,176.89","480,362,415.18","154,198,132.85"
取得借款收到的现金,"57,800,000.00","61,000,000.00","72,000,000.00","52,800,000.00","82,800,000.00","117,800,000.00",,"40,000,000.00","108,000,000.00","108,000,000.00","39,500,000.00","54,500,000.00","114,300,000.00","148,800,000.00","12,000,000.00","22,000,000.00","92,000,000.00","139,800,000.00","20,000,000.00","129,000,000.00","199,000,000.00","214,000,000.00","140,800,000.00","285,800,000.00","895,020,180.47","1,249,307,882.34","326,217,061.95","484,837,551.97","1,146,791,259.97","845,513,341.31","1,370,339,317.50"
支付的各项税费,"14,787,761.93","30,168,910.39","43,492,333.51","24,285,284.34","33,948,474.26","47,905,053.64","17,732,804.89","40,014,645.62","53,424,394.84","71,656,450.62","10,552,889.76","33,939,466.26","36,219,030.78","53,128,145.49","15,639,959.25","30,890,329.34","38,864,311.86","53,847,437.50","8,924,684.08","13,194,953.84","18,427,604.81","28,445,880.07","5,238,804.71","8,709,698.57","12,173,727.55","15,991,093.16","1,086,113.73","9,544,104.01","15,726,360.27","13,425,616.31","69,393,662.72"
收到其他与筹资活动有关的现金,,,,"1,000,000.00","1,000,000.00","2,000,000.00",,,"1,000,000.00",,,,,,,,,,,"14,000,000.00",,"156,000,000.00","296,100,000.00","576,730,000.00","643,230,000.00","716,489,755.21","7,000,000.00","107,000,000.00","7,000,000.00","312,699,100.00","179,370,000.00"
支付其他与经营活动有关的现金,"43,330,960.10","101,034,848.89","39,789,641.43","28,873,795.69","43,087,138.34","52,419,384.22","19,877,473.87","39,278,477.00","65,662,605.22","73,964,265.78","9,801,266.12","41,998,650.12","42,469,383.14","64,294,657.26","17,418,687.68","27,143,695.69","45,888,369.58","246,642,305.20","229,607,530.97","490,169,508.92","890,062,872.61","1,687,619,044.55","894,515,545.26","1,304,101,000.48","2,046,410,525.39","2,794,582,094.80","1,266,763,042.02","1,764,885,943.11","3,062,540,247.61","3,089,656,061.22","1,287,587,359.74"
筹资活动现金流入小计,"57,800,000.00","86,000,000.00","73,200,000.00","53,800,000.00","84,100,000.00","521,759,630.92",,"41,071,429.00","114,870,729.00","113,870,729.00","42,500,000.00","57,500,000.00","117,300,000.00","151,800,000.00","12,000,000.00","22,000,000.00","92,000,000.00","283,800,000.00","20,000,000.00","143,000,000.00","199,000,000.00","574,480,000.00","436,900,000.00","867,430,000.00","3,583,358,044.02","4,015,845,501.08","357,553,061.95","632,285,951.97","1,194,239,659.97","1,856,135,399.31","1,549,712,540.50"
经营活动现金流出小计,"257,705,108.28","357,685,380.05","463,518,116.39","223,916,234.60","354,302,092.74","491,935,848.21","182,031,375.57","307,527,262.42","458,120,721.88","580,658,115.82","156,249,060.15","233,178,141.89","281,465,558.62","435,988,226.12","137,757,249.37","229,167,456.11","336,493,825.17","805,614,902.24","721,568,673.52","1,227,048,340.12","2,259,100,516.61","4,151,172,579.41","2,147,592,472.96","3,769,866,720.55","6,094,473,881.75","8,351,035,980.69","3,304,877,738.22","5,550,126,315.38","9,011,729,254.50","12,635,083,104.92","4,971,515,132.06"
偿还债务支付的现金,"37,800,000.00","57,800,000.00","41,000,000.00","47,000,000.00","77,000,000.00","112,000,000.00","63,000,000.00","82,800,000.00","82,800,000.00","97,800,000.00",,"49,000,000.00","117,000,000.00","134,500,000.00","22,000,000.00","49,500,000.00","105,300,000.00","134,300,000.00","10,000,000.00","10,000,000.00","80,000,000.00","152,800,000.00","65,141,375.00","174,000,000.00","388,245,562.73","415,841,574.37","112,524,982.31","240,949,440.78","758,715,397.79","695,649,141.40","962,047,885.94"
经营活动产生的现金流量净额,"2,240,913.68","7,093,068.75","4,057,534.00","19,531,503.77","18,225,706.23","49,891,727.34","-103,996,975.22","-93,063,882.51","-143,928,586.15","-132,823,500.51","-80,440,502.33","-47,660,868.32","5,581,361.31","-48,373,206.73","-62,872,295.19","-45,317,749.84","-62,859,819.65","-13,129,312.82","-124,680,421.60","39,726,015.53","-88,196,941.85","-12,943,859.57","-423,385,706.70","-401,463,063.41","-881,954,288.27","-1,059,466,277.73","-567,936,836.52","-51,969,247.96","-527,300,145.44","-292,123,854.32","-249,559,367.96"
分配股利、利润或偿还利息支付的现金,"4,598,985.58","5,110,552.16","5,166,070.69","3,215,347.92","5,105,739.28","6,993,271.38","1,032,916.22","2,622,090.23","10,643,331.24","13,327,087.81","1,142,384.41","6,605,931.33","12,372,961.70","16,844,188.85","2,314,283.32","7,454,618.66","14,053,025.74","17,367,055.28","2,263,777.70","12,140,168.76","16,044,262.28","19,717,356.53","2,946,569.93","23,444,735.35","53,870,694.72","65,270,448.50","10,107,943.13","76,848,231.48","92,513,411.76","132,937,620.63","26,018,082.81"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,"12,600,000.00",,,,"293,971,048.00","30,115,350.00","30,115,655.95","30,115,655.95","30,115,350.00","13,483,800.00"
支付其他与筹资活动有关的现金,"412,960.00","215,860.00","2,566,129.76","708,288.50","936,307.30","4,633,309.45","155,819.60","268,053.36","268,053.36","2,090,000.00","100,000.00","200,000.00","337,500.00","5,000,000.00","2,210,000.00","2,210,000.00","225,000.00","10,225,000.00","125,000.00","125,000.00","150,000.00","10,671,257.46","120,440,000.00","278,028,641.89","482,480,021.89","684,169,746.90","220,670,000.00","246,304,902.79","245,314,021.55","582,002,181.40","157,000,000.00"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,"1,963,048.00","1,963,048.00","388,651.42",,"5,282,081.45","8,244,418.83","11,149,266.70","1,585,845.74"
筹资活动现金流出小计,"42,811,945.58","63,126,412.16","48,732,200.45","50,923,636.42","83,042,046.58","123,626,580.83","64,188,735.82","85,690,143.59","93,711,384.60","113,217,087.81","1,242,384.41","55,805,931.33","129,710,461.70","156,344,188.85","26,524,283.32","59,164,618.66","119,578,025.74","161,892,055.28","12,388,777.70","22,265,168.76","96,194,262.28","183,188,613.99","188,527,944.93","475,473,377.24","924,596,279.34","1,165,281,769.77","343,302,925.44","564,102,575.05","1,096,542,831.10","1,410,588,943.43","1,145,065,968.75"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"1,200.00",,,,,,,"6,903.20",,,"625,840.00","625,840.00",,,,"6,480.00","14,287.80","6,000.00","29,966.47","311,626.47","76,626.47",,"11,380.00","11,380.00","11,380.00",,"28,650.00","28,650.00","33,250.00","19,600.00"
筹资活动产生的现金流量净额,"14,988,054.42","22,873,587.84","24,467,799.55","2,876,363.58","1,057,953.42","398,133,050.09","-64,188,735.82","-44,618,714.59","21,159,344.40","653,641.19","41,257,615.59","1,694,068.67","-12,410,461.70","-4,544,188.85","-14,524,283.32","-37,164,618.66","-27,578,025.74","121,907,944.72","7,611,222.30","120,734,831.24","102,805,737.72","391,291,386.01","248,372,055.07","391,956,622.76","2,658,761,764.68","2,850,563,731.31","14,250,136.51","68,183,376.92","97,696,828.87","445,546,455.88","404,646,571.75"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,"8,592.63",,"1,177,533.76","6,427,995.90","785,785.62","-8,296,224.35","2,578,250.05","2,423,787.83","23,842,297.32","2,706,075.27","7,462,571.51","14,002,453.16","-47,983,533.96","-14,771,269.26"
收到其他与投资活动有关的现金,,,,"7,400,000.00","7,400,000.00","7,400,000.00",,,,,,,,"8,603,000.00",,,,"16,148,806.00",,,,,"37,000,000.00",,,"61,334,100.00",,"647,000,000.00","1,554,184,479.46","1,848,354,024.99","845,319,280.13"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"1,200.00",,"7,400,000.00","7,400,000.00","7,400,000.00",,,"6,903.20",,,"625,840.00","625,840.00","8,603,000.00",,,"6,480.00","16,163,093.80","6,000.00","29,966.47","311,626.47","12,676,626.47","37,000,000.00","1,974,428.00","1,974,428.00","355,705,179.42","30,115,350.00","682,426,387.40","1,592,573,204.24","1,889,651,891.69","860,408,525.87"
五、现金及现金等价物净增加额,"605,330.82","26,613,694.07","18,143,257.54","26,662,576.62","21,842,777.65","441,989,769.97","-186,645,317.56","-185,878,234.17","-189,318,935.11","-229,096,439.95","-48,879,708.83","-66,173,346.81","-38,573,887.28","-85,661,427.06","-80,537,530.43","-86,268,135.12","-94,237,132.01","88,597,936.06","-125,332,693.50","87,134,223.98","-111,478,147.78","207,508,773.96","-368,623,886.58","-252,248,370.55","1,431,105,327.09","997,118,953.03","-542,118,378.14","-533,803,833.93","-575,746,338.43","33,486,540.36","-380,104,534.40"
购建固定资产、无形资产和其他长期资产支付的现金,"7,523,637.28","3,354,162.52","10,382,076.01","3,145,290.73","3,265,882.00","13,435,007.46","17,459,606.52","36,956,955.07","37,857,652.56","96,926,580.63","9,696,822.09","20,832,387.16","32,370,626.89","30,847,031.48","3,140,951.92","3,785,766.62","3,805,766.62","6,987,521.44","2,149,494.20","5,271,874.02","12,868,182.02","26,134,728.02","13,888,476.60","39,740,437.51","66,008,094.71","81,114,114.25","1,253,103.40","17,996,148.10","20,627,905.56","149,839,620.24","60,853,171.90"
期初现金及现金等价物余额,"23,013,179.63","23,618,510.45","50,232,204.52","68,375,462.06","68,375,462.06","68,375,462.06","510,365,232.03","510,365,232.03","510,365,232.03","510,365,232.03","281,268,792.08","281,268,792.08","281,268,792.08","276,268,792.08","190,607,365.02","190,607,365.02","190,607,365.02","190,607,365.02","279,205,301.08","279,205,301.08","279,205,301.08","279,205,301.08","520,460,227.69","486,714,075.04","486,714,075.04","486,714,075.04","1,483,832,416.59","1,483,833,028.07","1,483,865,816.03","1,483,833,028.07","1,517,319,568.43"
投资支付的现金,"1,800,000.00",,,,,,,,,,,,,"10,500,000.00",,,,,"6,120,000.00","69,262,249.00","119,958,384.00","155,939,999.00","188,425,534.00","4,896,000.00","81,434,100.00","793,026,161.60","20,000,000.00","128,410,773.70","128,410,773.70","149,410,773.70","378,610,772.90"
期末现金及现金等价物余额,"23,618,510.45","50,232,204.52","68,375,462.06","95,038,038.68","90,218,239.71","510,365,232.03","323,719,914.47","324,486,997.86","321,046,296.92","281,268,792.08","232,389,083.25","215,095,445.27","242,694,904.80","190,607,365.02","110,069,834.59","104,339,229.90","96,370,233.01","279,205,301.08","153,872,607.58","366,339,525.06","167,727,153.30","486,714,075.04","151,836,341.11","234,465,704.49","1,917,819,402.13","1,483,833,028.07","941,714,038.45","950,029,194.14","908,119,477.60","1,517,319,568.43","1,137,215,034.03"
