科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"4,452,492,750.01","9,588,113,802.37","15,410,154,028.93","22,107,086,441.50","7,297,368,933.91","17,185,417,418.55","25,388,321,786.50","30,336,773,686.81","4,019,530,695.52","9,139,965,613.89","15,678,993,684.13","24,411,023,661.95","8,882,932,488.51","20,105,368,576.49","29,899,729,124.96","44,191,186,272.69","12,103,236,545.02","28,249,443,587.40","43,440,143,339.30","55,040,398,153.77","12,306,943,115.68","29,160,013,882.66","42,831,645,312.98","58,174,150,772.65","12,088,346,011.21","26,273,611,701.40","37,949,298,079.58","50,217,949,006.83","9,771,085,530.62","19,886,368,973.92","31,690,204,465.05","42,182,244,000.71","7,473,164,958.90","20,114,553,056.06","30,472,791,383.30","46,771,202,225.17","8,742,935,102.83","21,988,066,755.28","31,909,826,233.23","42,452,188,171.33","11,737,004,361.47","26,004,195,809.96","35,653,442,149.19","73,421,639,244.46","16,726,349,535.70","35,722,027,659.39","53,759,724,938.37","65,575,308,187.09","12,568,105,661.74"
取得子公司及其他营业单位支付的现金净额,,,"18,173,494.35","17,714,336.20",,,"1,091,156,874.52","1,086,498,346.36",,,,,,,,,,,,,,,,"1,964,027,864.30",,,,,,,,,"15,529,883.04",,,,,,"1,133,401,694.77","1,133,401,694.80",,,,"2,062,374,744.10",,"696,485,877.82","783,695,453.42","893,800,290.63","968,039,132.41"
收到的税费返还,"20,686,414.74","53,935,629.06","56,900,278.69","68,639,455.02","17,050,300.39","23,741,566.35","32,138,826.35","44,801,440.90","12,023,755.22","16,683,975.77","31,088,206.36","63,725,249.78","26,399,348.56","19,387,981.47","37,550,346.62","42,337,533.83","2,708,241.94","99,271,069.19","132,583,035.04","183,651,079.25","11,803,924.59","30,367,371.20","57,998,941.73","85,791,375.41","37,289,587.46","72,756,865.15","90,455,037.94","231,993,775.78","47,113,384.36","112,939,512.40","233,646,846.95","201,922,939.86","49,990,968.44","33,664,320.64","200,857,264.44","266,322,151.59","123,411,292.83","182,133,215.89","205,342,525.79","307,516,931.20","83,405,494.67","118,278,827.37","457,316,588.56","641,547,063.90","203,489,357.59","263,550,666.89","595,119,299.63","698,147,291.74","676,761,682.94"
支付其他与投资活动有关的现金,,"30,000,000.00",,,,,,"76,012.38",,,,"747,792.78",,,,"13,400,000.00","438,923,945.24","284,923,945.23","284,923,945.23","284,923,945.23",,,,,"4,298,101.57","14,211,010.00","14,211,010.00","147,858,077.00","46,107,441.98","134,156,496.53","303,623,507.34","32,002,419.61","81,246,093.14","44,248,928.47","129,051,624.44","177,169,959.98",,"47,382,005.66","65,308,884.00","243,524,892.29",,"172,761,688.23","233,806,438.50","181,620,473.47","11,394,510.09","34,746,208.50","24,567,879.17","51,631,450.40",
收到其他与经营活动有关的现金,"11,043,210.13","93,394,263.28","133,173,991.90","142,027,137.37","192,907,060.67","198,747,708.93","217,596,038.43","297,163,706.44","92,906,135.82","229,360,796.19","312,582,207.09","461,694,995.72","141,571,001.10","314,110,991.07","591,315,116.96","236,683,867.96","153,002,946.91","326,386,643.04","460,242,294.39","640,449,087.00","22,853,434.31","142,068,150.99","183,495,238.05","364,847,647.61","40,870,370.94","100,693,578.76","213,560,515.78","377,969,900.94","32,794,637.26","46,422,966.61","85,811,187.53","355,995,455.22","53,285,880.73","90,942,974.24","86,180,074.28","478,532,369.58","46,605,754.77","222,276,535.30","984,301,580.69","215,691,560.69","291,214,614.37","149,127,110.42","854,191,712.96","290,090,386.02","52,149,636.52","159,455,042.35","228,179,370.15","308,128,413.57","381,576,431.53"
投资活动现金流出小计,"427,149,057.93","1,059,846,861.89","1,962,383,394.66","2,322,555,889.46","554,984,515.91","974,836,314.72","2,434,519,778.18","3,551,632,583.55","148,787,072.59","435,641,170.43","742,240,364.18","1,742,367,741.28","874,297,126.23","1,991,224,219.26","2,168,344,553.23","2,198,537,666.65","3,491,110,358.77","8,184,856,258.92","12,769,329,288.30","13,554,686,564.57","1,802,227,447.02","2,727,596,730.45","5,712,561,625.01","7,818,092,670.81","323,001,484.34","2,571,551,943.50","3,727,329,715.40","5,628,706,673.87","4,882,804,469.01","5,806,249,779.28","10,880,771,201.02","10,723,345,447.51","3,399,846,708.91","4,393,927,335.71","5,986,991,531.42","9,445,263,709.76","5,115,345,631.91","7,953,323,806.89","15,981,422,750.38","19,700,882,639.98","5,587,108,254.36","1,561,632,741.44","5,692,325,309.75","8,531,005,820.50","4,595,545,632.30","6,450,873,967.74","8,816,352,408.23","9,170,704,211.55","3,774,105,653.95"
经营活动现金流入小计,"4,484,222,374.88","9,735,443,694.71","15,600,228,299.52","22,317,753,033.89","7,507,326,294.97","17,407,906,693.83","25,638,056,651.28","30,678,738,834.15","4,124,460,586.56","9,386,010,385.85","16,022,664,097.58","24,936,443,907.45","9,050,902,838.17","20,438,867,549.03","30,528,594,588.54","44,470,207,674.48","12,258,947,733.87","28,675,101,299.63","44,032,968,668.73","55,864,498,320.02","12,341,600,474.58","29,332,449,404.85","43,073,139,492.76","58,624,789,795.67","12,166,505,969.61","26,447,062,145.31","38,253,313,633.30","50,827,912,683.55","9,850,993,552.24","20,045,731,452.93","32,009,662,499.53","42,740,162,395.79","7,576,441,808.07","20,239,160,350.94","30,759,828,722.02","47,516,056,746.34","8,912,952,150.43","22,392,476,506.47","33,099,470,339.71","42,975,396,663.22","12,111,624,470.51","26,271,601,747.75","36,964,950,450.71","74,353,276,694.38","16,981,988,529.81","36,145,033,368.63","54,583,023,608.15","66,581,583,892.40","13,626,443,776.21"
投资活动产生的现金流量净额,"-332,327,225.48","-825,116,958.03","-1,548,002,627.07","-1,796,810,105.24","-542,569,524.42","-865,741,559.92","-2,205,614,763.39","-2,844,563,910.07","-44,371,383.48","-295,638,406.43","-245,030,850.90","-1,059,723,315.93","-259,057,895.63","-1,014,750,890.90","-279,893,044.16","-262,004,874.75","-1,603,701,930.11","-1,783,719,151.66","-1,801,608,526.70","-1,239,516,077.00","-1,030,210,049.70","-1,701,338,645.44","-4,493,315,772.48","-4,517,569,051.04","11,212,453.95","-1,365,145,501.31","-473,198,511.49","-2,175,940,076.07","-4,219,202,552.95","-3,448,101,162.32","-5,253,742,998.17","1,000,107,461.48","-3,242,691,313.39","-3,144,607,649.45","-3,718,416,286.38","-2,192,456,826.28","-4,335,208,105.89","-1,384,426,803.16","-6,946,360,055.37","-2,379,831,566.97","-2,094,774,788.88","2,300,169,804.63","-507,142,316.48","3,253,264,692.13","-2,704,537,156.21","-2,949,928,682.79","-4,658,449,705.34","-4,271,640,084.46","-2,908,933,583.44"
购买商品、接受劳务支付的现金,"4,422,028,320.00","8,961,742,379.81","14,458,713,293.51","20,732,346,885.26","7,923,911,081.29","15,851,707,926.31","23,301,373,758.43","26,543,089,498.00","3,617,535,255.83","8,290,151,023.72","14,607,242,788.57","21,962,282,601.69","9,399,641,182.59","19,058,376,256.13","28,661,150,465.68","41,653,847,493.85","14,493,617,348.13","28,437,892,778.47","43,761,670,475.60","52,694,680,374.54","14,097,836,624.98","28,789,684,203.19","41,788,704,796.94","55,937,873,002.67","11,965,120,276.02","24,370,600,403.24","35,607,722,424.99","47,562,622,849.95","9,468,513,579.97","17,589,805,193.90","29,170,670,220.98","38,860,774,157.82","8,993,367,287.34","18,331,847,284.33","27,986,713,699.99","40,923,394,824.57","7,816,680,567.18","19,039,990,705.84","27,917,370,700.23","36,421,863,943.31","12,507,173,800.24","23,851,408,082.26","30,658,757,426.82","66,720,647,191.24","16,616,927,818.62","33,030,476,955.64","49,653,634,707.62","57,440,168,037.42","12,609,536,784.21"
吸收投资收到的现金,"16,000,000.00","32,000,000.00","32,000,000.00","1,216,920,752.92",,,,"1,470,000.00",,,"220,017,117.69","236,275,935.85",,,,"16,790,851.00",,,,"843,721,308.54",,"160,780,080.00","163,780,080.00","163,715,400.00","1,724,634.47","14,159,850.00","16,248,343.03","3,753,802,565.73",,"13,207,032.00","12,821,526.00","12,318,138.00",,,,"20,000,000.00",,,,,"10,000,000.00","10,000,000.00","10,000,000.00","1,027,285,942.46",,,"3,041,239,605.03","3,689,838,984.70","155,657,165.56"
支付给职工以及为职工支付的现金,"70,124,790.99","80,796,622.03","144,462,656.38","217,897,070.15","84,158,218.32","164,338,773.05","208,551,728.76","333,541,406.43","71,149,802.10","179,269,525.80","300,687,626.27","514,976,058.13","134,660,057.20","283,333,492.76","420,529,157.87","623,030,729.18","220,428,434.12","359,040,386.33","508,582,589.11","649,933,010.54","203,845,274.07","352,402,206.64","527,309,413.22","794,001,472.84","274,206,221.75","496,610,895.65","676,330,200.62","845,814,092.76","245,852,630.82","460,228,854.66","663,909,445.87","1,039,593,731.86","311,464,555.37","559,094,237.77","796,403,190.10","1,631,894,577.71","504,438,722.96","896,227,767.07","1,250,724,964.64","1,906,604,745.30","609,033,916.30","1,202,070,463.03","1,735,435,445.09","2,563,964,268.94","763,835,144.66","1,416,445,232.98","2,137,238,307.11","3,042,296,992.42","901,224,554.72"
