科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"48,217,873.13","174,451,015.04","80,646,407.99","88,579,578.11","882,786,374.70","879,311,472.76","855,773,565.83","836,390,035.88","806,012,363.67","792,681,607.71","744,134,635.30","659,399,485.01","566,296,239.65","556,899,521.75","480,972,833.22","505,588,890.82","454,918,815.31","354,545,203.86","419,624,227.71","347,594,948.70","246,410,644.43","296,128,287.42","488,757,813.70","368,264,573.64","306,585,308.00","326,513,167.30","316,950,011.17","401,242,282.70","488,310,644.17","286,582,394.92","330,598,409.92","459,889,318.70","319,797,223.68","482,820,806.87","330,665,137.42"
短期借款,"70,000,000.00","95,550,000.00","24,000,000.00","25,000,000.00",,,,,,,,,"20,000,000.00","50,000,000.00",,,,"5,000,000.00","8,000,000.00","18,000,000.00",,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"341,235,300.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"11,494,771.00","27,912,423.15","41,423,264.64","22,373,428.83","18,363,254.60","25,756,494.00","8,503,967.59","61,832,853.07","60,554,800.00","39,701,025.90","51,022,750.37","55,489,903.67","31,309,223.25","42,778,507.16","47,539,868.25","26,879,318.76","15,131,080.06","45,524,628.25","58,493,291.16","43,940,316.39","32,299,123.83","49,631,929.08","29,448,805.54","25,222,062.95","27,280,432.51","47,964,584.69","32,635,666.45","35,187,734.15","33,254,180.87","75,796,415.58","56,622,423.23","65,479,509.28","59,342,396.05","28,960,486.12","20,587,935.38"
应付票据,"14,510,000.00","4,035,000.00","7,012,654.06","8,190,500.00","8,190,500.00",,,,"3,830,000.00",,,,,"17,719,492.77","33,655,002.55","16,245,309.78","21,249,265.49","35,891,042.54","20,534,875.09","17,526,168.35","32,764,518.06","32,255,810.87","12,915,526.69","16,837,913.18","37,139,287.38","36,221,314.17","18,422,866.73","17,116,741.13","23,622,595.17","56,643,295.99","59,594,181.24","30,873,041.57",,,
应收账款,"71,413,013.39","69,312,232.67","147,526,583.77","208,653,117.10","215,056,941.45","231,208,218.14","230,934,090.35","226,349,741.26","243,119,062.93","229,316,868.06","218,031,176.27","253,542,858.46","291,971,838.87","230,338,638.99","260,169,637.78","278,202,323.13","305,324,966.44","274,848,009.11","272,631,670.73","292,207,342.35","318,017,301.12","261,824,229.51","295,827,657.48","320,040,503.59","330,767,399.42","299,752,554.10","290,886,495.43","346,762,498.25","398,630,085.19","359,822,082.74","358,838,366.03","399,991,685.41","385,206,187.72","191,072,847.07","191,600,520.59"
应付账款,"93,446,787.33","75,286,384.40","108,295,293.81","135,383,867.06","133,090,217.78","133,198,499.85","97,627,977.25","111,870,148.41","112,098,134.51","78,511,021.04","108,342,026.01","134,475,653.10","130,435,120.01","121,046,386.43","151,618,341.03","154,100,293.98","161,183,220.88","134,207,179.98","143,243,469.30","170,893,380.26","178,126,461.71","152,045,534.69","154,634,306.08","148,357,751.74","132,161,843.70","120,862,582.63","130,590,164.79","191,177,061.72","235,829,221.03","211,604,649.58","188,395,240.48","235,488,480.52",,"130,143,549.66",
预付款项,"22,896,586.04","36,079,983.83","29,661,340.64","20,235,426.44","16,749,446.39","13,820,921.36","12,714,147.55","16,439,051.69","14,098,604.40","19,272,389.65","53,309,755.46","54,786,971.49","72,965,136.85","86,724,622.74","107,398,767.91","81,630,026.48","78,676,108.13","20,962,436.74","19,138,286.49","25,673,113.27","37,288,516.27","26,174,860.97","33,754,980.64","22,261,150.69","20,552,208.98","15,281,416.69","26,402,678.82","34,898,883.26","36,872,456.56","24,243,099.23","51,858,456.69","52,194,343.39","44,878,116.82","7,561,478.70","18,699,584.47"
预收款项,"68,061,826.62","68,163,602.62","111,708,990.59","122,896,308.80","135,166,220.49","99,234,288.97","117,970,541.82","197,873,914.26","204,056,637.95","167,191,735.52","194,921,874.31","205,572,768.53","212,541,854.74","180,807,502.47","220,376,731.39","230,015,267.17","187,528,768.84","179,170,505.78","203,230,426.56","163,575,935.12","164,388,778.35","97,142,822.38","100,707,570.16","94,533,821.93","96,648,767.60","125,073,336.07","134,234,845.62","147,483,213.04","179,073,408.13","151,344,068.81","197,134,305.86","177,148,782.13","182,014,090.16","171,947,999.81","168,793,714.58"
