科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2015-12-31
其他应收款,"210,190,194.25","30,571,517.15","38,339,131.90","42,098,866.59","32,801,611.95","12,573,565.86","97,110,572.48","8,924,950.76","8,657,640.39","9,489,969.72","12,175,632.10","10,935,307.93","13,062,588.35","53,159,724.04","90,376,430.71","144,784,713.61","206,908,125.77","83,803,637.66","204,759,635.64","110,432,783.88","170,912,290.41","481,269,687.09","629,087,584.85","141,417,786.73","153,903,481.76","136,495,674.95","81,345,328.79","176,349,701.83","190,323,107.90","546,082,592.05"
应付职工薪酬,"3,129,055.13","3,192,447.85","2,868,526.03","2,278,709.63","2,076,589.70","1,908,304.84","2,106,626.39","2,476,194.35","1,889,862.29","1,915,297.72","1,536,269.48","2,269,821.05","2,432,284.47","1,682,477.26","2,049,156.78","1,569,355.66","512,402.55","1,782,032.33","2,158,187.76","5,097,792.11","4,695,885.75","3,878,512.84","2,330,169.86","6,119,916.14","3,735,133.09","807,179.64","5,170,570.39","5,784,720.17","7,228,192.60","13,079,406.58"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"64,439,173.92","82,716,846.27","39,228,873.36","22,834,295.26","26,058,693.91","27,166,721.62","28,418,735.13","25,511,895.64","28,145,611.87","27,432,985.90","29,246,157.08","30,075,780.33","27,186,828.50","23,512,821.53","30,903,349.60","18,829,255.90","37,362,972.67","34,161,734.36","29,457,132.53","34,326,089.79","41,862,060.68","35,051,747.55","37,304,316.75","35,346,200.17","32,598,899.32","35,507,679.74","42,163,809.83","35,868,252.34","35,547,954.67","9,061,809.60"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,"2,874,107.17","2,874,107.17","3,841,787.17","4,899,124.96","2,659,435.77","2,674,178.59","3,545,822.66","837,017.34",,"313,363.75","250,750.00","250,750.00","439,157.50",,,,"476,184.18","461,494.13","671,977.52","94,478.48","10,609,345.39","10,910,675.56","13,875,947.02","17,980,876.04","21,306,392.16","23,932,146.45","53,252,353.70"
应收股利,,,,,,,,,,,,,,,,,,,,,"14,400,000.00",,,"12,213,986.63","12,213,986.63","12,213,986.63","12,213,986.63","12,213,986.63","12,213,986.63",
应付股利,,,,,,,,,,,,,,,,,,,,"5,600,000.00","2,000,000.00",,,,,,,,,
存货,"96,468,154.49","91,527,550.74","93,379,320.19","121,152,268.51","113,613,157.62","115,990,341.08","116,010,777.10","137,496,287.72","124,212,791.37","131,235,157.57","129,435,992.61","128,699,414.10","154,488,164.28","180,445,493.83","138,817,824.37","194,220,324.95","121,641,922.02","151,513,384.76","142,186,623.60","124,986,493.12","17,766,513.33","36,351,320.59","30,045,896.40","16,671,723.85","25,511,151.12","12,733,670.11","12,636,684.24","5,522,561.29","5,764,843.85","88,905.02"
其他应付款,"462,652,504.94","78,275,014.26","85,819,356.41","58,263,300.86","72,811,525.08","35,947,269.56","30,097,537.74","17,784,817.39","15,271,470.68","18,754,520.55","26,063,931.36","147,333,902.59","298,855,744.27","276,732,391.41","206,782,566.33","296,440,212.49","522,606,965.33","252,534,715.34","377,555,142.96","505,497,810.68","507,575,792.03","336,326,589.30","528,443,763.73","373,974,545.55","431,522,721.07","429,482,370.78","400,284,858.67","503,203,713.71","505,485,667.85","355,596,254.91"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"916,077.81",,,"28,000,000.00","28,000,000.00","28,000,000.00","28,000,000.00",,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"854,223,121.08","854,223,121.08","852,782,694.00"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"500,558,635.30","346,557,363.05","296,436,751.00","291,804,519.84","279,620,358.98","243,142,123.04","277,352,416.91","281,511,745.87","235,043,283.34","278,983,013.19","244,683,821.69","1,928,883,527.58","2,220,016,536.15","2,551,291,299.46","2,577,412,931.47","2,491,045,027.82","2,482,167,569.09","2,467,796,792.72","2,739,669,991.88","2,209,273,021.98","2,321,199,289.60","2,133,771,405.66","2,318,282,409.16","2,048,853,625.32","2,095,980,597.69","2,089,539,663.24","2,087,442,903.17","2,131,440,234.83","2,129,046,005.60","1,528,472,344.16"
流动负债合计,"670,931,499.11","299,158,351.30","288,099,953.34","259,791,672.39","242,383,057.36","198,597,033.07","172,513,421.52","167,595,910.59","115,060,239.59","153,654,201.63","119,392,104.49","238,524,597.78","618,581,273.48","1,068,665,681.25","1,098,481,675.71","1,133,388,087.04","1,121,238,216.88","1,291,169,700.51","1,645,208,877.11","1,212,701,875.70","1,276,139,648.02","1,062,324,482.67","1,254,352,228.08","1,007,353,303.02","1,055,988,866.98","1,044,659,325.93","1,032,653,678.13","1,141,586,918.00","1,147,245,281.28","937,119,694.65"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"49,176,976.55","44,975,758.14","43,788,318.26","11,970,000.00","11,970,000.00","11,970,000.00","5,170,000.00","5,170,000.00","5,111,686.08","5,111,686.08",,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"2,725,000.00","2,725,000.00","1,925,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,100,000.00","1,000,000.00","1,000,000.00",,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,"47,415,571.34","83,300,770.42","78,214,874.70","77,645,041.30","77,075,131.93","82,257,350.06","80,113,981.72","78,833,502.91","77,553,024.10","76,272,545.29","74,992,066.48","73,711,587.67","72,431,108.86","71,150,630.05","118,759,504.93","117,479,026.12","115,480,674.57","114,268,085.66","112,201,844.21","64,748,236.00",,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,"145,700.00","145,700.00","145,700.00","145,700.00","8,901,135.39","8,901,135.39","8,901,135.39","8,901,135.39","165,147,050.48","165,147,050.48","1,776,978,296.62"
固定资产,"1,373,082,351.94","1,158,164,024.05","1,152,039,690.67","1,030,340,755.71","1,027,596,329.74","1,024,750,319.45","1,017,673,295.86","1,013,354,952.73","1,010,213,624.65","1,007,044,308.45","1,002,920,782.05","1,002,636,513.93","999,354,570.00","995,554,108.34","991,579,510.90","988,342,001.31","986,049,133.80","980,498,363.50","980,165,252.04","968,920,865.97","963,456,426.72","961,276,586.04","960,696,469.04","951,067,188.25","944,114,640.22","946,611,703.67","938,528,206.00","934,366,019.04","930,119,955.98","896,519,137.05"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"6,500.00",,"38,000.00","36,458,554.17","36,458,554.17","36,458,554.17","66,686.00","56,385.00","56,385.00","56,385.00","83,357.00","384,054,736.72","482,341,422.49","617,372,965.69","620,167,486.04","678,549,773.40","679,484,690.94","870,658,670.46","965,075,485.21","1,050,834,513.73","1,054,844,013.19","1,082,933,169.33","1,087,656,607.67","1,085,651,407.05","1,095,993,944.93","1,088,917,550.33","1,089,923,205.80","1,087,644,291.46","1,089,569,375.91","1,775,360.38"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,"58,379.12","58,379.12","4,927,558.72","7,703,868.38","9,946,178.38","10,268,054.27","11,760,066.77","1,671,163.73","1,747,337.03","2,248,234.71","2,244,658.27","6,799,100.49","140,390.00","140,390.00","140,390.00","140,390.00","140,390.00","140,390.00",
非流动负债合计,"49,176,976.55","44,975,758.14","43,788,318.26","11,970,000.00","11,970,000.00","11,970,000.00","5,170,000.00","5,170,000.00","5,111,686.08","5,111,686.08",,,,,,,,,,"145,700.00","145,700.00","145,700.00","145,700.00","8,901,135.39","8,901,135.39","8,901,135.39","8,901,135.39","165,147,050.48","165,147,050.48","1,776,978,296.62"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"720,108,475.66","344,134,109.44","331,888,271.60","271,761,672.39","254,353,057.36","210,567,033.07","177,683,421.52","172,765,910.59","120,171,925.67","158,765,887.71","119,392,104.49","238,524,597.78","618,581,273.48","1,068,665,681.25","1,098,481,675.71","1,133,388,087.04","1,121,238,216.88","1,291,169,700.51","1,645,208,877.11","1,212,847,575.70","1,276,285,348.02","1,062,470,182.67","1,254,497,928.08","1,016,254,438.41","1,064,890,002.37","1,053,560,461.32","1,041,554,813.52","1,306,733,968.48","1,312,392,331.76","2,714,097,991.27"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"561,116,160.00","561,116,160.00","561,116,160.00","561,116,160.00","561,116,160.00","561,116,160.00","561,116,160.00","561,116,160.00","561,116,160.00","561,116,160.00","561,116,160.00","1,244,809,910.00","1,244,809,910.00","1,244,809,910.00","1,493,771,892.00","1,493,771,892.00","1,493,771,892.00","1,493,771,892.00","1,493,771,892.00","1,493,771,892.00","1,493,771,892.00","1,493,771,892.00","1,493,771,892.00","1,493,771,892.00","1,493,771,892.00","1,493,771,892.00","1,493,771,892.00","1,493,771,892.00","1,493,771,892.00","1,493,771,892.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"91,377,514.35","91,377,514.35","91,377,514.35","97,471,994.91","97,471,994.91","96,853,163.01","96,853,163.01","97,700,199.63","97,700,199.63","97,700,199.63","97,700,199.63","1,525,152,716.67","1,525,152,716.67","1,529,398,498.14","1,280,415,040.50","1,276,190,734.67","1,276,190,734.67","1,276,190,734.67","1,276,190,734.67","1,276,190,734.67","1,276,190,734.67","1,276,190,734.67","1,276,190,734.67","1,284,399,234.24","1,284,399,234.24","1,284,399,234.24","1,284,399,234.24","1,288,619,644.16","1,288,619,644.16","1,288,688,482.18"
无形资产,"4,111,622.35","4,104,572.35","4,057,021.42","64,496,613.66","63,774,439.05","63,083,967.28","62,288,317.78","61,552,219.15","61,061,486.73","60,080,021.89","59,343,923.26","67,172,179.97","66,394,672.53","65,550,632.76","64,839,657.62","63,968,418.88","63,562,760.75","62,350,671.68","62,275,996.71","60,720,491.13","59,909,717.54","59,098,943.93","59,024,268.96","57,468,636.71","56,665,492.69","55,847,089.51","55,036,315.91","54,225,542.30","53,414,768.70","45,659,818.49"
盈余公积,"71,769,481.25","71,769,481.25","71,572,177.22","78,791,070.26","78,791,070.26","79,031,536.44","79,031,536.44","82,020,110.77","82,020,110.77","82,020,110.77","82,020,110.77","82,020,110.77","82,020,110.77","82,020,110.77","82,020,110.77","82,183,922.21","82,183,922.21","82,183,922.21","82,183,922.21","86,563,029.05","86,563,029.05","86,563,029.05","86,563,029.05","86,563,029.05","86,563,029.05","86,563,029.05","86,563,029.05","86,563,029.05","86,563,029.05","86,563,029.05"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,"18,268,211.94","18,268,211.94","18,268,211.94","18,268,211.94","18,268,211.94","18,268,211.94","18,268,211.94","18,268,211.94","18,268,211.94","18,268,211.94","18,268,211.94","18,268,211.94","18,268,211.94","18,268,211.94","18,268,211.94","18,268,211.94","18,268,211.94","12,397,325.64","9,538,657.28","9,538,657.28","9,538,657.28","9,538,657.28","9,538,657.28","9,538,657.28","9,538,657.28","9,538,657.28","9,538,657.28"
未分配利润,"82,624,586.76","174,884,982.40","167,573,436.35","202,963,668.83","204,264,807.50","207,207,675.70","238,464,143.73","235,010,563.99","236,230,192.76","236,322,479.79","236,360,152.82","239,987,438.76","241,232,356.03","241,926,514.54","241,556,855.22","242,464,337.04","243,267,368.96","243,751,463.50","244,114,726.29","219,500,869.77","235,349,285.85","225,565,798.16","226,659,492.84","175,010,359.40","176,705,236.04","176,256,206.49","180,497,337.73","-50,701,940.93","-61,202,974.39","-3,184,921,815.45"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东权益,"353,487,891.57","317,820,841.85","316,406,232.49","309,350,791.72","309,237,673.24","309,863,092.68","306,442,984.60","307,448,861.91","307,442,216.22","307,264,437.15","306,188,224.00","146,939,637.17","149,717,808.36","160,543,678.73","157,275,269.99","145,567,856.01","145,315,024.50","144,433,451.06","144,711,747.20","136,398,448.01","113,581,703.96","106,082,916.33","106,095,568.33","103,539,485.92","102,922,863.52","102,862,765.34","100,641,906.03","99,187,076.56","98,503,765.30","81,706,811.06"
递延所得税资产,,"2,136,558.50","2,136,558.50","871,828.09","871,828.09","860,353.09","685,130.75","204,310.48","204,310.48","204,310.48","204,310.48","368,795.41","368,795.41","968,507.66","1,398,547.79","3,687,712.31","3,687,712.31","3,687,712.31","3,687,712.31","2,306,263.21","1,938,750.15","1,781,132.37","1,781,132.37","6,818,534.41","6,818,534.41","6,818,534.41","6,818,534.41","6,818,534.41","6,818,534.41",
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"1,379,925,474.29","1,214,545,726.24","1,243,497,041.01","1,229,650,838.27","1,225,614,404.29","1,221,496,537.86","1,182,238,992.39","1,174,550,061.02","1,169,637,521.71","1,164,206,261.86","1,158,093,130.02","1,548,550,883.57","1,641,497,639.16","1,776,073,093.97","1,776,107,912.72","1,882,521,801.15","1,879,799,590.13","2,063,704,371.23","2,146,511,907.60","2,215,999,527.22","2,160,542,703.95","2,116,873,147.22","2,125,496,235.81","2,110,684,813.70","2,113,271,659.53","2,107,873,925.20","2,099,985,309.40","2,092,733,434.49","2,089,601,682.28","953,492,973.20"
所有者权益(或股东权益)合计,"1,160,375,633.93","1,216,968,979.85","1,208,045,520.41","1,249,693,685.72","1,250,881,705.91","1,254,071,627.83","1,281,907,987.78","1,283,295,896.30","1,284,508,879.38","1,284,423,387.34","1,283,384,847.22","3,238,909,813.37","3,242,932,901.83","3,258,698,712.18","3,255,039,168.48","3,240,178,741.93","3,240,728,942.34","3,240,331,463.44","3,240,973,022.37","3,212,424,973.50","3,205,456,645.53","3,188,174,370.21","3,189,280,716.89","3,143,284,000.61","3,144,362,254.85","3,143,853,127.12","3,145,873,399.05","2,917,439,700.84","2,906,255,356.12","-232,132,673.91"
资产总计,"1,880,484,109.59","1,561,103,089.29","1,539,933,792.01","1,521,455,358.11","1,505,234,763.27","1,464,638,660.90","1,459,591,409.30","1,456,061,806.89","1,404,680,805.05","1,443,189,275.05","1,402,776,951.71","3,477,434,411.15","3,861,514,175.31","4,327,364,393.43","4,353,520,844.19","4,373,566,828.97","4,361,967,159.22","4,531,501,163.95","4,886,181,899.48","4,425,272,549.20","4,481,741,993.55","4,250,644,552.88","4,443,778,644.97","4,159,538,439.02","4,209,252,257.22","4,197,413,588.44","4,187,428,212.57","4,224,173,669.32","4,218,647,687.88","2,481,965,317.36"
负债和所有者(或股东权益)合计,"1,880,484,109.59","1,561,103,089.29","1,539,933,792.01","1,521,455,358.11","1,505,234,763.27","1,464,638,660.90","1,459,591,409.30","1,456,061,806.89","1,404,680,805.05","1,443,189,275.05","1,402,776,951.71","3,477,434,411.15","3,861,514,175.31","4,327,364,393.43","4,353,520,844.19","4,373,566,828.97","4,361,967,159.22","4,531,501,163.95","4,886,181,899.48","4,425,272,549.20","4,481,741,993.55","4,250,644,552.88","4,443,778,644.97","4,159,538,439.02","4,209,252,257.22","4,197,413,588.44","4,187,428,212.57","4,224,173,669.32","4,218,647,687.88","2,481,965,317.36"
