科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"449,053,277.02","614,252,602.83","1,028,872,671.26","1,581,993,649.39","2,547,617,553.20","1,344,202,566.63","1,183,303,800.12","441,873,550.37","1,389,303,340.36","628,792,010.31","1,261,520,924.88","296,634,937.96","652,661,170.05","1,512,312,654.76","1,606,704,439.79","1,250,652,686.57","3,771,909,301.53","3,851,678,959.62","4,073,677,842.04","4,274,831,881.96","6,741,644,850.36","5,168,888,736.08","2,664,513,505.74","5,291,627,012.46","2,359,460,129.72","2,517,245,056.70","3,078,923,417.91","2,565,722,128.71","3,409,610,066.99","3,772,706,383.86","3,565,017,448.72","2,262,563,760.57","3,671,956,286.38","5,627,143,641.61","3,304,402,176.49","3,440,868,458.98","5,159,280,166.47","6,549,191,276.06","4,801,870,163.12","3,334,043,914.60","6,654,527,430.13","6,923,416,518.55","7,811,032,644.07","4,921,708,507.98","6,870,498,985.76","7,019,390,144.63"
短期借款,"6,790,022,700.00","10,689,746,182.05","12,513,060,582.05","13,751,497,500.00","16,241,197,300.00","13,764,612,800.00","13,651,626,800.00","15,777,503,100.00","20,550,043,700.00","21,486,266,000.00","24,227,931,400.00","27,790,585,605.04","31,438,524,728.20","37,910,695,000.00","40,150,327,318.23","47,048,945,366.22","46,792,382,236.60","49,926,547,233.67","47,455,678,174.29","42,969,050,977.81","44,296,478,532.31","40,467,930,943.44","38,934,552,827.65","25,655,780,074.86","24,501,908,422.10","18,489,269,422.65","25,147,882,895.06","35,077,553,543.81","31,810,707,347.31","32,396,242,852.41","31,177,189,693.22","24,745,539,519.64","23,779,990,064.12","27,242,295,202.90","32,932,109,000.01","26,430,636,981.86","29,974,946,919.61","26,847,566,614.11","33,457,502,069.91","27,969,385,820.82","33,301,898,285.14","33,350,320,135.38","34,659,900,518.90","35,429,121,148.47","31,167,676,792.52","30,332,098,611.75"
交易性金融资产,"26,200.00","115,022,480.00","60,000,000.00",,,,,,,,,,,,,,"1,314,225.00","550,042,925.00",,"26,275.00","215,075.00","38,725.00","1,151,025.00","357,850.00",,"1,191,425.00",,,,,,,,,,,,,,"6,222,675.00","72,375.00",,,,,
交易性金融负债,,,,,,,,,,,,"489,375.00",,,"1,437,425.00","856,875.00",,,,,,,,,,,,,,,,,,,,,,"528,350.00","2,014,725.00",,,"75,250.00",,,,
应收票据,"36,932,605.05","198,556,456.48","159,751,417.24","116,052,444.60","337,826,104.12","96,035,170.70","106,511,049.91","43,870,644.71","108,257,678.45","144,099,144.79","86,654,362.65","208,117,156.62","249,084,608.02","170,940,541.74","307,311,119.05","194,257,724.24","706,767,612.10","434,921,518.46","663,383,335.99","552,681,114.23","752,617,374.13","482,352,371.46","680,540,365.04","671,131,301.49","786,970,982.92","1,042,194,386.98","1,388,041,226.81","1,242,347,739.65","1,182,562,936.40","836,553,186.03","983,940,374.04","534,936,264.60","888,890,845.47","1,120,163,067.22","1,290,055,306.58","772,704,146.27","943,996,810.20","1,494,090,926.69","1,477,409,561.18","1,533,724,467.72","1,461,808,105.86","1,587,982,674.15","1,876,561,532.27","1,186,985,086.18","1,334,473,912.24","1,688,466,207.30"
应付票据,"995,926,639.30","1,517,923,225.27","2,192,116,556.17","1,247,773,983.85","158,352,542.86","492,295,900.00","476,452,740.56","713,080,002.43","770,706,187.53","1,170,731,352.62","2,227,494,737.65","3,030,301,319.01","2,658,721,874.40","5,180,253,181.77","5,038,722,057.28","6,182,241,260.05","4,933,886,298.60","4,593,977,047.06","3,406,594,120.10","2,610,808,687.38","3,712,753,102.24","3,866,637,956.73","3,321,250,683.51","2,338,861,517.01","3,064,255,497.14","4,175,354,351.61","4,311,127,117.51","3,816,015,247.95","3,156,708,003.40","3,612,442,679.99","3,702,367,855.32","5,547,805,384.09","4,619,720,073.77","4,005,242,530.98","4,988,594,965.38","4,099,076,412.45","3,035,689,890.73","2,294,747,180.33","2,756,483,676.51","4,862,544,192.00","4,993,417,485.74","2,853,606,845.29","3,225,501,567.52","2,496,585,004.82","2,179,634,319.15","1,745,435,150.15"
应收账款,"2,164,635,850.95","2,355,144,181.70","2,186,465,537.56","2,640,200,940.24","2,166,622,800.04","1,909,157,006.32","1,419,220,605.08","1,638,040,542.91","2,193,068,465.48","2,331,071,330.85","1,937,950,298.13","2,050,316,985.88","2,664,186,531.89","4,600,611,508.28","4,831,826,788.01","5,459,732,476.40","5,302,126,982.44","5,350,643,151.69","5,152,682,152.51","5,362,362,670.38","6,864,976,617.88","6,273,097,487.24","6,124,656,861.41","7,260,389,896.96","7,354,929,518.93","6,801,639,336.56","6,598,268,617.19","8,052,846,712.28","7,945,575,805.14","7,794,445,919.85","6,493,299,518.46","7,660,130,395.45","6,794,993,192.61","6,494,855,805.10","6,018,233,590.31","5,304,816,816.73","6,810,333,835.41","7,959,593,270.33","7,423,045,926.03","5,411,418,223.42","6,364,031,677.45","6,968,324,914.64","6,536,850,436.04","5,784,794,817.30","9,230,273,703.72","10,508,317,635.97"
应付账款,"1,951,581,569.32","2,872,960,033.57","2,647,350,384.30","2,788,138,325.10","2,628,674,128.71","1,763,855,233.83","2,210,811,436.16","1,489,771,126.24","2,487,774,885.60","2,839,719,894.06","2,952,927,009.80","3,147,472,554.74","5,212,849,416.55","5,630,475,149.67","5,692,305,413.03","7,923,802,435.12","9,507,667,118.03","8,974,544,714.85","9,119,285,580.90","12,539,013,659.74","12,232,100,979.41","11,405,873,161.89","10,304,236,226.93","11,447,121,148.41","10,692,498,498.28","11,123,893,944.25","10,688,510,349.20","14,076,086,260.43","13,405,442,393.96","12,432,800,480.09","13,424,276,765.06","14,016,183,285.17","13,627,045,640.43","12,580,839,946.34","12,250,064,057.20","11,345,909,241.87","11,783,167,017.98","12,282,906,166.25","12,478,470,312.89","12,843,605,472.75","11,974,376,573.50","11,945,203,055.70","12,566,362,490.86","12,582,171,922.98","12,100,859,920.88","12,062,308,191.19"
预付款项,"3,565,937,192.97","4,135,829,583.14","4,312,070,136.93","4,395,882,805.45","4,639,360,361.60","5,431,412,740.08","5,420,711,691.51","4,999,092,718.24","5,426,172,713.00","5,213,092,759.82","5,481,502,573.84","3,760,394,868.51","4,870,700,047.58","6,303,196,369.69","7,614,433,330.22","2,689,907,003.74","3,054,600,224.85","3,103,010,035.18","2,887,077,554.37","3,227,755,885.67","4,056,254,140.79","2,684,962,675.82","3,296,204,824.66","1,121,104,604.45","2,092,591,272.64","1,563,199,555.05","1,189,859,942.22","769,598,393.54","1,185,976,529.68","985,114,437.93","774,849,048.68","432,353,559.90","581,510,044.72","638,631,595.29","1,519,307,813.58","299,449,230.17","487,207,787.53","313,611,488.24","289,581,292.00","181,116,073.96","552,902,725.93","316,204,047.52","535,672,704.98","199,141,738.70","703,416,750.52","912,649,976.72"
预收款项,"1,305,449,084.33","1,603,736,625.46","2,020,247,875.31","1,813,771,211.59","1,683,660,999.75",,"1,283,764.60","297,787.28","195,534,686.40","155,377,384.06","122,353,891.18","83,585,062.45","47,440,816.66","72,597,515.74","186,302,826.03","101,027,352.52","264,936,731.25","127,127,661.98","100,877,696.71","153,874,160.11","924,365,804.93","152,678,340.97","176,447,551.62","86,065,624.43","287,850,797.56","178,373,781.14","213,623,692.94","257,550,534.43","196,315,401.35","270,593,082.73","482,418,286.45","174,486,598.85","168,513,374.22","171,775,979.75","441,498,014.13","188,501,761.57","205,103,435.13","151,824,308.44","269,633,250.24","939,789,709.94","882,748,995.43","364,132,945.69","347,427,924.95","390,926,333.09","427,461,999.23","277,946,570.15"
