科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"55,914,449.44","126,566,096.42","205,806,842.68","292,407,829.44","89,182,032.98","195,583,097.64","299,747,539.35","368,209,786.50","71,854,138.13","172,155,173.20","289,199,422.69","404,892,585.40","97,447,760.86","242,784,261.21","373,455,332.81","520,948,609.60","133,145,742.27","298,627,038.53","461,353,059.63","648,029,298.95","123,009,149.95","285,404,846.37","469,670,829.31","667,005,118.95","279,659,101.23","601,461,147.97","932,789,013.27","1,332,470,353.08","320,920,543.77","702,778,894.97","1,126,147,879.28","1,629,187,118.27","333,410,137.62","710,645,234.20","1,115,431,795.59","1,621,422,081.98","340,276,213.41","793,979,456.88","1,277,402,674.63","1,863,354,683.19","480,450,801.88","1,086,975,326.12","1,757,947,716.41","2,579,676,465.95","563,403,631.85","1,310,193,744.40"
二、营业利润,"8,227,128.93","20,578,986.83","32,552,395.60","45,006,632.55","8,707,479.48","19,591,087.95","26,682,569.19","25,994,059.69","8,010,475.22","24,585,123.33","45,082,757.59","58,351,005.78","13,470,167.58","39,505,735.81","56,881,172.88","78,471,821.42","14,150,950.09","39,714,820.73","56,853,126.75","88,121,355.96","11,428,591.23","23,120,164.48","41,765,867.60","71,570,543.42","9,555,222.58","28,471,555.90","51,765,105.69","95,223,779.70","21,194,322.90","43,718,991.23","77,377,735.93","150,185,987.72","12,974,263.49","371,683,589.13","383,587,920.87","643,993,721.56","20,192,288.91","48,177,217.67","81,258,544.50","74,668,930.16","11,919,710.82","59,010,705.55","118,049,148.13","180,843,025.05","27,332,375.51","97,598,762.73"
减:营业成本,"37,210,552.42","82,678,409.83","137,502,836.48","199,345,104.07","61,294,709.26","135,277,267.67","212,287,494.55","263,397,742.31","46,117,126.08","109,948,605.08","185,526,695.87","252,093,669.83","62,971,007.18","156,540,452.99","236,526,254.40","323,947,983.18","88,972,824.04","193,722,840.23","309,439,851.12","428,463,655.14","79,021,572.58","191,557,534.07","317,428,854.39","428,182,268.74","217,864,765.83","449,294,249.10","691,967,857.40","974,531,229.64","233,644,472.34","510,860,308.75","824,886,996.02","1,156,650,566.05","241,772,854.61","502,577,584.67","800,087,533.55","1,125,643,622.78","234,585,517.90","547,089,527.49","887,007,031.66","1,287,211,849.25","349,130,001.10","767,099,375.27","1,249,798,687.98","1,824,549,850.69","397,516,193.77","918,998,944.15"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"164,797.56","324,666.04","443,478.04","565,741.15","307,192.52","574,823.59","886,910.97","1,141,725.20","205,382.54","573,345.54","969,328.93","1,333,846.28","226,296.79","634,565.95","996,374.11","1,646,068.52","624,344.42","1,274,797.63","2,541,078.95","3,862,786.66","277,398.31","1,127,841.58","2,285,166.25","4,479,262.23","1,435,794.55","3,002,606.75","4,900,356.15","7,437,210.91","1,148,147.24","4,193,737.34","5,769,741.12","9,579,510.55","1,424,684.06","5,534,590.09","9,403,450.90","14,571,989.81","3,138,868.28","7,425,674.01","10,990,113.90","19,272,591.35","3,620,926.70","9,105,947.02","14,952,555.73","24,446,679.71","4,715,118.54","9,855,232.19"
营业外收入,"1,214,116.71","1,232,780.50","1,239,921.64","7,200,556.24","768,694.61","2,193,423.08","3,040,191.09","3,812,215.74","829,662.89","1,558,730.91","2,182,830.43","3,129,592.32","1,920,201.39","3,306,379.91","3,979,424.25","6,840,511.24","871,362.76","3,321,531.10","4,979,269.22","5,816,340.32","785,767.65","4,839,914.02","6,476,401.67","31,295,836.22","1,355,538.03","2,768,637.91","6,788,763.29","12,130,801.04","2,110,937.59","5,144,823.09","7,489,143.96","16,306,738.08","3,087,476.83","7,104,676.41","21,472,830.72","27,493,979.58","4,291,968.55","15,466,713.60","20,497,694.05","38,065,056.92","4,449,781.52","373,499.44","1,438,166.70","1,180,313.87","1,905,864.48","2,160,285.02"
销售费用,"6,961,314.37","14,851,626.55","22,937,270.72","31,539,004.08","9,053,742.99","21,136,693.80","32,633,533.23","42,991,762.10","10,674,333.25","19,717,157.68","29,863,164.82","41,682,429.49","12,360,915.69","23,861,215.67","36,813,058.85","52,907,019.53","16,694,769.50","33,139,099.36","50,255,034.81","65,985,010.38","17,618,313.87","37,337,714.09","61,164,810.46","84,219,340.30","26,530,176.53","57,415,643.18","89,227,380.02","126,428,720.93","30,393,724.95","66,953,884.19","103,592,052.30","135,091,847.73","31,768,951.29","76,967,094.41","117,428,208.85","159,540,982.72","40,831,484.68","93,398,547.08","144,124,364.02","199,213,355.60","45,520,107.16","101,567,574.57","156,691,806.00","224,368,126.06","50,982,665.15","117,653,945.55"
减:营业外支出,"1,283.29","47,462.21","74,188.12","119,343.00","8,540.01","83,580.92","309,940.73","514,601.59","2,247.80","135,064.78","141,599.33","279,413.06","167,214.43","500,729.75","664,967.36","3,597,967.64","159,011.27","172,666.87","374,142.21","391,839.81","5,722.90","65,821.20","1,079,650.20","2,126,487.32","268,004.08","365,989.03","1,170,179.93","3,652,426.35","101,308.87","366,866.16","459,966.35","2,767,222.52","69,468.41","408,125.07","763,576.40","2,297,480.24","606,225.51","1,499,254.24","2,159,937.93","3,474,372.52","171,014.69","1,098,342.17","1,285,660.72","1,648,146.47","302,919.33","419,044.86"
管理费用,"2,899,064.28","6,922,431.18","11,419,388.29","14,323,764.76","7,643,381.84","13,425,588.65","20,091,763.92","27,483,471.30","5,847,838.38","13,060,687.04","21,393,033.16","41,653,708.90","7,840,452.24","17,708,878.92","33,306,147.58","51,731,769.57","9,896,581.16","21,728,300.35","34,076,503.41","48,975,407.33","11,710,507.49","26,248,767.96","38,466,580.32","63,389,750.30","19,576,951.64","42,568,392.45","68,845,639.36","93,667,875.70","24,407,902.58","50,536,108.36","76,113,955.40","115,964,352.44","27,701,608.20","53,829,906.01","90,554,956.01","132,475,061.59","36,454,872.09","78,212,497.95","118,312,355.24","199,989,667.34","44,056,566.36","102,443,815.11","169,350,168.37","270,624,071.61","56,836,946.37","140,149,038.74"
其中:非流动资产处置净损失,,"47,258.33","73,021.61","73,628.71",,"2,392.63","22,227.69","163,795.28",,"132,809.67","136,192.67","136,192.67","9,985.40","7,658.04","121,738.48","3,398,766.02","147,439.97","155,775.91","237,520.87","257,204.07","2,722.90","35,120.48","1,000,853.13","1,857,400.45","1,119.50","44,077.02","726,784.12","3,011,537.57","54,128.43","184,441.51","237,367.31","2,246,448.26","50,546.02","363,014.44","364,077.89","1,113,285.91","598,760.29","979,827.88","1,169,867.42","1,378,721.26","50,991.76","1,055,572.88","1,215,581.56",,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"451,591.88","436,824.40","302,143.73","747,806.03","1,870,564.26","3,322,304.89","4,909,936.40","6,831,788.75","1,290,298.81","2,793,087.95","4,416,210.40","6,061,316.65","1,508,157.62","3,384,984.59","5,395,036.05","7,497,979.87","2,404,373.49","5,912,177.00","9,712,966.72","10,992,800.35","2,991,277.35","3,685,777.53","6,130,605.38","10,838,942.40","4,374,025.60","16,525,479.37","24,683,737.48","24,564,700.50","10,532,581.20","20,894,019.64","33,582,714.31","48,272,326.06","16,994,594.57","34,926,881.90","58,593,899.15","84,697,925.62","20,653,135.06","39,775,764.24","65,470,750.38","95,409,125.43","26,843,740.93","59,880,840.70","94,752,324.69","127,195,540.82","37,544,692.77","73,169,850.30"
三、利润总额,"9,439,962.35","21,764,305.12","33,718,129.12","52,087,845.79","9,467,634.08","21,700,930.11","29,412,819.55","29,291,673.84","8,837,890.31","26,008,789.46","47,123,988.69","61,201,185.04","15,223,154.54","42,311,385.97","60,195,629.77","81,714,365.02","14,863,301.58","42,863,684.96","61,458,253.76","93,545,856.47","12,208,635.98","27,894,257.30","47,162,619.07","100,739,892.32","10,642,756.53","30,874,204.78","57,383,689.05","103,702,154.39","23,203,951.62","48,496,948.16","84,406,913.54","163,725,503.28","15,992,271.91","378,380,140.47","404,297,175.19","669,190,220.90","23,878,031.95","62,144,677.03","99,596,300.62","109,259,614.56","16,198,477.65","58,285,862.82","118,201,654.11","180,375,192.45","28,935,320.66","99,340,002.89"
资产减值损失,,"773,151.59","649,329.82","879,776.80","304,962.63","2,255,331.09","2,255,331.09","2,466,927.95",,"1,894,392.59","2,450,135.13","3,877,071.33",,"2,166,236.64","3,327,952.01","5,722,979.73","55,061.10","2,489,422.49","2,257,813.21","5,547,135.74","-120,911.53","2,123,941.65","2,653,600.16","4,883,567.60","241,313.45","4,096,255.80","1,363,560.98","12,394,330.71","-134,094.42","6,215,710.13","5,691,811.51","15,321,227.41","-185,020.55","2,088,649.45","1,228,545.10","23,525,963.44","-23,911.07","4,870,315.90","5,626,113.41","20,025,911.13","-445,368.55","13,945,915.80","15,277,534.66","24,613,690.00",,"7,076,939.73"
减:所得税,"745,435.02","69,564.87","988,396.62","3,736,071.13","1,382,969.79","3,083,947.22","3,886,786.03","2,420,169.13","1,411,992.24","5,050,951.26","8,037,755.17","6,689,390.14","2,282,013.65","6,206,787.33","6,025,858.23","5,196,823.39","1,970,721.06","5,597,697.32","5,776,783.84","9,901,199.31","1,757,938.96","3,518,542.56","7,649,167.12","9,461,478.60","2,035,271.43","5,173,866.35","9,685,979.91","20,850,291.02","4,827,549.64","10,042,240.19","16,339,936.06","27,592,358.56","2,472,770.94","15,821,128.45","19,507,893.61","102,182,365.92","3,616,727.58","6,224,366.42","8,470,177.09","3,212,729.35","2,555,034.80","5,569,640.32","10,184,351.12","13,194,195.09","1,558,232.09","8,290,761.38"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,,,,,,,"2,097,690.80","291,316.15","417,226.01","501,903.21","160,462.86","929,236.24","1,017,809.36","-209,336.93","977,012.22","-346,838.47","-645,580.74","3,783,315.34","3,918,852.61","-82,400.65","-203,105.01","224,655.25","558,556.04","-80,851.05","-86,965.42","-35,376.19","1,777,495.01","266,513.02","593,864.67","867,127.31","1,878,699.69","-958,201.95","336,963,061.46","345,452,718.84","563,027,185.54","15,556,042.44","24,970,087.46","35,386,598.48","32,436,747.07","194,882.64","13,452,616.18","41,297,139.74","72,953,135.67","1,479,229.50","36,406,051.27"
四、净利润,"8,694,527.33","21,694,740.25","32,729,732.50","48,351,774.66","8,084,664.29","18,616,982.89","25,526,033.52","26,871,504.71","7,425,898.07","20,957,838.20","39,086,233.52","54,511,794.90","12,941,140.89","36,104,598.64","54,169,771.54","76,517,541.63","12,892,580.52","37,265,987.64","55,681,469.92","83,644,657.16","10,450,697.02","24,375,714.74","39,513,451.95","91,278,413.72","8,607,485.10","25,700,338.43","47,697,709.14","82,851,863.37","18,376,401.98","38,454,707.97","68,066,977.48","136,133,144.72","13,519,500.97","362,559,012.02","384,789,281.58","567,007,854.98","20,261,304.37","55,920,310.61","91,126,123.53","106,046,885.21","13,643,442.85","52,716,222.50","108,017,302.99","167,180,997.36","27,377,088.57","91,049,241.51"
